paper_id,domain,title,journal,doi,year,source_membership,coverage_status,txt_record_present,txt_header_line,node_count,relation_count,claim_id,abstract,abstract_sha256,corpus_path,corpus_csv_row,source_record_ids,limitation_note,reconstruction_run_id
P1617,iTE,CONSIDERATIONS ON GROWTH-PARAMETERS FOR DYNAMIC CONGRUENT-STATE GROWTH OF LINBO3,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.34.5360,1995,iTE,extracted_core_claim,True,18218,3,0,iTE:P1617:claim_block,"Each ionic species of LiNbO3 melt has a particular field-modified equilibrium partition coefficient. k(EO), and effective partition coefficient, k(E), which are predominated by growth parameters, i.e., solute boundary laver thickness, delta(C), growth velocity, V and temperature gradient, G(L). Variations of these coefficients have been discussed in association with growth parameters and a combination of delta(C)(g), V(g) and G(L)(g) as a function of solidified melt fraction, g, was calculated for true dynamic congruent-state growth from a finite amount of melt when the interface electric field is taken into account.",e1026a412d5b192ac2ff960e9489096d8659485376a25c6f3cc4ec517bd1ee50,cleaned_ite_tg/data/ite_clean.csv,1285,iTE2_0343,Core-claim first pass; not exhaustive. Partition coefficients depend on growth conditions; not thermal harvesting mechanism.,txt_reconstruction_v1_19f1c2edac18
P1618,iTE,"Bond Diversification and Grain Refinement Enabling High Thermoelectric and Robust Mechanical Performances in p-Type (Bi,Sb)2Te3",ACS APPLIED ENERGY MATERIALS,10.1021/acsaem.3c02490,2023,iTE,extracted_core_claim,True,18229,2,1,iTE:P1618:claim_block,"How to effectively reduce the thermal conductivity in bismuth telluride-based materials has become a hot topic in the field of thermoelectrics. In this work, we propose a method to increase the bond anharmonicity in p-type (Bi,Sb)(2)Te-3 by increasing the bond diversity via alloying CuGaTe2. The solid solution of a trace amount of CuGaTe2 could change the chemical bonds in (Bi,Sb)(2)Te-3 from unitary valent bonds to mixed (ionic and valent) bonds. The bond diversification then results in a significant reduction of the lattice thermal conductivity from 0.76 to 0.58 W m(-1) K-1 at 300 K. A follow-up ball milling (BM) process not only optimized the hole concentration for an improved power factor but also realized grain refinement responsible for the enhanced compressing performance. Eventually, a high ZT peak of similar to 1.4 at 423 K and an average ZT of similar to 1.31 (300-473 K) was achieved in the composition of (Bi0.4Sb1.6Te2.997Cl0.007)(0.995)(CuGaTe2)(0.005) after 6 h of ball milling. At the same time, the compressive strength was improved by similar to 66% from 92 MPa of commercial zone-melting ingots to 153 MPa of the BM-6h sample above. The method used in this work might shed light on further research in bismuth tellurides and related thermoelectric systems.",56f3cb86ef53a89d2a979a5bde2c5171420044330d0337c27addc5306cc68bb0,cleaned_ite_tg/data/ite_clean.csv,1286,iTE2_0344,Core-claim first pass; not exhaustive. CuGaTe2 alloying in electronic bismuth tellurides.,txt_reconstruction_v1_19f1c2edac18
P1619,iTE,High-performance & thermally stable n-type polymer thermoelectrics based on a benzyl viologen radical cation-doped ladder-type conjugated polymer,JOURNAL OF MATERIALS CHEMISTRY A,10.1039/d1ta01645h,2021,iTE,extracted_core_claim,True,18240,3,2,iTE:P1619:claim_block,"Over the past five years, the understanding of n-doped conjugated polymers has greatly accelerated the science of n-type polymer thermoelectrics. Part of this rapid progress is based on the emergence of new high-performance n-type conjugated polymers. n-Dopants, on the other hand, have not shown a significant breakthrough. Here we show that one of the oldest ladder-type conjugated polymers, poly(benzimidazobenzophenanthrolinedione) (BBL), can have outstanding n-type thermoelectric performance and superior thermal stability (100 degrees C over 4 days) when n-doped with one of the oldest organic radicals, the benzyl viologen radical cation (BV+). The BV+-doped BBL films achieved a maximum conductivity of 1.63 (1.60 +/- 0.05) S cm(-1) and a power factor of 5.37 (4.85 +/- 0.46) mu W m(-1) K-2 in large channel devices (channel length = 2.5 mm; channel width = 20 mm), which are among the highest reported in the literature for n-type polymers, making them the best BBL based n-type thermoelectrics. The enhanced thermoelectric properties of the BV+-doped BBL are a consequence of the electrochemically active BV+/2+ molecules facilitating electron transport between the BBL fibers. Our results suggest that an electrochemically active counter cation is necessary for better electron transport and thus higher conductivity in fiber-forming/(semi)crystalline n-type organic semiconductors. The same is also likely to be true when the counter anion is electrochemically active for fiber-forming/(semi)crystalline p-type organic semiconductors. These findings will have tremendous impact on the chemical design of p- and n-dopants for organic semiconductors in the future.",47a76f87df7b686dc713922c43f98dfe7dc1a301e32a1dcd59cf2da498c026e4,cleaned_ite_tg/data/ite_clean.csv,1287,iTE2_0345,Core-claim first pass; not exhaustive. Redox-active counterion assists electronic conduction; not thermogalvanic cycle.,txt_reconstruction_v1_19f1c2edac18
P1620,iTE,"Alkali metal substitutional effect on the structural, mechanical, optoelectronic and transport properties of X2LaCuCl6 double perovskites",SCIENTIFIC REPORTS,10.1038/s41598-025-20948-0,2025,iTE,extracted_core_claim,True,18253,3,2,iTE:P1620:claim_block,"Double perovskites have attracted significant interest as promising candidates for energy harvesting applications and as potential alternatives to lead-based organic solar cells. In this study, we investigate the structural, mechanical, electronic, optical, and transport properties of X2LaCuCl6 (X = K, Rb, Cs) using first-principles calculations within the framework of the full-potential linearized augmented plane wave (FP-LAPW) method as implemented in WIEN2k. Structural parameters optimized using the Birch-Murnaghan equation of state show a systematic increase in lattice constants and a corresponding decrease in bulk modulus with increasing ionic radius of the alkali metal (X = K, Rb, Cs) cation. The thermodynamic and dynamic stability of the compounds is confirmed through formation energy, cohesive energy calculations, Goldschmidt tolerance factors, and phonon dispersion analyses using the Phonopy package with ultrasoft pseudopotentials in Quantum ESPRESSO. Elastic constants satisfy the mechanical stability criteria, and derived mechanical parameters indicate ductile behaviour. Electronic band structures obtained via the modified Becke-Johnson (mBJ) potential reveal indirect band gaps of 1.83 eV (K), 1.81 eV (Rb), and 1.40 eV (Cs). Optical absorption spectra exhibit strong peaks in the far-ultraviolet region 112.41 cm(-)(1) at 11.41 eV (K), 118.56 cm(-)(1) at 11.36 eV (Rb), and 116.74 cm(-)(1) at 10.19 eV (Cs) with corresponding minimum reflectivity values of 19% for K and Rb compounds, and 22% for Cs, suggesting suitability for high-frequency optoelectronic applications. Transport properties, analysed using the BoltzTraP code, reveal Seebeck coefficients of 81.6 mu V/K (K), 82.2 mu V/K (Rb), and 66.7 mu V/K (Cs), with dimensionless thermoelectric figure-of-merit (ZT) values of 0.17, 0.33, and 0.18, respectively. These findings suggest that X2LaCuCl6 compounds exhibit a favourable combination of optoelectronic and thermoelectric properties, making them promising candidates for integration into ultraviolet photonic and energy conversion devices.",2dcdef86ae7cea80314f28f2bf3d7e9f1e00ce8dacaf7aaf726a8eac9ee65e9a,cleaned_ite_tg/data/ite_clean.csv,1288,iTE2_0346,Core-claim first pass; not exhaustive. Electronic perovskite structural comparison.,txt_reconstruction_v1_19f1c2edac18
P1621,iTE,Soft Phonon Mode Triggering Fast Ag Diffusion in Superionic Argyrodite Ag8GeSe6,SMALL,10.1002/smll.202305048,2023,iTE,extracted_core_claim,True,18266,2,1,iTE:P1621:claim_block,"The structural coexistence of dual rigid and mobile sublattices in superionic Argyrodites yields ultralow lattice thermal conductivity along with decent electrical and ionic conductivities and therefore attracts intense interest for batteries, fuel cells, and thermoelectric applications. However, a comprehensive understanding of their underlying lattice and diffusive dynamics in terms of the interplay between phonons and mobile ions is missing. Herein, inelastic neutron scattering is employed to unravel that phonon softening on heating to T-c & AP; 350 K triggers fast Ag diffusion in the canonical superionic Argyrodite Ag8GeSe6. Ab initio molecular dynamics simulations reproduce the experimental neutron scattering signals and identify the partially ultrafast Ag diffusion with a large diffusion coefficient of 10(-4) cm(-2) s(-1). The study illustrates the microscopic interconnection between soft phonons and mobile ions and provides a paradigm for an intertwined interaction of the lattice and diffusive dynamics in superionic materials.",3b11ca55d64e0eba62b01b92f569e4a7e7ac3803af51f5f6e9f8ed558377db45,cleaned_ite_tg/data/ite_clean.csv,1289,iTE2_0347,Core-claim first pass; not exhaustive. Lattice-to-ion coupling; not assumed reverse causal direction.,txt_reconstruction_v1_19f1c2edac18
P1622,iTE,Defect Chemistry of Titanium Dioxide: Evidence of the n-p Transition during Cooling,JOURNAL OF PHYSICAL CHEMISTRY C,10.1021/acs.jpcc.1c09938,2022,iTE,extracted_core_claim,True,18277,2,1,iTE:P1622:claim_block,"This work reports on the semiconducting properties of TiO2 (rutile) during cooling from 1273 K to room temperature in the gas phase of controlled oxygen activity. The studies are based on simultaneous in situ monitoring of electrical conductivity and thermoelectric power. The changes in semiconducting properties during cooling are preferentially related to surface properties, and they depend on oxygen activity during prior annealing and the cooling procedure. We show that annealing in strongly oxidizing conditions, at p(O-2) = 100 kPa, results in the imposition of p-type properties, and cooling results in an enhancement of p-type properties. However, annealing at 1273 K in mildly oxidizing conditions, at p(O-2) = 10 Pa, results in the imposition of n-type properties and subsequent cooling results in the n-p transition at 950 K. The observed surprising shift toward p-type properties during cooling is considered in terms of preferential ionization of the predominant acceptor-type ionic defects, titanium vacancies. TiO2 reduced in the argon-hydrogen mixture exhibits n-type semiconducting properties during annealing at 1273 K and subsequent cooling. The latter n-type behavior is induced by decreased oxygen activity leading to the formation of intrinsic donor-type ionic defects (oxygen vacancies and titanium interstitials) and the formation of donor-type hydrogen-related extrinsic defects.",d7ea146f17dda81d5e5e4accf686f5ebf621cd470ed14754adabe6b9817f033a,cleaned_ite_tg/data/ite_clean.csv,1290,iTE2_0348,Core-claim first pass; not exhaustive. Defect ionization controls electronic type; other conditions remain n-type.,txt_reconstruction_v1_19f1c2edac18
P1623,iTE,Charge ordering and self-assembled nanostructures in a fcc Coulomb lattice gas - art. no. 064102,PHYSICAL REVIEW B,10.1103/PhysRevB.72.064102,2005,iTE,extracted_core_claim,True,18288,1,0,iTE:P1623:claim_block,"The compositional ordering of Ag, Pb, Sb, Te ions in (AgSbTe2)(x)(PbTe)(2(1-x)) systems possessing a NaCl structure is studied using a Coulomb lattice gas (CLG) model on a face-centered cubic (fcc) lattice and Monte Carlo simulations. Our results show different possible microstructural orderings. Ordered superlattice structures formed out of AgSbTe2 layers separated by Pb2Te2 layers are observed for a large range of x values. For x=0.5, we see an array of tubular structures formed by AgSbTe2 and Pb2Te2 blocks. For x=1, AgSbTe2 has a body-centered tetragonal (bct) structure which is in agreement with previous Monte Carlo simulation results for restricted primitive model (RPM) at closed packed density. The phase diagram of this frustrated CLG system is discussed.",d69970fa803b43c02f87e5dc55e4ef24c7e6dca51e3d016af8abf8f1eb502e03,cleaned_ite_tg/data/ite_clean.csv,1291,iTE2_0350,Core-claim first pass; not exhaustive. Monte Carlo microstructural ordering result without transport mechanism.,txt_reconstruction_v1_19f1c2edac18
P1624,iTE,Liquid-like copper chalcogenide in high-performance n-type PbTe thermoelectrics,CELL REPORTS PHYSICAL SCIENCE,10.1016/j.xcrp.2023.101413,2023,iTE,extracted_core_claim,True,18297,3,2,iTE:P1624:claim_block,"Lead tellurides have been recognized as state-of-the-art thermoelectric generators (TEGs) for over 60 years. Recent efforts aim to lift the performance of n-type lead telluride (PbTe). Instead of doping elemental electron donors, we add the liquid-like Cu2S into a fully dense PbTe crystal, enabling a mixture of ionic and electronic conductors. The homogeneously distributed Cu2S nanoparticles act as active electron donors, dynamically pinning the solubility of Cu to an optimal value. Adding Cu2S also elicits hierarchical defects, constituting nanosized precipitates, nanoparticles, and intercalated Cu layers. Our n-type Cu2S-PbTe attains a high peak zT of 1.3 at 673 K with an average zTave of 0.98 within 300-673 K. Most importantly, it has a maximum conversion efficiency h of 4%, which, to the best of our knowledge, breaks the current record for an n-type PbTe-base single-leg device under a temperature difference DT of 300 K.",f5048019698653575f1e3f2259e5d034dcd043ad2978608d15ae6c448fde9437,cleaned_ite_tg/data/ite_clean.csv,1292,iTE2_0351,Core-claim first pass; not exhaustive. Electronic donor function of secondary phase.,txt_reconstruction_v1_19f1c2edac18
P1625,iTE,K2Ge3As3: Fiberlike Crystals of a Narrow-Band-Gap Zintl Phase with a One-Dimensional Substructure 1∞{(Ge3As3)2-},CHEMISTRY OF MATERIALS,10.1021/acs.chemmater.9b02827,2019,iTE,extracted_core_claim,True,18310,1,0,iTE:P1625:claim_block,"The novel ternary phase K2Ge3As3 was prepared by fusion of the elements. It crystallizes in very thin, deeply black fibers exhibiting metallic luster. The appearance is in accordance with its crystal structure that comprises an unprecedented one-dimensional anionic substructure, (1)(infinity)(Ge3As3)(2-)}, and it reflects its optical absorption properties. Both an experimental UV-visible spectrum and density-functional theory (DFT)-based band structure calculations hint toward a narrow-band-gap semiconductor. The band gap obtained from DFT using the SCAN functional is approximately 1.4 eV, in excellent agreement with the experimental data. We present the synthesis, structure, electronic properties, and bonding character of this new Zintl phase. Impedance spectroscopy reveals similar electronic and ionic conductivity of the phase.",5bb6613ba8969fc9963f1529b365765035092b4cec1dcb9e7d10f5caf84475d5,cleaned_ite_tg/data/ite_clean.csv,1293,iTE2_0352,Core-claim first pass; not exhaustive. Mixed-conduction descriptor; no separation into a claimed unique mechanism.,txt_reconstruction_v1_19f1c2edac18
P1626,iTE,Gram-Scale Synthesis and Multifunctional Properties of a Two-Dimensional Layered Copper(II) Coordination Polymer,ACS APPLIED POLYMER MATERIALS,10.1021/acsapm.9b01219,2020,iTE,extracted_core_claim,True,18319,2,1,iTE:P1626:claim_block,"Accomplishing an inexpensive and industrially scalable, robust multifunctional material exhibiting a range of technologically significant phenomena is apparently essential for its projected use in a wide range of device applications. Herein we report on the extremely simple, gram-scale synthesis, electrical conductivity, redox behavior, thermoelectric properties, and magnetism of a two-dimensional (2D) layered copper(II) coordination polymer (COP) formed by treating the ligand 3,3'-diaminobenzidine (DAB) with copper(II) acetate monohydrate, Cu(OAc)(2)center dot H2O. The experimental observations show that the COP synthesized, hereafter termed Cu(DAB), and stored under ambient conditions remains intact, exhibiting resistance to air, light, heat, water, and alkaline aqueous solution. FTIR spectroscopy, Raman spectral analyses, microanalytical data, SEM-EDX imaging, surface analysis by XPS/AFM, powder X-ray diffraction, and HRTEM suggest a neutral 2D COP with Cu(DAB) repeating units. While the AC experiments completely rule out ionic conductivity, two-probe DC electrical conductivity measurements on a pellet (bulk sample) as a function of temperature (150-320 K) evidence the electrical conductivity of the COP. Notably, at room temperature (298 K) the conductivity was found to be 0.01 S/m. The inherent p-type conduction was revealed by Hall effect experiments. Apart from being redox-active, it shows thermoelectric behavior, and magnetic susceptibility vs temperature measurements reveal the spin crossover from diamagnetic to the paramagnetic state upon cooling the bulk sample.",a0ea2df03411946122edce73d5aa6c52b29042364ad2d9ef3b0a97c980f20900,cleaned_ite_tg/data/ite_clean.csv,1294,iTE2_0353,Core-claim first pass; not exhaustive. Cu(DAB) electronic conductor despite coordination polymer context.,txt_reconstruction_v1_19f1c2edac18
P1627,iTE,Substituent-Induced Secondary Interactions Reprogram Ion Permselectivity in Cationic Covalent Organic Framework Membranes,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,10.1002/anie.202523731,2026,iTE,extracted_core_claim,True,18330,4,3,iTE:P1627:claim_block,"Precise modulation of ion permselectivity in synthetic membranes is crucial for advancing separation and energy conversion technologies. Here, we demonstrate that neutral substituents can reprogram the intrinsic ion selectivity of cationic covalent organic framework (COF) membranes by introducing secondary local interactions that compete with long-range Coulombic forces. Using triaminoguanidinium-based COFs as a model system, we systematically varied both the number and type of substituents on 1,3,5-trialdehyde linkers. The introduced substituents generated secondary interactions that modulated the primary Coulombic interactions between guanidinium cations and Cl- counterions. When two or more hydroxyl groups were present on the aldehyde linkers, these interactions immobilized anions and inverted the effective surface potential from positive to negative, thereby switching the transport polarity from anion- to cation-selective behavior. In contrast, methoxy substitution weakened Coulombic interactions, enhancing anion selectivity. This tunable control over the local chemical microenvironment enabled programmable and reversible ion permselectivity without altering the permanent framework charge. Leveraging this mechanism, we achieved record-high ionic thermoelectric performance, 25.9 W m-2 for a single membrane and 39.1 W m- 2 for a stacked configuration under a 50 K temperature gradient. This work establishes substituent-mediated secondary interactions as a general and powerful strategy for programming ion transport, bridging biological selectivity principles with the design of adaptive COF-based membranes for energy harvesting and separation.",35ac84027315f5182722b152a7800b2466ffba416c14ecc0d91b0049df575ca0,cleaned_ite_tg/data/ite_clean.csv,1295,iTE2_0354,Core-claim first pass; not exhaustive. Local interactions in positively charged COF; hydroxyl effect differs from methoxy substitution.,txt_reconstruction_v1_19f1c2edac18
P1628,iTE,Structural origins of ultralow glass-like thermal conductivity in AgGaGe3Se8,SCIENCE ADVANCES,10.1126/sciadv.adv5865,2025,iTE,extracted_core_claim,True,18345,2,1,iTE:P1628:claim_block,"Materials with low thermal conductivity are important for a variety of applications such as thermal barrier coatings and thermoelectrics, and understanding the underlying mechanisms of low heat transport, as well as relating them to structural features, remains a central goal within material science. Here, we report on the ultralow thermal conductivity of the quarternary crystalline silver chalcogenide AgGaGe3Se8, with a remarkable value of only 0.2 watts per meter per kelvin at room temperature and an unusual glass-like thermal behavior from 2 to 700 kelvin. The ultralow thermal conductivity is linked to a disordered nature of silver in the structure, displaying extremely large silver atomic displacement parameters obtained from multitemperature synchrotron powder x-ray scattering measurements and silver ionic conductivity at elevated temperatures. In addition, a low-temperature Boson peak in the heat capacity and a low Debye temperature of 158 kelvin reveal signs of structural anharmonicity and soft bonding.",721811f52d6d723f3aaa28c774186a96f77a8e5235ab23decc8e8b11156d25da,cleaned_ite_tg/data/ite_clean.csv,1296,iTE2_0355,Core-claim first pass; not exhaustive. Disorder and low conductivity association; not proof mobile silver scatters heat.,txt_reconstruction_v1_19f1c2edac18
P1629,iTE,Hybrid Films of Graphene and Carbon Nanotubes for High Performance Chemical and Temperature Sensing Applications,SMALL,10.1002/smll.201403693,2015,iTE,extracted_core_claim,True,18356,2,1,iTE:P1629:claim_block,"A hybrid composite material of graphene and carbon nanotube (CNT) for high performance chemical and temperature sensors is reported. Integration of 1D and 2D carbon materials into hybrid carbon composites is achieved by coupling graphene and CNT through poly(ionic liquid) (PIL) mediated-hybridization. The resulting CNT/PIL/graphene hybrid materials are explored as active materials in chemical and temperature sensors. For chemical sensing application, the hybrid composite is integrated into a chemo-resistive sensor to detect a general class of volatile organic compounds. Compared with the graphene-only devices, the hybrid film device showed an improved performance with high sensitivity at ppm level, low detection limit, and fast signal response/recovery. To further demonstrate the potential of the hybrid films, a temperature sensor is fabricated. The CNT/PIL/graphene hybrid materials are highly responsive to small temperature gradient with fast response, high sensitivity, and stability, which may offer a new platform for the thermoelectric temperature sensors.",f03077e9a46ebbe32752853a0bdae5647bc7163bc6ef7eccbdc7a8be8830ca74,cleaned_ite_tg/data/ite_clean.csv,1297,iTE2_0356,Core-claim first pass; not exhaustive. Chemical sensor response; no TE causal inference.,txt_reconstruction_v1_19f1c2edac18
P1630,iTE,Study on the hole conduction phenomenon in carbon fiber-reinforced concrete,CEMENT AND CONCRETE RESEARCH,10.1016/S0008-8846(98)00011-8,1998,iTE,extracted_core_claim,True,18367,1,0,iTE:P1630:claim_block,"The thermoelectric force (TEF) measurements on carbon fiber-reinforced concrete (CFRC) containing short PAN-based carbon fibers (0.2 similar to 1.2 wt.%) and plain concrete are conducted. TEF is observed in CFRC specimens but not in plain concrete specimens, and the cold end is the positive electrode of TEF while the warm end is the negative electrode. This phenomenon stems from the motion of positive hole in carbon fiber. Therefore, besides ion conduction and electronic conduction, hole conduction exists in CFRC, and hole conduction is the most important of the three. As a result, the conductivity of CFRC(sigma) is made up of ionic conductivity (sigma(i)), hole conductivity (sigma(h)), and electronic conductivity (sigma(e)); that is, sigma = sigma(i) + sigma(e) + sigma(h). A new conduction model model of CFRC is proposed at the end of the paper. (C) 1998 Elsevier Science Ltd.",5049a8ed3416eb28f6b6cc310d19a65201e7cb57efdfe5388a2ddc8850602b79,cleaned_ite_tg/data/ite_clean.csv,1298,iTE2_0357,Core-claim first pass; not exhaustive. Antecedent is thermoelectric force with positive cold electrode; electronic holes not ions.,txt_reconstruction_v1_19f1c2edac18
P1631,iTE,Structural study of layered cobaltate Lax/3CoO2 (x∼1) at temperatures up to 800 K,JOURNAL OF SOLID STATE CHEMISTRY,10.1016/j.jssc.2015.05.019,2015,iTE,extracted_core_claim,True,18376,1,0,iTE:P1631:claim_block,"The layered cobaltate Lax/3CoO2 (x/3 = 0.33(2)) was prepared by an ionic exchange from the NaxCoO2 precursor. Its crystal structure has been studied by neutron powder diffraction at room and low temperatures and by X-ray powder diffraction at elevated temperatures. Compared to Na+ in the parent system, the La3+ ions occupy only one-third of available sites, forming a 2-dimensional superstructure in the ab-plane. The absence of long-range ordering of La cations along the c-axis was confirmed by a simulation using the stacking faults approach. No significant deviations of the basic structure from the hexagonal P6(3)/mmc symmetry were observed up to the decomposition temperature of 800 K. The 2-dimensional superstructure of La3+ is essential for the overall structure stability and is thus preserved up to the temperature of decomposition. The thermal expansion of Lax/3CoO2 is similar in the a- and c-directions, in contrast to the highly anisotropic thermal expansion of the parent NaxCoO2. This difference is attributed to a higher covalency of La-O bonds compared to more ionic Na-O bonds. (C) 2015 Elsevier Inc. All rights reserved.",e26c688c3270d25176e2ca239052a95fc223a802bb8d43a2c9da37a16ef1cc4b,cleaned_ite_tg/data/ite_clean.csv,1299,iTE2_0358,Core-claim first pass; not exhaustive. Antecedent is reduced thermal expansion anisotropy versus Na parent.,txt_reconstruction_v1_19f1c2edac18
P1632,iTE,High-temperature electronic transport properties of La1-xCaxMnO3+δ (0.0 ≤ x ≤ 1.0),PHYSICA B-CONDENSED MATTER,10.1016/j.physb.2008.02.026,2008,iTE,extracted_core_claim,True,18385,3,2,iTE:P1632:claim_block,"La1-xCaxMnO3+delta (0.0 <= x <= 1.0) samples were prepared and their resistivity and Seebeck coefficients were measured in the high-temperature range. Ca doping changes the ratio of Mn3+/Mn4+ and influences the electronic transport behavior markedly. With the increase of Ca concentration, the samples change from a p-type semiconductor to an n-type one and Seebeck coefficient becomes increasingly negative. Low doping (x = 0.2) and high doping (x = 0.8) induces the drop of the resistivity compared with undoped LaMnO3+delta and CaMnO3+delta samples due to the rise of carrier concentration. However, the resistivity of moderate-doped samples (x = 0.4, 0.6) is larger than low- and high-doped samples because dopant scattering decreases carrier mobility. (C) 2008 Published by Elsevier B.V.",c3373e06ac2f6377bedad1e9d03a7ee78325d143c3bd5873fddea83561f55c4e,cleaned_ite_tg/data/ite_clean.csv,1300,iTE2_0359,Core-claim first pass; not exhaustive. Nonmonotonic composition series; not general increasing doping improves transport.,txt_reconstruction_v1_19f1c2edac18
P1633,iTE,"First principles treatment of structural, optical, and thermoelectric properties of Li7MnN4 as electrode for a Li secondary battery",MATERIALS RESEARCH BULLETIN,10.1016/j.materresbull.2014.10.021,2015,iTE,extracted_core_claim,True,18398,3,2,iTE:P1633:claim_block,"The electronic structure, electronic charge density and linear optical properties of the metallic Li7MnN4 compound, having cubic symmetry, are calculated using the full potential linearized augmented plane wave (FP-LAPW) method. The calculated band structure and density of states using the local density, generalized gradient and Engel-Vosko approximations, depict the metallic nature of the cubic Li7MnN4 compound. The bands crossing the Fermi level in the calculated band structure are mainly from the Mn-d states with small support of N-p states. In addition, the Mn-d states at the Fermi level enhance the density of states, which is very useful for the electronic transport properties. The valence electronic charge density depicts strong covalent bond between Mn and two N atoms and polar covalent bond between Mn and Li atoms. The frequency dependent linear optical properties like real and imaginary part of the dielectric function, optical conductivity, reflectivity and energy loss function are calculated on the basis of the computed band structure. Both intra-band and inter-band transitions contribute to the calculated optical parameters. Using the BoltzTraP code, the thermoelectric properties like electrical and thermal conductivity, Seebeck coefficient, power coefficient and heat capacity of the Li7MnN4 are also calculated as a function of temperature and studied. (C) 2014 Elsevier Ltd. All rights reserved.",2464ce2509c03df666a43861e1dac5f18b715621b22b44b84c58ebfde0ae1977,cleaned_ite_tg/data/ite_clean.csv,1301,iTE2_0360,Core-claim first pass; not exhaustive. Electronic descriptor; no quantitative transport improvement established in quote.,txt_reconstruction_v1_19f1c2edac18
P1634,iTE,"Structural, thermoelectric power and magnetization measurements of Nd-doped Li-Ti ferrite by combustion synthesis",PHYSICA SCRIPTA,10.1088/0031-8949/90/8/085805,2015,iTE,extracted_core_claim,True,18411,2,1,iTE:P1634:claim_block,"Nd-doped Li-Ti ferrites with compositional formula Li0.4Ti0.1Fe2.5-xNdxO4 (where x = 0.0, 0.025, 0.05, 0.075 and 0.10) are prepared at 450 degrees C by combustion synthesis. X-ray analysis showed the limit of Nd-concentration for formation of single phase cubic is 0.075 and thereafter a secondary phase of FeNdO3 is observed. As the Nd-concentration increased to 0.075 the lattice parameter increased, which is attributed to the incorporation of larger ionic radius of Nd3+ ions in place of smaller ionic radius of Fe3+ in the spinel lattice. When Nd-concentration is 0.10, some of the Nd3+ ions diffuse to the grain boundaries, which can be correlated from scanning electron microscope analysis. The infrared spectra have shown three strong absorption bands in the range 400-600 cm(-1) and confirming the occupancies of Nd3+ into the spinel lattice. We explained for n-type semiconductors the Seebeck coefficient should be negative only. Saturation magnetization (M-S) value increases with increase in Nd-concentration indicating that Nd3+ ions are replacing the Fe3+ ions in the spinel lattice.",7be49503d5f9e3f782583b48bb48ff2428147b13a74ce2dd7492217c83a7b3a0,cleaned_ite_tg/data/ite_clean.csv,1302,iTE2_0361,Core-claim first pass; not exhaustive. Single-phase range up to 0.075 Nd concentration.,txt_reconstruction_v1_19f1c2edac18
P1635,iTE,"First-Principles Simulation of SrReN3 Nitrogen-Based Perovskite Insights into Structural, Electronic, Thermoelectric, Optical, and Mechanical Properties for Next-Generation Materials",BRAZILIAN JOURNAL OF PHYSICS,10.1007/s13538-025-01837-3,2025,iTE,extracted_core_claim,True,18422,3,2,iTE:P1635:claim_block,"In this study, we utilised density functional theory to analyse the structural, electrical, optical, elastic and thermoelectric properties of the nitrogen-based perovskite SrReN3. The Perdew-Burke-Ernzerhof (PBE) functional within the generalized gradient approximation (GGA) was employed to calculate exchange and correlation energies for assessing structural properties. DFT predicts a stable monoclinic structure (Goldschmidt tolerance factor approximate to 0.98) with strong Re-N covalent bonding and ionic Sr-N character. The electronic density of states is high at the Fermi level, indicating metallic conductivity, suggests use as a conductive interconnect or electrode material and even in electrocatalytic or energy-storage roles, The electronic profile revealed a direct band gap of 1.82 eV, indicating that the SrReN3 is a semiconductor in nature. Optically, SrReN3 shows strong UV and soft-X-ray absorption along with very high reflectivity in the infrared-visible range. A pronounced UV absorption edge and plasmon resonance point to applications in UV photodetectors and plasmonic devices. Above similar to 60 eV the material becomes nearly transparent, highlighting its promise as an IR-visible reflective coating and as an optical window in X-ray optics. Thermoelectrically, SrReN3's metal-like behavior yields a near-zero Seebeck coefficient at EF but very high electrical conductivity. The resulting power factor is substantial at elevated temperatures, and the calculated figure of merit ZT approaches similar to 1 at 800 K. These values indicate SrReN3 could enable niche waste-heat recovery in high-temperature environments. Mechanically, SrReN3 has moderate stiffness (bulk modulus similar to 60 GPa, Young's modulus similar to 85 GPa) and reasonable ductility (Poisson's ratio approximate to 0.26), combining strength with flexibility. These elastic constants imply good resistance to compression and thermal stress, similar to GaN/AlN nitrides used in high-power electronics. Overall, SrReN3's combination of UV transparency, metallic conductivity, and robust mechanics makes it a promising candidate for next-generation applications such as UV photodetectors, reflective coatings, X-ray optics, high-temperature electronics, plasmonic devices, interconnects, energy-storage devices, and waste-heat recovery systems.",79dc6195093229b201cb13f743f1f9e10052a2c8a91b87e2c329cd1212342c76,cleaned_ite_tg/data/ite_clean.csv,1303,iTE2_0362,Core-claim first pass; not exhaustive. Abstract also contradictorily calls material semiconductor with gap; requires source review.,txt_reconstruction_v1_19f1c2edac18
