concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
TG:Ce5a45de9c1e6ce,TG,Maximum power density 1.06 W m-2,,"[""Maximum power density 1.06 W m-2""]","[""performance_function""]","[""TG:P0263:max""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0263""]",1
TG:Ce5a6116cf47bf0,TG,Energy storage coefficient,,"[""Energy storage coefficient""]","[""quantity""]","[""TG:P0161:coefficient""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0161""]",1
TG:Ce5abf268ab4e73,TG,Positive entropy change of water formation,,"[""Positive entropy change of water formation""]","[""quantity""]","[""TG:P0160:entropy""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0160""]",1
TG:Ce5af583e372f26,TG,Fast Na+ and H+ diffusion,,"[""Fast Na+ and H+ diffusion""]","[""mechanism_process""]","[""TG:P0276:diff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0276""]",1
TG:Ce5b5b2ab4803ec,TG,Strong coordination of Li+ with water molecules,,"[""Strong coordination of Li+ with water molecules""]","[""interaction""]","[""TG:P0193:l""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0193""]",1
TG:Ce5b8a6453b6766,TG,Significant electrical double layer overlap,,"[""Significant electrical double layer overlap""]","[""state_structure""]","[""TG:P0174:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0174""]",1
TG:Ce5cfd128874fcc,TG,Compact 3 cm-scale sensor array integrating 16 gels,,"[""Compact 3 cm-scale sensor array integrating 16 gels""]","[""material_entity""]","[""TG:P0079:array""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0079""]",1
TG:Ce5d232d796e788,TG,Extensibility of 314%,,"[""Extensibility of 314%""]","[""performance_function""]","[""TG:P0252:stretch""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0252""]",1
TG:Ce5dc30526a1881,TG,Targeted additive-free solvation-environment modulation,,"[""Targeted additive-free solvation-environment modulation""]","[""design_strategy""]","[""TG:P0172:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0172""]",1
TG:Ce5e2bff82a2208,TG,Thermogalvanic hydrogel (PVA/Agar),Dual-network PVA/Agar hydrogel in water/glycerol with the [Fe(CN)6]3−/4− redox couple.,"[""Thermogalvanic hydrogel""]","[""material_entity""]","[""TG:P0036:tgh""]",model_kept_separate,g0010,"Explicit network, solvent, and redox composition identify a distinct sample that cannot be merged through the generic hydrogel label.",2,"[""P0036""]",1
TG:Ce5e8f8105655e3,TG,Stable 0.8 M excessively concentrated PANa-SA hydrogel thermocell,,"[""Stable 0.8 M excessively concentrated PANa-SA hydrogel thermocell""]","[""material_entity""]","[""TG:P0252:high""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0252""]",1
TG:Ce5faf747497212,TG,Reversible redox reaction,,"[""Reversible redox reaction""]","[""mechanism_process""]","[""TG:P0175:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0175""]",1
TG:Ce62749aae21009,TG,Low thermal conductivity,A low ability to conduct heat.,"[""Low thermal conductivity""]","[""descriptor"",""quantity""]","[""TG:P0042:thermal"",""TG:P0137:conductivity"",""TG:P0141:thermal"",""TG:P0264:thermal""]",model_merged,g0022,"All describe low thermal conductivity itself, rather than a reduction or electrical conductivity. Material identities remain attached to their claims.",5,"[""P0042"",""P0137"",""P0141"",""P0264""]",4
TG:Ce63939b2c610f1,TG,"Competition among thermogalvanic deposition, corrosion dissolution and incomplete consecutive discharge reduction",,"[""Competition among thermogalvanic deposition, corrosion dissolution and incomplete consecutive discharge reduction""]","[""interaction""]","[""TG:P0148:competition""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0148""]",1
TG:Ce63cc76d256072,TG,Integrated heat-to-current conversion and energy storage,,"[""Integrated heat-to-current conversion and energy storage""]","[""application""]","[""TG:P0300:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0300""]",1
TG:Ce6432646a5305d,TG,Polymer electrolyte thermogalvanic cell,,"[""Polymer electrolyte thermogalvanic cell""]","[""material_entity""]","[""TG:P0114:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,7,"[""P0114""]",1
TG:Ce6559b293d4001,TG,High ion selectivity,,"[""High ion selectivity""]","[""performance_function""]","[""TG:P0249:high""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0249""]",1
TG:Ce66a94d3d4e712,TG,AFC–TGC hybrid system,,"[""AFC–TGC hybrid system""]","[""material_entity""]","[""TG:P0037:h""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0037""]",1
TG:Ce6790d474140e3,TG,Temperature-gradient measurement,,"[""Temperature-gradient measurement""]","[""application""]","[""TG:P0117:n16""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0117""]",1
TG:Ce67d1196226529,TG,Thermal gradient,,"[""Thermal gradient""]","[""condition""]","[""TG:P0142:gradient""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:Ce681194d03a4f4,TG,Short-circuit current,Experimentally observed cell current under short-circuit conditions.,"[""Short-circuit current""]","[""quantity""]","[""TG:P0128:n9""]",model_kept_separate,g0058,The evidence reports its measured temporal behavior under different electrode orientations.,3,"[""P0128""]",1
TG:Ce6851313dc23a0,TG,Increased Seebeck coefficient,,"[""Increased Seebeck coefficient""]","[""quantity""]","[""TG:P0094:r""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0094""]",1
TG:Ce6933d36aa2288,TG,Thermogalvanic kinetics,,"[""Thermogalvanic kinetics""]","[""mechanism_process""]","[""TG:P0199:kin""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0199""]",1
TG:Ce69d464f8478eb,TG,Passive current density,,"[""Passive current density""]","[""quantity""]","[""TG:P0131:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0131""]",1
TG:Ce6a5634cfaacd9,TG,Synergistic coupling of redox reaction and thermogalvanic corrosion,,"[""Synergistic coupling of redox reaction and thermogalvanic corrosion""]","[""design_strategy""]","[""TG:P0049:coupling""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0049""]",1
TG:Ce6bb043acc2ab4,TG,Surface casing,,"[""Surface casing""]","[""material_entity""]","[""TG:P0330:casing""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0330""]",1
TG:Ce6bcfb3a010d7a,TG,Low-grade thermal energy harvesting,,"[""Low-grade thermal energy harvesting""]","[""application""]","[""TG:P0289:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0289""]",1
TG:Ce6c59a8f0dbc80,TG,Enhanced thermogalvanic effect,,"[""Enhanced thermogalvanic effect""]","[""mechanism_process""]","[""TG:P0031:effect""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0031""]",1
TG:Ce6d18a48935a1b,TG,Anionic-polymer/HQ n-type TGC,,"[""Anionic-polymer/HQ n-type TGC""]","[""material_entity""]","[""TG:P0034:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0034""]",1
TG:Ce6d73712407013,TG,Thermogalvanic corrosion intensity,,"[""Thermogalvanic corrosion intensity""]","[""quantity""]","[""TG:P0152:corrosion""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0152""]",1
TG:Ce6db1a9d7edfb6,TG,Increased ionic kinetics,,"[""Increased ionic kinetics""]","[""performance_function""]","[""TG:P0258:kinetics""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0258""]",1
TG:Ce6de44b3650904,TG,Addition of weakly coordinating anions,,"[""Addition of weakly coordinating anions""]","[""design_strategy""]","[""TG:P0081:anions""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0081""]",1
TG:Ce6e1cfb4646fdb,TG,Confined value of thermal conductivity,,"[""Confined value of thermal conductivity""]","[""quantity""]","[""TG:P0314:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0314""]",1
TG:Ce6f79fc87ddbdc,TG,Material determination in 80 ms,,"[""Material determination in 80 ms""]","[""performance_function""]","[""TG:P0007:identify""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0007""]",1
TG:Ce7018a8a661c86,TG,MTGV,,"[""MTGV""]","[""quantity""]","[""TG:P0228:o""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0228""]",1
TG:Ce712d0a77059ec,TG,FA/water thermogalvanic hydrogels,,"[""FA/water thermogalvanic hydrogels""]","[""material_entity""]","[""TG:P0025:fa""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0025""]",1
TG:Ce73a6830fbfd0e,TG,Optimized TC-35EtOH system,,"[""Optimized TC-35EtOH system""]","[""material_entity""]","[""TG:P0270:tc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0270""]",1
TG:Ce759cde2ed69e6,TG,Relatively good cyclic stability,,"[""Relatively good cyclic stability""]","[""performance_function""]","[""TG:P0003:cycle""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0003""]",1
TG:Ce7646b3ab0ceb1,TG,"Simultaneous self-powered sensing of skin temperature, arterial pulsation, and sweat secretion",,"[""Simultaneous self-powered sensing of skin temperature, arterial pulsation, and sweat secretion""]","[""application""]","[""TG:P0138:sensing""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0138""]",1
TG:Ce76b67a02bb489,TG,Temperature-dependent Fe2+/Fe3+ redox reactions,,"[""Temperature-dependent Fe2+/Fe3+ redox reactions""]","[""mechanism_process""]","[""TG:P0142:redox""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:Ce76baad33b36de,TG,i-TE eutectogel cell,,"[""i-TE eutectogel cell""]","[""material_entity""]","[""TG:P0246:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0246""]",1
TG:Ce7731168f207f5,TG,Powering small electronics,,"[""Powering small electronics""]","[""application""]","[""TG:P0135:electronics""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0135""]",1
TG:Ce77a6ca72f3409,TG,Sulfobetaine methacrylate (SBMA) component,,"[""Sulfobetaine methacrylate (SBMA) component""]","[""material_entity""]","[""TG:P0271:audit_v1_a001_subject""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0271""]",1
TG:Ce781941e97fefb,TG,Lithium iron phosphate versus lithium-metal cell,,"[""Lithium iron phosphate versus lithium-metal cell""]","[""material_entity""]","[""TG:P0212:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0212""]",1
TG:Ce791176a16b143,TG,Concentration increase reported as 400% relative to 0.4 m standard electrolyte,,"[""Concentration increase reported as 400% relative to 0.4 m standard electrolyte""]","[""condition""]","[""TG:P0098:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0098""]",1
TG:Ce7977ce6de37da,TG,"Cell with eutectic (Li,Na)2CO3 electrolyte and solid MgO dispersion",,"[""Cell with eutectic (Li,Na)2CO3 electrolyte and solid MgO dispersion""]","[""material_entity""]","[""TG:P0312:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0312""]",1
TG:Ce79b9248405e06,TG,p-Type TGC with optimized electrolyte,,"[""p-Type TGC with optimized electrolyte""]","[""material_entity""]","[""TG:P0179:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0179""]",1
TG:Ce7c418ce5fa091,TG,Increasing LiNO3 concentration,,"[""Increasing LiNO3 concentration""]","[""condition""]","[""TG:P0326:conc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0326""]",1
TG:Ce7c574a7b8c3e9,TG,Consistent measurement results,,"[""Consistent measurement results""]","[""performance_function""]","[""TG:P0103:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0103""]",1
TG:Ce7d765e7d91eee,TG,Composite heat-storage electrodes,,"[""Composite heat-storage electrodes""]","[""material_entity""]","[""TG:P0050:electrode""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0050""]",1
TG:Ce7dbb78c79b1b0,TG,"Strong interactions among CMC, polyacrylamide network, water molecules and thermogalvanic ions",,"[""Strong interactions among CMC, polyacrylamide network, water molecules and thermogalvanic ions""]","[""interaction""]","[""TG:P0206:interactions""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0206""]",1
TG:Ce7ea936920a13f,TG,Highest Seebeck coefficient 0.985 mV/K,,"[""Highest Seebeck coefficient 0.985 mV/K""]","[""quantity""]","[""TG:P0099:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0099""]",1
TG:Ce7fa4db218cdba,TG,Addition of organic solvent to aqueous ferri/ferrocyanide electrolyte,,"[""Addition of organic solvent to aqueous ferri/ferrocyanide electrolyte""]","[""design_strategy""]","[""TG:P0192:add""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0192""]",1
TG:Ce7fbd92aad61a1,TG,Temperature-insensitive maximum power density: similar to 33.55 mW m-2 K-2,,"[""Temperature-insensitive maximum power density: similar to 33.55 mW m-2 K-2""]","[""performance_function""]","[""TG:P0160:power""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0160""]",1
TG:Ce805332c16fae5,TG,Aluminium corrosion rate in LiBr solution,,"[""Aluminium corrosion rate in LiBr solution""]","[""quantity""]","[""TG:P0327:br""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0327""]",1
TG:Ce80865ea76408f,TG,Low cost and stability,,"[""Low cost and stability""]","[""descriptor""]","[""TG:P0085:q""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0085""]",1
TG:Ce81845e9eb44ff,TG,pH-neutral TREC-FB energy conversion efficiency,,"[""pH-neutral TREC-FB energy conversion efficiency""]","[""performance_function""]","[""TG:P0205:eff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0205""]",1
TG:Ce8289ffe3f85ea,TG,Thermogalvanic electrolyte function,,"[""Thermogalvanic electrolyte function""]","[""performance_function""]","[""TG:P0142:electrolyte""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:Ce84ba9c8ce1ada,TG,Migration,,"[""Migration""]","[""mechanism_process""]","[""TG:P0189:mig""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0189""]",1
TG:Ce86cb274a41f52,TG,Two parameters expressing spin dependence of transport coefficients,,"[""Two parameters expressing spin dependence of transport coefficients""]","[""quantity""]","[""TG:P0228:n""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0228""]",1
TG:Ce87471b6040c5c,TG,Solvent exchange introducing Fe(CN)6 3-/4- redox couple and guanidine hydrochloride,,"[""Solvent exchange introducing Fe(CN)6 3-/4- redox couple and guanidine hydrochloride""]","[""mechanism_process""]","[""TG:P0023:exchange""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0023""]",1
TG:Ce8ba9e38323e79,TG,Artificial breeding,,"[""Artificial breeding""]","[""application""]","[""TG:P0069:breed""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0069""]",1
TG:Ce8ca20177b68e5,TG,Spatially resolved thermal mapping,,"[""Spatially resolved thermal mapping""]","[""performance_function""]","[""TG:P0079:mapping""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0079""]",1
TG:Ce8d6626508e34f,TG,Triiodide ions,,"[""Triiodide ions""]","[""material_entity""]","[""TG:P0283:guest""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0283""]",1
TG:Ce9057bfc342ed4,TG,On-hand sign-language recognition,,"[""On-hand sign-language recognition""]","[""application""]","[""TG:P0012:sign""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0012""]",1
TG:Ce9085844dd4796,TG,High catalytic activity,,"[""High catalytic activity""]","[""performance_function""]","[""TG:P0056:activity""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0056""]",1
TG:Ce915762cb21f57,TG,Significant liquid-phase TBAF concentration change,,"[""Significant liquid-phase TBAF concentration change""]","[""mechanism_process""]","[""TG:P0140:concentration""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0140""]",1
TG:Ce91a606cd75f1f,TG,Output voltage 1.16 V,,"[""Output voltage 1.16 V""]","[""performance_function""]","[""TG:P0300:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0300""]",1
TG:Ce92b6d57a3b20a,TG,Power density output,,"[""Power density output""]","[""performance_function""]","[""TG:P0011:power""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0011""]",1
TG:Ce934060faf0a92,TG,PVA photothermal hydrogel,,"[""PVA photothermal hydrogel""]","[""material_entity""]","[""TG:P0136:photo""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0136""]",1
TG:Ce93a218bbd63cd,TG,Hydrophilic and zwitterionic,,"[""Hydrophilic and zwitterionic""]","[""descriptor""]","[""TG:P0271:audit_v1_a001_object""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0271""]",1
TG:Ce94374ad1bf62d,TG,Interlocking structure at photothermal-layer/hydrogel interface,,"[""Interlocking structure at photothermal-layer/hydrogel interface""]","[""state_structure""]","[""TG:P0191:inter""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0191""]",1
TG:Ce955190dcccd8c,TG,Geometry-optimized features including wavy structures,,"[""Geometry-optimized features including wavy structures""]","[""design_strategy""]","[""TG:P0261:geometry""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0261""]",1
TG:Ce964fba912cc65,TG,Open-circuit voltage of 0.9 V,,"[""Open-circuit voltage of 0.9 V""]","[""quantity""]","[""TG:P0194:ocv""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0194""]",1
TG:Ce97c3f4c570778,TG,Redox pairs spatially segregated into two distinct gel layers,,"[""Redox pairs spatially segregated into two distinct gel layers""]","[""state_structure""]","[""TG:P0021:seg""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0021""]",1
TG:Ce97e6f4dd1c08f,TG,Extensibility of nearly 2500%,,"[""Extensibility of nearly 2500%""]","[""performance_function""]","[""TG:P0248:stretch""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0248""]",1
TG:Ce981d78c92bca7,TG,External surface-casing-corrosion failures,,"[""External surface-casing-corrosion failures""]","[""mechanism_process""]","[""TG:P0330:failure""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0330""]",1
TG:Ce9834e08b9fef0,TG,Conversion of heat and light into electric power,,"[""Conversion of heat and light into electric power""]","[""performance_function""]","[""TG:P0117:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0117""]",1
TG:Ce9869c6fbb574e,TG,Peak heat release rate reduction 26.5%,,"[""Peak heat release rate reduction 26.5%""]","[""performance_function""]","[""TG:P0080:phrr""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0080""]",1
TG:Ce989e32ab812b7,TG,High electricity generation,,"[""High electricity generation""]","[""performance_function""]","[""TG:P0276:electric""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0276""]",1
TG:Ce998918f1a92bf,TG,Fe(CN)(6)(4-) ion agglomeration,,"[""Fe(CN)(6)(4-) ion agglomeration""]","[""mechanism_process""]","[""TG:P0251:agg""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0251""]",1
TG:Ce9a3658fc047e5,TG,Heat loss from hot side to environment,,"[""Heat loss from hot side to environment""]","[""mechanism_process""]","[""TG:P0076:loss""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0076""]",1
TG:Ce9a868870f5393,TG,Diffusion measurement in opaque and translucent samples,,"[""Diffusion measurement in opaque and translucent samples""]","[""performance_function""]","[""TG:P0295:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0295""]",1
TG:Ce9d0439d0dc6d2,TG,Studied electrodes with negative Peltier heats,,"[""Studied electrodes with negative Peltier heats""]","[""material_entity""]","[""TG:P0212:electrodes""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0212""]",1
TG:Ce9dfe2e88661ff,TG,High-density thermal sensor array,,"[""High-density thermal sensor array""]","[""material_entity""]","[""TG:P0032:dense""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0032""]",1
TG:Ce9e46106940600,TG,Heat losses,,"[""Heat losses""]","[""quantity""]","[""TG:P0181:loss""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0181""]",1
TG:Ce9fea63cc63eed,TG,Power conversion efficiency,Experimentally evaluated efficiency of converting thermal input into electrical power in a thermogalvanic cell.,"[""Power conversion efficiency""]","[""performance_function""]","[""TG:P0127:n5"",""TG:P0128:n8""]",model_merged,g0057,Both report operational conversion efficiency; electrode geometry and temporal behavior remain claim-specific.,5,"[""P0127"",""P0128""]",2
TG:Ce9fee8c364e039,TG,Electrode elemental composition,,"[""Electrode elemental composition""]","[""descriptor""]","[""TG:P0286:element""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0286""]",1
TG:Cea10982b810544,TG,Seebeck coefficient +0.26 mV K−1,,"[""Seebeck coefficient +0.26 mV K−1""]","[""quantity""]","[""TG:P0119:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0119""]",1
TG:Cea204f644d1f3c,TG,Instantaneous output power of 68 μW,,"[""Instantaneous output power of 68 μW""]","[""performance_function""]","[""TG:P0169:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0169""]",1
TG:Cea3226f1a102bf,TG,Cumulative energy output of 3.9 mJ,,"[""Cumulative energy output of 3.9 mJ""]","[""performance_function""]","[""TG:P0171:n14""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0171""]",1
TG:Cea3d2843dc990b,TG,Liquid Q/HQ-based OTGC,,"[""Liquid Q/HQ-based OTGC""]","[""material_entity""]","[""TG:P0049:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0049""]",1
TG:Cea6f58e0c528ab,TG,Information for selecting suitable thermogalvanic electrode materials,,"[""Information for selecting suitable thermogalvanic electrode materials""]","[""application""]","[""TG:P0108:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0108""]",1
TG:Cea842bf14a9547,TG,Poly(vinyl alcohol),,"[""Poly(vinyl alcohol)""]","[""material_entity""]","[""TG:P0136:pva""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0136""]",1
TG:Cea8e504c3e36f6,TG,Cathode temperature polarity,,"[""Cathode temperature polarity""]","[""descriptor""]","[""TG:P0124:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0124""]",1
TG:Ceaaa194b47a6e0,TG,Thermogalvanic hydrogel thermoelectric behavior,,"[""Thermogalvanic hydrogel thermoelectric behavior""]","[""performance_function""]","[""TG:P0078:behavior""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0078""]",1
TG:Ceaaa243ae57542,TG,Total weight tosses of iron,,"[""Total weight tosses of iron""]","[""quantity""]","[""TG:P0152:loss""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0152""]",1
TG:Ceaabc6e05bfe5d,TG,Proposed equivalent circuit model,,"[""Proposed equivalent circuit model""]","[""design_strategy""]","[""TG:P0112:n12""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0112""]",1
TG:Ceaad8195f0baa4,TG,Arm swing,,"[""Arm swing""]","[""mechanism_process""]","[""TG:P0042:swing""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0042""]",1
TG:Ceabdc2355dc601,TG,Low electrolyte concentration,,"[""Low electrolyte concentration""]","[""condition""]","[""TG:P0174:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0174""]",1
TG:Cead7c39c7a9a94,TG,Sign of thermal temperature coefficient of potential,,"[""Sign of thermal temperature coefficient of potential""]","[""quantity""]","[""TG:P0124:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0124""]",1
TG:Ceade3db04f1921,TG,Large ionic thermopower,Large thermally induced voltage per unit temperature difference associated with ionic transport.,"[""Large thermopower""]","[""quantity""]","[""TG:P0201:tp"",""TG:P0297:n7""]",model_merged,g0082,Both explicitly concern ionic thermoelectric materials; the second distinguishes ion thermodiffusion from electronic Seebeck effects.,3,"[""P0201"",""P0297""]",2
TG:Ceaeb16389fa736,TG,Enhanced thermogalvanic and other electrochemical energy conversion devices,,"[""Enhanced thermogalvanic and other electrochemical energy conversion devices""]","[""performance_function""]","[""TG:P0041:enhancement""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0041""]",1
TG:Ceaf3e73ae98065,TG,Conversion efficiency of 10.1%,,"[""Conversion efficiency of 10.1%""]","[""performance_function""]","[""TG:P0302:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0302""]",1
TG:Ceafe38a3485670,TG,MWNT electrodes,,"[""MWNT electrodes""]","[""material_entity""]","[""TG:P0289:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0289""]",1
