abstract_claim_candidate_id,linked_insight_id,paper_id,year,corpus_role,source_scope,source_analysis_included,title,doi,candidate_evidence_sentence,sentence_position,char_start,char_end,similarity_to_mechanism_summary,has_causal_cue,has_intervention_cue,has_outcome_cue,has_quantitative_detail,candidate_status,linked_insight_ids,include_as_separate_insight,reviewer_relation_type,reviewer,review_notes,promotion_status
ABSTRACT_104CA867EC,INSIGHT_14007BD2E3,P0776,2012,iTE_source,core_iTE_evidenced_insight,True,Relationship between the activation energy of ion migration and the heat of transport in some ionic conductors,10.1016/j.tca.2011.01.018,The heat of transport determined from the thermopower measurement provides important information to know the ion transport processes occurring in solid electrolytes.,1,0,165,0.6406453251838684,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_14007BD2E3,,,,,not_approved_or_pending
ABSTRACT_C04C51EB19,INSIGHT_BCE1E8FA72,P0786,2022,iTE_source,core_iTE_evidenced_insight,True,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,Recent experiments have demonstrated giant thermopower (similar to 10 mV/K) of electrolytes under confinement due to the overlapping of electric double layer (EDL).,2,232,396,0.6058065891265869,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BCE1E8FA72,,,,,not_approved_or_pending
ABSTRACT_177A45031C,INSIGHT_BCE1E8FA72,P0786,2022,iTE_source,core_iTE_evidenced_insight,True,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,"Nonetheless, there has been no consensus on the theory of the ionic Seebeck effect, especially whether the thermopower depends on ionic diffusivities, imposing confusion on the theoretical interpretation of experimental discoveries of the giant thermopower of confined electrolytes.",3,397,679,0.5479828715324402,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BCE1E8FA72,,,,,not_approved_or_pending
ABSTRACT_C2DF459B58,INSIGHT_BCE1E8FA72,P0786,2022,iTE_source,core_iTE_evidenced_insight,True,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,This article presents a linear perturbative solution of Poisson-Nernst-Planck (PNP) equations to describe the ionic Seebeck effect of confined liquid electrolytes.,4,680,843,0.5263411402702332,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BCE1E8FA72,,,,,not_approved_or_pending
ABSTRACT_7233180F9D,INSIGHT_BCE1E8FA72,P0786,2022,iTE_source,core_iTE_evidenced_insight,True,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,"The analytical solution captured the confinement effect both along and perpendicular to the temperature gradient, and showed excellent agreement with numerically solved PNP equations for a wide range of EDL potentials, channel widths, and lengths.",6,993,1240,0.4297868609428406,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BCE1E8FA72,,,,,not_approved_or_pending
ABSTRACT_FDBBE5BCEC,INSIGHT_BCE1E8FA72,P0786,2022,iTE_source,core_iTE_evidenced_insight,True,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,"Finally, we show that for polyelectrolytes with largely mismatched diffusivities, thermo-power can only be enhanced for the closed system through confinement perpendicular to the temperature gradient. (C) 2022 Elsevier Ltd.",7,1241,1464,0.47526639699935913,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BCE1E8FA72,,,,,not_approved_or_pending
ABSTRACT_FFACE60361,INSIGHT_4232D95EB4,P0816,2025,iTE_source,core_iTE_evidenced_insight,True,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,10.1021/acsami.5c00480,"This work reports stretchable thermoelectric composites based on porous laser-induced graphene foams and an ion hydrogel, aiming to create a self-powered sensor that can detect temperature changes and strain with high accuracy.",2,180,407,0.7643828392028809,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4232D95EB4,,,,,not_approved_or_pending
ABSTRACT_D5A7FD9346,INSIGHT_4232D95EB4,P0816,2025,iTE_source,core_iTE_evidenced_insight,True,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,10.1021/acsami.5c00480,"The self-powered strain sensor based on 3D porous laser-induced graphene (LIG) foam exhibits a high maximum sensitivity of 105.9 for strain up to 30%, a low detection limit of 0.071%, and good stability over 5,000 cycles at 30% strain.",3,408,643,0.47393402457237244,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4232D95EB4,,,,,not_approved_or_pending
ABSTRACT_348872E045,INSIGHT_4232D95EB4,P0816,2025,iTE_source,core_iTE_evidenced_insight,True,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,10.1021/acsami.5c00480,"With an increased Seebeck coefficient of -189.90 mu V/K, the sensor can also detect temperatures in the range of -10-100 degrees C with a resolution of 0.1 degrees C.",4,644,810,0.2753671109676361,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4232D95EB4,,,,,not_approved_or_pending
ABSTRACT_6D3E06E7BA,INSIGHT_4232D95EB4,P0816,2025,iTE_source,core_iTE_evidenced_insight,True,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,10.1021/acsami.5c00480,The thermoelectric power generation array with integrated units can achieve an output voltage of 104.18 mV for a temperature difference of 20 degrees C.,5,811,963,0.4971817135810852,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4232D95EB4,,,,,not_approved_or_pending
ABSTRACT_9272F1657B,INSIGHT_4B416D40B5,P0849,2024,iTE_source,core_iTE_evidenced_insight,True,Performance Enhancement by Integrating the Ionic Thermoelectric Generator with a Photovoltaic Cell,10.1021/acsami.4c17358,"This study presents the seamless integration of the ionic thermoelectric generator (iTEG) layer with traditional PV modules, facilitating the exploitation of waste heat and augmenting the overall power output.",2,225,434,0.7896540760993958,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4B416D40B5,,,,,not_approved_or_pending
ABSTRACT_CE76DD93A6,INSIGHT_4B416D40B5,P0849,2024,iTE_source,core_iTE_evidenced_insight,True,Performance Enhancement by Integrating the Ionic Thermoelectric Generator with a Photovoltaic Cell,10.1021/acsami.4c17358,"Experimental results validate the effectiveness of the iTEG, demonstrating substantial power generation and a consistent energy output.",3,435,570,0.4765911102294922,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4B416D40B5,,,,,not_approved_or_pending
ABSTRACT_1A0CFB0ED2,INSIGHT_F5256D7F6B,P0872,2018,iTE_source,core_iTE_evidenced_insight,True,Promoting Dual Electronic and Ionic Transport in PEDOT by Embedding Carbon Nanotubes for Large Thermoelectric Responses,10.1021/acsami.8b06850,"Thermoelectric (TE) energy conversion with nontraditional organic materials is promising in wearable electronics and roll-to-roll manufacturing because of mechanical flexibility, lightweight, and easy processing.",1,0,212,0.5069528222084045,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5C4E09E639; INSIGHT_F5256D7F6B,,,,,not_approved_or_pending
ABSTRACT_D0B59552ED,INSIGHT_F5256D7F6B,P0872,2018,iTE_source,core_iTE_evidenced_insight,True,Promoting Dual Electronic and Ionic Transport in PEDOT by Embedding Carbon Nanotubes for Large Thermoelectric Responses,10.1021/acsami.8b06850,"Although typical organic materials have a benefit of low thermal conductivity that creates a large temperature gradient, relatively small thermopower (or Seebeck coefficient) often requires copious number of TE legs to fabricate practical TE devices.",2,213,463,0.48065710067749023,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5C4E09E639; INSIGHT_F5256D7F6B,,,,,not_approved_or_pending
ABSTRACT_3ABC2B0E8B,INSIGHT_5C4E09E639,P0872,2018,iTE_source,core_iTE_evidenced_insight,True,Promoting Dual Electronic and Ionic Transport in PEDOT by Embedding Carbon Nanotubes for Large Thermoelectric Responses,10.1021/acsami.8b06850,"The large power factor could be attributed to prominent dual electronic and ionic conduction, which is likely to be promoted by embedding the CNTs in PEDOT due to the improvement in the carrier mobility, in comparison with the inferior and widely varying TE properties of PEDOT-only samples in the literature.",5,812,1121,0.6790046095848083,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5C4E09E639; INSIGHT_F5256D7F6B,,,,,not_approved_or_pending
ABSTRACT_F8B3FCD9EF,INSIGHT_35DB56E2F6,P0882,2025,iTE_source,core_iTE_evidenced_insight,True,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,10.1039/d5ta00734h,"The initial ionogel, designated as LACIG-0% is formulated with 1-butyl-3-methylimidazolium chloride (BMIM:Cl) to enhance the mechanical strain properties and ion mobility.",3,383,554,0.42939767241477966,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_35DB56E2F6,,,,,not_approved_or_pending
ABSTRACT_C5100709D2,INSIGHT_35DB56E2F6,P0882,2025,iTE_source,core_iTE_evidenced_insight,True,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,10.1039/d5ta00734h,"Subsequently, various concentrations (1-5%) of calcium chloride (CaCl2) are added to obtain LACIG-X% samples with enhanced thermoelectric performance.",4,555,705,0.6308037042617798,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_35DB56E2F6,,,,,not_approved_or_pending
ABSTRACT_DE6B08C2B4,INSIGHT_35DB56E2F6,P0882,2025,iTE_source,core_iTE_evidenced_insight,True,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,10.1039/d5ta00734h,"The recycled ionogel (REC-LACIG-3%) retains a thermopower of -11.0 mV K-1, thus emphasizing its reprocessability and sustainability.",8,1173,1305,0.4637729227542877,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_35DB56E2F6,,,,,not_approved_or_pending
ABSTRACT_9AC438AB8E,INSIGHT_35DB56E2F6,P0882,2025,iTE_source,core_iTE_evidenced_insight,True,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,10.1039/d5ta00734h,"The ionogel also supports pattern customization via casting, and demonstrates successful integration into thermoelectric devices.",9,1306,1435,0.3790125250816345,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_35DB56E2F6,,,,,not_approved_or_pending
ABSTRACT_7CA2751D34,INSIGHT_35DB56E2F6,P0882,2025,iTE_source,core_iTE_evidenced_insight,True,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,10.1039/d5ta00734h,"Overall, this work not only provides methods for optimizing the thermopower, but also underscores the material's potential for eco-friendly processing and recycling, thereby contributing to the sustainable conversion of low-grade waste heat into renewable energy.",10,1436,1699,0.41647037863731384,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_35DB56E2F6,,,,,not_approved_or_pending
ABSTRACT_0F46BFA18D,INSIGHT_4FB4CC74C8,P0911,2009,iTE_source,core_iTE_evidenced_insight,True,Thick-film solid electrolyte oxygen sensors using the direct ionic thermoelectric effect,10.1016/j.snb.2008.12.024,A screen-printed direct ionic thermoelectric oxygen sensor based on 8 mol% Y2O3 stabilized zirconia (YSZ) is presented.,1,0,119,0.6097453236579895,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4FB4CC74C8,,,,,not_approved_or_pending
ABSTRACT_2143E8E804,INSIGHT_4FB4CC74C8,P0911,2009,iTE_source,core_iTE_evidenced_insight,True,Thick-film solid electrolyte oxygen sensors using the direct ionic thermoelectric effect,10.1016/j.snb.2008.12.024,"Within the device, a temperature gradient is applied to the YSZ film via an integrated heater, and the resulting thermovoltage is measured.",2,120,259,0.4688403606414795,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4FB4CC74C8,,,,,not_approved_or_pending
ABSTRACT_46B9AD39B7,INSIGHT_4FB4CC74C8,P0911,2009,iTE_source,core_iTE_evidenced_insight,True,Thick-film solid electrolyte oxygen sensors using the direct ionic thermoelectric effect,10.1016/j.snb.2008.12.024,Experimental results on the present thick-film device are shown to agree well with the theory.,4,404,498,0.1366698294878006,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_4FB4CC74C8,,,,,not_approved_or_pending
ABSTRACT_ED34A5172F,INSIGHT_3B5E508B44,P0918,2024,iTE_source,core_iTE_evidenced_insight,True,Fabrication of robust and versatile ionic thermoelectric devices of natural clay minerals,10.1016/j.cej.2024.150440,"Due to advantages like high Seebeck coefficients, simple fabrication techniques, and use of abundant elements, ionic thermoelectric (i-TE) devices are emerging to be an ideal tool for harvesting low-grade waste heat.",1,0,216,0.3820963501930237,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_3B5E508B44; INSIGHT_9DD0FEA465,,,,,not_approved_or_pending
ABSTRACT_232ED9C2DE,INSIGHT_3B5E508B44,P0918,2024,iTE_source,core_iTE_evidenced_insight,True,Fabrication of robust and versatile ionic thermoelectric devices of natural clay minerals,10.1016/j.cej.2024.150440,"Devices prepared with exfoliated layers of clay showed high Seebeck coefficients (6 +/- 0.8 mV/K), which is significantly improved (up to 140 %) upon functionalization with the - SO 3 H groups (14.4 +/- 0.4 mV/K). i-TE devices of clay exhibit unique advantages like thermal robustness and water -induced damage healing ability.",4,525,852,0.6499678492546082,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_3B5E508B44; INSIGHT_9DD0FEA465,,,,,not_approved_or_pending
ABSTRACT_05051C0030,INSIGHT_9DD0FEA465,P0918,2024,iTE_source,core_iTE_evidenced_insight,True,Fabrication of robust and versatile ionic thermoelectric devices of natural clay minerals,10.1016/j.cej.2024.150440,"Upon being coated with polyvinyl alcohol (PVA), borax, and LiCl-based hydrogel the performance of the i-TE device at low -humidity conditions is drastically improved.",7,1045,1211,0.5708739161491394,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_3B5E508B44; INSIGHT_9DD0FEA465,,,,,not_approved_or_pending
ABSTRACT_7540F91198,INSIGHT_D070C94CE0,P0919,2022,iTE_source,core_iTE_evidenced_insight,True,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,10.1016/j.nanoen.2021.106738,"By regulating ion transport via the synergy of selective ion-localization and thermo-osmotic mechanism, such design provides an effective strategy to increase thermopower, and our device is endowed with high output power density, tailorable architecture, and excellent stretchability, which is showcased in a thermoelectric wristband for body heat recovery.",5,756,1113,0.6183469295501709,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_D070C94CE0,,,,,not_approved_or_pending
ABSTRACT_D1F00CEA56,INSIGHT_2E12EE9164,P0938,2024,iTE_source,core_iTE_evidenced_insight,True,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,The integration of ionic power generation with solar-driven water evaporation presents a promising solution to the critical global problems of freshwater scarcity and clean energy deficiency.,1,0,191,0.47616076469421387,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2E12EE9164,,,,,not_approved_or_pending
ABSTRACT_ADB1DC0451,INSIGHT_2E12EE9164,P0938,2024,iTE_source,core_iTE_evidenced_insight,True,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,"In this work, a scalable normal temperature chemical vapor deposition (CVD) method is applied for the first time to the fabrication of a cellulose@polypyrrole (CC@PPy) membrane with efficient ionic power generation performance.",2,192,419,0.4020156264305115,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2E12EE9164,,,,,not_approved_or_pending
ABSTRACT_C326F67161,INSIGHT_2E12EE9164,P0938,2024,iTE_source,core_iTE_evidenced_insight,True,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,This study provides new methods for the scalable fabrication of ionic power generation membranes and a design strategy for high-performance solar power generators.,5,1065,1228,0.33161142468452454,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2E12EE9164,,,,,not_approved_or_pending
ABSTRACT_391FA97C8F,INSIGHT_53494A89E9,P0970,2025,iTE_source,core_iTE_evidenced_insight,True,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,"This hierarchical network structure also promotes the construction of negativethermopower (n-type) i-TE elastomers, thus realizing multimodal sensing capability including strain and temperature sensing.",5,689,891,0.6578802466392517,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_53494A89E9,,,,,not_approved_or_pending
ABSTRACT_ECBD54073D,INSIGHT_FD73986EAD,P0972,2025,iTE_source,core_iTE_evidenced_insight,True,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,"Recently, ionic thermoelectric supercapacitors have gained attention because of their high open circuit voltages, even for ions that are redox inactive.",1,0,152,0.4707071781158447,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FD73986EAD,,,,,not_approved_or_pending
ABSTRACT_A64A38C4E2,INSIGHT_FD73986EAD,P0972,2025,iTE_source,core_iTE_evidenced_insight,True,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,"Herein, we theoretically estimated the open circuit voltages generated in the Stern layer, the diffuse layer and by the Eastman entropy of transfer.",4,490,638,0.7009079456329346,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FD73986EAD,,,,,not_approved_or_pending
ABSTRACT_8B2F42B68A,INSIGHT_FD73986EAD,P0972,2025,iTE_source,core_iTE_evidenced_insight,True,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,The results are compared with experimental results using a metal electrode and a conductive polymer-based electrode.,7,914,1030,0.17932257056236267,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FD73986EAD,,,,,not_approved_or_pending
ABSTRACT_1A0E65AA6A,INSIGHT_0FE8C218B8,P1053,2023,iTE_source,core_iTE_evidenced_insight,True,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,"The simulations considered three thermal-driven ion transport mechanisms: temperature-dependent ion electrophoretic mobility (TDIEM), Soret-type ion thermodiffusion, and thermoosmosis.",4,730,914,0.6426386833190918,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_0FE8C218B8,,,,,not_approved_or_pending
ABSTRACT_B1EA1D6CAA,INSIGHT_0FE8C218B8,P1053,2023,iTE_source,core_iTE_evidenced_insight,True,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,The results showed that TDIEM and thermoosmosis primarily dominate the thermoelectric response of elec-trolyte confined in slip nanochannels in the presence of the overlapping electrical double layer.,5,915,1115,0.6768079996109009,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_0FE8C218B8,,,,,not_approved_or_pending
ABSTRACT_3C9A2E7704,INSIGHT_0FE8C218B8,P1053,2023,iTE_source,core_iTE_evidenced_insight,True,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,"The slip-enhancement of the Seebeck coefficient, i.e., the thermoelectric voltage at open-circuit condition, is not significant due to the increase in surface conductivity caused by slip-amplified electroosmosis, es-pecially at low electrolyte concentrations.",7,1225,1484,0.570006251335144,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_0FE8C218B8,,,,,not_approved_or_pending
ABSTRACT_80BFDCD834,INSIGHT_0FE8C218B8,P1053,2023,iTE_source,core_iTE_evidenced_insight,True,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,"However, slip-amplified thermoosmosis greatly enhances the thermoelectric current at short-circuit condition, in the absence of the access resistance effect, leading to a significant improvement in the performance of ionic thermoelectricity in nanochannels with hydrody-namic slippage.",8,1485,1770,0.7677564024925232,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_0FE8C218B8,,,,,not_approved_or_pending
ABSTRACT_B0EA42F088,INSIGHT_0FE8C218B8,P1053,2023,iTE_source,core_iTE_evidenced_insight,True,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,"Overall, this study provides valuable insights into developing efficient nanofluidic-based thermoelectric generators for low-grade heat energy harvesting by highlighting the importance of con-sidering the effect of hydrodynamic slippage.& COPY; 2023 Elsevier Ltd.",10,2073,2336,0.6050841808319092,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_0FE8C218B8,,,,,not_approved_or_pending
ABSTRACT_E40B2527A9,INSIGHT_9CF975448A,P1057,2025,iTE_source,core_iTE_evidenced_insight,True,Moisture-gradient-enhanced ionic thermoelectrics,10.1038/s41467-025-66027-w,"Herein, we demonstrate a moisture-gradient-enhanced ionic thermoelectric generator (MGITG) driven by both moisture and temperature gradients.",3,275,416,0.6544898748397827,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_9CF975448A,,,,,not_approved_or_pending
ABSTRACT_5CFD9838B7,INSIGHT_9CF975448A,P1057,2025,iTE_source,core_iTE_evidenced_insight,True,Moisture-gradient-enhanced ionic thermoelectrics,10.1038/s41467-025-66027-w,We attribute the enhanced performance to fast and selective ion transport driven by coupled heat and moisture transfer.,5,576,695,0.8602628707885742,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_9CF975448A,,,,,not_approved_or_pending
ABSTRACT_D7A4BC109B,INSIGHT_9CF975448A,P1057,2025,iTE_source,core_iTE_evidenced_insight,True,Moisture-gradient-enhanced ionic thermoelectrics,10.1038/s41467-025-66027-w,"This work holds promise in the design of high-sensitivity, multifunctional, and high-energy-density i-TEs, facilitating their applications in robotic touch and wearables.",7,904,1074,0.28103843331336975,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_9CF975448A,,,,,not_approved_or_pending
ABSTRACT_7D013E91E5,INSIGHT_3561CAD423,P1075,2023,iTE_source,core_iTE_evidenced_insight,True,Ionic thermoelectric effect in Cu2-δSe during phase transition,10.1007/s10853-023-09107-w,"In the case of beta-phase structure (Cu1.8Se material), changes in the measured Seebeck coefficient were observed-with decreasing temperature, the ionic thermopower firstly increased reaching about 1230 mu V/K and then decreased to 950 mu V/K at 355 K.",5,511,763,0.6455363035202026,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_3561CAD423,,,,,not_approved_or_pending
ABSTRACT_22F13BB06B,INSIGHT_3561CAD423,P1075,2023,iTE_source,core_iTE_evidenced_insight,True,Ionic thermoelectric effect in Cu2-δSe during phase transition,10.1007/s10853-023-09107-w,"The ionic Seebeck coefficient values gradually increased from 1030 to 1220 mu V/K at 370 K, when the material is in the low-temperature phase.",7,857,999,0.6406378746032715,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_3561CAD423,,,,,not_approved_or_pending
ABSTRACT_3FC0E0EBC7,INSIGHT_5028D04E75,P1096,2020,iTE_source,core_iTE_evidenced_insight,True,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,Here we demonstrate the MXene-based subnanometer ion channels that convert external temperature changes to electric signals via preferential diffusion of cations under a thermal gradient.,2,215,402,0.7741661667823792,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5028D04E75,,,,,not_approved_or_pending
ABSTRACT_36AE5BE5A7,INSIGHT_5028D04E75,P1096,2020,iTE_source,core_iTE_evidenced_insight,True,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,"In particular, coupled with a photothermal conversion feature of MXenes, an array of the nanoconfined Ti3C2TX ion channels can capture trans-nanochannel diffusion potentials under a light-driven axial temperature gradient.",3,403,625,0.6808328628540039,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5028D04E75,,,,,not_approved_or_pending
ABSTRACT_C1CC63ADCD,INSIGHT_5028D04E75,P1096,2020,iTE_source,core_iTE_evidenced_insight,True,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,"The nonisothermal opencircuit potential across channels is enhanced with increasing cationic permselectivity of confined channels, associated with the ionic concentration or pH of permeant fluids.",4,626,822,0.46327030658721924,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5028D04E75,,,,,not_approved_or_pending
ABSTRACT_690A11991B,INSIGHT_A018CD6058,P1108,2025,iTE_source,core_iTE_evidenced_insight,True,Effect of Ag Vacancies on the Mechanical Properties of Ag2S Thermoelectric Semiconductor,10.1007/s40195-025-01836-y,Both the bending strength and fracture strain decrease with increasing Ag vacancy concentration.,4,327,423,0.5823510885238647,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_A018CD6058,,,,,not_approved_or_pending
ABSTRACT_041FF57FE1,INSIGHT_A018CD6058,P1108,2025,iTE_source,core_iTE_evidenced_insight,True,Effect of Ag Vacancies on the Mechanical Properties of Ag2S Thermoelectric Semiconductor,10.1007/s40195-025-01836-y,"Density functional theory results reveal that Ag vacancies lead to the disruption of Ag-S bonds in Ag2S at low ultimate strains, consequently causing a simultaneous reduction in both strength and deformability, which agrees reasonably well with the experimental observations.",6,606,881,0.6098944544792175,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_A018CD6058,,,,,not_approved_or_pending
ABSTRACT_DED6A245B0,INSIGHT_A018CD6058,P1108,2025,iTE_source,core_iTE_evidenced_insight,True,Effect of Ag Vacancies on the Mechanical Properties of Ag2S Thermoelectric Semiconductor,10.1007/s40195-025-01836-y,"This work provides new insights into the effect of vacancies on the mechanical properties of Ag2S materials, which could guide the design of fast ionic thermoelectric materials.",7,882,1059,0.8293588757514954,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_A018CD6058,,,,,not_approved_or_pending
ABSTRACT_E412F8C0B4,INSIGHT_FBEF0A59E7,P1109,2021,iTE_source,core_iTE_evidenced_insight,True,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,10.1016/j.mtphys.2020.100307,The present work demonstrates a totally radical change in conduction nature from typical p-type to n-type through ionic transport in FeCl3 doped free-standing poly(3-hexylthiophene) (P3HT) films.,1,0,195,0.502949059009552,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FBEF0A59E7,,,,,not_approved_or_pending
ABSTRACT_2B6F3BA089,INSIGHT_FBEF0A59E7,P1109,2021,iTE_source,core_iTE_evidenced_insight,True,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,10.1016/j.mtphys.2020.100307,The thermodiffusion of Cl- ions generated a giant negative Seebeck coefficient (similar to 2.7 mV/K) and a moderately high electrical conductivity (similar to 1 S/cm); an unprecedented level in polymers.,2,196,399,0.8042972087860107,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FBEF0A59E7,,,,,not_approved_or_pending
ABSTRACT_CB9A250762,INSIGHT_FBEF0A59E7,P1109,2021,iTE_source,core_iTE_evidenced_insight,True,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,10.1016/j.mtphys.2020.100307,A thermoelectric power generator fabricated using these P3HT films delivered an output electrical power of 25 mW with open circuit voltage of 128 mV for a Delta T of 46 degrees C.,3,400,579,0.4642992615699768,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FBEF0A59E7,,,,,not_approved_or_pending
