cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window
2020,Fe2+/Fe3+ solvation redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,6,7,6,7,6,7,2,1.1112187656957617,42,2,0.08025225814899067,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,6,4,6,4,6,4,1,0.3898712452512801,24,2,0.009305783371105159,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,2,6,6,6,6,6,6,1,0.5138983423697507,36,2,0.10624296620522193,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,6,3,6,3,6,3,1,0.3898712452512801,18,2,0.01519027510271727,1,28,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,4,3,2,3,2,3,2,0,0.0,6,4,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,cation/anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,4,3,2,3,2,3,2,0,0.0,6,4,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,cellulose nanofiber scaffold,gel_microstructure,gel_microstructure,4,3,6,3,6,3,6,0,0.0,18,4,0.008736174493726049,0,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,charge-transfer resistance engineering,gel_microstructure,electrode_interface,3,3,4,3,4,3,4,0,0.0,12,3,0.02383061521678631,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,4,3,2,3,2,3,2,0,0.0,6,4,0.012155335172622302,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,4,3,2,3,2,3,2,0,0.0,6,4,0.06457738924713666,1,14,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2021-2023
2020,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,3,7,3,7,3,7,1,0.7213475204444817,21,2,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,3,3,5,3,5,3,5,0,0.0,15,3,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,4,3,4,3,4,3,4,0,0.0,12,4,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,ion-pair complexation control,gel_microstructure,solvation_entropy,2,3,5,3,5,3,5,1,0.5581106265512472,15,2,0.0,1,14,1,0,0,1,Liquid thermoelectric conversion devices composed of several organic solvents,2021-2023
2020,anti-freezing organohydrogel design,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,4,3,10,3,10,3,10,0,0.0,30,4,0.0,1,14,1,0,0,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2021-2023
2020,anti-freezing organohydrogel design,moisture-gradient ion transport,gel_microstructure,transport_mechanism,3,3,7,3,7,3,7,0,0.0,21,3,0.0,1,14,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2021-2023
2020,anti-freezing organohydrogel design,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,4,3,3,3,3,3,3,0,0.0,9,4,0.008537986047005702,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,organic redox molecular design,gel_microstructure,redox_chemistry,2,3,4,3,4,3,4,1,0.5581106265512472,12,2,0.28203264369813696,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,3,7,3,7,3,7,1,0.5581106265512472,21,2,0.0,1,14,1,0,0,1,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,2021-2023
2020,anti-freezing organohydrogel design,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,3,3,4,3,4,3,4,0,0.0,12,3,0.0,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,redox entropy tuning,gel_microstructure,solvation_entropy,2,3,6,3,6,3,6,2,1.279458146995729,18,2,0.029207094945711304,1,14,1,0,0,0,,2021-2023
2020,anti-freezing organohydrogel design,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,4,3,3,3,3,3,3,0,0.0,9,4,0.018555140379524913,1,14,1,0,0,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2021-2023
2020,carbon-electrode redox interface,cation/anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,3,2,2,2,2,2,2,0,0.0,4,3,0.010247409363683315,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,cellulose nanofiber scaffold,electrode_interface,gel_microstructure,3,2,6,2,6,2,6,0,0.0,12,3,0.0,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,3,2,4,2,4,2,4,0,0.0,8,3,0.014406661347977447,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,charge-transfer resistance engineering,electrode_interface,electrode_interface,3,2,4,2,4,2,4,0,0.0,8,3,0.012760091480504014,0,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,deep-eutectic eutogel electrolyte,electrode_interface,material_system,4,2,2,2,2,2,2,0,0.0,4,4,0.08026484697368141,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.07367613925781749,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,4,2,4,2,4,2,4,0,0.0,8,4,0.07116819842421433,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,ion-pair complexation control,electrode_interface,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.012961353848938421,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,2,10,2,10,2,10,0,0.0,20,3,0.04362807607687317,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,moisture-gradient ion transport,electrode_interface,transport_mechanism,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.0,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,organic redox molecular design,electrode_interface,redox_chemistry,2,2,4,2,4,2,4,1,0.6213349345596119,8,2,0.08281264500577976,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,phase-transition entropy amplification,electrode_interface,phase_or_species_transition,2,2,7,2,7,2,7,1,0.6213349345596119,14,2,0.0037752396579339605,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.06983420706965832,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,redox entropy tuning,electrode_interface,solvation_entropy,2,2,6,2,6,2,6,1,0.6213349345596119,12,2,0.10898986675701064,1,8,1,0,0,0,,2021-2023
2020,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.10815605642662138,1,8,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,2,2,6,2,6,2,6,1,0.3898712452512801,12,2,0.0,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,3,2,4,2,4,2,4,0,0.0,8,3,0.02806782381814386,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,3,2,4,2,4,2,4,0,0.0,8,3,0.0,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,2,2,2,2,2,2,2,1,0.5138983423697507,4,2,0.03989155441879701,0,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,3,2,2,2,2,2,2,0,0.0,4,3,0.0,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,2,7,2,7,2,7,2,0.9037695876210308,14,2,0.027815791911672386,1,5,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,2,2,5,2,5,2,5,1,0.3898712452512801,10,2,0.03220529572686371,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.03775003288521843,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,2,2,5,2,5,2,5,1,0.3898712452512801,10,2,0.06353493001496538,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cation/anion thermodiffusion asymmetry,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,2,2,10,2,10,2,10,1,0.3898712452512801,20,2,0.008110914597360089,0,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,2,7,2,7,2,7,2,0.9037695876210308,14,2,0.022423496351598918,0,5,1,0,0,1,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,2021-2023
2020,cation/anion thermodiffusion asymmetry,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2,2,3,2,3,2,3,1,0.3898712452512801,6,2,0.021166844643424835,0,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,organic redox molecular design,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.00934832676453006,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cation/anion thermodiffusion asymmetry,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,2,7,2,7,2,7,1,0.3898712452512801,14,2,0.10709469736188403,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,2,4,2,4,2,4,1,0.3898712452512801,8,2,0.0,1,5,1,0,0,0,,2021-2023
2020,cation/anion thermodiffusion asymmetry,redox entropy tuning,transport_mechanism,solvation_entropy,3,2,6,2,6,2,6,0,0.0,12,3,0.0,1,5,1,0,0,1,Ionic thermoelectric materials for near ambient temperature energy harvesting,2021-2023
2020,cation/anion thermodiffusion asymmetry,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,2,3,2,3,2,3,1,0.3898712452512801,6,2,0.007998743810949666,0,5,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,3,6,4,6,4,6,4,0,0.0,24,3,0.00868437309818609,0,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cellulose nanofiber scaffold,charge-transfer resistance engineering,gel_microstructure,electrode_interface,3,6,4,6,4,6,4,0,0.0,24,3,0.008603453996465718,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,3,6,2,6,2,6,2,0,0.0,12,3,0.0,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,2,6,2,6,2,6,2,1,0.43429448190325176,12,2,0.0,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,4,6,2,6,2,6,2,0,0.0,12,4,0.0,0,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cellulose nanofiber scaffold,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,6,7,6,7,6,7,1,0.3898712452512801,42,2,0.0,1,4,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,cellulose nanofiber scaffold,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,6,5,6,5,6,5,1,0.3898712452512801,30,2,0.009572715507373644,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,ion-pair complexation control,gel_microstructure,solvation_entropy,2,6,5,6,5,6,5,1,0.3898712452512801,30,2,0.0,1,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cellulose nanofiber scaffold,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,2,6,3,6,3,6,3,2,0.8241657271545318,18,2,0.06634200384983743,1,4,1,0,0,1,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,2021-2023
2020,cellulose nanofiber scaffold,organic redox molecular design,gel_microstructure,redox_chemistry,3,6,4,6,4,6,4,0,0.0,24,3,0.0,1,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,cellulose nanofiber scaffold,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,6,7,6,7,6,7,2,0.9037695876210308,42,2,0.0,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,2,6,4,6,4,6,4,2,0.8241657271545318,24,2,0.0,1,4,1,0,0,0,,2021-2023
2020,cellulose nanofiber scaffold,redox entropy tuning,gel_microstructure,solvation_entropy,3,6,6,6,6,6,6,0,0.0,36,3,0.0,1,4,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,charge-transfer resistance engineering,gel_microstructure,electrode_interface,2,4,4,4,4,4,4,1,0.5138983423697507,16,2,0.030776012886251553,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,3,4,2,4,2,4,2,0,0.0,8,3,0.03126337348914859,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,4,4,2,4,2,4,2,0,0.0,8,4,0.016986946117351468,1,3,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2021-2023
2020,chaotropic polymer-water disruption,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,4,5,4,5,4,5,1,0.5581106265512472,20,2,0.03210926963139558,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,4,4,4,4,4,4,4,0,0.0,16,4,0.00584421540029616,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,ion-pair complexation control,gel_microstructure,solvation_entropy,2,4,5,4,5,4,5,1,0.5138983423697507,20,2,0.03354175169232808,1,3,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,chaotropic polymer-water disruption,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,3,4,10,4,10,4,10,0,0.0,40,3,0.002848952217928981,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,moisture-gradient ion transport,gel_microstructure,transport_mechanism,3,4,7,4,7,4,7,0,0.0,28,3,0.010313428129532282,1,3,1,0,0,1,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,2021-2023
2020,chaotropic polymer-water disruption,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.018222805507648723,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,organic redox molecular design,gel_microstructure,redox_chemistry,2,4,4,4,4,4,4,1,0.5581106265512472,16,2,0.007197182416067405,1,3,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,chaotropic polymer-water disruption,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,4,7,4,7,4,7,1,0.5581106265512472,28,2,0.06531477115477113,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,3,4,4,4,4,4,4,0,0.0,16,3,0.010017114595771832,1,3,1,0,0,0,,2021-2023
2020,chaotropic polymer-water disruption,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.012379526817397605,1,3,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2021-2023
2020,charge-transfer resistance engineering,convection-resolved resistance decomposition,electrode_interface,transport_mechanism,3,4,2,4,2,4,2,0,0.0,8,3,0.22723106863510317,1,27,1,0,0,1,Resistance components in organic electrolytes containing Fe2+/Fe3+ for liquid thermoelectric conversion devices,2021-2023
2020,charge-transfer resistance engineering,deep-eutectic eutogel electrolyte,electrode_interface,material_system,4,4,2,4,2,4,2,0,0.0,8,4,0.0,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,4,2,4,2,4,2,0,0.0,8,3,0.0,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,imidazolium ionic-liquid phase transition electrolyte,electrode_interface,material_system,2,4,5,4,5,4,5,1,0.5138983423697507,20,2,0.02656889225701809,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,4,4,4,4,4,4,4,0,0.0,16,4,0.014431948709593807,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,ion-pair complexation control,electrode_interface,solvation_entropy,2,4,5,4,5,4,5,2,1.072008968920998,20,2,0.0,1,27,1,0,0,1,Unprecedented pressure-driven metallization and topological charge transport in an anion radical salt,2021-2023
2020,charge-transfer resistance engineering,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,4,10,4,10,4,10,0,0.0,40,3,0.03657554368468992,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,moisture-gradient ion transport,electrode_interface,transport_mechanism,2,4,7,4,7,4,7,1,0.5138983423697507,28,2,0.039199382155815136,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.050266103208345105,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,organic redox molecular design,electrode_interface,redox_chemistry,3,4,4,4,4,4,4,0,0.0,16,3,0.012665491992874669,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,quasi-solid granular electrolyte matrix,electrode_interface,material_system,2,4,4,4,4,4,4,1,0.5138983423697507,16,2,0.004474981690372412,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,redox entropy tuning,electrode_interface,solvation_entropy,2,4,6,4,6,4,6,2,1.0277966847395015,24,2,0.04780848040860104,1,27,1,0,0,0,,2021-2023
2020,charge-transfer resistance engineering,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.018273249551946508,1,27,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,4,2,2,2,2,2,2,0,0.0,4,4,0.030880783156493466,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.006540548138188975,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,2,7,2,7,2,7,1,0.5138983423697507,14,2,0.0081896968228574,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,2,2,5,2,5,2,5,1,1.4426950408889634,10,2,0.07508903096413351,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,2,4,2,4,2,4,0,0.0,8,4,0.007910918981295966,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,ion-pair complexation control,transport_mechanism,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.12023015740286908,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,3,2,10,2,10,2,10,0,0.0,20,3,0.03930615915418874,0,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,2,7,2,7,2,7,1,0.5138983423697507,14,2,0.017287513203486374,0,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.02561068420389636,0,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,organic redox molecular design,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.019156024612575314,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,3,2,7,2,7,2,7,0,0.0,14,3,0.1102168981056203,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.011345458124830277,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,redox entropy tuning,transport_mechanism,solvation_entropy,3,2,6,2,6,2,6,0,0.0,12,3,0.005421175689734743,1,8,1,0,0,0,,2021-2023
2020,convection-resolved resistance decomposition,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.022328523044194925,0,8,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,ferri/ferrocyanide redox chemistry,material_system,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system,3,2,5,2,5,2,5,0,0.0,10,3,0.20055155568646119,0,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,2,2,4,2,4,2,4,2,1.0556294164628637,8,2,0.0,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,ion-pair complexation control,material_system,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.020954180477736225,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,2,7,2,7,2,7,2,1.0556294164628637,14,2,0.0,1,6,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2021-2023
2020,deep-eutectic eutogel electrolyte,nanochannel-confined ion transport,material_system,transport_mechanism,2,2,3,2,3,2,3,1,0.43429448190325176,6,2,0.0,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,organic redox molecular design,material_system,redox_chemistry,2,2,4,2,4,2,4,1,0.6213349345596119,8,2,0.022961040279379945,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,phase-transition entropy amplification,material_system,phase_or_species_transition,3,2,7,2,7,2,7,0,0.0,14,3,0.003642597697520825,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,2,4,2,4,2,4,1,0.43429448190325176,8,2,0.2248493084245264,0,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,redox entropy tuning,material_system,solvation_entropy,3,2,6,2,6,2,6,0,0.0,12,3,0.005860151591020224,1,6,1,0,0,0,,2021-2023
2020,deep-eutectic eutogel electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.08279791475469224,1,6,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2021-2023
2020,dynamic crosslinked gel network,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,2,7,2,7,2,7,1,0.7213475204444817,14,2,0.0,1,2,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,dynamic crosslinked gel network,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,3,2,5,2,5,2,5,0,0.0,10,3,0.0,1,2,1,0,0,0,,2021-2023
2020,dynamic crosslinked gel network,ion-pair complexation control,gel_microstructure,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.0,1,2,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,dynamic crosslinked gel network,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,4,2,10,2,10,2,10,0,0.0,20,4,0.0,1,2,1,0,0,1,High-Performance Ionic Thermoelectric Supercapacitor for Integrated Energy Conversion-Storage,2021-2023
2020,dynamic crosslinked gel network,moisture-gradient ion transport,gel_microstructure,transport_mechanism,4,2,7,2,7,2,7,0,0.0,14,4,0.0,1,2,1,0,0,0,,2021-2023
