cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,carbon-electrode redox interface,cation/anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,2,3,4,3,4,3,4,1,0.35295612386476116,12,2,0.011400358015052885,1,10,1,0,0,0,,2023-2026,0.2640879646075636,0.5766881028938907,0.13617363344051447
2022,high-entropy redox/ion coupling,nanochannel-confined ion transport,solvation_entropy,transport_mechanism,3,1,5,1,5,1,5,0,0.0,5,3,0.010718197993042616,1,3,1,0,0,0,,2023-2026,0.32954757972957477,0.19212218649517684,0.132475884244373
2022,convection-resolved resistance decomposition,gel-confined redox transport,transport_mechanism,gel_microstructure,3,2,10,2,10,2,10,0,0.0,20,3,0.020424790876342937,1,10,1,0,0,0,,2023-2026,0.2872630290857895,0.4635048231511254,0.13070739549839228
2022,ion-dipole interaction transport,selective solvation entropy engineering,transport_mechanism,solvation_entropy,2,1,5,1,5,1,5,1,0.3898712452512801,5,2,0.036937390945102,1,4,1,0,0,0,,2023-2026,0.2833959329823963,0.48617363344051445,0.1292604501607717
2022,convection-resolved resistance decomposition,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,2,5,2,5,2,5,1,0.35295612386476116,10,2,0.020409480653329485,0,10,1,0,0,0,,2023-2026,0.2695545103550714,0.5384244372990353,0.12781350482315113
2022,soft mixed ionic-electronic coupling,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,3,5,2,5,2,5,2,0,0.0,10,3,0.01993774799245475,1,7,1,0,0,0,,2023-2026,0.3070296440120591,0.2995176848874598,0.12668810289389068
2022,high-entropy redox/ion coupling,iodide/triiodide redox chemistry,solvation_entropy,redox_chemistry,3,1,6,1,6,1,6,0,0.0,6,3,0.04611833279345141,1,3,1,0,0,0,,2023-2026,0.3065452240367613,0.23617363344051445,0.11334405144694534
2022,ion-dipole interaction transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,3,1,5,1,5,1,5,0,0.0,5,3,0.20836762891073632,0,4,1,0,0,1,The enhanced ionic thermal potential by a polarized electrospun membrane,2023-2026,0.29869674829623827,0.24485530546623796,0.10514469453376206
2022,convection-resolved resistance decomposition,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,3,2,2,2,2,2,2,0,0.0,4,3,0.11178701737482244,1,10,1,0,0,0,,2023-2026,0.29331778143178383,0.22073954983922828,0.09421221864951769
2022,ion-dipole interaction transport,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,3,1,5,1,5,1,5,0,0.0,5,3,0.017789466491916723,0,4,1,0,0,0,,2023-2026,0.29688060158389684,0.20016077170418006,0.09405144694533762
2022,convection-resolved resistance decomposition,organic redox molecular design,transport_mechanism,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.020076730920152847,1,10,1,0,0,0,,2023-2026,0.25576034937026465,0.3866559485530547,0.08842443729903537
2022,carbon-electrode redox interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,3,5,3,5,3,5,0,0.0,15,3,0.0,1,10,1,0,0,0,,2023-2026,0.2590550568023393,0.3694533762057878,0.08794212218649516
2022,quasi-solid granular electrolyte matrix,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,3,4,2,4,2,4,2,0,0.0,8,3,0.0,1,24,1,0,0,0,,2023-2026,0.2866733448481775,0.22636655948553053,0.08488745980707396
2022,convection-resolved resistance decomposition,high-entropy redox/ion coupling,transport_mechanism,solvation_entropy,2,2,1,2,1,2,1,1,0.35295612386476116,2,2,0.02181814008600577,1,10,1,0,0,0,,2023-2026,0.25284897683923657,0.3985530546623794,0.08440514469453377
2022,convection-resolved resistance decomposition,ion-dipole interaction transport,transport_mechanism,transport_mechanism,4,2,1,2,1,2,1,0,0.0,2,4,0.07963798553036405,0,10,1,0,0,0,,2023-2026,0.28710420619156063,0.17282958199356913,0.07684887459807074
2022,cation/anion thermodiffusion asymmetry,ion-dipole interaction transport,transport_mechanism,transport_mechanism,3,4,1,4,1,4,1,0,0.0,4,3,0.03739761790449481,0,7,1,0,0,1,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,2023-2026,0.27185827704261134,0.19758842443729902,0.06993569131832798
2022,convection-resolved resistance decomposition,hierarchical porous electrode interface,transport_mechanism,electrode_interface,3,2,7,2,7,2,7,0,0.0,14,3,0.010253805037837238,1,10,1,0,0,0,,2023-2026,0.24640700215318187,0.37443729903536976,0.06816720257234726
2022,quasi-solid granular electrolyte matrix,selective solvation entropy engineering,material_system,solvation_entropy,3,4,5,4,5,4,5,0,0.0,20,3,0.03992009703455626,1,24,1,0,0,0,,2023-2026,0.15652759739477728,0.47829581993569137,0.06511254019292605
2022,high-entropy redox/ion coupling,quasi-solid granular electrolyte matrix,solvation_entropy,material_system,3,1,4,1,4,1,4,0,0.0,4,3,0.0036209675919763045,1,3,1,0,0,0,,2023-2026,0.2805346010903659,0.1545016077170418,0.06077170418006431
2022,convection-resolved resistance decomposition,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,2,6,2,6,2,6,0,0.0,12,3,0.008304120604506067,1,10,1,0,0,0,,2023-2026,0.2334757653120765,0.3323151125401929,0.05836012861736334
2022,convection-resolved resistance decomposition,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,3,2,5,2,5,2,5,0,0.0,10,3,0.023513257056587557,0,10,1,0,0,0,,2023-2026,0.22557697933569393,0.30369774919614145,0.048392282958199355
2022,convection-resolved resistance decomposition,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.02793238943603077,1,10,1,0,0,0,,2023-2026,0.2109805377650652,0.27540192926045015,0.04180064308681672
2022,ion-dipole interaction transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,3,1,4,1,4,1,4,0,0.0,4,3,0.004786801782268535,1,4,1,0,0,0,,2023-2026,0.25309535963759383,0.1567524115755627,0.03906752411575563
2022,deep-eutectic eutogel electrolyte,high-entropy redox/ion coupling,material_system,solvation_entropy,3,4,1,4,1,4,1,0,0.0,4,3,0.003889946456983783,1,8,1,0,0,0,,2023-2026,0.25291468538377226,0.15514469453376203,0.03472668810289389
2022,convection-resolved resistance decomposition,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.01016101485601407,1,10,1,0,0,0,,2023-2026,0.16758656117956638,0.25482315112540194,0.030064308681672022
2022,high-entropy redox/ion coupling,thermoresponsive micellization p/n conversion,solvation_entropy,phase_or_species_transition,3,1,2,1,2,1,2,0,0.0,2,3,0.023605286279090823,1,3,1,0,0,0,,2023-2026,0.24207648684310518,0.16286173633440515,0.025562700964630227
2022,carbon-electrode redox interface,thermoresponsive micellization p/n conversion,electrode_interface,phase_or_species_transition,3,3,2,3,2,3,2,0,0.0,6,3,0.0,1,10,1,0,0,0,,2023-2026,0.20446127882739093,0.1765273311897106,0.017363344051446947
2022,high-entropy redox/ion coupling,ion-dipole interaction transport,solvation_entropy,transport_mechanism,4,1,1,1,1,1,1,0,0.0,1,4,0.014671590462956319,1,3,1,0,0,0,,2023-2026,0.21062834970113925,0.12556270096463024,0.01157556270096463
2022,ion-dipole interaction transport,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,4,1,2,1,2,1,2,0,0.0,2,4,0.040191956720165116,1,4,1,0,0,0,,2023-2026,0.1721193004170635,0.15643086816720259,0.010771704180064309
