class_id,group_index,raw_mention_id,label,draft_concept_id,judge_partition_definition,partition_size,judge_status,merge_applied,reversible
TG:P0211:n1,167,TG:P0211:n1,internal resistances of the cell,astra:g167:p001,internal resistances of the cell,1,retained_singleton,False,True
TG:P0045:n1,168,TG:P0006:n2,salting-out effect,astra:g168:p000,盐析效应,2,accepted_group_equivalence,False,True
TG:P0045:n1,168,TG:P0045:n1,salting out effect,astra:g168:p000,盐析效应,2,accepted_group_equivalence,False,True
TG:P0316:n2,169,TG:P0229:n4,short circuit current,astra:g169:p000,短路电流,2,accepted_group_equivalence,False,True
TG:P0316:n2,169,TG:P0316:n2,short-circuit current,astra:g169:p000,短路电流,2,accepted_group_equivalence,False,True
TG:P0246:n2,170,TG:P0018:n3,solvation structure,astra:g170:p000,氧化还原电对的溶剂化壳结构,2,accepted_group_equivalence,False,True
TG:P0246:n2,170,TG:P0246:n2,solvent shell structure of redox couple,astra:g170:p000,氧化还原电对的溶剂化壳结构,2,accepted_group_equivalence,False,True
TG:P0123:n1,171,TG:P0120:n1,temperature,astra:g171:p000,温度,2,accepted_group_equivalence,False,True
TG:P0123:n1,171,TG:P0123:n1,temperature,astra:g171:p000,温度,2,accepted_group_equivalence,False,True
TG:P0271:n3,172,TG:P0015:n3,tensile strength,astra:g172:p000,抗拉强度,2,accepted_group_equivalence,False,True
TG:P0271:n3,172,TG:P0271:n3,tensile strength,astra:g172:p000,抗拉强度,2,accepted_group_equivalence,False,True
TG:P0229:n2,173,TG:P0067:n3,thermal conductivity,astra:g173:p000,热导率,2,accepted_group_equivalence,False,True
TG:P0229:n2,173,TG:P0229:n2,thermal conductivity,astra:g173:p000,热导率,2,accepted_group_equivalence,False,True
TG:P0175:n1,174,TG:P0134:n3,thermal diffusion potential (TDP),astra:g174:p000,离子热扩散电势,2,accepted_group_equivalence,False,True
TG:P0175:n1,174,TG:P0175:n1,ionic thermodiffusion-induced thermal potentials,astra:g174:p000,离子热扩散电势,2,accepted_group_equivalence,False,True
TG:P0219:n4,175,TG:P0095:n5,thermocapacitive storage,astra:g175:p000,thermocapacitive storage,1,retained_singleton,False,True
TG:P0219:n4,175,TG:P0219:n4,thermocapacitance,astra:g175:p001,thermocapacitance,1,retained_singleton,False,True
TG:P0015:n2,176,TG:P0012:n1,thermoelectricity,astra:g176:p000,热电效应,2,accepted_group_equivalence,False,True
TG:P0015:n2,176,TG:P0015:n2,thermoelectric effect,astra:g176:p000,热电效应,2,accepted_group_equivalence,False,True
TG:P0333:n2,177,TG:P0329:n2,thermoelectromotive force (E),astra:g177:p000,热电动势,2,accepted_group_equivalence,False,True
TG:P0333:n2,177,TG:P0333:n2,thermo emf E,astra:g177:p000,热电动势,2,accepted_group_equivalence,False,True
TG:P0147:n1,178,TG:P0019:n4,thermogalvanic and piezoresistive effects,astra:g178:p000,热电化学效应与压阻效应耦合,2,accepted_group_equivalence,False,True
TG:P0147:n1,178,TG:P0147:n1,thermogalvanic and piezoresistive effects,astra:g178:p000,热电化学效应与压阻效应耦合,2,accepted_group_equivalence,False,True
TG:P0204:n2,179,TG:P0080:n2,thermogalvanic effect (Fe2+/Fe3+),astra:g179:p000,Fe2+/Fe3+热电化学效应,2,accepted_group_equivalence,False,True
TG:P0204:n2,179,TG:P0204:n2,thermogalvanic effect of Fe2+/Fe3+,astra:g179:p000,Fe2+/Fe3+热电化学效应,2,accepted_group_equivalence,False,True
TG:P0231:n3,180,TG:P0169:n3,thermogalvanic reaction sites,astra:g180:p000,热电化学反应位点,2,accepted_group_equivalence,False,True
TG:P0231:n3,180,TG:P0231:n3,available reaction sites,astra:g180:p000,热电化学反应位点,2,accepted_group_equivalence,False,True
TG:P0255:n1,181,TG:P0006:n1,thermosensitive-crystallization,astra:g181:p000,温敏结晶过程,2,accepted_group_equivalence,False,True
TG:P0255:n1,181,TG:P0255:n1,thermosensitive crystallization process,astra:g181:p000,温敏结晶过程,2,accepted_group_equivalence,False,True
TG:P0206:n3,182,TG:P0023:n2,water retention,astra:g182:p000,保水能力,2,accepted_group_equivalence,False,True
TG:P0206:n3,182,TG:P0206:n3,water retention,astra:g182:p000,保水能力,2,accepted_group_equivalence,False,True
iTE:P1691:n1,183,iTE:P1598:n1,Anderson localisation,astra:g183:p000,电子Anderson局域化,2,accepted_group_equivalence,False,True
iTE:P1691:n1,183,iTE:P1691:n1,Anderson localization of electrons,astra:g183:p000,电子Anderson局域化,2,accepted_group_equivalence,False,True
iTE:P0882:n1,184,iTE:P0609:n1,CaCl2,astra:g184:p000,氯化钙,2,accepted_group_equivalence,False,True
iTE:P0882:n1,184,iTE:P0882:n1,calcium chloride (CaCl2),astra:g184:p000,氯化钙,2,accepted_group_equivalence,False,True
iTE:P1940:n1,185,iTE:P0665:n1,Co sites were substituted with Fe,astra:g185:p000,Co sites were substituted with Fe,1,retained_singleton,False,True
iTE:P1940:n1,185,iTE:P1940:n1,Fe substitution,astra:g185:p001,Fe substitution,1,retained_singleton,False,True
iTE:P1834:n2,186,iTE:P1246:n2,Conductivity enhancements,astra:g186:p000,Conductivity enhancements,1,retained_singleton,False,True
iTE:P1834:n2,186,iTE:P1834:n2,enhancing the conductivity,astra:g186:p001,enhancing the conductivity,1,retained_singleton,False,True
iTE:P1316:n2,187,iTE:P0442:n2,Coulomb interactions between host ions,astra:g187:p000,离子间库仑相互作用,2,accepted_group_equivalence,False,True
iTE:P1316:n2,187,iTE:P1316:n2,coulombic interactions between the ion pairs,astra:g187:p000,离子间库仑相互作用,2,accepted_group_equivalence,False,True
iTE:P1132:n1,188,iTE:P1004:n1,Cr doping,astra:g188:p000,Cr掺杂,2,accepted_group_equivalence,False,True
iTE:P1132:n1,188,iTE:P1132:n1,Cr doping,astra:g188:p000,Cr掺杂,2,accepted_group_equivalence,False,True
iTE:P1577:n1,189,iTE:P1168:n1,Cu ions,astra:g189:p000,Cu ions,1,retained_singleton,False,True
iTE:P1577:n1,189,iTE:P1577:n1,fast ionic species Cu+,astra:g189:p001,fast ionic species Cu+,1,retained_singleton,False,True
iTE:P0681:n2,190,iTE:P0556:n2,DCA(-) transport,astra:g190:p000,DCA阴离子输运,2,accepted_group_equivalence,False,True
iTE:P0681:n2,190,iTE:P0681:n2,DCA- anion transport,astra:g190:p000,DCA阴离子输运,2,accepted_group_equivalence,False,True
iTE:P1926:n1,191,iTE:P0400:n1,Donnan exclusive effect,astra:g191:p000,Donnan排斥效应,2,accepted_group_equivalence,False,True
iTE:P1926:n1,191,iTE:P1926:n1,Donnan exclusion,astra:g191:p000,Donnan排斥效应,2,accepted_group_equivalence,False,True
iTE:P0605:n1,192,iTE:P0595:n1,EMIM DCA,astra:g192:p000,1-乙基-3-甲基咪唑双氰胺盐,2,accepted_group_equivalence,False,True
iTE:P0605:n1,192,iTE:P0605:n1,EMIM:DCA,astra:g192:p000,1-乙基-3-甲基咪唑双氰胺盐,2,accepted_group_equivalence,False,True
iTE:P1429:n1,193,iTE:P0850:n3,Frenkel defect,astra:g193:p000,Frenkel缺陷,2,accepted_group_equivalence,False,True
iTE:P1429:n1,193,iTE:P1429:n1,Frenkel defect,astra:g193:p000,Frenkel缺陷,2,accepted_group_equivalence,False,True
iTE:P1500:n2,194,iTE:P0750:n1,High levels of doping,astra:g194:p000,高掺杂水平,2,accepted_group_equivalence,False,True
iTE:P1500:n2,194,iTE:P1500:n2,high doping level,astra:g194:p000,高掺杂水平,2,accepted_group_equivalence,False,True
iTE:P1755:n1,195,iTE:P1076:n1,Ln substitution for Ca,astra:g195:p000,Ln替代Ca,2,accepted_group_equivalence,False,True
iTE:P1755:n1,195,iTE:P1755:n1,substitutions of Ln(3+) for Ca2+,astra:g195:p000,Ln替代Ca,2,accepted_group_equivalence,False,True
iTE:P0680:n3,196,iTE:P0561:n3,MTEG operates,astra:g196:p000,MTEG operates,1,retained_singleton,False,True
iTE:P0680:n3,196,iTE:P0680:n3,operation mechanism of the MTEGs,astra:g196:p001,operation mechanism of the MTEGs,1,retained_singleton,False,True
iTE:P0555:n1,197,iTE:P0344:n2,Manning counterion condensation effect,astra:g197:p000,Manning反离子凝聚,2,accepted_group_equivalence,False,True
iTE:P0555:n1,197,iTE:P0555:n1,Manning's counterion condensation,astra:g197:p000,Manning反离子凝聚,2,accepted_group_equivalence,False,True
iTE:P0940:n2,198,iTE:P0932:n3,PEDOT:PSS conductivity,astra:g198:p000,PEDOT:PSS电导率,2,accepted_group_equivalence,False,True
iTE:P0940:n2,198,iTE:P0940:n2,conductivity of PEDOT:PSS,astra:g198:p000,PEDOT:PSS电导率,2,accepted_group_equivalence,False,True
iTE:P0885:n2,199,iTE:P0368:n2,Photothermal (PT) conversion properties,astra:g199:p000,光热转换能力,2,accepted_group_equivalence,False,True
iTE:P0885:n2,199,iTE:P0885:n2,photothermal conversion,astra:g199:p000,光热转换能力,2,accepted_group_equivalence,False,True
iTE:P1699:n1,200,iTE:P1458:n1,Poisson ratio,astra:g200:p000,泊松比,2,accepted_group_equivalence,False,True
iTE:P1699:n1,200,iTE:P1699:n1,Poisson ratio,astra:g200:p000,泊松比,2,accepted_group_equivalence,False,True
iTE:P1695:n1,201,iTE:P1581:n1,Umklapp process,astra:g201:p000,声子Umklapp散射,2,accepted_group_equivalence,False,True
iTE:P1695:n1,201,iTE:P1695:n1,Umklapp scattering,astra:g201:p000,声子Umklapp散射,2,accepted_group_equivalence,False,True
iTE:P0889:n2,202,iTE:P0731:n2,absolute value of thermoelectric power,astra:g202:p000,热电势系数绝对值,2,accepted_group_equivalence,False,True
iTE:P0889:n2,202,iTE:P0889:n2,magnitude,astra:g202:p000,热电势系数绝对值,2,accepted_group_equivalence,False,True
iTE:P1255:n2,203,iTE:P0826:n1,acoustic phonon softening,astra:g203:p000,acoustic phonon softening,1,retained_singleton,False,True
iTE:P1255:n2,203,iTE:P1255:n2,soft acoustic phonon modes,astra:g203:p001,soft acoustic phonon modes,1,retained_singleton,False,True
iTE:P0959:n1,204,iTE:P0908:n1,addition of CuCl,astra:g204:p000,添加CuCl,2,accepted_group_equivalence,False,True
iTE:P0959:n1,204,iTE:P0959:n1,addition of CuCl,astra:g204:p000,添加CuCl,2,accepted_group_equivalence,False,True
iTE:P1503:n2,205,iTE:P0931:n2,alpha,astra:g205:p000,Fe2+/Fe3+电化学Seebeck系数,2,accepted_group_equivalence,False,True
iTE:P1503:n2,205,iTE:P1503:n2,alpha,astra:g205:p000,Fe2+/Fe3+电化学Seebeck系数,2,accepted_group_equivalence,False,True
iTE:P0438:n2,206,iTE:P0367:n2,anion diffusion,astra:g206:p000,阴离子扩散,2,accepted_group_equivalence,False,True
iTE:P0438:n2,206,iTE:P0438:n2,anion diffusion,astra:g206:p000,阴离子扩散,2,accepted_group_equivalence,False,True
iTE:P1752:n2,207,iTE:P1620:n3,bulk modulus,astra:g207:p000,体积模量,2,accepted_group_equivalence,False,True
iTE:P1752:n2,207,iTE:P1752:n2,bulk modulus,astra:g207:p000,体积模量,2,accepted_group_equivalence,False,True
iTE:P1500:n1,208,iTE:P1484:n1,cation exchange,astra:g208:p000,阳离子交换,2,accepted_group_equivalence,False,True
iTE:P1500:n1,208,iTE:P1500:n1,cation exchange,astra:g208:p000,阳离子交换,2,accepted_group_equivalence,False,True
iTE:P0590:n3,209,iTE:P0437:n3,cation thermodiffusion,astra:g209:p000,阳离子热扩散,2,accepted_group_equivalence,False,True
iTE:P0590:n3,209,iTE:P0590:n3,thermodiffusion of cations,astra:g209:p000,阳离子热扩散,2,accepted_group_equivalence,False,True
iTE:P0525:n4,210,iTE:P0442:n4,concentration gradient between cations and anions,astra:g210:p000,concentration gradient between cations and anions,1,retained_singleton,False,True
iTE:P0525:n4,210,iTE:P0525:n4,concentration difference between anions and cations,astra:g210:p001,concentration difference between anions and cations,1,retained_singleton,False,True
iTE:P1495:n2,211,iTE:P1051:n2,concentration of both ionic and electronic defects,astra:g211:p000,离子与电子缺陷浓度组合,2,accepted_group_equivalence,False,True
iTE:P1495:n2,211,iTE:P1495:n2,concentration of both electronic and ionic defects,astra:g211:p000,离子与电子缺陷浓度组合,2,accepted_group_equivalence,False,True
iTE:P0510:n3,212,iTE:P0353:n5,continuous power generation,astra:g212:p000,连续发电,2,accepted_group_equivalence,False,True
iTE:P0510:n3,212,iTE:P0510:n3,continuous electricity generation,astra:g212:p000,连续发电,2,accepted_group_equivalence,False,True
iTE:P1091:n2,213,iTE:P0975:n1,contribution from both electrons and holes,astra:g213:p000,contribution from both electrons and holes,1,retained_singleton,False,True
iTE:P1091:n2,213,iTE:P1091:n2,bipolar contribution,astra:g213:p001,bipolar contribution,1,retained_singleton,False,True
iTE:P1546:n2,214,iTE:P1056:n2,cooling performance,astra:g214:p000,冷却性能,2,accepted_group_equivalence,False,True
iTE:P1546:n2,214,iTE:P1546:n2,cooling performance,astra:g214:p000,冷却性能,2,accepted_group_equivalence,False,True
iTE:P0683:n1,215,iTE:P0401:n1,counterion condensation,astra:g215:p000,反离子凝聚,2,accepted_group_equivalence,False,True
iTE:P0683:n1,215,iTE:P0683:n1,counter-ion condensation effect,astra:g215:p000,反离子凝聚,2,accepted_group_equivalence,False,True
iTE:P1494:n1,216,iTE:P0987:n1,coupled thermoelectric effects,astra:g216:p000,coupled thermoelectric effects,1,retained_singleton,False,True
iTE:P1494:n1,216,iTE:P1494:n1,thermoelectric coupling,astra:g216:p001,thermoelectric coupling,1,retained_singleton,False,True
iTE:P1684:n2,217,iTE:P0960:n1,covalent bonding,astra:g217:p000,共价键合,2,accepted_group_equivalence,False,True
iTE:P1684:n2,217,iTE:P1684:n2,covalent bonding,astra:g217:p000,共价键合,2,accepted_group_equivalence,False,True
iTE:P0672:n1,218,iTE:P0381:n2,current density output,astra:g218:p000,输出电流密度,2,accepted_group_equivalence,False,True
iTE:P0672:n1,218,iTE:P0672:n1,current density that can be extracted,astra:g218:p000,输出电流密度,2,accepted_group_equivalence,False,True
iTE:P1849:n2,219,iTE:P1568:n2,decline in the electrical conductivity,astra:g219:p000,电导率降低,2,accepted_group_equivalence,False,True
iTE:P1849:n2,219,iTE:P1849:n2,decrease of electrical conductivity,astra:g219:p000,电导率降低,2,accepted_group_equivalence,False,True
iTE:P1036:n1,220,iTE:P0927:n1,decreasing oxygen partial pressure,astra:g220:p000,降低氧分压,2,accepted_group_equivalence,False,True
iTE:P1036:n1,220,iTE:P1036:n1,reducing the oxygen partial pressure,astra:g220:p000,降低氧分压,2,accepted_group_equivalence,False,True
iTE:P1473:n2,221,iTE:P0685:n1,deep eutectic solvent (DES),astra:g221:p000,深共熔溶剂,2,accepted_group_equivalence,False,True
iTE:P1473:n2,221,iTE:P1473:n2,deep eutectic solvents(DESs),astra:g221:p000,深共熔溶剂,2,accepted_group_equivalence,False,True
iTE:P1364:n2,222,iTE:P0893:n2,density of states nearby the Fermi levels,astra:g222:p000,费米能级附近电子态密度,2,accepted_group_equivalence,False,True
iTE:P1364:n2,222,iTE:P1364:n2,density of states around Fermi level,astra:g222:p000,费米能级附近电子态密度,2,accepted_group_equivalence,False,True
iTE:P0556:n3,223,iTE:P0553:n2,difference in the mobilities of EMIM+ cations and DCA(-) anions,astra:g223:p000,EMIM+与DCA-迁移率差,2,accepted_group_equivalence,False,True
iTE:P0556:n3,223,iTE:P0556:n3,difference of the mobilities of EMIM+ and DCA(-),astra:g223:p000,EMIM+与DCA-迁移率差,2,accepted_group_equivalence,False,True
iTE:P1671:n2,224,iTE:P1290:n1,diffusive nature of thermal transport by so-called diffusons,astra:g224:p000,diffuson主导热输运,2,accepted_group_equivalence,False,True
iTE:P1671:n2,224,iTE:P1671:n2,diffuson dominated transport,astra:g224:p000,diffuson主导热输运,2,accepted_group_equivalence,False,True
iTE:P1511:n2,225,iTE:P0917:n1,disorder,astra:g225:p000,disorder,1,retained_singleton,False,True
iTE:P1511:n2,225,iTE:P1511:n2,disorder,astra:g225:p001,disorder,1,retained_singleton,False,True
iTE:P0650:n2,226,iTE:P0548:n2,dissociation of ion aggregates,astra:g226:p000,离子聚集体解离,2,accepted_group_equivalence,False,True
iTE:P0650:n2,226,iTE:P0650:n2,dissociates the ion aggregates,astra:g226:p000,离子聚集体解离,2,accepted_group_equivalence,False,True
iTE:P1716:n1,227,iTE:P0873:n2,doping level,astra:g227:p000,掺杂水平,2,accepted_group_equivalence,False,True
iTE:P1716:n1,227,iTE:P1716:n1,doping level,astra:g227:p000,掺杂水平,2,accepted_group_equivalence,False,True
iTE:P1009:n1,228,iTE:P0948:n1,doping of C and N,astra:g228:p000,C和N掺杂,2,accepted_group_equivalence,False,True
iTE:P1009:n1,228,iTE:P1009:n1,doping of C and N,astra:g228:p000,C和N掺杂,2,accepted_group_equivalence,False,True
iTE:P1568:n1,229,iTE:P1539:n1,doping the Zn atom,astra:g229:p000,Zn掺杂,2,accepted_group_equivalence,False,True
iTE:P1568:n1,229,iTE:P1568:n1,Zn doping,astra:g229:p000,Zn掺杂,2,accepted_group_equivalence,False,True
iTE:P0375:n6,230,iTE:P0341:n3,elastic tensile and self-healing properties,astra:g230:p000,elastic tensile and self-healing properties,1,retained_singleton,False,True
iTE:P0375:n6,230,iTE:P0375:n6,stretchability and self-healing ability,astra:g230:p001,stretchability and self-healing ability,1,retained_singleton,False,True
iTE:P0825:n3,231,iTE:P0752:n4,electrical resistance,astra:g231:p000,电阻,2,accepted_group_equivalence,False,True
iTE:P0825:n3,231,iTE:P0825:n3,resistance,astra:g231:p000,电阻,2,accepted_group_equivalence,False,True
iTE:P1241:n2,232,iTE:P1221:n2,electron conduction,astra:g232:p000,electron conduction,1,retained_singleton,False,True
iTE:P1241:n2,232,iTE:P1241:n2,electronic conduction,astra:g232:p001,electronic conduction,1,retained_singleton,False,True
iTE:P1680:n2,233,iTE:P1477:n3,electron density,astra:g233:p000,电子载流子密度,2,accepted_group_equivalence,False,True
iTE:P1680:n2,233,iTE:P1680:n2,n-type carrier density,astra:g233:p000,电子载流子密度,2,accepted_group_equivalence,False,True
iTE:P1411:n1,234,iTE:P1291:n1,electron localization,astra:g234:p000,电子局域化,2,accepted_group_equivalence,False,True
iTE:P1411:n1,234,iTE:P1411:n1,electron localization,astra:g234:p000,电子局域化,2,accepted_group_equivalence,False,True
iTE:P1814:n2,235,iTE:P1763:n1,electron tunnelling,astra:g235:p000,电子隧穿,2,accepted_group_equivalence,False,True
iTE:P1814:n2,235,iTE:P1814:n2,electron tunnelling,astra:g235:p000,电子隧穿,2,accepted_group_equivalence,False,True
iTE:P1511:n3,236,iTE:P1355:n1,electron-electron interaction caused by the presence of disorder,astra:g236:p000,无序诱导的电子电子相互作用,2,accepted_group_equivalence,False,True
iTE:P1511:n3,236,iTE:P1511:n3,electron-electron interaction,astra:g236:p000,无序诱导的电子电子相互作用,2,accepted_group_equivalence,False,True
iTE:P1633:n2,237,iTE:P1103:n2,electronic density-of-states,astra:g237:p000,电子态密度,2,accepted_group_equivalence,False,True
iTE:P1633:n2,237,iTE:P1633:n2,density of states,astra:g237:p000,电子态密度,2,accepted_group_equivalence,False,True
iTE:P1633:n3,238,iTE:P1526:n2,electronic transport properties,astra:g238:p000,电子输运性质,2,accepted_group_equivalence,False,True
iTE:P1633:n3,238,iTE:P1633:n3,electronic transport properties,astra:g238:p000,电子输运性质,2,accepted_group_equivalence,False,True
iTE:P1771:n2,239,iTE:P1102:n1,enhance anharmonicity,astra:g239:p000,非谐性增强,2,accepted_group_equivalence,False,True
iTE:P1771:n2,239,iTE:P1771:n2,enhancement of anharmonicity,astra:g239:p000,非谐性增强,2,accepted_group_equivalence,False,True
iTE:P1057:n2,240,iTE:P0469:n2,enhanced performances of both materials,astra:g240:p000,enhanced performances of both materials,1,retained_singleton,False,True
iTE:P1057:n2,240,iTE:P1057:n2,enhanced performance,astra:g240:p001,enhanced performance,1,retained_singleton,False,True
iTE:P0441:n3,241,iTE:P0359:n2,entropy difference in thermal migration,astra:g241:p000,阴阳离子热迁移熵差,2,accepted_group_equivalence,False,True
iTE:P0441:n3,241,iTE:P0441:n3,thermal diffusion entropy difference between charge carriers,astra:g241:p000,阴阳离子热迁移熵差,2,accepted_group_equivalence,False,True
iTE:P0376:n3,242,iTE:P0335:n3,exchange current density,astra:g242:p000,交换电流密度,2,accepted_group_equivalence,False,True
iTE:P0376:n3,242,iTE:P0376:n3,exchange current density,astra:g242:p000,交换电流密度,2,accepted_group_equivalence,False,True
iTE:P1887:n2,243,iTE:P1856:n2,expansion of the unit cell volume,astra:g243:p000,晶胞体积膨胀,2,accepted_group_equivalence,False,True
iTE:P1887:n2,243,iTE:P1887:n2,expansion of the unit cell,astra:g243:p000,晶胞体积膨胀,2,accepted_group_equivalence,False,True
iTE:P1801:n2,244,iTE:P0948:n2,ferromagnetic,astra:g244:p000,铁磁性,2,accepted_group_equivalence,False,True
iTE:P1801:n2,244,iTE:P1801:n2,ferromagnetism,astra:g244:p000,铁磁性,2,accepted_group_equivalence,False,True
iTE:P1651:n2,245,iTE:P1552:n3,gap formation,astra:g245:p000,电子能隙形成,2,accepted_group_equivalence,False,True
iTE:P1651:n2,245,iTE:P1651:n2,gap formation,astra:g245:p000,电子能隙形成,2,accepted_group_equivalence,False,True
iTE:P1109:n2,246,iTE:P0568:n2,giant negative thermopower,astra:g246:p000,巨大负离子热电势系数,2,accepted_group_equivalence,False,True
iTE:P1109:n2,246,iTE:P1109:n2,giant negative Seebeck coefficient,astra:g246:p000,巨大负离子热电势系数,2,accepted_group_equivalence,False,True
iTE:P1840:n2,247,iTE:P1132:n2,grain growth,astra:g247:p000,晶粒长大,2,accepted_group_equivalence,False,True
iTE:P1840:n2,247,iTE:P1840:n2,grain growth,astra:g247:p000,晶粒长大,2,accepted_group_equivalence,False,True
iTE:P0696:n3,248,iTE:P0397:n1,highly-coordinated configuration of Cu2+ - Cl-,astra:g248:p000,CuCl4二价阴离子的配位构型,2,accepted_group_equivalence,False,True
iTE:P0696:n3,248,iTE:P0696:n3,chemical configuration of a transition metal chloride anion ([CuCl4]2-),astra:g248:p000,CuCl4二价阴离子的配位构型,2,accepted_group_equivalence,False,True
iTE:P1664:n2,249,iTE:P1059:n2,hole-mobility values,astra:g249:p000,空穴迁移率,2,accepted_group_equivalence,False,True
iTE:P1664:n2,249,iTE:P1664:n2,hole mobility,astra:g249:p000,空穴迁移率,2,accepted_group_equivalence,False,True
iTE:P0420:n1,250,iTE:P0337:n1,host-guest complexation between alpha-CD and I3-,astra:g250:p000,alpha-CD与I3-主客体络合,2,accepted_group_equivalence,False,True
iTE:P0420:n1,250,iTE:P0420:n1,host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions,astra:g250:p000,alpha-CD与I3-主客体络合,2,accepted_group_equivalence,False,True
iTE:P1498:n1,251,iTE:P1463:n2,hybridization,astra:g251:p000,电子轨道杂化,2,accepted_group_equivalence,False,True
iTE:P1498:n1,251,iTE:P1498:n1,hybridization,astra:g251:p000,电子轨道杂化,2,accepted_group_equivalence,False,True
iTE:P0412:n4,252,iTE:P0341:n1,hydrogen bonding,astra:g252:p000,氢键作用,2,accepted_group_equivalence,False,True
iTE:P0412:n4,252,iTE:P0412:n4,hydrogen bonding,astra:g252:p000,氢键作用,2,accepted_group_equivalence,False,True
iTE:P1797:n1,253,iTE:P1780:n1,incorporation of MXene,astra:g253:p000,引入MXene,2,accepted_group_equivalence,False,True
iTE:P1797:n1,253,iTE:P1797:n1,incorporation of MXene,astra:g253:p000,引入MXene,2,accepted_group_equivalence,False,True
iTE:P0825:n1,254,iTE:P0619:n1,increased PEDOT domain distances,astra:g254:p000,PEDOT域间距增加,2,accepted_group_equivalence,False,True
iTE:P0825:n1,254,iTE:P0825:n1,increase in the PEDOT domain distances,astra:g254:p000,PEDOT域间距增加,2,accepted_group_equivalence,False,True
iTE:P1928:n1,255,iTE:P1535:n1,increased doping content,astra:g255:p000,掺杂程度增加,2,accepted_group_equivalence,False,True
iTE:P1928:n1,255,iTE:P1928:n1,increasing doping level,astra:g255:p000,掺杂程度增加,2,accepted_group_equivalence,False,True
iTE:P0810:n3,256,iTE:P0619:n2,interdomain charge carrier transport,astra:g256:p000,PEDOT微区之间载流子输运,2,accepted_group_equivalence,False,True
iTE:P0810:n3,256,iTE:P0810:n3,carrier transport among microdomains,astra:g256:p000,PEDOT微区之间载流子输运,2,accepted_group_equivalence,False,True
iTE:P1941:n1,257,iTE:P1609:n1,intro-duction of Sn,astra:g257:p000,Sn掺杂,2,accepted_group_equivalence,False,True
iTE:P1941:n1,257,iTE:P1941:n1,Sn doping,astra:g257:p000,Sn掺杂,2,accepted_group_equivalence,False,True
iTE:P1879:n1,258,iTE:P0618:n1,ion accumulation,astra:g258:p000,界面离子积累,2,accepted_group_equivalence,False,True
iTE:P1879:n1,258,iTE:P1879:n1,ions in the electrolyte are accumulated on the surface of the samples,astra:g258:p000,界面离子积累,2,accepted_group_equivalence,False,True
iTE:P1404:n2,259,iTE:P0337:n3,ion mobility difference between I3- and sodium ions,astra:g259:p000,ion mobility difference between I3- and sodium ions,1,retained_singleton,False,True
iTE:P1404:n2,259,iTE:P1404:n2,ion-mobility asymmetry,astra:g259:p001,ion-mobility asymmetry,1,retained_singleton,False,True
iTE:P0585:n2,260,iTE:P0528:n2,ion selectivity,astra:g260:p000,离子选择性,2,accepted_group_equivalence,False,True
iTE:P0585:n2,260,iTE:P0585:n2,ion selectivity,astra:g260:p000,离子选择性,2,accepted_group_equivalence,False,True
iTE:P0681:n4,261,iTE:P0520:n1,ion transport pathways,astra:g261:p000,离子输运通道,2,accepted_group_equivalence,False,True
iTE:P0681:n4,261,iTE:P0681:n4,ion conduction channels,astra:g261:p000,离子输运通道,2,accepted_group_equivalence,False,True
iTE:P0605:n4,262,iTE:P0592:n2,ion transport properties,astra:g262:p000,ion transport properties,1,retained_singleton,False,True
iTE:P0605:n4,262,iTE:P0605:n4,ion transport ability,astra:g262:p001,ion transport ability,1,retained_singleton,False,True
iTE:P1458:n2,263,iTE:P1448:n1,ionic behavior,astra:g263:p000,键合离子性,2,accepted_group_equivalence,False,True
iTE:P1458:n2,263,iTE:P1458:n2,ionic character of ScNiSb,astra:g263:p000,键合离子性,2,accepted_group_equivalence,False,True
iTE:P0624:n1,264,iTE:P0463:n2,ionic blocking layers,astra:g264:p000,阻离子结构屏障,2,accepted_group_equivalence,False,True
iTE:P0624:n1,264,iTE:P0624:n1,ion-blocking barriers,astra:g264:p000,阻离子结构屏障,2,accepted_group_equivalence,False,True
iTE:P1809:n1,265,iTE:P0486:n1,ionic bonding fraction,astra:g265:p000,ionic bonding fraction,1,retained_singleton,False,True
iTE:P1809:n1,265,iTE:P1809:n1,increasing in ionic bonding fraction,astra:g265:p001,increasing in ionic bonding fraction,1,retained_singleton,False,True
iTE:P0847:n1,266,iTE:P0426:n1,ionic gating,astra:g266:p000,离子栅控,2,accepted_group_equivalence,False,True
iTE:P0847:n1,266,iTE:P0847:n1,ionic gating,astra:g266:p000,离子栅控,2,accepted_group_equivalence,False,True
iTE:P0589:n3,267,iTE:P0354:n2,ions dissociation,astra:g267:p000,离子解离,2,accepted_group_equivalence,False,True
iTE:P0589:n3,267,iTE:P0589:n3,ion dissociation,astra:g267:p000,离子解离,2,accepted_group_equivalence,False,True
iTE:P1788:n1,268,iTE:P0875:n1,isotropic three-dimensional bonding network,astra:g268:p000,近各向同性三维键合网络,2,accepted_group_equivalence,False,True
iTE:P1788:n1,268,iTE:P1788:n1,nearly isotropic three-dimensional bonding network,astra:g268:p000,近各向同性三维键合网络,2,accepted_group_equivalence,False,True
iTE:P1848:n1,269,iTE:P1304:n1,larger ionic size of the halogen atoms,astra:g269:p000,larger ionic size of the halogen atoms,1,retained_singleton,False,True
