cutoff_year,ite_donor_material,tg_anchor_material,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,ite_lead_years,ite_count,tg_donor_count,tg_anchor_count,future_TG_material_pair_label,future_example_title,future_window
2018,PVA polymer matrix,carbon nanotube scaffold,4,7,0,6,4,2,2,0.9037695876210308,28,2,5,4,0,6,0,,2019-2021
2018,PVA polymer matrix,cyclodextrin host,4,1,0,1,4,0,0,0.0,4,3,5,4,0,2,0,,2019-2021
2018,PVA polymer matrix,ferri/ferrocyanide electrolyte,4,4,0,4,4,1,0,0.0,16,3,5,4,0,14,0,,2019-2021
2018,PVA polymer matrix,graphene/graphene-oxide scaffold,4,3,0,2,4,2,1,0.3898712452512801,12,2,5,4,0,3,0,,2019-2021
2018,PVA polymer matrix,iodide/triiodide electrolyte,4,5,0,4,4,2,1,0.3898712452512801,20,2,5,4,0,5,0,,2019-2021
2018,PVA polymer matrix,ionic-liquid electrolyte,4,13,0,3,4,12,2,1.9565933832587141,52,1,5,4,0,6,0,,2019-2021
2018,PVA polymer matrix,porous carbon electrode,4,6,0,6,4,0,2,0.9037695876210308,24,2,5,4,0,3,0,,2019-2021
2018,carbon nanotube scaffold,Cu-based redox electrolyte,7,1,6,1,2,0,0,0.0,7,3,1,11,6,2,0,,2019-2021
2018,carbon nanotube scaffold,Prussian-blue/hexacyanoferrate electrode,7,2,6,2,2,1,1,0.7213475204444817,14,2,1,11,6,2,1,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,2019-2021
2018,carbon nanotube scaffold,acetonitrile/nitrile solvent,7,4,6,3,2,2,2,0.9479818718025272,28,2,1,11,6,4,0,,2019-2021
2018,carbon nanotube scaffold,cyclodextrin host,7,1,6,1,2,0,0,0.0,7,3,1,11,6,2,0,,2019-2021
2018,carbon nanotube scaffold,iodide/triiodide electrolyte,7,5,6,4,2,2,2,1.1112187656957617,35,2,1,11,6,5,0,,2019-2021
2018,carbon nanotube scaffold,ionic-liquid electrolyte,7,13,6,3,2,12,3,1.9822481955478353,91,1,1,11,6,6,0,,2019-2021
2018,chitosan matrix,Cu-based redox electrolyte,2,1,0,1,2,0,0,0.0,2,5,5,2,0,2,0,,2019-2021
2018,chitosan matrix,Fe2+/Fe3+ redox electrolyte,2,2,0,2,2,0,0,0.0,4,3,5,2,0,8,0,,2019-2021
2018,chitosan matrix,K-salt electrolyte,2,3,0,3,2,1,0,0.0,6,3,5,2,0,4,0,,2019-2021
2018,chitosan matrix,Li-salt electrolyte,2,5,0,2,2,3,1,0.3898712452512801,10,2,5,2,0,2,0,,2019-2021
2018,chitosan matrix,Na-salt electrolyte,2,7,0,5,2,3,2,1.1112187656957617,14,2,5,2,0,3,0,,2019-2021
2018,chitosan matrix,Prussian-blue/hexacyanoferrate electrode,2,2,0,2,2,1,0,0.0,4,4,5,2,0,2,0,,2019-2021
2018,chitosan matrix,acetonitrile/nitrile solvent,2,4,0,3,2,2,1,0.3898712452512801,8,2,5,2,0,4,0,,2019-2021
2018,chitosan matrix,carbon nanotube scaffold,2,7,0,6,2,2,1,0.3898712452512801,14,2,5,2,0,6,0,,2019-2021
2018,chitosan matrix,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,3,5,2,0,2,0,,2019-2021
2018,chitosan matrix,ferri/ferrocyanide electrolyte,2,4,0,4,2,1,0,0.0,8,3,5,2,0,14,0,,2019-2021
2018,chitosan matrix,graphene/graphene-oxide scaffold,2,3,0,2,2,2,1,0.3898712452512801,6,2,5,2,0,3,0,,2019-2021
2018,chitosan matrix,iodide/triiodide electrolyte,2,5,0,4,2,2,1,0.3898712452512801,10,2,5,2,0,5,0,,2019-2021
2018,chitosan matrix,ionic-liquid electrolyte,2,13,0,3,2,12,1,0.7213475204444817,26,1,5,2,0,6,0,,2019-2021
2018,chitosan matrix,porous carbon electrode,2,6,0,6,2,0,1,0.3898712452512801,12,2,5,2,0,3,0,,2019-2021
2018,deep-eutectic electrolyte,Cu-based redox electrolyte,2,1,0,1,2,0,0,0.0,2,6,4,2,0,2,0,,2019-2021
2018,deep-eutectic electrolyte,Fe2+/Fe3+ redox electrolyte,2,2,0,2,2,0,0,0.0,4,4,4,2,0,8,0,,2019-2021
2018,deep-eutectic electrolyte,K-salt electrolyte,2,3,0,3,2,1,0,0.0,6,3,4,2,0,4,0,,2019-2021
2018,deep-eutectic electrolyte,Li-salt electrolyte,2,5,0,2,2,3,0,0.0,10,3,4,2,0,2,0,,2019-2021
2018,deep-eutectic electrolyte,Na-salt electrolyte,2,7,0,5,2,3,1,0.7213475204444817,14,2,4,2,0,3,0,,2019-2021
2018,deep-eutectic electrolyte,Prussian-blue/hexacyanoferrate electrode,2,2,0,2,2,1,0,0.0,4,5,4,2,0,2,0,,2019-2021
2018,deep-eutectic electrolyte,acetonitrile/nitrile solvent,2,4,0,3,2,2,0,0.0,8,3,4,2,0,4,0,,2019-2021
2018,deep-eutectic electrolyte,carbon nanotube scaffold,2,7,0,6,2,2,0,0.0,14,3,4,2,0,6,0,,2019-2021
2018,deep-eutectic electrolyte,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,4,4,2,0,2,0,,2019-2021
2018,deep-eutectic electrolyte,ferri/ferrocyanide electrolyte,2,4,0,4,2,1,0,0.0,8,4,4,2,0,14,0,,2019-2021
2018,deep-eutectic electrolyte,graphene/graphene-oxide scaffold,2,3,0,2,2,2,0,0.0,6,3,4,2,0,3,0,,2019-2021
2018,deep-eutectic electrolyte,iodide/triiodide electrolyte,2,5,0,4,2,2,0,0.0,10,3,4,2,0,5,0,,2019-2021
2018,deep-eutectic electrolyte,ionic-liquid electrolyte,2,13,0,3,2,12,2,2.164042561333445,26,2,4,2,0,6,0,,2019-2021
2018,deep-eutectic electrolyte,porous carbon electrode,2,6,0,6,2,0,0,0.0,12,3,4,2,0,3,0,,2019-2021
2018,ethylene-glycol organohydrogel,Cu-based redox electrolyte,1,1,0,1,1,0,0,0.0,1,5,12,4,0,2,0,,2019-2021
2018,ethylene-glycol organohydrogel,Fe2+/Fe3+ redox electrolyte,1,2,0,2,1,0,0,0.0,2,3,12,4,0,8,0,,2019-2021
2018,ethylene-glycol organohydrogel,K-salt electrolyte,1,3,0,3,1,1,0,0.0,3,3,12,4,0,4,0,,2019-2021
2018,ethylene-glycol organohydrogel,Li-salt electrolyte,1,5,0,2,1,3,1,0.3898712452512801,5,2,12,4,0,2,0,,2019-2021
2018,ethylene-glycol organohydrogel,Na-salt electrolyte,1,7,0,5,1,3,1,0.3898712452512801,7,2,12,4,0,3,0,,2019-2021
2018,ethylene-glycol organohydrogel,Prussian-blue/hexacyanoferrate electrode,1,2,0,2,1,1,0,0.0,2,4,12,4,0,2,0,,2019-2021
2018,ethylene-glycol organohydrogel,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,12,4,0,4,0,,2019-2021
2018,ethylene-glycol organohydrogel,carbon nanotube scaffold,1,7,0,6,1,2,1,0.3898712452512801,7,2,12,4,0,6,0,,2019-2021
2018,ethylene-glycol organohydrogel,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,12,4,0,2,0,,2019-2021
2018,ethylene-glycol organohydrogel,ferri/ferrocyanide electrolyte,1,4,0,4,1,1,0,0.0,4,3,12,4,0,14,0,,2019-2021
2018,ethylene-glycol organohydrogel,graphene/graphene-oxide scaffold,1,3,0,2,1,2,1,0.3898712452512801,3,2,12,4,0,3,0,,2019-2021
2018,ethylene-glycol organohydrogel,iodide/triiodide electrolyte,1,5,0,4,1,2,1,0.3898712452512801,5,2,12,4,0,5,0,,2019-2021
2018,ethylene-glycol organohydrogel,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,12,4,0,6,0,,2019-2021
2018,ethylene-glycol organohydrogel,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,12,4,0,3,0,,2019-2021
2018,graphene/graphene-oxide scaffold,Cu-based redox electrolyte,3,1,2,1,2,0,0,0.0,3,3,0,4,3,2,0,,2019-2021
2018,graphene/graphene-oxide scaffold,Prussian-blue/hexacyanoferrate electrode,3,2,2,2,2,1,1,0.7213475204444817,6,2,0,4,3,2,0,,2019-2021
2018,graphene/graphene-oxide scaffold,acetonitrile/nitrile solvent,3,4,2,3,2,2,1,0.3898712452512801,12,2,0,4,3,4,0,,2019-2021
2018,graphene/graphene-oxide scaffold,cyclodextrin host,3,1,2,1,2,0,0,0.0,3,3,0,4,3,2,0,,2019-2021
2018,graphene/graphene-oxide scaffold,iodide/triiodide electrolyte,3,5,2,4,2,2,2,1.1112187656957617,15,2,0,4,3,5,0,,2019-2021
2018,graphene/graphene-oxide scaffold,ionic-liquid electrolyte,3,13,2,3,2,12,1,0.5138983423697507,39,1,0,4,3,6,0,,2019-2021
2018,graphene/graphene-oxide scaffold,porous carbon electrode,3,6,2,6,2,0,2,0.9037695876210308,18,2,0,4,3,3,0,,2019-2021
2018,iodide/triiodide electrolyte,Cu-based redox electrolyte,5,1,4,1,2,0,0,0.0,5,3,16,5,5,2,0,,2019-2021
2018,iodide/triiodide electrolyte,Prussian-blue/hexacyanoferrate electrode,5,2,4,2,2,1,1,0.7213475204444817,10,2,16,5,5,2,0,,2019-2021
2018,iodide/triiodide electrolyte,porous carbon electrode,5,6,4,6,2,0,2,1.1112187656957617,30,2,16,5,5,3,0,,2019-2021
2018,ionic-liquid electrolyte,Cu-based redox electrolyte,13,1,3,1,12,0,0,0.0,13,4,21,49,6,2,0,,2019-2021
2018,ionic-liquid electrolyte,Prussian-blue/hexacyanoferrate electrode,13,2,3,2,12,1,0,0.0,26,3,21,49,6,2,0,,2019-2021
2018,ionic-liquid electrolyte,cyclodextrin host,13,1,3,1,12,0,1,0.6213349345596119,13,2,21,49,6,2,0,,2019-2021
2018,ionic-liquid electrolyte,ferri/ferrocyanide electrolyte,13,4,3,4,12,1,3,2.0454725035562,52,2,21,49,6,14,0,,2019-2021
2018,metal-oxide electrode,Cu-based redox electrolyte,0,1,0,1,0,0,0,0.0,0,12,9,24,1,2,0,,2019-2021
2018,metal-oxide electrode,Fe2+/Fe3+ redox electrolyte,0,2,0,2,0,0,0,0.0,0,12,9,24,1,8,0,,2019-2021
2018,metal-oxide electrode,K-salt electrolyte,0,3,0,3,0,1,0,0.0,0,12,9,24,1,4,0,,2019-2021
2018,metal-oxide electrode,Li-salt electrolyte,0,5,0,2,0,3,0,0.0,0,12,9,24,1,2,0,,2019-2021
2018,metal-oxide electrode,Na-salt electrolyte,0,7,0,5,0,3,0,0.0,0,12,9,24,1,3,0,,2019-2021
2018,metal-oxide electrode,Prussian-blue/hexacyanoferrate electrode,0,2,0,2,0,1,0,0.0,0,12,9,24,1,2,0,,2019-2021
2018,metal-oxide electrode,acetonitrile/nitrile solvent,0,4,0,3,0,2,0,0.0,0,12,9,24,1,4,0,,2019-2021
2018,metal-oxide electrode,carbon nanotube scaffold,0,7,0,6,0,2,0,0.0,0,12,9,24,1,6,0,,2019-2021
2018,metal-oxide electrode,cyclodextrin host,0,1,0,1,0,0,0,0.0,0,12,9,24,1,2,0,,2019-2021
2018,metal-oxide electrode,ferri/ferrocyanide electrolyte,0,4,0,4,0,1,0,0.0,0,12,9,24,1,14,0,,2019-2021
2018,metal-oxide electrode,graphene/graphene-oxide scaffold,0,3,0,2,0,2,0,0.0,0,12,9,24,1,3,0,,2019-2021
2018,metal-oxide electrode,iodide/triiodide electrolyte,0,5,0,4,0,2,0,0.0,0,12,9,24,1,5,0,,2019-2021
2018,metal-oxide electrode,ionic-liquid electrolyte,0,13,0,3,0,12,0,0.0,0,12,9,24,1,6,0,,2019-2021
2018,metal-oxide electrode,porous carbon electrode,0,6,0,6,0,0,0,0.0,0,12,9,24,1,3,0,,2019-2021
2018,polyaniline conductor,Cu-based redox electrolyte,1,1,0,1,1,0,0,0.0,1,5,16,3,0,2,0,,2019-2021
2018,polyaniline conductor,Fe2+/Fe3+ redox electrolyte,1,2,0,2,1,0,0,0.0,2,3,16,3,0,8,1,Direct thermal charging cell for converting low-grade heat to electricity,2019-2021
2018,polyaniline conductor,K-salt electrolyte,1,3,0,3,1,1,0,0.0,3,3,16,3,0,4,0,,2019-2021
2018,polyaniline conductor,Li-salt electrolyte,1,5,0,2,1,3,1,0.3898712452512801,5,2,16,3,0,2,0,,2019-2021
2018,polyaniline conductor,Na-salt electrolyte,1,7,0,5,1,3,1,0.3898712452512801,7,2,16,3,0,3,0,,2019-2021
2018,polyaniline conductor,Prussian-blue/hexacyanoferrate electrode,1,2,0,2,1,1,0,0.0,2,4,16,3,0,2,0,,2019-2021
2018,polyaniline conductor,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,16,3,0,4,0,,2019-2021
2018,polyaniline conductor,carbon nanotube scaffold,1,7,0,6,1,2,1,0.3898712452512801,7,2,16,3,0,6,0,,2019-2021
2018,polyaniline conductor,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,16,3,0,2,0,,2019-2021
2018,polyaniline conductor,ferri/ferrocyanide electrolyte,1,4,0,4,1,1,0,0.0,4,3,16,3,0,14,0,,2019-2021
2018,polyaniline conductor,graphene/graphene-oxide scaffold,1,3,0,2,1,2,1,0.3898712452512801,3,2,16,3,0,3,1,Direct thermal charging cell for converting low-grade heat to electricity,2019-2021
2018,polyaniline conductor,iodide/triiodide electrolyte,1,5,0,4,1,2,1,0.3898712452512801,5,2,16,3,0,5,0,,2019-2021
2018,polyaniline conductor,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,16,3,0,6,0,,2019-2021
2018,polyaniline conductor,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,16,3,0,3,0,,2019-2021
2018,silica/inorganic nanoparticle filler,Cu-based redox electrolyte,1,1,0,1,1,0,0,0.0,1,5,26,4,0,2,0,,2019-2021
2018,silica/inorganic nanoparticle filler,Fe2+/Fe3+ redox electrolyte,1,2,0,2,1,0,0,0.0,2,3,26,4,0,8,0,,2019-2021
2018,silica/inorganic nanoparticle filler,K-salt electrolyte,1,3,0,3,1,1,0,0.0,3,3,26,4,0,4,0,,2019-2021
2018,silica/inorganic nanoparticle filler,Li-salt electrolyte,1,5,0,2,1,3,1,0.3898712452512801,5,2,26,4,0,2,0,,2019-2021
2018,silica/inorganic nanoparticle filler,Na-salt electrolyte,1,7,0,5,1,3,1,0.3898712452512801,7,2,26,4,0,3,0,,2019-2021
2018,silica/inorganic nanoparticle filler,Prussian-blue/hexacyanoferrate electrode,1,2,0,2,1,1,0,0.0,2,4,26,4,0,2,0,,2019-2021
2018,silica/inorganic nanoparticle filler,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,26,4,0,4,0,,2019-2021
2018,silica/inorganic nanoparticle filler,carbon nanotube scaffold,1,7,0,6,1,2,1,0.3898712452512801,7,2,26,4,0,6,0,,2019-2021
2018,silica/inorganic nanoparticle filler,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,26,4,0,2,0,,2019-2021
2018,silica/inorganic nanoparticle filler,ferri/ferrocyanide electrolyte,1,4,0,4,1,1,0,0.0,4,3,26,4,0,14,0,,2019-2021
2018,silica/inorganic nanoparticle filler,graphene/graphene-oxide scaffold,1,3,0,2,1,2,1,0.3898712452512801,3,2,26,4,0,3,0,,2019-2021
2018,silica/inorganic nanoparticle filler,iodide/triiodide electrolyte,1,5,0,4,1,2,1,0.3898712452512801,5,2,26,4,0,5,0,,2019-2021
2018,silica/inorganic nanoparticle filler,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,26,4,0,6,0,,2019-2021
2018,silica/inorganic nanoparticle filler,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,26,4,0,3,0,,2019-2021
2019,K-salt electrolyte,Cu-based redox electrolyte,3,1,3,1,1,0,0,0.0,3,4,0,2,4,2,0,,2020-2022
2019,K-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,3,3,3,3,1,1,0,0.0,9,3,0,2,4,3,0,,2020-2022
2019,K-salt electrolyte,acetonitrile/nitrile solvent,3,4,3,3,1,2,1,0.5581106265512472,12,2,0,2,4,4,0,,2020-2022
2019,K-salt electrolyte,carbon nanotube scaffold,3,8,3,7,1,2,1,0.5138983423697507,24,2,0,2,4,7,0,,2020-2022
2019,K-salt electrolyte,cyclodextrin host,3,1,3,1,1,0,0,0.0,3,3,0,2,4,2,0,,2020-2022
2019,K-salt electrolyte,ferri/ferrocyanide electrolyte,3,4,3,4,1,1,0,0.0,12,3,0,2,4,15,1,Giant thermopower of ionic gelatin near room temperature,2020-2022
2019,K-salt electrolyte,graphene/graphene-oxide scaffold,3,5,3,4,1,2,1,0.7213475204444817,15,2,0,2,4,4,0,,2020-2022
2019,K-salt electrolyte,iodide/triiodide electrolyte,3,6,3,5,1,2,1,0.5581106265512472,18,2,0,2,4,6,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2020-2022
2019,K-salt electrolyte,ionic-liquid electrolyte,3,13,3,3,1,12,2,1.072008968920998,39,2,0,2,4,6,0,,2020-2022
2019,K-salt electrolyte,porous carbon electrode,3,6,3,6,1,0,2,1.2352458628142324,18,2,0,2,4,3,0,,2020-2022
2019,Li-salt electrolyte,Cu-based redox electrolyte,6,1,2,1,4,0,0,0.0,6,4,1,4,2,2,0,,2020-2022
2019,Li-salt electrolyte,Fe2+/Fe3+ redox electrolyte,6,4,2,4,4,0,1,0.9102392266268373,24,2,1,4,2,9,0,,2020-2022
2019,Li-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,2,3,4,1,0,0.0,18,3,1,4,2,3,0,,2020-2022
2019,Li-salt electrolyte,acetonitrile/nitrile solvent,6,4,2,3,4,2,2,0.9479818718025272,24,1,1,4,2,4,0,,2020-2022
2019,Li-salt electrolyte,carbon nanotube scaffold,6,8,2,7,4,2,2,0.9037695876210308,48,2,1,4,2,7,0,,2020-2022
2019,Li-salt electrolyte,cyclodextrin host,6,1,2,1,4,0,1,0.5581106265512472,6,2,1,4,2,2,0,,2020-2022
2019,Li-salt electrolyte,ferri/ferrocyanide electrolyte,6,4,2,4,4,1,1,0.5581106265512472,24,2,1,4,2,15,0,,2020-2022
2019,Li-salt electrolyte,graphene/graphene-oxide scaffold,6,5,2,4,4,2,1,0.3898712452512801,30,2,1,4,2,4,0,,2020-2022
2019,Li-salt electrolyte,iodide/triiodide electrolyte,6,6,2,5,4,2,2,1.1112187656957617,36,1,1,4,2,6,0,,2020-2022
2019,Li-salt electrolyte,ionic-liquid electrolyte,6,13,2,3,4,12,4,2.703595715992317,78,1,1,4,2,6,0,,2020-2022
2019,Li-salt electrolyte,porous carbon electrode,6,6,2,6,4,0,3,1.6251171080655125,36,2,1,4,2,3,0,,2020-2022
2019,Na-salt electrolyte,Cu-based redox electrolyte,7,1,5,1,3,0,0,0.0,7,3,7,8,3,2,0,,2020-2022
2019,Na-salt electrolyte,Fe2+/Fe3+ redox electrolyte,7,4,5,4,3,0,2,1.4683498531780845,28,2,7,8,3,9,1,Thermogalvanic cells demonstrate inherent physiochemical limitations in redox-active electrolytes at water-in-salt concentrations,2020-2022
2019,Na-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,7,3,5,3,3,1,1,0.48089834696298783,21,2,7,8,3,3,0,,2020-2022
2019,Na-salt electrolyte,acetonitrile/nitrile solvent,7,4,5,3,3,2,3,1.5060924983537745,28,2,7,8,3,4,0,,2020-2022
2019,Na-salt electrolyte,cyclodextrin host,7,1,5,1,3,0,0,0.0,7,3,7,8,3,2,0,,2020-2022
2019,Na-salt electrolyte,ferri/ferrocyanide electrolyte,7,4,5,4,3,1,1,0.48089834696298783,28,2,7,8,3,15,1,Giant thermopower of ionic gelatin near room temperature,2020-2022
2019,Na-salt electrolyte,graphene/graphene-oxide scaffold,7,5,5,4,3,2,2,0.870769592214268,35,2,7,8,3,4,0,,2020-2022
2019,Na-salt electrolyte,iodide/triiodide electrolyte,7,6,5,5,3,2,2,0.9479818718025272,42,2,7,8,3,6,0,,2020-2022
2019,Na-salt electrolyte,ionic-liquid electrolyte,7,13,5,3,3,12,4,2.318467120509964,91,1,7,8,3,6,0,,2020-2022
2019,PEDOT:PSS conductor,Cu-based redox electrolyte,3,1,0,1,3,0,0,0.0,3,4,8,16,0,2,0,,2020-2022
2019,PEDOT:PSS conductor,Fe2+/Fe3+ redox electrolyte,3,4,0,4,3,0,0,0.0,12,3,8,16,0,9,0,,2020-2022
2019,PEDOT:PSS conductor,K-salt electrolyte,3,3,0,3,3,1,1,0.5581106265512472,9,2,8,16,0,4,0,,2020-2022
2019,PEDOT:PSS conductor,Li-salt electrolyte,3,6,0,2,3,4,1,0.3898712452512801,18,1,8,16,0,2,0,,2020-2022
2019,PEDOT:PSS conductor,Na-salt electrolyte,3,7,0,5,3,3,2,0.9479818718025272,21,2,8,16,0,3,0,,2020-2022
2019,PEDOT:PSS conductor,Prussian-blue/hexacyanoferrate electrode,3,3,0,3,3,1,0,0.0,9,3,8,16,0,3,0,,2020-2022
2019,PEDOT:PSS conductor,acetonitrile/nitrile solvent,3,4,0,3,3,2,2,0.9479818718025272,12,2,8,16,0,4,0,,2020-2022
2019,PEDOT:PSS conductor,carbon nanotube scaffold,3,8,0,7,3,2,1,0.3898712452512801,24,2,8,16,0,7,0,,2020-2022
2019,PEDOT:PSS conductor,cyclodextrin host,3,1,0,1,3,0,0,0.0,3,3,8,16,0,2,0,,2020-2022
2019,PEDOT:PSS conductor,ferri/ferrocyanide electrolyte,3,4,0,4,3,1,0,0.0,12,3,8,16,0,15,0,,2020-2022
2019,PEDOT:PSS conductor,graphene/graphene-oxide scaffold,3,5,0,4,3,2,1,0.3898712452512801,15,2,8,16,0,4,0,,2020-2022
2019,PEDOT:PSS conductor,iodide/triiodide electrolyte,3,6,0,5,3,2,2,0.9479818718025272,18,2,8,16,0,6,0,,2020-2022
2019,PEDOT:PSS conductor,ionic-liquid electrolyte,3,13,0,3,3,12,1,0.5581106265512472,39,1,8,16,0,6,0,,2020-2022
2019,PEDOT:PSS conductor,porous carbon electrode,3,6,0,6,3,0,1,0.3898712452512801,18,2,8,16,0,3,0,,2020-2022
2019,PVA polymer matrix,Cu-based redox electrolyte,4,1,0,1,4,0,0,0.0,4,4,6,4,0,2,0,,2020-2022
2019,PVA polymer matrix,Fe2+/Fe3+ redox electrolyte,4,4,0,4,4,0,0,0.0,16,3,6,4,0,9,0,,2020-2022
2019,PVA polymer matrix,K-salt electrolyte,4,3,0,3,4,1,1,0.5138983423697507,12,2,6,4,0,4,0,,2020-2022
2019,PVA polymer matrix,Li-salt electrolyte,4,6,0,2,4,4,2,0.9037695876210308,24,2,6,4,0,2,0,,2020-2022
2019,PVA polymer matrix,Na-salt electrolyte,4,7,0,5,4,3,1,0.3898712452512801,28,1,6,4,0,3,0,,2020-2022
2019,PVA polymer matrix,Prussian-blue/hexacyanoferrate electrode,4,3,0,3,4,1,0,0.0,12,3,6,4,0,3,0,,2020-2022
2019,PVA polymer matrix,acetonitrile/nitrile solvent,4,4,0,3,4,2,1,0.3898712452512801,16,2,6,4,0,4,0,,2020-2022
2019,PVA polymer matrix,carbon nanotube scaffold,4,8,0,7,4,2,2,0.9037695876210308,32,2,6,4,0,7,0,,2020-2022
2019,PVA polymer matrix,cyclodextrin host,4,1,0,1,4,0,0,0.0,4,3,6,4,0,2,0,,2020-2022
2019,PVA polymer matrix,ferri/ferrocyanide electrolyte,4,4,0,4,4,1,0,0.0,16,3,6,4,0,15,1,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,2020-2022
2019,PVA polymer matrix,graphene/graphene-oxide scaffold,4,5,0,4,4,2,1,0.3898712452512801,20,2,6,4,0,4,0,,2020-2022
2019,PVA polymer matrix,iodide/triiodide electrolyte,4,6,0,5,4,2,1,0.3898712452512801,24,2,6,4,0,6,0,,2020-2022
2019,PVA polymer matrix,ionic-liquid electrolyte,4,13,0,3,4,12,2,1.9565933832587141,52,1,6,4,0,6,0,,2020-2022
2019,PVA polymer matrix,porous carbon electrode,4,6,0,6,4,0,2,0.9037695876210308,24,2,6,4,0,3,0,,2020-2022
2019,carbon nanotube scaffold,Cu-based redox electrolyte,8,1,7,1,2,0,1,0.9102392266268373,8,2,1,13,7,2,0,,2020-2022
2019,carbon nanotube scaffold,Fe2+/Fe3+ redox electrolyte,8,4,7,4,2,0,2,1.179445561110859,32,2,1,13,7,9,0,,2020-2022
2019,carbon nanotube scaffold,acetonitrile/nitrile solvent,8,4,7,3,2,2,2,0.9479818718025272,32,2,1,13,7,4,0,,2020-2022
2019,carbon nanotube scaffold,cyclodextrin host,8,1,7,1,2,0,0,0.0,8,3,1,13,7,2,0,,2020-2022
2019,carbon nanotube scaffold,iodide/triiodide electrolyte,8,6,7,5,2,2,2,1.1112187656957617,48,2,1,13,7,6,0,,2020-2022
2019,carbon nanotube scaffold,ionic-liquid electrolyte,8,13,7,3,2,12,3,1.69334390348061,104,1,1,13,7,6,0,,2020-2022
2019,cellulose nanofiber matrix,Cu-based redox electrolyte,1,1,1,1,0,0,0,0.0,1,3,1,2,1,2,0,,2020-2022
2019,cellulose nanofiber matrix,Fe2+/Fe3+ redox electrolyte,1,4,1,4,0,0,0,0.0,4,3,1,2,1,9,0,,2020-2022
2019,cellulose nanofiber matrix,K-salt electrolyte,1,3,1,3,0,1,0,0.0,3,3,1,2,1,4,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2020-2022
2019,cellulose nanofiber matrix,Li-salt electrolyte,1,6,1,2,0,4,0,0.0,6,3,1,2,1,2,0,,2020-2022
2019,cellulose nanofiber matrix,Na-salt electrolyte,1,7,1,5,0,3,1,0.48089834696298783,7,2,1,2,1,3,0,,2020-2022
2019,cellulose nanofiber matrix,Prussian-blue/hexacyanoferrate electrode,1,3,1,3,0,1,1,0.48089834696298783,3,2,1,2,1,3,0,,2020-2022
2019,cellulose nanofiber matrix,acetonitrile/nitrile solvent,1,4,1,3,0,2,0,0.0,4,3,1,2,1,4,0,,2020-2022
2019,cellulose nanofiber matrix,cyclodextrin host,1,1,1,1,0,0,0,0.0,1,4,1,2,1,2,0,,2020-2022
2019,cellulose nanofiber matrix,ferri/ferrocyanide electrolyte,1,4,1,4,0,1,1,0.48089834696298783,4,2,1,2,1,15,0,,2020-2022
2019,cellulose nanofiber matrix,graphene/graphene-oxide scaffold,1,5,1,4,0,2,1,0.48089834696298783,5,2,1,2,1,4,0,,2020-2022
2019,cellulose nanofiber matrix,iodide/triiodide electrolyte,1,6,1,5,0,2,0,0.0,6,3,1,2,1,6,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2020-2022
2019,cellulose nanofiber matrix,ionic-liquid electrolyte,1,13,1,3,0,12,1,0.48089834696298783,13,2,1,2,1,6,0,,2020-2022
2019,cellulose nanofiber matrix,porous carbon electrode,1,6,1,6,0,0,1,0.48089834696298783,6,2,1,2,1,3,0,,2020-2022
2019,chitosan matrix,Cu-based redox electrolyte,2,1,0,1,2,0,0,0.0,2,4,6,2,0,2,0,,2020-2022
2019,chitosan matrix,Fe2+/Fe3+ redox electrolyte,2,4,0,4,2,0,0,0.0,8,3,6,2,0,9,0,,2020-2022
2019,chitosan matrix,K-salt electrolyte,2,3,0,3,2,1,0,0.0,6,3,6,2,0,4,0,,2020-2022
2019,chitosan matrix,Li-salt electrolyte,2,6,0,2,2,4,1,0.3898712452512801,12,2,6,2,0,2,0,,2020-2022
