domain,paper_id,title,doi,abstract,abstract_sha256,corpus_path,corpus_csv_row,source_locator
iTE,P1210,Relatively high-Seebeck thermoelectric cells containing ionic liquids supplemented by cobalt redox couple,10.1016/j.molliq.2020.113871,"Meanwhile no general and reliable equation determining the Seebeck coefficient (S-e) and involving electrochemical reaction effects was derived for solutions. We reported the database of 15,000 ionic liquids supplemented by three different redox couple systems: 0.01 mol/lCo(3+/2+) (bpy)(3), 0.01 mol/I-3(-)/3I(-) and 0.2 mol/lI(3)(-)/3I(-), and the corresponding estimated Seebeck coefficients. We also reported methods for estimating Seebeck coefficients for those systems. First, Seebeck coefficients were measured for 17 ionic liquids and the 3 redox couples independently, and afterwards an analytical QSPR equation was derived after which the Seebeck coefficients for all possible combinations of cations and anions ( resulting in 15,000 conceivable ionic liquid compounds) were derived. Following this, we analyzed the data and discovered tendencies and regularities. It was revealed that small, symmetrical and not branched cations and anions which contained less electronegative atoms, made the Seebeck increased. The highest S-e = 2.3 mV/K, was observed for small ammonium and phosphonium cations with a triethyl-n-hexylboride anion. We also discovered that for thermo-electric applications cobalt-based redox couples are much better than the ones based on the iodine/iodide system. (C) 2020 Elsevier B.V. All rights reserved.",943afa6ae581f0fbc296cfda49a423350a9c823614d17ffe977c0a6165ad4fe8,cleaned_ite_tg/data/ite_clean.csv,878,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1210
iTE,P1221,Novel n-i CeO2/a-Al2O3 Heterostructure Electrolyte Derived from the Insulator a-Al2O3 for Fuel Cells,10.1021/acsami.2c18240,"Heterostructure technologies have been regarded as promising methods in the development of electrolytes with high ionic conductivity for low-temperature solid oxide fuel cells (LT-SOFCs). Here, a novel semiconductor/insulator (n-i) heterostructure strategy has been proposed to develop composite electrolytes for LT-SOFCs based on CeO2 and the insulator amorphous alumina (a-Al2O3). The constructed CeO2/a-Al2O3 electrolyte exhibits an ionic conductivity of up to 0.127 S cm-1, and its fuel cell achieves a maximum power density (MPD) of 1017 mW cm-2 with an open-circuit voltage (OCV) of 1.14 V at 550 degrees C without the short-circuiting problem, suggesting that the introduction of a-Al2O3 can effectively suppress the electron conduction of CeO2. It is found that the potential energy barrier at the heterointerfaces caused by the ultrawide band gap of the insulator a-Al2O3 plays an important role in restraining electron conduction. Simultaneously, the thermoelectric effect of the insulator induces more oxygen vacancies because of interface charge compensation, which further promotes ionic transport and results in high ionic conductivity and fuel cell performance. This study presents a practical n-i heterostructure electrolyte design, and further research confirmed the advanced functionality of the CeO2/a-Al2O3 electrolyte. Our study may open frontiers in the field of developing high-efficiency electrolytes of LT-SOFCs using insulating materials such as amorphous alumina.",983e0fe506231bc31dd6ede663f652ec405042af9d5d7fb87a484239fec68f36,cleaned_ite_tg/data/ite_clean.csv,889,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1221
iTE,P1241,Electrical properties and dilatometric measurements of La2Mo2O9 under low oxygen partial pressure,,"The electrical conductivity and thermal expansion of La2Mo2O9 under low oxygen partial pressure were studied with the help of thermoelectric power and dilatometric measurements, respectively. The ionic conduction of La2Mo2O9 was predominant with the electronic transference number less than 0.05 above an oxygen partial pressure of about (Po2) = 10(-7) Pa at 700 degrees C, and below this pressure the electronic conduction became obvious. The defect reaction and small polaron hopping among molybdenum sites were proposed to explain the electronic conduction. Accompanying the phase transition, there was a sharp increase of thermal expansion, which became more serious under low oxygen partial pressure. The substitution of lanthanum by neodymium led to the increase of electrical conductivity but the decrease of phase stability.",17fe2af5cf942ee257caad38a9d8afe31368b773b5b446fe0fee29122e69cb24,cleaned_ite_tg/data/ite_clean.csv,909,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1241
iTE,P1263,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,10.26599/NR.2026.94908553,"Wearable sensing technology has seen widespread use in health monitoring, environmental perception, and human-machine interaction. Among them, sensors that can actively harvest energy from their application scenarios to achieve self-powering are especially favored. In this study, we developed a polyacrylic acid (PAA)-based ionic thermoelectric hydrogel of PAA-K3Fe(CN)6/K4Fe(CN)6-guanidinium chloride (GdmCl) hydrogel (PFGH). Under temperature difference driving, redox reactions within the hydrogel directly convert thermal energy into electrical signals. The introduction of GdmCl induces K4Fe(CN)6 to form thermosensitive crystals, significantly enhancing entropy differences between redox couples. This design enables PFGH to achieve a high thermopower of 3.76 mV & centerdot;K-1 and a normalized power output density of 37.77 mW & centerdot;m-2 & centerdot;K-2. Additionally, hydrogen bonding between PAA and [Fe(CN)6]3-/4-ions enable PFGH with excellent mechanical properties (tensile strength of 90 kPa, and elongation at break of 920%). With excellent thermoelectric and mechanical properties, PFGH demonstrates outstanding application potential in wearable sensing fields, achieving diversified functions including self-powered motion monitoring, real-time respiratory status perception, intelligent fire warning, and machine learning-assisted material identification. This study paves the way for next-generation self-powered wearable devices and unlock new possibilities for body heat utilization in smart sensing applications.",0df681a68b0ba3ab97a93c0aa6b15f85acf07804ebfc1d4dc8363229d100776b,cleaned_ite_tg/data/ite_clean.csv,931,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1263
iTE,P1270,"Thermoelectric properties and impedance spectroscopy of polycrystalline samples of the beta-gallia rutile intergrowth, (Ga,In)4(Sn,Ti)5O16",10.1016/j.jssc.2012.02.056,"Polycrystalline samples of Ga3In(Sn1-yTiy)(5)O-16, y <= 0.3 were prepared by solid-state synthesis and characterized to determine their optical properties, thermoelectric properties and electrical impedance. Using diffuse reflectance data and assuming a direct band gap, the band gap of the material ranges from 3.58 eV for y=0 to 3.74 eV for y=0.2. The dc conductivity decreased with increasing Ti content and was thermally activated, ranging from <= 10(-5) S/cm at 300 degrees C to 0.03 S/cm at 1000 degrees C for Ga3InSn5O16. The Seebeck coefficient was negative indicating n-type conduction. The activation energies for dc conduction and thermopower were similar, ranging from 1.4 +/- 0.1 eV for y=0 to 1.8 +/- 0.2 eV for y=0.2, suggesting band conduction. The thermal conductivity of Ga3InSn5O16 ranged from 1.1 W/m K at 500 degrees C to 0.75 W/m K at 800 degrees C. The highest figure of merit measured was 2 x 10(-4) at similar to 900 degrees C, which is much lower than desired for thermoelectric materials. A comparison of dc conductivity and impedance data indicated a substantial ionic contribution for samples containing titanium. (C) 2012 Elsevier Inc. All rights reserved.",c5ba57cdcd7a8bf78b6136cea9d165e13268ba883e01e3794bf97776f5471340,cleaned_ite_tg/data/ite_clean.csv,938,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1270
iTE,P1359,"Impact of sodium oxide, sulfide, and fluoride-doped vanadium phosphate glasses on the thermoelectric power and electrical properties: structure analysis and conduction mechanism",10.1007/s10854-020-05115-7,"Four glasses of the (13.5%X- 32.5%V2O5-54%P2O5) mol%, X = Na2O, Na2S, and NaF, and (13.5% Na2S - 32.5%V2S5-54%P2S5) mol% were prepared. DSC, density, molar volume, XRD, thermoelectric power, and glass transport properties of the prepared glasses were reported. Density was found to increase with decreasing the molar volume, V-m, of glasses containing sulfur. Replacing oxygen with sulfur results in less number of bridging oxygen; this decrease leads to less compactness and molar volume increase of the host network. Thermoelectric power (S) of present samples was reported and the fraction C of reduced transition metal ions (C = V4+/Vtotal or V3+/Vtotal ) was calculated. Moreover, the conductivity data temperature dependence has been studied in two distinct polaronic models. Above theta(D)/2 (high temperature region), the conductivity data are compatible with Mott SPH model between the nearest neighbors, but in the intermediate temperature extent, the appropriate model was Greaves VRH model. Dc conductivity values have a positive relation with C results calculated from thermoelectric power. The dc conductivity of the formed sulfur-containing glasses is enhanced owing to the increase of V4+-V5+ or V3+-V4+ ion pairs as sulfur worked as a reducing agent, which resulted in reduction of the vanadium ions from high valence (V4+ and/or V5+) to low valence states (V3+ and/or V4+). From inspecting the conduction mechanism nature and type, the current work displayed was proved to be in accord with non-adiabatic case of SPH. The hopping carrier mobility is very small in order of 10(- 5) cm(2) V- 1 s(- 1) at 393 K satisfying the localized condition for hopping electrons.",5095d7ff29ab471b6cd9f72ba5bd8c97762a3367833f7dcf290abbba618adae2,cleaned_ite_tg/data/ite_clean.csv,1027,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1359
iTE,P1435,Structural and electrical properties of selected La1-xSrxCo0.2Fe0.8O3 and La0.6Sr0.4CO0.2Fe0.6Ni0.2O3 perovskite type oxides,10.1016/j.jpowsour.2007.05.052,"In this paper, the structural and transport properties of selected La1-xSrxCo0.2Fe0.8O3 (LSCF) perovskites and La0.6Sr0.4Co0.2Fe0.6Ni0.2O3 (LSCFN64262) perovskite are presented. Crystal structure of the samples was characterized by means of X-ray studies with Rietveld method analysis. DC electrical conductivity and thermoelectric power were measured at a wide temperature range (80-1200 K) in air. For La0.2Sr0.8Co0.2Fe0.8O3 (LSCF2828) and La0.4Sr0.6Co0.2Fe0.8O3 (LSCF4628) perovskites a maximum observed on electrical conductivity dependence on temperature exists at about 750 K. It can be associated with an appearance of oxygen vacancies and implies a mixed ionic-electronic transport. A growing amount of oxygen vacancies at higher temperatures causes a decrease in the electrical conductivity due to a recombination mechanism associated with lowering of the average valence of 3d metals. A similar characteristic was found for LSCFN64262 perovskite, which also exhibits a relatively high electrical conductivity. (c) 2007 Elsevier B.V. All rights reserved.",2b49adf848d9cb14fc38ce11662fc22baedb4b41c508d2bc3a06d6729a6f1217,cleaned_ite_tg/data/ite_clean.csv,1103,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1435
iTE,P1454,"Thermoelectric textiles with nanostructured copper iodide films on cotton and polyester fabrics, stabilized and reinforced with nanocellulose",10.1007/s10854-022-08538-6,"Inexpensive, flexible and durable, efficient thermoelectric (TE) fabrics have been developed for thermoelectric generators (TEGs) to power wearable electronics by harvesting body heat. To do this, we impregnated commercial cotton (Ct) and polyester (PET) fabrics with nanocellulose (NC) hydrogel prepared by TEMPO-mediated oxidation of organosolv pulp from common reed (Phragmites australis), and thus improved the functional properties of fabrics with NC by creating NC/Ct and NC/PET nanocomposites. For the production of thermoelectric textiles, we deposited nanostructured copper iodide (CuI) films on pure cotton and polyester fabrics, as well as on NC/Ct and NC/PET nanocomposites, using a low-temperature, low-cost, simple, and scalable water-based deposition method Successive Ionic Layer Adsorption and Reaction (SILAR). Transmission and scanning electron microscopy, energy dispersive spectrometry, X-ray diffraction and X-ray fluorescence analysis, optical spectrophotometry, and measurement of deviations in the electrical resistance of TE fabrics during continuous and cyclic bending were used to study the effect of NC hydrogel dilution with water on changes in the structure and properties of nanocellulose coatings on fabric fibers, which affects the functionality of TE textiles. Studies have shown the benefits of using dilute NC hydrogel in terms of thermoelectric performance and wear resistance of TE textiles, confirming their ability to generate electricity from human body heat. For single-leg TEGs based on CuI/NC/Ct and CuI/NC/PET textiles, whose nanocomposites were obtained using dilute NC hydrogel, continuous deformation for 24 h at a nominal bending strain epsilon(nom) = 5.56% did not cause cracking, interfacial separation, or an increase in internal resistance of more than 1.7%. An analysis of the change in their electrical resistance at 5 and 100 bending and release cycles at epsilon(nom) up to 3.3% showed that the relative increase in resistance did not exceed 5%, which confirms their sufficient flexibility and ability to withstand to mechanical forces applied by the user when worn on the body. After five cycles of such tests, the output power density of a single-leg TEG based on CuI/NC/PET thermoelectric textile reached 3 mu W/cm(2) at a temperature difference of 50 K between cold and hot chromium contacts. Its open-circuit output voltage was 2.9 mV. Thus, due to the creation of nanocomposites of fabrics and nanocellulose, the achieved TE characteristics correspond to promising flexible materials for wearable thermoelectrics based on fibers and, at the same time, are characterized by high wear resistance in operation.",b4d8a506b1a3e6094b76bde99ca40989e000853ef19face0236f15b92d7c3eb9,cleaned_ite_tg/data/ite_clean.csv,1122,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1454
iTE,P1472,Dissolution Study of Biodegradable Magnesium Silicide Thin Films for Transient Electronic Applications,10.1002/advs.202518093,"Transient electronic systems offer compelling solutions for sustainable technologies, enabling environmentally benign disposal in ecological settings and eliminating surgical retrieval in biomedical implants. At the core of such systems, biodegradable semiconductors serve as key materials not only for logic operations but also for realizing diverse sensing modalities. Here, a comprehensive study of magnesium silicide (Mg2Si) thin films as a narrow-bandgap, biodegradable semiconductor platform for transient electronics is reported. Polycrystalline Mg2Si thin films are formed via RF magnetron sputtering and thermal annealing, followed by systematic investigation of their dissolution behavior under various pH and ionic conditions. Physiological relevance is confirmed by phosphate-buffered saline testing, while environmental biodegradability is validated under composting conditions. In vitro cytotoxicity assays confirmed the biocompatibility of the material and its degradation byproducts. Mg2Si thin films exhibit an indirect bandgap of approximate to 0.84 eV, intrinsic carrier concentration (>10(18) cm(-3)), and thermal conductivity (<1.8 W m(-1) K-1), along with broadband optical absorbance. Device-level integration into thermoelectric harvesters yielded Seebeck coefficients of approximate to 130 V K-1 and output power exceeding approximate to 0.338 mu W cm(-2) K-2. Photosensors demonstrated photoresponse up to 1300 nm, confirming near-infrared sensitivity. These results establish Mg2Si as a viable semiconductor for transient electronics, expanding the material spectrum beyond conventional wide-bandgap semiconductors.",e9a3ff0ad9d0937034d36badb70a6bf2578a7e7b0ecb3bf5fa87ff1e967e9ac0,cleaned_ite_tg/data/ite_clean.csv,1140,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1472
iTE,P1479,"Magnetic, thermal, mesomorphic and thermoelectric properties of mononuclear, dimeric and polymeric iron(II) complexes with conjugated ligands",10.1039/c5ra07100c,"Three iron(II) complexes with conjugated multidonor ligands (L1 and L2) studied as thermally stable magnetic and thermoelectric materials were [Fe-2(CH3COO)(4)(L1)(2)] (1), [Fe(L1)(3)](BF4)(2)center dot 4H(2)O (2), and {[Fe-2(CH3COO)(4)(L2)]center dot 2H(2)O}(n) (3). These complexes have low optical band gaps (1.9 eV for 1 and 2, and 2.2 eV for 3) and were magnetic with 57% high-spin Fe(II) in 1, 33% in 2, and 100% in 3 at 25 degrees C. Complex 1 melted at 57.2 degrees C and exhibited mesomorphism, while 2 melted at 96.9 degrees C, defining it as an ionic liquid. The thermal stabilities of 1 (T-dec = 199 degrees C) and 3 (T-dec = 191 degrees C) were lower than 2 (T-dec = 248 degrees C). Their Seebeck coefficients, S-e (in mV K-1) were -0.65 for 1, -0.54 for 2, and +0.25 for 3, identifying them as potential thermoelectric materials. Complex 1 formed stable thin films on quartz by the spin coating technique. The films formed at aging time t = 0 (F1) and t = 7 days (F2) were made up of monomers of 1. The optical band gaps of the films (1.39 eV for F1 and 1.57 eV for F2) were lower than 1. The films were free of cracks and have a fairly homogeneous morphology. The films with the best morphology were F1 annealed at 40 degrees C and F2 annealed at 60 degrees C.",a6d6afa9a7a0c10e25e3b542aa216c3d01ff2e0c8383c87fa2073ecc75f70b90,cleaned_ite_tg/data/ite_clean.csv,1147,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1479
iTE,P1482,Highly Stretchable and Air-Stable PEDOT:PSS/Ionic Liquid Composites for Efficient Organic Thermoelectrics,10.1021/acs.chemmater.9b00819,"Thermoelectric (TE) generators that are capable of providing sustainable energy conversion under dynamic mechanical stresses have been explored for realizing autonomous wearable electronics. However, finding extremely deformable, efficient, and air-stable TE materials is still a major challenge. Here, we report highly stretchable and efficient organic TE materials from aqueous composites of poly(3,4-ethylenedioxythiophene):poly(4-styrenesulfonate) (PEDOT:PSS) and ionic liquids (ILs). In this composite, ILs simultaneously enhance the Seebeck coefficient and electrical conductivity of PEDOT:PSS (up to 35 mu V K-1 and 538 S cm(-1), respectively) by controlling its oxidation level and nanostructure. Moreover, the resulting fibrous structure with IL-assisted soft domains leads to outstanding mechanical deformability and durability, enabling that the PEDOT:PSS/IL films simply coated on elastomeric substrates maintain the TE functionality under tensile strain (epsilon) up to 70% and repetitive stretching cycles with 30% epsilon without severe degradation in TE performance. Furthermore, we also demonstrate the long-term TE stability of PEDOT:PSS/IL composites maintaining >80% of the initial performance after 10 days under ambient conditions. Our finding proves the potential of this novel composite as a stretchable and air-stable organic TE material.",62c6f0b554cb1a6ebf6cfc131fc7a9d4d1007c5ba4ed14d4366d142090c7fc37,cleaned_ite_tg/data/ite_clean.csv,1150,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1482
iTE,P1490,Vibrational and transport phenomenon in Cs2CdZnCl6 double perovskite: A DFT study,10.1016/j.ssi.2023.116401,"This study aims to study of physical parameters of the Cs2CdZnCl6 double perovskite compound implementing a full-potential linearized augmented plane wave (FP-LAPW) technique and Boltzmann transport equation within the framework of density functional theory (DFT) as carried out in the WIEN2k code. The Birch Murnaghan equation of state (EOS) and the generalized gradient approximation (GGA) were both used in the structural analysis, resulting in the stable phase for Cs2CdZnCl6 double perovskite. The compound is found to be semi-conductor in nature with band gap of 3.971 eV. Strong hybridization between the Cd-3d and Zn-5d orbitals was seen in the DOS data, confirming the ionic character due to the relative abundances of the two states. Ther-modynamic features have been computed for temperature ranges (0-1200K) and pressure ranges of around 0-30 GPa, In regard to thermoelectric properties, calculations have been made for temperature, chemical po-tential, and charge carrier concentrations. Positive values of the Seebeck coefficient characterize the p-type nature of Cs2CdZnCl6. The highest Seebeck coefficient ever recorded was 235.41 mV/K at 130 K. According to calculations, the maximum ZT value at 600 K is 0.65, which raises the possibility that Cs2CdZnCl6 is a high -performance thermoelectric material.",639b7df1aa476e300e4f6a11c7e1e4b5dbb16143a5fcc733f661d375a5a6ec39,cleaned_ite_tg/data/ite_clean.csv,1158,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1490
iTE,P1503,Scaling Relation between Electrochemical Seebeck Coefficient for Fe2+/Fe3+ in Organic Solvent and Its Viscosity,10.7566/JPSJ.90.033602,"The temperature coefficient alpha (= dV/dT) of the redox potential (V) in a redox system, or so-called electrochemical Seebeck coefficient, is a key parameter for thermal energy harvesting. We systematically investigated alpha for Fe2+/Fe3+ in 16 organic solvents, i.e., 8 protic and 8 aprotic solvents. We found that alpha shows remarkable solvent dependence and is distributed from 0.14 mV/K for glycerin to 3.60 mV/K for acetone. We further found a scaling relation between alpha and viscosity (eta) of the solvent as alpha proportional to eta(-0.4). We will discuss solvent dependence of a and the scaling relation in terms of the configuration entropy of the solvent molecules.",6958a9bab57a7ff39cbecae4e07cf008ad8b422978da23632a1ee36afd63c0a3,cleaned_ite_tg/data/ite_clean.csv,1171,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1503
iTE,P1552,Physics of bandgap formation in Cu-Sb-Se based novel thermoelectrics: the role of Sb valency and Cu d levels,10.1088/0953-8984/24/41/415502,"In this paper we discuss the results of ab initio electronic structure calculations for Cu3SbSe4 (Se4) and Cu3SbSe3 (Se3), two narrow bandgap semiconductors of thermoelectric interest. We find that Sb is trivalent in both the compounds, in contrast to a simple nominal valence (ionic) picture which suggests that Sb should be 5+ in Se4. The gap formation in Se4 is quite subtle, with hybridization between Sb 5s and the neighboring Se 4s, 4p orbitals, position of Cu d states, and non-local exchange interaction, each playing significant roles. Thermopower calculations show that Se4 is a better p-type system. Our theoretical results for Se4 agree very well with recent experimental results obtained by Skoug et al (2011 Sci. Adv. Mater. 3 602).",7f56823770949c91735b8ce0d27c056d6c2efb97dd3cad94b7a30bbf2955e6e1,cleaned_ite_tg/data/ite_clean.csv,1220,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1552
iTE,P1557,All-solid actuator consisting of polyaniline film and solid polymer electrolyte,10.1002/mame.200200007,"Full Paper: An all-solid actuator, consisting of a polyaniline (PANI) film and a solid polymer electrolyte (SPE) of poly(ethylene oxide) derivative (STO288), clearly showed a reversible displacement in an atmosphere when a voltage was applied between the PANI film and the SPE layer. The displacement and the response rate are mainly dependent on the applied voltage and the employed supporting salt, but are influenced by the humidity and temperature of the environment. The results of the present experiments have revealed that the influences of the humidity and temperature on the performance of the actuator are predominantly through the ionic conductivity of the SPE.",a8cb2fc1102e371b388f6f24a641246d39110cc9e4fa73ba9c346e3dd2cb9335,cleaned_ite_tg/data/ite_clean.csv,1225,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1557
iTE,P1565,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,"Li-filled CoSb3, which is inaccessible under ambient pressure, was successfully synthesized with a high-pressure synthesis technique, demonstrating a fast and effective way to broaden elemental species that can be filled into voids of skutterudites. The optimized Li0.36Co4Sb12, with a greatly enhanced thermal power factor and much reduced thermal conductivity, has a ZT value of 1.3 at 700 K, the highest among all single elemental filled CoSb3 materials at this temperature. In addition, an instructive linear relationship between the Einstein temperatures of the distinct rattling fillers and their ionic radii is revealed, which as a reference can easily be applied to the multiple elemental filling strategy for selecting suitable filling elemental species to reduce the lattice thermal conductivity more effectively. (C) 2011 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.",62266f4469e98a0ea1008ed6e614e52f2651b3feec3dfa6b9d871d23e8d6fa3c,cleaned_ite_tg/data/ite_clean.csv,1233,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1565
iTE,P1571,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,"Copper and silver based chalcogenides, chalco-halides, and halides form a unique class of semiconductors, as they display mixed ionic and electronic conduction in their superionic phase. These compounds are composed of softly coupled cationic and anionic substructures, and undergo a transition to a superionic phase displaying changes in the substructure of their mobile ions with varying temperature. Here, we demonstrate a facile, ambient and capping agent free solution based synthesis of AgCuS nanocrystals and their temperature dependent (300-550 K) thermoelectric properties. AgCuS is known to show fascinating p-n-p type conduction switching in its bulk polycrystalline form. Temperature dependent synchrotron powder X-ray diffraction, heat capacity and Raman spectroscopy measurements indicate the observation of two superionic phase transitions, from a room temperature ordered orthorhombic (beta) to a partially disordered hexagonal (alpha) phase at similar to 365 K and from the hexagonal (alpha) to a fully disordered cubic (delta) phase at similar to 439 K, in nanocrystalline AgCuS. The size reduction to the nanoscale resulted in a large variation in the thermoelectric properties compared to its bulk counterpart. Temperature dependent Seebeck coefficient measurements indicate that the nanocrystalline AgCuS does not display the p-n-p type conduction switching property like its bulk form, but remains p-type throughout the measured temperature range due to the presence of excess localized Ag vacancies. Nanocrystalline AgCuS exhibits a wider electronic band gap (similar to 1.2 eV) compared to that of the bulk AgCuS (similar to 0.9 eV), which is not sufficient to close the band gap to form a semimetallic intermediate state during the orthorhombic to hexagonal superionic phase transition, thus AgCuS nanocrystals do not show conduction type switching properties like their bulk counterpart. The present study demonstrates that ambient solution phase synthesis and size reduction to the nanoscale can tailor the order-disorder phase transition, the band gap and the electronic conduction properties in superionic compounds, which will not only enrich solid-state inorganic chemistry but also open a new avenue to design multifunctional materials.",6c6251865e4b4316c9ce4ae4c7f45e79b94da92686caf86b25e00c291f731d11,cleaned_ite_tg/data/ite_clean.csv,1239,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1571
iTE,P1599,Electrochemical Impedance Spectroscopy Integrated with Environmental Transmission Electron Microscopy,10.1002/smtd.202201713,"The concept of combining electrical impedance spectroscopy (EIS) with environmental transmission electron microscopy (ETEM) is demonstrated by testing a specially designed micro gadolinia-doped ceria (CGO) sample in reactive gasses (O-2 and H-2/H2O), at elevated temperatures (room temperature-800 degrees C) and with applied electrical potentials. The EIS-TEM method provides structural and compositional information with direct correlation to the electrochemical performance. It is demonstrated that reliable EIS measurements can be achieved in the TEM for a sample with nanoscale dimensions. Specifically, the ionic and electronic conductivity, the surface exchange resistivity, and the volume-specific chemical capacitance are in good agreement with results from more standardized electrochemical tests on macroscopic samples. CGO is chosen as a test material due to its relevance for solid oxide electrochemical reactions where its electrochemical performance depends on temperature and gas environment. As expected, the results show increased conductivity and lower surface exchange resistance in H-2/H2O gas mixtures where the oxygen partial pressure is low compared to experiments in pure O-2. The developed EIS-TEM platform is an important tool in promoting the understanding of nanoscale processes for green energy technologies, e.g., solid oxide electrolysis/fuel cells, batteries, thermoelectric devices, etc.",d6b349eebcd03b1b57ca8c3048bfe551340a37fa1bb2242374c945b1d2064f83,cleaned_ite_tg/data/ite_clean.csv,1267,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1599
iTE,P1639,Synthesis and Characterization of Polymer Electrolyte Using Deep Eutectic Solvents and Electrospun Poly(vinyl alcohol) Membrane,10.1021/acs.iecr.6b01754,"Organic polymer electrolytes attracted a great deal of attention and research in the field of energy conversion and energy storage due to their benefits such as appreciable ionic conductivity and transference number, improved mechanical strength, thermal stability, and better interaction with the electrodes. In this study, a polymer electrolyte was synthesized from poly(vinyl alcohol) (PVA) by electro-spinning technique followed by soaking in a series of deep eutectic solvents (DESs) to enhance the electrical conductivity of the product. The result was a very thin, nonwoven membrane. The produced membranes showed appreciable improvement in electrical conductivity from 2.78 x 10(-6) to 2.27 x 10(-2) S/cm after soaking in DES2. The observed improvement in electrical properties opens the possibility for the PVA membranes to find their applications in-batteries, storage cells, flexible thermoelectric devices, sensors, and solar cells .",6995bec49429d7115e99e55a62fcb758be2ae0ccf4a13c82941b7eacbfe9b9f6,cleaned_ite_tg/data/ite_clean.csv,1307,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1639
iTE,P1644,Modeling the Maximum Magnetic Entropy Change of Doped Manganite Using a Grid Search-Based Extreme Learning Machine and Hybrid Gravitational Search-Based Support Vector Regression,10.3390/cryst10040310,"The thermal response of a magnetic solid to an applied magnetic field constitutes magnetocaloric effect. The maximum magnetic entropy change (MMEC) is one of the quantitative parameters characterizing this effect, while the magnetic solids exhibiting magnetocaloric effect have great potential in magnetic refrigeration technology as they offer a green solution to the known pollutant-based refrigerants. In order to determine the MMEC of doped manganite and the influence of dopants on the magnetocaloric effect of doped manganite compounds, this work developed a grid search (GS)-based extreme learning machine (ELM) and hybrid gravitational search algorithm (GSA)-based support vector regression (SVR) for estimating the MMEC of doped manganite compounds using ionic radii and crystal lattice parameters as descriptors. Based on the root-mean-square error (RMSE), the developed GSA-SVR-radii model performs better than the existing genetic algorithm (GA)-SVR-ionic model in the literature by 27.09%, while the developed GSA-SVR-crystal model performs better than the existing GA-SVR-lattice model in the literature by 38.34%. Similarly, the developed ELM-GS-crystal model performs better than the existing GA-SVR-ionic model with a performance enhancement of 14.39% and 20.65% using the mean absolute error (MAE) and RMSE, respectively, as performance measuring parameters. The developed models also perform better than the existing models using correlation coefficient as the performance measuring parameter when validated with experimentally measured MMEC. The superior performance of the present models coupled with easy accessibility of the descriptors definitely will facilitate the synthesis of doped manganite compounds with a high magnetocaloric effect without experimental stress.",6e73df6e0ff4d83e32aad5d5939e268b5c014a34f09e95c6c5038dc6b3195205,cleaned_ite_tg/data/ite_clean.csv,1312,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1644
