concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
iTE:Cb1a9a2b5042060,iTE,Ag8Sn0.5Ga0.5Se6,,"[""Ag8Sn0.5Ga0.5Se6""]","[""material_entity""]","[""iTE:P0790:m1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0790""]",1
iTE:Cb1adad0df9795f,iTE,Seebeck coefficient 641.72 μV K−1,,"[""Seebeck coefficient 641.72 μV K−1""]","[""quantity""]","[""iTE:P0974:s300""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0974""]",1
iTE:Cb1afe97d1cf462,iTE,Flexible p/n-type ionic thermoelectric module,,"[""Flexible p/n-type ionic thermoelectric module""]","[""material_entity""]","[""iTE:P0363:module""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0363""]",1
iTE:Cb1b2454c1dd482,iTE,Water penetration,,"[""Water penetration""]","[""mechanism_process""]","[""iTE:P0489:penetration""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0489""]",1
iTE:Cb1b4e09d6b95b5,iTE,Lattice thermal conductivity 0.16 W m−1 K−1,,"[""Lattice thermal conductivity 0.16 W m−1 K−1""]","[""quantity""]","[""iTE:P1255:k""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1255""]",1
iTE:Cb1b5e27ccfd23c,iTE,Ligand phosphonic group,,"[""Ligand phosphonic group""]","[""state_structure""]","[""iTE:P1179:l""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1179""]",1
iTE:Cb1baf5cef8e13f,iTE,Mono-Si CPV-LITE hybrid system,,"[""Mono-Si CPV-LITE hybrid system""]","[""material_entity""]","[""iTE:P1868:mono""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1868""]",1
iTE:Cb1c0f3f8fd88d0,iTE,Two separate thermoelectric elements,,"[""Two separate thermoelectric elements""]","[""material_entity""]","[""iTE:P1957:heaters""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1957""]",1
iTE:Cb1c40df066a49e,iTE,Cooling,,"[""Cooling""]","[""performance_function""]","[""iTE:P1202:cool""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1202""]",1
iTE:Cb1c52424021cc0,iTE,Small-gap semiconducting electronic structure,,"[""Small-gap semiconducting electronic structure""]","[""state_structure""]","[""iTE:P1312:b""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1312""]",1
iTE:Cb1c9be362eaba1,iTE,NaH-intercalated graphite C(an)NaH (a = 2.5–4.5; n = stage index),,"[""NaH-intercalated graphite C(an)NaH (a = 2.5–4.5; n = stage index)""]","[""material_entity""]","[""iTE:P0958:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0958""]",1
iTE:Cb1c9e1f9179c49,iTE,Large exchange splitting between minority- and majority-spin 3d bands,,"[""Large exchange splitting between minority- and majority-spin 3d bands""]","[""state_structure""]","[""iTE:P1537:splitting""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1537""]",1
iTE:Cb1cefad4b35f49,iTE,Narrower CoO2-layer gaps,,"[""Narrower CoO2-layer gaps""]","[""quantity""]","[""iTE:P1937:narrow""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1937""]",1
iTE:Cb1d03e48ca415b,iTE,Localized Cu diffusion between 8c and 32f sites,,"[""Localized Cu diffusion between 8c and 32f sites""]","[""mechanism_process""]","[""iTE:P1485:local""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1485""]",1
iTE:Cb1d291f386ad8b,iTE,Increasing Bi doping,,"[""Increasing Bi doping""]","[""design_strategy""]","[""iTE:P1456:doping""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P1456""]",1
iTE:Cb1db909d5828d7,iTE,Self-powered LIG foam-based dual-parameter sensor,,"[""Self-powered LIG foam-based dual-parameter sensor""]","[""material_entity""]","[""iTE:P0816:sensor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,7,"[""P0816""]",1
iTE:Cb1dcdc7e134960,iTE,Columnar ionic substructure of InTe,,"[""Columnar ionic substructure of InTe""]","[""state_structure""]","[""iTE:P0699:ionic""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0699""]",1
iTE:Cb1df205b4631d8,iTE,Orthorhombic structure,Crystal structure belonging to the orthorhombic crystal system.,"[""Orthorhombic structure""]","[""state_structure""]","[""iTE:P0898:n2"",""iTE:P1423:ortho"",""iTE:P1964:ortho""]",model_merged,g0535,"All denote the same crystallographic classification, without implying identical compositions, dopants or detailed atomic structures.",3,"[""P0898"",""P1423"",""P1964""]",3
iTE:Cb1e8ed2cbf801f,iTE,New ion force-field parameters,,"[""New ion force-field parameters""]","[""design_strategy""]","[""iTE:P1409:ff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1409""]",1
iTE:Cb1ec6fd29eb9eb,iTE,High-temperature flux synthesis,,"[""High-temperature flux synthesis""]","[""mechanism_process""]","[""iTE:P1420:flux""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1420""]",1
iTE:Cb1ef4f300e6309,iTE,Thin-film preparation of well-ordered half-Heuslers,,"[""Thin-film preparation of well-ordered half-Heuslers""]","[""mechanism_process""]","[""iTE:P1735:n12""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1735""]",1
iTE:Cb1f5887bba045c,iTE,Rare-earth ions introduced through R(NO3)(3) or R(Cl-3) substitution for Fe2O3,,"[""Rare-earth ions introduced through R(NO3)(3) or R(Cl-3) substitution for Fe2O3""]","[""material_entity""]","[""iTE:P1717:audit_v1_r003_subject""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1717""]",1
iTE:Cb1f8d790435427,iTE,ZT: 0.96,,"[""ZT: 0.96""]","[""quantity""]","[""iTE:P1405:zv""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1405""]",1
iTE:Cb1fc13892a949a,iTE,n-type carbon nanotubes,,"[""n-type carbon nanotubes""]","[""state_structure""]","[""iTE:P0724:n""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0724""]",1
iTE:Cb1ffa19d8ac484,iTE,Unfilled CoSb3 model 4,,"[""Unfilled CoSb3 model 4""]","[""material_entity""]","[""iTE:P0961:m4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0961""]",1
iTE:Cb20029cb15cb2e,iTE,Autonomously powered portable sensors,,"[""Autonomously powered portable sensors""]","[""application""]","[""iTE:P0370:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0370""]",1
iTE:Cb20458d1dbdb34,iTE,Cost-effectiveness advantage,,"[""Cost-effectiveness advantage""]","[""performance_function""]","[""iTE:P1605:cost""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1605""]",1
iTE:Cb2052b56a2fbd3,iTE,Polarization response,,"[""Polarization response""]","[""performance_function""]","[""iTE:P1901:polar""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1901""]",1
iTE:Cb20965a325b4df,iTE,Joint anion reduction and PEDOT chain extension,,"[""Joint anion reduction and PEDOT chain extension""]","[""design_strategy""]","[""iTE:P1732:n12""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1732""]",1
iTE:Cb20a3a5acda4ff,iTE,(Pr0.9Ca0.1)CoO3,,"[""(Pr0.9Ca0.1)CoO3""]","[""material_entity""]","[""iTE:P1362:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1362""]",1
iTE:Cb20acbe822deb7,iTE,Thermal conductivity 0.183 W m−1 K−1,,"[""Thermal conductivity 0.183 W m−1 K−1""]","[""quantity""]","[""iTE:P0553:kap""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0553""]",1
iTE:Cb20c712e2c2371,iTE,Higher thermal conductivity than other studied compounds,,"[""Higher thermal conductivity than other studied compounds""]","[""performance_function""]","[""iTE:P1923:n21""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1923""]",1
iTE:Cb20e2991e1b664,iTE,Thermoelectric power,,"[""Thermoelectric power""]","[""performance_function""]","[""iTE:P0345:power""]",model_uncertain_retained,g0114,"The porosity statement does not establish whether 'power' means thermopower, generated voltage, or electrical output power.",1,"[""P0345""]",1
iTE:Cb20ea2c48d1b53,iTE,Partial electron conductivity,,"[""Partial electron conductivity""]","[""quantity""]","[""iTE:P1361:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1361""]",1
iTE:Cb20f1b46e315ca,iTE,Formation energy −2.29 eV,,"[""Formation energy −2.29 eV""]","[""quantity""]","[""iTE:P1131:efbr""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1131""]",1
iTE:Cb210e6ea5270c5,iTE,As-synthesized Bi2Te3 plates,,"[""As-synthesized Bi2Te3 plates""]","[""material_entity""]","[""iTE:P0895:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,6,"[""P0895""]",1
iTE:Cb212cf8b01f7e1,iTE,Wet chemical routes,,"[""Wet chemical routes""]","[""mechanism_process""]","[""iTE:P1862:wet""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1862""]",1
iTE:Cb21389f66d983d,iTE,Abundant microcrystalline regions in a nanoscale network,,"[""Abundant microcrystalline regions in a nanoscale network""]","[""state_structure""]","[""iTE:P0605:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0605""]",1
iTE:Cb2163dae2fa227,iTE,Other-cation diffusion,,"[""Other-cation diffusion""]","[""mechanism_process""]","[""iTE:P1429:otherdiff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1429""]",1
iTE:Cb216a3a401704a,iTE,Ionic thermovoltage,,"[""Ionic thermovoltage""]","[""quantity""]","[""iTE:P0443:tv""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0443""]",1
iTE:Cb2182cea597b65,iTE,Thermal quenching from high temperatures,,"[""Thermal quenching from high temperatures""]","[""mechanism_process""]","[""iTE:P0747:quench""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0747""]",1
iTE:Cb21aa564b293a0,iTE,High-temperature downturn,,"[""High-temperature downturn""]","[""performance_function""]","[""iTE:P1354:n15""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1354""]",1
iTE:Cb21e4f7127d64d,iTE,Output power 16 nW,,"[""Output power 16 nW""]","[""performance_function""]","[""iTE:P1151:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1151""]",1
iTE:Cb221eba1ae709e,iTE,Enhanced thermoelectric properties,,"[""Enhanced thermoelectric properties""]","[""performance_function""]","[""iTE:P1257:enh""]",model_uncertain_retained,g0182,The film treatment evidence does not identify the enhanced thermoelectric metrics.,1,"[""P1257""]",1
iTE:Cb2230f762a0747,iTE,Power factor 9.44 mW/mK2,,"[""Power factor 9.44 mW/mK2""]","[""quantity""]","[""iTE:P0430:pf""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0430""]",1
iTE:Cb2291422e9e8eb,iTE,Intermediate water,,"[""Intermediate water""]","[""material_entity""]","[""iTE:P0430:iw""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0430""]",1
iTE:Cb22f1854be0d5b,iTE,PdCuBiSe3,,"[""PdCuBiSe3""]","[""material_entity""]","[""iTE:P1363:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1363""]",1
iTE:Cb2336d6b23f420,iTE,Stronger bonding,,"[""Stronger bonding""]","[""interaction""]","[""iTE:P1643:strong""]",model_uncertain_retained,g0900,"Comparative bonding strength is inferred from a HOMO–LUMO gap across hydrides, but no specific bond-strength quantity or bonding interaction is defined.",1,"[""P1643""]",1
iTE:Cb237417479499b,iTE,Independent optimization of thermal and ionic transport,,"[""Independent optimization of thermal and ionic transport""]","[""design_strategy""]","[""iTE:P1137:opt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1137""]",1
iTE:Cb23c2be3fd9b6a,iTE,Hydrostatic pressure of 1 GPa,,"[""Hydrostatic pressure of 1 GPa""]","[""condition""]","[""iTE:P0633:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0633""]",1
iTE:Cb23c6bf649078b,iTE,Conduction energy gap much smaller than one-particle excitation gap,,"[""Conduction energy gap much smaller than one-particle excitation gap""]","[""quantity""]","[""iTE:P1365:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1365""]",1
iTE:Cb241261925ed69,iTE,Cs2CdZnCl6 double perovskite,,"[""Cs2CdZnCl6 double perovskite""]","[""material_entity""]","[""iTE:P1490:mat""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,8,"[""P1490""]",1
iTE:Cb247c5cfbe566a,iTE,Single-walled carbon nanotubes,The material class of carbon nanotubes having a single wall.,"[""Single-walled carbon nanotubes""]","[""material_entity""]","[""iTE:P0838:cnt"",""iTE:P0944:sw""]",model_merged,g0485,"Both labels denote the nanotube constituent class, rather than the differently doped or functionalized composites as a whole.",2,"[""P0838"",""P0944""]",2
iTE:Cb24ab8328a072f,iTE,Sufficient bulk modulus,,"[""Sufficient bulk modulus""]","[""quantity""]","[""iTE:P0835:bulk""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0835""]",1
iTE:Cb24c3c3cec8be2,iTE,Ionic thermoelectric capacitors converting heat into electricity,,"[""Ionic thermoelectric capacitors converting heat into electricity""]","[""application""]","[""iTE:P0574:capacitor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0574""]",1
iTE:Cb24c408772804f,iTE,P-type material for flexible thermoelectric applications,,"[""P-type material for flexible thermoelectric applications""]","[""application""]","[""iTE:P0877:n12""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0877""]",1
iTE:Cb25ca2ebbd812e,iTE,Increasing Ag content x from 3.4 to 3.8,,"[""Increasing Ag content x from 3.4 to 3.8""]","[""condition""]","[""iTE:P1831:ag""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,6,"[""P1831""]",1
iTE:Cb25e9308615f9c,iTE,Induced hole carriers,,"[""Induced hole carriers""]","[""state_structure""]","[""iTE:P0832:holes""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0832""]",1
iTE:Cb262eb1ad01c65,iTE,Weathered biotite (WB),"The layered clay mineral weathered biotite, described as containing Si, Al, Fe, and Mg.","[""Weathered biotite (WB)""]","[""material_entity""]","[""iTE:P0588:n1"",""iTE:P1751:n1""]",model_merged,g0334,Both labels explicitly denote the same mineral class. Neither supplied member is identified as a particular Cs/Sr-intercalated composition.,3,"[""P0588"",""P1751""]",2
iTE:Cb26cc2f0b5ceec,iTE,Improved thermoelectric performance,,"[""Improved thermoelectric performance""]","[""performance_function""]","[""iTE:P1454:te""]",model_uncertain_retained,g0218,Benefits to textile thermoelectric performance are stated without identifying a specific improvement metric.,1,"[""P1454""]",1
iTE:Cb26e15a812fde9,iTE,Larger ionic radii of Na+ and W6+,,"[""Larger ionic radii of Na+ and W6+""]","[""descriptor""]","[""iTE:P1037:r""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1037""]",1
iTE:Cb26f37935aadfb,iTE,Chitosan hydrogel intermolecular interaction,,"[""Chitosan hydrogel intermolecular interaction""]","[""interaction""]","[""iTE:P0684:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0684""]",1
iTE:Cb2709523384adc,iTE,Electrode for droplet-based energy harvesting,,"[""Electrode for droplet-based energy harvesting""]","[""application""]","[""iTE:P0422:n15""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0422""]",1
iTE:Cb272ab9b1f93fa,iTE,P-type Seebeck coefficient approximately 1700 μV K-1,,"[""P-type Seebeck coefficient approximately 1700 μV K-1""]","[""quantity""]","[""iTE:P0679:seebeck""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0679""]",1
iTE:Cb27487153cdf72,iTE,Eskebornite–chalcopyrite composite phase with incomplete solid solution,,"[""Eskebornite–chalcopyrite composite phase with incomplete solid solution""]","[""state_structure""]","[""iTE:P1128:composite""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1128""]",1
iTE:Cb2768d642e045e,iTE,"EuLnCuSe3, Ln = Sm, Gd, Tb, Dy, Ho, Y",,"[""EuLnCuSe3, Ln = Sm, Gd, Tb, Dy, Ho, Y""]","[""material_entity""]","[""iTE:P1948:mid""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1948""]",1
iTE:Cb27f485c3743f3,iTE,Photo-thermoelectric devices,,"[""Photo-thermoelectric devices""]","[""application""]","[""iTE:P0430:app""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0430""]",1
iTE:Cb285034678b063,iTE,Strong Berry curvature,,"[""Strong Berry curvature""]","[""quantity""]","[""iTE:P0781:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0781""]",1
iTE:Cb28658af6b71fa,iTE,Partially double-filled specimens,,"[""Partially double-filled specimens""]","[""material_entity""]","[""iTE:P1398:n14""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P1398""]",1
iTE:Cb28797c42fc749,iTE,Potassium states,,"[""Potassium states""]","[""state_structure""]","[""iTE:P1480:k""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1480""]",1
iTE:Cb28bbe599f1946,iTE,Overcoming the mechanical–electrical property trade-off in BC materials,,"[""Overcoming the mechanical–electrical property trade-off in BC materials""]","[""performance_function""]","[""iTE:P1721:trade""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1721""]",1
iTE:Cb29620482f0b5a,iTE,Pb doping,,"[""Pb doping""]","[""design_strategy""]","[""iTE:P1214:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1214""]",1
iTE:Cb29d1273614981,iTE,Independent control of mobility in the doped state,,"[""Independent control of mobility in the doped state""]","[""performance_function""]","[""iTE:P1566:mobility""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1566""]",1
iTE:Cb2a18c112153de,iTE,Ionic conductivity of H3PO4-doped PVA,,"[""Ionic conductivity of H3PO4-doped PVA""]","[""quantity""]","[""iTE:P1007:cond""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1007""]",1
iTE:Cb2aa0fb076cc75,iTE,Raman peak at 74.5 cm−1,,"[""Raman peak at 74.5 cm−1""]","[""quantity""]","[""iTE:P1244:p1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1244""]",1
iTE:Cb2aa4a45d0d19c,iTE,DCA− ions,,"[""DCA− ions""]","[""material_entity""]","[""iTE:P0556:dca""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0556""]",1
iTE:Cb2ae8a57438f4b,iTE,Photon energy above ≈60 eV,,"[""Photon energy above ≈60 eV""]","[""condition""]","[""iTE:P1635:energy""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1635""]",1
iTE:Cb2b41707dcbaa6,iTE,Power factor of 571 ± 38 μW m-1 K-2,,"[""Power factor of 571 ± 38 μW m-1 K-2""]","[""quantity""]","[""iTE:P0452:pf""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0452""]",1
iTE:Cb2b5dcca4bb189,iTE,Integrated hydrogel structure,,"[""Integrated hydrogel structure""]","[""state_structure""]","[""iTE:P0359:network""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0359""]",1
iTE:Cb2b5fe950c1332,iTE,Moisture-induced electricity generators with high voltage and current outputs,,"[""Moisture-induced electricity generators with high voltage and current outputs""]","[""application""]","[""iTE:P1816:use""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1816""]",1
iTE:Cb2bcf45ceb5566,iTE,Ball-milled Cu1.8S powders mixed with In2S3 powders,,"[""Ball-milled Cu1.8S powders mixed with In2S3 powders""]","[""material_entity""]","[""iTE:P1098:mix""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1098""]",1
iTE:Cb2be1217016089,iTE,Ferromagnetic contribution to total magnetic susceptibility,,"[""Ferromagnetic contribution to total magnetic susceptibility""]","[""descriptor""]","[""iTE:P1929:n17""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1929""]",1
iTE:Cb2ccfe43981484,iTE,Mn-rich core,,"[""Mn-rich core""]","[""state_structure""]","[""iTE:P1267:core""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1267""]",1
iTE:Cb2cf415e2c3b0b,iTE,Complex reorganization of charge carriers,,"[""Complex reorganization of charge carriers""]","[""mechanism_process""]","[""iTE:P0655:reorg""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0655""]",1
iTE:Cb2d53b65537e76,iTE,Thin-film compactness,,"[""Thin-film compactness""]","[""descriptor""]","[""iTE:P1877:compact""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1877""]",1
iTE:Cb2d9b2ad8263f0,iTE,Pyroelectric conversion efficiency,,"[""Pyroelectric conversion efficiency""]","[""performance_function""]","[""iTE:P0771:pyeff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0771""]",1
iTE:Cb2dd84c64ab74d,iTE,ZT 0.05,,"[""ZT 0.05""]","[""quantity""]","[""iTE:P0998:zsb300""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0998""]",1
iTE:Cb2ddb4f35cd6a5,iTE,Metallic spectra with no band gap,,"[""Metallic spectra with no band gap""]","[""state_structure""]","[""iTE:P1662:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1662""]",1
iTE:Cb2df156442d122,iTE,Water-harvesting MOF-801/hydrogel bilayer,,"[""Water-harvesting MOF-801/hydrogel bilayer""]","[""material_entity""]","[""iTE:P0621:m3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0621""]",1
iTE:Cb2e385d41a16b8,iTE,Electronic transport behavior,The behavior of electronic charge transport in a material.,"[""Electronic transport behavior""]","[""performance_function""]","[""iTE:P1606:t"",""iTE:P1632:transport""]",model_merged,g0881,"Both denote the general transport behavior affected by defects or doping, without specifying conflicting transport mechanisms.",2,"[""P1606"",""P1632""]",2
iTE:Cb2e444482413b1,iTE,Bi0.96Sn0.04CuSeO,,"[""Bi0.96Sn0.04CuSeO""]","[""material_entity""]","[""iTE:P1934:d4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1934""]",1
iTE:Cb2f5526881bae2,iTE,Almost optimally doped state,,"[""Almost optimally doped state""]","[""state_structure""]","[""iTE:P1416:optimal""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1416""]",1
iTE:Cb2f80e149451eb,iTE,Structural incommensurability ratios,,"[""Structural incommensurability ratios""]","[""descriptor""]","[""iTE:P1932:ratio""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1932""]",1
iTE:Cb2f8713c2bf873,iTE,Larger ionic radii than Ba,,"[""Larger ionic radii than Ba""]","[""descriptor""]","[""iTE:P1690:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1690""]",1
iTE:Cb2fd75189debcb,iTE,Direct Ba–Au interaction,,"[""Direct Ba–Au interaction""]","[""interaction""]","[""iTE:P1383:direct""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1383""]",1
iTE:Cb301d6d20f55c4,iTE,β-Ag2S pressure responses of electrical conductivity and Seebeck coefficient,,"[""β-Ag2S pressure responses of electrical conductivity and Seebeck coefficient""]","[""descriptor""]","[""iTE:P0455:br""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0455""]",1
iTE:Cb30a06c504f210,iTE,Reduced carrier concentration,A decrease in charge-carrier concentration relative to a comparison state.,"[""Reduced carrier concentration""]","[""quantity""]","[""iTE:P0874:n8"",""iTE:P1209:carrier""]",model_merged,g0516,Both denote the same directional change in carrier concentration; interface effects and co-doping remain distinct claim contexts.,2,"[""P0874"",""P1209""]",2
iTE:Cb30bb5ad8f8402,iTE,Power density 730 mW m−2,,"[""Power density 730 mW m−2""]","[""quantity""]","[""iTE:P0609:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0609""]",1
iTE:Cb30de35d6b5bee,iTE,Inexpensive nanocellulose hydrogel,,"[""Inexpensive nanocellulose hydrogel""]","[""material_entity""]","[""iTE:P0854:hydrogel""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0854""]",1
iTE:Cb3101ddfc6fde8,iTE,Phonon-mediated intervalley scattering,,"[""Phonon-mediated intervalley scattering""]","[""mechanism_process""]","[""iTE:P1044:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1044""]",1
iTE:Cb3112b9fe16c95,iTE,ScN,,"[""ScN""]","[""material_entity""]","[""iTE:P1089:sc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1089""]",1
iTE:Cb314ab3bb56f1a,iTE,Co vacancy abundance,,"[""Co vacancy abundance""]","[""quantity""]","[""iTE:P1893:j""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1893""]",1
iTE:Cb31ea375cbf9dd,iTE,Double-cell 3DMG EDL device,,"[""Double-cell 3DMG EDL device""]","[""material_entity""]","[""iTE:P0641:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0641""]",1
