paper_id,year,title,doi,role,phrase
TG_0166,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,10.1002/smll.202401427,mechanism,salting-out/crystallization transition
TG_0166,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,10.1002/smll.202401427,mechanism,host-guest/crown-ether complexation
TG_0167,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,10.1021/acssensors.4c03099,material,PVA hydrogel electrolyte
TG_0168,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,material,gelatin/GelMA hydrogel
TG_0168,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,material,porous/redox electrode interface
TG_0168,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,mechanism,porous/redox electrode interface
TG_0169,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",10.1016/j.synthmet.2026.118182,material,PEDOT:PSS redox/electrode system
TG_0169,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",10.1016/j.synthmet.2026.118182,mechanism,thermodiffusion/Soret transport
TG_0170,2026,Multiple redox system for energy harvesting from ubiquitous temperature fluctuations,10.1016/j.cej.2026.177202,mechanism,organic redox couple
TG_0171,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,material,hydrogel thermocell platform
TG_0171,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,mechanism,hydrogel thermocell platform
TG_0171,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,mechanism,redox entropy engineering
TG_0171,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,mechanism,ion transport/diffusion/migration
TG_0171,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,mechanism,redox concentration gradient
TG_0172,2026,Heat-Triggered Self-Powered Thermal Cells for Autonomous Fire Sensing and Emergency Power Generation,10.1021/acsami.6c01028,material,ferri/ferrocyanide redox couple
TG_0173,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,material,MXene/carbon photothermal scaffold
TG_0173,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,material,porous/redox electrode interface
TG_0173,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,mechanism,thermodiffusion/Soret transport
TG_0173,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,mechanism,ion transport/diffusion/migration
TG_0174,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,mechanism,porous/redox electrode interface
TG_0174,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,mechanism,thermodiffusion/Soret transport
TG_0175,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,10.1002/advs.202520143,material,ionogel electrolyte
TG_0175,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,10.1002/advs.202520143,mechanism,ion transport/diffusion/migration
TG_0176,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,material,MXene/carbon photothermal scaffold
TG_0176,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,material,photothermal/radiative thermal management
TG_0176,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,mechanism,ion transport/diffusion/migration
TG_0176,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,mechanism,photothermal/radiative thermal management
TG_0177,2016,Wearable Thermocells Based on Gel Electrolytes for the Utilization of Body Heat,10.1002/anie.201606314,material,hydrogel thermocell platform
TG_0177,2016,Wearable Thermocells Based on Gel Electrolytes for the Utilization of Body Heat,10.1002/anie.201606314,material,self-powered sensing/wearable interface
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,material,iodide/triiodide redox couple
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,material,cellulose hydrogel scaffold
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,material,thermogalvanic electrolyte
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,mechanism,cellulose hydrogel scaffold
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,mechanism,redox entropy engineering
TG_0178,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,mechanism,host-guest/crown-ether complexation
TG_0179,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,material,ferri/ferrocyanide redox couple
TG_0179,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,mechanism,ferri/ferrocyanide redox couple
TG_0179,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,mechanism,thermodiffusion/Soret transport
TG_0180,2020,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",10.1002/adfm.202002867,material,hydrogel thermocell platform
TG_0180,2020,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",10.1002/adfm.202002867,material,photothermal/radiative thermal management
TG_0180,2020,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",10.1002/adfm.202002867,mechanism,photothermal/radiative thermal management
TG_0181,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,material,hydrogel thermocell platform
TG_0181,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,material,chaotropic polymer-water regulation
TG_0181,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,mechanism,redox entropy engineering
TG_0181,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,mechanism,chaotropic polymer-water regulation
TG_0182,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,material,Fe2+/Fe3+ redox hydrogel
TG_0182,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,material,ferri/ferrocyanide redox couple
TG_0182,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,mechanism,selective solvation entropy
TG_0184,2022,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,10.1002/adfm.202201021,material,hydrogel thermocell platform
TG_0185,2024,Self-assembled aerogel sheet electrodes of thermocells for low-grade heat harvest,10.1007/s11426-023-1912-8,material,porous/redox electrode interface
TG_0185,2024,Self-assembled aerogel sheet electrodes of thermocells for low-grade heat harvest,10.1007/s11426-023-1912-8,material,hydrogel thermocell platform
TG_0185,2024,Self-assembled aerogel sheet electrodes of thermocells for low-grade heat harvest,10.1007/s11426-023-1912-8,mechanism,porous/redox electrode interface
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,material,Fe2+/Fe3+ redox hydrogel
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,material,ferri/ferrocyanide redox couple
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,material,porous/redox electrode interface
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,mechanism,ferri/ferrocyanide redox couple
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,mechanism,porous/redox electrode interface
TG_0186,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,mechanism,hydrogel thermocell platform
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,material,organic redox couple
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,material,PVA hydrogel electrolyte
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,material,hydrogel thermocell platform
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,mechanism,organic redox couple
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,mechanism,hydrogel thermocell platform
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,mechanism,redox entropy engineering
TG_0187,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,mechanism,self-powered sensing/wearable interface
TG_0188,2025,Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,10.1016/j.applthermaleng.2024.124970,material,porous/redox electrode interface
TG_0188,2025,Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,10.1016/j.applthermaleng.2024.124970,material,hydrogel thermocell platform
TG_0188,2025,Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,10.1016/j.applthermaleng.2024.124970,mechanism,ion transport/diffusion/migration
TG_0189,2023,Ultra-stretchable hydrogel thermocouples for intelligent wearables,10.1007/s40843-022-2300-3,material,hydrogel thermocell platform
TG_0189,2023,Ultra-stretchable hydrogel thermocouples for intelligent wearables,10.1007/s40843-022-2300-3,mechanism,hydrogel thermocell platform
TG_0189,2023,Ultra-stretchable hydrogel thermocouples for intelligent wearables,10.1007/s40843-022-2300-3,mechanism,self-powered sensing/wearable interface
TG_0190,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,material,ferri/ferrocyanide redox couple
TG_0190,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,material,hydrogel thermocell platform
TG_0190,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,material,photothermal/radiative thermal management
TG_0190,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,mechanism,hydrogel thermocell platform
TG_0190,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,mechanism,photothermal/radiative thermal management
TG_0191,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,material,ferri/ferrocyanide redox couple
TG_0191,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,mechanism,ferri/ferrocyanide redox couple
TG_0191,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,mechanism,selective solvation entropy
TG_0191,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,mechanism,redox entropy engineering
TG_0192,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,material,hydrogel thermocell platform
TG_0192,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,mechanism,ion transport/diffusion/migration
TG_0192,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,mechanism,salting-out/crystallization transition
TG_0192,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,mechanism,host-guest/crown-ether complexation
TG_0193,2022,Vapor and heat dual-drive sustainable power for portable electronics in ambient environments,10.1039/d2ee00846g,mechanism,ion transport/diffusion/migration
TG_0194,2023,Tunable Electrochemical Entropy through Solvent Ordering by a Supramolecular Host,10.1021/jacs.3c10145,material,redox entropy engineering
TG_0194,2023,Tunable Electrochemical Entropy through Solvent Ordering by a Supramolecular Host,10.1021/jacs.3c10145,material,host-guest/crown-ether complexation
TG_0195,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,material,iodide/triiodide redox couple
TG_0195,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,mechanism,iodide/triiodide redox couple
TG_0195,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,mechanism,thermodiffusion/Soret transport
TG_0196,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,material,hydrogel thermocell platform
TG_0197,2021,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,10.1002/aenm.202100481,material,photothermal/radiative thermal management
TG_0197,2021,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,10.1002/aenm.202100481,mechanism,porous/redox electrode interface
TG_0197,2021,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,10.1002/aenm.202100481,mechanism,ion transport/diffusion/migration
TG_0198,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,material,PVA hydrogel electrolyte
TG_0198,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,material,porous/redox electrode interface
TG_0198,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,material,hydrogel thermocell platform
TG_0198,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,mechanism,ion transport/diffusion/migration
TG_0198,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,mechanism,salting-out/crystallization transition
TG_0199,2023,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,10.1021/acs.nanolett.3c02870,material,cellulose hydrogel scaffold
TG_0200,2021,Ionic thermoelectric materials for near ambient temperature energy harvesting,10.1063/5.0032119,material,thermodiffusion/Soret transport
TG_0201,2024,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,10.1016/j.cej.2023.147571,material,photothermal/radiative thermal management
TG_0201,2024,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,10.1016/j.cej.2023.147571,mechanism,photothermal/radiative thermal management
TG_0203,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,material,Fe2+/Fe3+ redox hydrogel
TG_0203,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,material,MXene/carbon photothermal scaffold
TG_0203,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,material,thermogalvanic electrolyte
TG_0203,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,mechanism,Fe2+/Fe3+ redox hydrogel
TG_0204,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,material,ferri/ferrocyanide redox couple
TG_0204,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,mechanism,porous/redox electrode interface
TG_0205,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,material,MXene/carbon photothermal scaffold
TG_0205,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,material,hydrogel thermocell platform
TG_0205,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,material,photothermal/radiative thermal management
TG_0205,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,mechanism,MXene/carbon photothermal scaffold
TG_0205,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,mechanism,photothermal/radiative thermal management
TG_0206,2019,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,10.1039/c9ee01930h,material,photothermal/radiative thermal management
TG_0206,2019,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,10.1039/c9ee01930h,mechanism,photothermal/radiative thermal management
TG_0207,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,material,ferri/ferrocyanide redox couple
TG_0207,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,material,hydrogel thermocell platform
TG_0207,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,mechanism,ferri/ferrocyanide redox couple
TG_0207,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,mechanism,hydrogel thermocell platform
TG_0208,2021,Heat-triggered high-performance thermocells enable a self-powered forest fire alarm,10.1039/d1ta06793a,material,hydrogel thermocell platform
TG_0208,2021,Heat-triggered high-performance thermocells enable a self-powered forest fire alarm,10.1039/d1ta06793a,mechanism,redox concentration gradient
TG_0209,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,10.1002/batt.202200036,material,MXene/carbon photothermal scaffold
TG_0209,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,10.1002/batt.202200036,material,porous/redox electrode interface
TG_0209,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,10.1002/batt.202200036,mechanism,thermodiffusion/Soret transport
TG_0210,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,material,porous/redox electrode interface
TG_0210,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,material,hydrogel thermocell platform
TG_0210,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,mechanism,porous/redox electrode interface
TG_0210,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,mechanism,hydrogel thermocell platform
TG_0211,2023,Reversible heat effects of lithium metal- and porous lithium iron phosphate electrodes,10.1016/j.electacta.2023.142739,mechanism,redox entropy engineering
TG_0211,2023,Reversible heat effects of lithium metal- and porous lithium iron phosphate electrodes,10.1016/j.electacta.2023.142739,mechanism,salting-out/crystallization transition
TG_0212,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,material,ionic liquid electrolyte
TG_0212,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,material,thermogalvanic electrolyte
TG_0212,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,mechanism,salting-out/crystallization transition
TG_0213,2019,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,10.1039/c9ta02426c,material,MXene/carbon photothermal scaffold
TG_0213,2019,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,10.1039/c9ta02426c,material,porous/redox electrode interface
TG_0213,2019,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,10.1039/c9ta02426c,mechanism,MXene/carbon photothermal scaffold
TG_0214,2017,Can charged colloidal particles increase the thermoelectric energy conversion efficiency?,10.1039/c7cp01023k,material,Fe2+/Fe3+ redox hydrogel
TG_0214,2017,Can charged colloidal particles increase the thermoelectric energy conversion efficiency?,10.1039/c7cp01023k,material,ferri/ferrocyanide redox couple
TG_0216,2016,Achieving pseudo-'n-type p-type' in-series and parallel liquid thermoelectrics using all-iron thermoelectrochemical cells with opposite Seebeck coefficients,10.1016/j.elecom.2016.10.001,material,Fe2+/Fe3+ redox hydrogel
TG_0216,2016,Achieving pseudo-'n-type p-type' in-series and parallel liquid thermoelectrics using all-iron thermoelectrochemical cells with opposite Seebeck coefficients,10.1016/j.elecom.2016.10.001,material,ferri/ferrocyanide redox couple
TG_0216,2016,Achieving pseudo-'n-type p-type' in-series and parallel liquid thermoelectrics using all-iron thermoelectrochemical cells with opposite Seebeck coefficients,10.1016/j.elecom.2016.10.001,material,hydrogel thermocell platform
TG_0217,2016,Substituted ferrocenes and iodine as synergistic thermoelectrochemical heat harvesting redox couples in ionic liquids,10.1039/c5cc05889a,material,iodide/triiodide redox couple
TG_0217,2016,Substituted ferrocenes and iodine as synergistic thermoelectrochemical heat harvesting redox couples in ionic liquids,10.1039/c5cc05889a,material,ionic liquid electrolyte
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,material,ferri/ferrocyanide redox couple
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,material,MXene/carbon photothermal scaffold
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,material,porous/redox electrode interface
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,material,hydrogel thermocell platform
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,mechanism,porous/redox electrode interface
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,mechanism,hydrogel thermocell platform
TG_0218,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,mechanism,ion transport/diffusion/migration
TG_0219,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,material,ionic liquid electrolyte
TG_0219,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,material,MXene/carbon photothermal scaffold
TG_0219,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,material,thermogalvanic electrolyte
TG_0220,2016,Self-Powered Multimodal Temperature and Force Sensor Based-On a Liquid Droplet,10.1002/anie.201609088,material,self-powered sensing/wearable interface
TG_0220,2016,Self-Powered Multimodal Temperature and Force Sensor Based-On a Liquid Droplet,10.1002/anie.201609088,mechanism,self-powered sensing/wearable interface
TG_0221,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,material,porous/redox electrode interface
TG_0221,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,mechanism,thermodiffusion/Soret transport
TG_0221,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,mechanism,redox concentration gradient
TG_0222,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,material,ferri/ferrocyanide redox couple
TG_0222,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,mechanism,redox entropy engineering
TG_0222,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,mechanism,host-guest/crown-ether complexation
TG_0223,2018,Thermoelectricity and Thermodiffusion in Magnetic Nanofluids: Entropic Analysis,10.3390/e20060405,mechanism,redox entropy engineering
TG_0223,2018,Thermoelectricity and Thermodiffusion in Magnetic Nanofluids: Entropic Analysis,10.3390/e20060405,mechanism,thermodiffusion/Soret transport
TG_0224,2021,Efficient Photo-Thermo-Electric Conversion Using Polyoxovanadate in Ionic Liquid for Low-Grade Heat Utilization,10.1002/cssc.202101532,material,ionic liquid electrolyte
TG_0224,2021,Efficient Photo-Thermo-Electric Conversion Using Polyoxovanadate in Ionic Liquid for Low-Grade Heat Utilization,10.1002/cssc.202101532,mechanism,photothermal/radiative thermal management
TG_0225,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,material,ferri/ferrocyanide redox couple
TG_0225,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,material,porous/redox electrode interface
TG_0225,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,mechanism,porous/redox electrode interface
TG_0226,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,material,organic redox couple
