concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,ite_first_year,tg_first_year,transfer_lag_years,transfer_status,ite_first_evidence_paper,tg_first_evidence_paper,ite_evidence_papers,tg_evidence_papers
C10D3798CF7,C5E47CC0A62,selective solvation,Hofmeister/chaotropic effect,solvation_entropy,gel_microstructure,2021.0,2021.0,0.0,same_year,P0182,P0182,1.0,1.0
C10D3798CF7,C7932B1CE8C,selective solvation,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,2021.0,2021.0,0.0,same_year,P0182,P0182,2.0,2.0
C10D3798CF7,CC028ABF9C6,selective solvation,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,2021.0,2021.0,0.0,same_year,P0182,P0182,1.0,3.0
C5E47CC0A62,CC028ABF9C6,Hofmeister/chaotropic effect,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,2021.0,2021.0,0.0,same_year,P0182,P0182,6.0,2.0
C8AD5B453CC,CFBB5A400A1,ion diffusion,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2021.0,2021.0,0.0,same_year,P0297,P0297,6.0,3.0
CA8C62A4868,CFBB5A400A1,redox reaction entropy,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2021.0,2021.0,0.0,same_year,P0201,P0201,2.0,3.0
C10C4FF4B6C,C3002C089A5,hydrogen bonding,ionic thermodiffusion (Soret effect),solvation_entropy,transport_mechanism,2022.0,2022.0,0.0,same_year,P0578,P0310,7.0,1.0
C3002C089A5,C7932B1CE8C,ionic thermodiffusion (Soret effect),chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,2022.0,2022.0,0.0,same_year,P0578,P0310,6.0,1.0
C3002C089A5,CB56BB4DDB0,ionic thermodiffusion (Soret effect),carbon-electrode redox interface,transport_mechanism,electrode_interface,2022.0,2022.0,0.0,same_year,P0220,P0220,1.0,2.0
C45C8AAD12E,C5E63317596,charge-transfer resistance engineering,hierarchical porous electrode interface,electrode_interface,electrode_interface,2022.0,2022.0,0.0,same_year,P0169,P0169,1.0,1.0
C45C8AAD12E,CF2C5201A37,charge-transfer resistance engineering,porous-electrode area enhancement,electrode_interface,electrode_interface,2022.0,2022.0,0.0,same_year,P0169,P0169,1.0,3.0
C5E63317596,CE4B0E242E7,hierarchical porous electrode interface,interfacial charge transfer,electrode_interface,electrode_interface,2022.0,2022.0,0.0,same_year,P0169,P0169,1.0,1.0
C872881EC3C,CE6FC512ED2,gel-confined redox transport,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,2022.0,2022.0,0.0,same_year,P0047,P0047,9.0,8.0
CB25BC3FC14,CE6FC512ED2,double/interpenetrating network,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,2022.0,2022.0,0.0,same_year,P0558,P0057,13.0,6.0
CE4B0E242E7,CF2C5201A37,interfacial charge transfer,porous-electrode area enhancement,electrode_interface,electrode_interface,2022.0,2022.0,0.0,same_year,P0169,P0169,1.0,1.0
C08389FD6C6,C46747A02A1,moisture-gradient ion transport,ion-pairing and complexation,transport_mechanism,solvation_entropy,2023.0,2023.0,0.0,same_year,P0537,P0193,3.0,2.0
C3002C089A5,C78D65254F9,ionic thermodiffusion (Soret effect),phase transition,transport_mechanism,phase_or_species_transition,2023.0,2023.0,0.0,same_year,P0381,P0212,3.0,2.0
C3002C089A5,C872881EC3C,ionic thermodiffusion (Soret effect),gel-confined redox transport,transport_mechanism,gel_microstructure,2023.0,2023.0,0.0,same_year,P0180,P0043,13.0,5.0
C3002C089A5,CB25BC3FC14,ionic thermodiffusion (Soret effect),double/interpenetrating network,transport_mechanism,gel_microstructure,2023.0,2023.0,0.0,same_year,P0180,P0043,7.0,2.0
C872881EC3C,CB25BC3FC14,gel-confined redox transport,double/interpenetrating network,gel_microstructure,gel_microstructure,2023.0,2023.0,0.0,same_year,P0180,P0043,7.0,6.0
C872881EC3C,CFBB5A400A1,gel-confined redox transport,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2023.0,2023.0,0.0,same_year,P0180,P0043,5.0,3.0
CB25BC3FC14,CFBB5A400A1,double/interpenetrating network,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2023.0,2023.0,0.0,same_year,P0180,P0043,4.0,2.0
CE6FC512ED2,CFBB5A400A1,dynamic crosslinked gel network,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2023.0,2023.0,0.0,same_year,P0180,P0180,5.0,1.0
C10D3798CF7,CC022D91D01,selective solvation,solvation entropy,solvation_entropy,solvation_entropy,2024.0,2024.0,0.0,same_year,P0275,P0166,4.0,9.0
C188B56F6F1,C3002C089A5,ion-selectivity membrane transport,ionic thermodiffusion (Soret effect),transport_mechanism,transport_mechanism,2024.0,2024.0,0.0,same_year,P0137,P0137,10.0,2.0
C188B56F6F1,CFBB5A400A1,ion-selectivity membrane transport,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2024.0,2024.0,0.0,same_year,P0137,P0137,5.0,2.0
C23B9BED21A,CC028ABF9C6,ionic conduction,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,2024.0,2024.0,0.0,same_year,P1780,P0004,3.0,1.0
C46747A02A1,C539540C36B,ion-pairing and complexation,nanochannel-confined ion transport,solvation_entropy,transport_mechanism,2024.0,2024.0,0.0,same_year,P0197,P0197,2.0,1.0
C46747A02A1,C96681C9193,ion-pairing and complexation,ion channels,solvation_entropy,transport_mechanism,2024.0,2024.0,0.0,same_year,P0197,P0197,1.0,1.0
C539540C36B,C872881EC3C,nanochannel-confined ion transport,gel-confined redox transport,transport_mechanism,gel_microstructure,2024.0,2024.0,0.0,same_year,P0197,P0027,3.0,2.0
C5CA44ABCFC,CA8C62A4868,redox-solvation hybrid entropy,redox reaction entropy,solvation_entropy,solvation_entropy,2024.0,2024.0,0.0,same_year,P0162,P0162,1.0,2.0
C5CA44ABCFC,CC022D91D01,redox-solvation hybrid entropy,solvation entropy,solvation_entropy,solvation_entropy,2024.0,2024.0,0.0,same_year,P0162,P0162,2.0,4.0
C872881EC3C,C96681C9193,gel-confined redox transport,ion channels,gel_microstructure,transport_mechanism,2024.0,2024.0,0.0,same_year,P0197,P0197,1.0,1.0
CA8C62A4868,CC022D91D01,redox reaction entropy,solvation entropy,solvation_entropy,solvation_entropy,2024.0,2024.0,0.0,same_year,P0162,P0162,2.0,5.0
CABD4C9C815,CF652A991A2,salting-out confined ion gel,salting-out,gel_microstructure,phase_or_species_transition,2024.0,2024.0,0.0,same_year,P0019,P0006,3.0,4.0
C08389FD6C6,CE6FC512ED2,moisture-gradient ion transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2025.0,2025.0,0.0,same_year,P0341,P0252,3.0,3.0
C0AD9C93101,C3002C089A5,crown-ether cation complexation,ionic thermodiffusion (Soret effect),solvation_entropy,transport_mechanism,2025.0,2025.0,0.0,same_year,P0342,P0030,1.0,1.0
C0AD9C93101,CFBB5A400A1,crown-ether cation complexation,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2025.0,2025.0,0.0,same_year,P0342,P0030,1.0,1.0
C10C4FF4B6C,C41BE9B5F0E,hydrogen bonding,solvation-shell remodeling,solvation_entropy,solvation_entropy,2025.0,2025.0,0.0,same_year,P0139,P0139,1.0,1.0
C17A556FB4A,C872881EC3C,double-network hydrogel mechanics,gel-confined redox transport,gel_microstructure,gel_microstructure,2025.0,2025.0,0.0,same_year,P0188,P0188,2.0,2.0
C17A556FB4A,CA8C62A4868,double-network hydrogel mechanics,redox reaction entropy,gel_microstructure,solvation_entropy,2025.0,2025.0,0.0,same_year,P0188,P0188,1.0,1.0
C3002C089A5,CE2D00B183C,ionic thermodiffusion (Soret effect),redox-kinetics enhancement,transport_mechanism,electrode_interface,2025.0,2025.0,0.0,same_year,P0146,P0146,1.0,2.0
C41BE9B5F0E,C872881EC3C,solvation-shell remodeling,gel-confined redox transport,solvation_entropy,gel_microstructure,2025.0,2025.0,0.0,same_year,P0139,P0139,2.0,2.0
C46747A02A1,CC022D91D01,ion-pairing and complexation,solvation entropy,solvation_entropy,solvation_entropy,2025.0,2025.0,0.0,same_year,P0250,P0250,1.0,1.0
C555F4672C1,C720E904BA7,configurational-entropy modulation,hydration-shell regulation,phase_or_species_transition,solvation_entropy,2025.0,2025.0,0.0,same_year,P0020,P0020,1.0,1.0
C5E47CC0A62,C872881EC3C,Hofmeister/chaotropic effect,gel-confined redox transport,gel_microstructure,gel_microstructure,2025.0,2025.0,0.0,same_year,P0139,P0033,1.0,3.0
C6C09287FDB,CE2D00B183C,high-entropy redox/ion coupling,redox-kinetics enhancement,solvation_entropy,electrode_interface,2025.0,2025.0,0.0,same_year,P0146,P0146,2.0,1.0
C6C09287FDB,CFBB5A400A1,high-entropy redox/ion coupling,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2025.0,2025.0,0.0,same_year,P0146,P0146,1.0,1.0
C78D65254F9,CFBB5A400A1,phase transition,cation-anion thermodiffusion asymmetry,phase_or_species_transition,transport_mechanism,2025.0,2025.0,0.0,same_year,P0339,P0273,1.0,1.0
C845F498233,C872881EC3C,ion-dipole interaction,gel-confined redox transport,solvation_entropy,gel_microstructure,2025.0,2025.0,0.0,same_year,P0367,P0011,2.0,1.0
C872881EC3C,CBFAB31D6E6,gel-confined redox transport,electrostatic interaction,gel_microstructure,solvation_entropy,2025.0,2025.0,0.0,same_year,P0367,P0011,1.0,1.0
C872881EC3C,CF4A6A0344F,gel-confined redox transport,ion migration,gel_microstructure,transport_mechanism,2025.0,2025.0,0.0,same_year,P0142,P0142,4.0,2.0
CA8C62A4868,CB25BC3FC14,redox reaction entropy,double/interpenetrating network,solvation_entropy,gel_microstructure,2025.0,2025.0,0.0,same_year,P0188,P0188,1.0,1.0
CA8C62A4868,CE2D00B183C,redox reaction entropy,redox-kinetics enhancement,solvation_entropy,electrode_interface,2025.0,2025.0,0.0,same_year,P0146,P0146,2.0,1.0
CA8C62A4868,CE6FC512ED2,redox reaction entropy,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,2025.0,2025.0,0.0,same_year,P0188,P0188,1.0,2.0
CBFAB31D6E6,CFBB5A400A1,electrostatic interaction,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2025.0,2025.0,0.0,same_year,P0367,P0014,2.0,1.0
CE2D00B183C,CFBB5A400A1,redox-kinetics enhancement,cation-anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,2025.0,2025.0,0.0,same_year,P0146,P0146,1.0,1.0
C10D3798CF7,C555F4672C1,selective solvation,configurational-entropy modulation,solvation_entropy,phase_or_species_transition,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C10D3798CF7,CF4A6A0344F,selective solvation,ion migration,solvation_entropy,transport_mechanism,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C41BE9B5F0E,C555F4672C1,solvation-shell remodeling,configurational-entropy modulation,solvation_entropy,phase_or_species_transition,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C41BE9B5F0E,C6C09287FDB,solvation-shell remodeling,high-entropy redox/ion coupling,solvation_entropy,solvation_entropy,2026.0,2026.0,0.0,same_year,P0251,P0251,1.0,1.0
C41BE9B5F0E,CF4A6A0344F,solvation-shell remodeling,ion migration,solvation_entropy,transport_mechanism,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C41DA9D5B12,CC5968B917E,convection-resolved resistance decomposition,convection and mass transport,transport_mechanism,transport_mechanism,2026.0,2026.0,0.0,same_year,P0253,P0253,1.0,1.0
C45C8AAD12E,CFBB5A400A1,charge-transfer resistance engineering,cation-anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,2026.0,2026.0,0.0,same_year,P0175,P0175,1.0,1.0
C555F4672C1,C872881EC3C,configurational-entropy modulation,gel-confined redox transport,phase_or_species_transition,gel_microstructure,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C555F4672C1,CF4A6A0344F,configurational-entropy modulation,ion migration,phase_or_species_transition,transport_mechanism,2026.0,2026.0,0.0,same_year,P0078,P0078,1.0,1.0
C7932B1CE8C,CC022D91D01,chaotropic polymer-water disruption,solvation entropy,gel_microstructure,solvation_entropy,2026.0,2026.0,0.0,same_year,P0264,P0264,1.0,1.0
C872881EC3C,CF69DD93A68,gel-confined redox transport,selective ion transport,gel_microstructure,transport_mechanism,2026.0,2026.0,0.0,same_year,P0249,P0249,2.0,1.0
CC028ABF9C6,CFBB5A400A1,anti-freezing organohydrogel design,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2026.0,2026.0,0.0,same_year,P0175,P0175,1.0,1.0
CC5968B917E,CE4B0E242E7,convection and mass transport,interfacial charge transfer,transport_mechanism,electrode_interface,2026.0,2026.0,0.0,same_year,P0253,P0253,1.0,1.0
