pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
IP_cc171738b775,iTE,GC_95fa38eed8bb::GC_c4812512aa0f,GC_95fa38eed8bb,sulfonated graphene oxide,GC_c4812512aa0f,ionic transport,1,1,0,2026,2026,P1404,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,"Here, we report a sulfonated graphene oxide (SGO)-mediated interfacial regulation strategy that modulates ionic transport without altering the host polymer framework.",sulfonated graphene oxide,ionic transport
IP_b39cb9b6a5e7,iTE,GC_9642d16dca71::GC_9f138d3cd94d,GC_9642d16dca71,graphene oxide,GC_9f138d3cd94d,diffusion,1,1,0,2021,2021,P0392,10.1002/adfm.202011016,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,"When graphene oxide (GO) embedded in PSS-H is aligned along the transport direction of protons and water, their diffusion along the in-plane direction of GO is promoted, enlarging both ionic thermopower and ionic electrical conductivity.",graphene oxide,diffusion
IP_21d3e509ca93,iTE,GC_9642d16dca71::GC_a8e6012e4ab8,GC_9642d16dca71,graphene oxide,GC_a8e6012e4ab8,transport,1,1,0,2021,2021,P0392,10.1002/adfm.202011016,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,"When graphene oxide (GO) embedded in PSS-H is aligned along the transport direction of protons and water, their diffusion along the in-plane direction of GO is promoted, enlarging both ionic thermopower and ionic electrical conductivity.",graphene oxide,transport
IP_c02fada837fa,iTE,GC_9642d16dca71::GC_aa1b2fdc840b,GC_9642d16dca71,graphene oxide,GC_aa1b2fdc840b,modified acrylamide ionogel,1,1,0,2024,2024,P0502,10.1002/adfm.202402823,"Stable, Self-Adhesive, and High-Performance Graphene-Oxide-Modified Flexible Ionogel Thermoelectric Films","To achieve exotic ionic thermoelectric materials, here, a graphene oxide (GO) modified acrylamide ionogel is designed with high thermoelectric performance and flexibility.",graphene oxide,modified acrylamide ionogel
IP_96db41cc455f,iTE,GC_9642d16dca71::GC_f0253d479934,GC_9642d16dca71,graphene oxide,GC_f0253d479934,ionic thermopower,1,1,0,2021,2021,P0392,10.1002/adfm.202011016,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,"When graphene oxide (GO) embedded in PSS-H is aligned along the transport direction of protons and water, their diffusion along the in-plane direction of GO is promoted, enlarging both ionic thermopower and ionic electrical conductivity.",graphene oxide,ionic thermopower
IP_24ccb3fb0d7f,iTE,GC_96687fd1b877::GC_ccf65ea14aef,GC_96687fd1b877,anion adsorption,GC_ccf65ea14aef,coordination interaction,1,1,0,2025,2025,P0525,10.1016/j.cej.2025.170879,Synergistic coordination engineering and electrodes ion-attractive boost negative thermoelectric performance in hydrogel fibers for advanced wearable electronics,"In thermoelectric hydrogel fibers, the thermal migration of Li+ is suppressed by coordination interactions, while strong anion adsorption on conductive carbon paper electrodes synergistically enhances the concentration difference between anions and cations, leading to a remarkably negative Si of -55 mV K- 1.",anion adsorption,coordination interactions
IP_fa0143488d56,iTE,GC_96a5e1f0372e::GC_97af7ecdd0d0,GC_96a5e1f0372e,complexation,GC_97af7ecdd0d0,chitosan hydrogel,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"In this study, chitosan hydrogels were fabricated by complexation of chitosan and various metal ions via a freeze-casting approach for unitization as ionic thermoelectric materials.",complexation,chitosan hydrogels
IP_1113bd40e2c1,iTE,GC_96a5e1f0372e::GC_cafee7776029,GC_96a5e1f0372e,complexation,GC_cafee7776029,various metal ion,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"In this study, chitosan hydrogels were fabricated by complexation of chitosan and various metal ions via a freeze-casting approach for unitization as ionic thermoelectric materials.",complexation,various metal ions
IP_46b14ecbc1a7,iTE,GC_96a5e1f0372e::GC_cb87ee39e6f0,GC_96a5e1f0372e,complexation,GC_cb87ee39e6f0,chcu hydrogel,1,1,0,2025,2025,P0878,10.1002/adfm.202419762,Boosting Negative Thermopower of Chitosan Hydrogel via Bio-Inspired Anisotropic Porous Structure,"In a ChCu hydrogel subjected to a temperature gradient, most of the Cu2+ is immobilized within the chitosan matrix by complexation, while the thermal migration of the unbound Cu2+ is further intercepted by the special layered porous structure.",complexation,ChCu hydrogel
IP_abe8552766a6,iTE,GC_96a5e1f0372e::GC_f50bbe3cdc5d,GC_96a5e1f0372e,complexation,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2025,2025,P0878,10.1002/adfm.202419762,Boosting Negative Thermopower of Chitosan Hydrogel via Bio-Inspired Anisotropic Porous Structure,"In a ChCu hydrogel subjected to a temperature gradient, most of the Cu2+ is immobilized within the chitosan matrix by complexation, while the thermal migration of the unbound Cu2+ is further intercepted by the special layered porous structure.",complexation,temperature gradient
IP_f3cc5313db55,iTE,GC_96bce5414138::GC_daadfd6b705e,GC_96bce5414138,p3ht film,GC_daadfd6b705e,thermoelectric power,1,1,0,2021,2021,P1109,10.1016/j.mtphys.2020.100307,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,A thermoelectric power generator fabricated using these P3HT films delivered an output electrical power of 25 mW with open circuit voltage of 128 mV for a Delta T of 46 degrees C.,P3HT films,thermoelectric power
IP_6fc989a4ed6f,iTE,GC_96bce5414138::GC_fb354e216583,GC_96bce5414138,p3ht film,GC_fb354e216583,thermoelectric power generator,1,1,0,2021,2021,P1109,10.1016/j.mtphys.2020.100307,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,A thermoelectric power generator fabricated using these P3HT films delivered an output electrical power of 25 mW with open circuit voltage of 128 mV for a Delta T of 46 degrees C.,P3HT films,thermoelectric power generator
IP_4320d68b6104,iTE,GC_96e0fab65ad8::GC_e89d14e00520,GC_96e0fab65ad8,chemically cross linked ionogels,GC_e89d14e00520,cross linked,1,1,0,2019,2019,P0650,10.1016/j.electacta.2019.134575,Synthesis and characterization of novel p-type chemically cross-linked ionogels with high ionic seebeck coefficient for low-grade heat harvesting,"Chemically cross-linked ionogels were prepared by the immobilization of ionic liquid, 1-butyl-3-methyl imidazolium tetrafluoroborate (BMIMBF4) in polyethylene glycol dimethacrylate (PEGDMA) matrix using azobisisobutyronitrile (AIBN) as the free radical initiator.",Chemically cross-linked ionogels,cross-linked
IP_d011031808f2,iTE,GC_976e950624aa::GC_b8c9be5d11d9,GC_976e950624aa,thermal driven ion,GC_b8c9be5d11d9,soret type ion thermodiffusion,1,1,0,2023,2023,P1053,10.1016/j.ijheatmasstransfer.2023.124454,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,"The simulations considered three thermal-driven ion transport mechanisms: temperature-dependent ion electrophoretic mobility (TDIEM), Soret-type ion thermodiffusion, and thermoosmosis.",thermal-driven ion,Soret-type ion thermodiffusion
IP_1c358b2c6c16,iTE,GC_976e950624aa::GC_c5a50f0de3db,GC_976e950624aa,thermal driven ion,GC_c5a50f0de3db,thermal driven ion transport,1,1,0,2023,2023,P1053,10.1016/j.ijheatmasstransfer.2023.124454,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,"The simulations considered three thermal-driven ion transport mechanisms: temperature-dependent ion electrophoretic mobility (TDIEM), Soret-type ion thermodiffusion, and thermoosmosis.",thermal-driven ion,thermal-driven ion transport
IP_22b6da0f2624,iTE,GC_976e950624aa::GC_fc68d2b458f8,GC_976e950624aa,thermal driven ion,GC_fc68d2b458f8,temperature dependent ion electrophoretic mobility,1,1,0,2023,2023,P1053,10.1016/j.ijheatmasstransfer.2023.124454,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,"The simulations considered three thermal-driven ion transport mechanisms: temperature-dependent ion electrophoretic mobility (TDIEM), Soret-type ion thermodiffusion, and thermoosmosis.",thermal-driven ion,temperature-dependent ion electrophoretic mobility
IP_83fc9305c55d,iTE,GC_978762703ed7::GC_acb21462956e,GC_978762703ed7,thermoelectric osmotic power density,GC_acb21462956e,w/m2,1,1,0,2025,2025,P0360,10.1016/j.energy.2025.138825,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,"When the heat flux of electronic heat sink is increased from 1000 W/m2 to 3000 W/m2, the ionic thermoelectric osmotic power density after 90 min' operation is consolidated from 11.69 mW/m2 to 77.01 mW/m2 owing to the increased temperature difference from 18.24 degrees C to 43.60 degrees C between aqueous solutions across the ion exchange membrane.",thermoelectric osmotic power density,W/m2
IP_5b6c9d03d09e,iTE,GC_978762703ed7::GC_d18c91f9affa,GC_978762703ed7,thermoelectric osmotic power density,GC_d18c91f9affa,temperature difference,1,1,0,2025,2025,P0360,10.1016/j.energy.2025.138825,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,"When the heat flux of electronic heat sink is increased from 1000 W/m2 to 3000 W/m2, the ionic thermoelectric osmotic power density after 90 min' operation is consolidated from 11.69 mW/m2 to 77.01 mW/m2 owing to the increased temperature difference from 18.24 degrees C to 43.60 degrees C between aqueous solutions across the ion exchange membrane.",thermoelectric osmotic power density,temperature difference
IP_628e603b49bc,iTE,GC_978762703ed7::GC_dc703264dd36,GC_978762703ed7,thermoelectric osmotic power density,GC_dc703264dd36,ionic thermoelectric osmotic power,1,1,0,2025,2025,P0360,10.1016/j.energy.2025.138825,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,"When the heat flux of electronic heat sink is increased from 1000 W/m2 to 3000 W/m2, the ionic thermoelectric osmotic power density after 90 min' operation is consolidated from 11.69 mW/m2 to 77.01 mW/m2 owing to the increased temperature difference from 18.24 degrees C to 43.60 degrees C between aqueous solutions across the ion exchange membrane.",thermoelectric osmotic power density,ionic thermoelectric osmotic power
IP_83e92435d8a7,iTE,GC_979a4f64f280::GC_b5b2487a73d8,GC_979a4f64f280,lignin derived,GC_b5b2487a73d8,koh electrolyte,1,1,0,2024,2024,P0352,10.1007/s42114-024-00863-0,Highly-efficient sustainable ionic thermoelectric materials using lignin-derived hydrogels,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",lignin-derived,KOH electrolyte
IP_47d1ee981b9f,iTE,GC_979a4f64f280::GC_bc536166f47d,GC_979a4f64f280,lignin derived,GC_bc536166f47d,ionic conductivity,1,1,0,2024,2024,P0352,10.1007/s42114-024-00863-0,Highly-efficient sustainable ionic thermoelectric materials using lignin-derived hydrogels,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",lignin-derived,ionic conductivity
IP_a0c5e95ad6eb,iTE,GC_979a4f64f280::GC_d5d93b72a427,GC_979a4f64f280,lignin derived,GC_d5d93b72a427,lignin derived hydrogel,1,1,0,2024,2024,P0352,10.1007/s42114-024-00863-0,Highly-efficient sustainable ionic thermoelectric materials using lignin-derived hydrogels,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",lignin-derived,lignin-derived hydrogel
IP_a6c6615c6d07,iTE,GC_97af7ecdd0d0::GC_b5a9925163a6,GC_97af7ecdd0d0,chitosan hydrogel,GC_b5a9925163a6,intermolecular interaction,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"As a result of the synergy of both the aggregate structure and intermolecular interaction, the as-prepared chitosan hydrogels demonstrated wide thermoelectric coefficient ranging from +1.6 mV & centerdot;K-1 to -18.4 mV & centerdot;K-1, which can be achieved by simply involving different metal ions.",chitosan hydrogels,intermolecular interaction
IP_20e1c1acc519,iTE,GC_97af7ecdd0d0::GC_cafee7776029,GC_97af7ecdd0d0,chitosan hydrogel,GC_cafee7776029,various metal ion,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"In this study, chitosan hydrogels were fabricated by complexation of chitosan and various metal ions via a freeze-casting approach for unitization as ionic thermoelectric materials.",chitosan hydrogels,various metal ions
IP_f08146dcd8e1,iTE,GC_97af7ecdd0d0::GC_e2584700869a,GC_97af7ecdd0d0,chitosan hydrogel,GC_e2584700869a,freeze casting,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"In this study, chitosan hydrogels were fabricated by complexation of chitosan and various metal ions via a freeze-casting approach for unitization as ionic thermoelectric materials.",chitosan hydrogels,freeze-casting
IP_94df1868331b,iTE,GC_97af7ecdd0d0::GC_f8177f58ddd1,GC_97af7ecdd0d0,chitosan hydrogel,GC_f8177f58ddd1,wide thermoelectric coefficient,1,1,0,2026,2026,P0684,10.1007/s10118-026-3583-z,Thermopower Modulation of Chitosan Hydrogel via Complexation between Chitosan and Metal Ions,"As a result of the synergy of both the aggregate structure and intermolecular interaction, the as-prepared chitosan hydrogels demonstrated wide thermoelectric coefficient ranging from +1.6 mV & centerdot;K-1 to -18.4 mV & centerdot;K-1, which can be achieved by simply involving different metal ions.",chitosan hydrogels,wide thermoelectric coefficient
IP_26d482819614,iTE,GC_97c08d0c78a5::GC_9cc2c7952e0b,GC_97c08d0c78a5,self enhancement,GC_9cc2c7952e0b,primary mobile ion,1,1,0,2025,2025,P0361,10.1007/s42765-025-00529-6,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,"Herein, the functional leather collagen fibers-bearing natural channels are employed as the polymer matrixes, while the trisodium citrate (SC) organic acid salt exhibits the function of cationic moving self-enhancement as the primary mobile ions for signaling.",self-enhancement,primary mobile ions
IP_1257f73760e8,iTE,GC_97c08d0c78a5::GC_ae24fec8e4a8,GC_97c08d0c78a5,self enhancement,GC_ae24fec8e4a8,collagen fibers bearing natural channel,1,1,0,2025,2025,P0361,10.1007/s42765-025-00529-6,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,"Herein, the functional leather collagen fibers-bearing natural channels are employed as the polymer matrixes, while the trisodium citrate (SC) organic acid salt exhibits the function of cationic moving self-enhancement as the primary mobile ions for signaling.",self-enhancement,collagen fibers-bearing natural channels
IP_af5624c0de97,iTE,GC_97c08d0c78a5::GC_f42bb553fa5e,GC_97c08d0c78a5,self enhancement,GC_f42bb553fa5e,fibers bearing,1,1,0,2025,2025,P0361,10.1007/s42765-025-00529-6,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,"Herein, the functional leather collagen fibers-bearing natural channels are employed as the polymer matrixes, while the trisodium citrate (SC) organic acid salt exhibits the function of cationic moving self-enhancement as the primary mobile ions for signaling.",self-enhancement,fibers-bearing
IP_7a7a8c1829ec,iTE,GC_98031592393a::GC_b354aa3a9f0f,GC_98031592393a,binary electrolyte,GC_b354aa3a9f0f,simplest model thermoelectric cell,1,1,0,2017,2017,P0659,10.1103/physreve.96.022604,Diffuse charge dynamics in ionic thermoelectrochemical systems,"Here, we determine the time scales over which the diffuse charge dynamics in ionic thermoelectrochemical systems occur by analyzing the simplest model thermoelectric cell: a binary electrolyte between two parallel, blocking electrodes.",binary electrolyte,simplest model thermoelectric cell
IP_828d3cb65682,iTE,GC_98031592393a::GC_bb58e1015e55,GC_98031592393a,binary electrolyte,GC_bb58e1015e55,blocking electrode,1,1,0,2017,2017,P0659,10.1103/physreve.96.022604,Diffuse charge dynamics in ionic thermoelectrochemical systems,"Here, we determine the time scales over which the diffuse charge dynamics in ionic thermoelectrochemical systems occur by analyzing the simplest model thermoelectric cell: a binary electrolyte between two parallel, blocking electrodes.",binary electrolyte,blocking electrodes
IP_a10122998347,iTE,GC_98370962fc35::GC_c6894fcb67cf,GC_98370962fc35,surface charge regulation density,GC_c6894fcb67cf,surface charge regulation,1,1,0,2022,2022,P1665,10.3390/nano12162774,Charge Regulation and pH Effects on Thermo-Osmotic Conversion,"In this paper, a numerical simulation based on the Nernst-Planck-Poisson equations, Navier-Stokes equations, and heat transfer equations is carried out to consider the effect of surface charge-regulation density and pH of KCl solutions on the Seebeck coefficient.",surface charge-regulation density,surface charge-regulation
IP_67152b01341d,iTE,GC_985f88084486::GC_b5783215e4bb,GC_985f88084486,selective ion,GC_b5783215e4bb,moisture transfer,1,1,0,2025,2025,P1057,10.1038/s41467-025-66027-w,Moisture-gradient-enhanced ionic thermoelectrics,We attribute the enhanced performance to fast and selective ion transport driven by coupled heat and moisture transfer.,selective ion,moisture transfer
IP_d6026ae72df2,iTE,GC_985f88084486::GC_ccafebe695bd,GC_985f88084486,selective ion,GC_ccafebe695bd,selective ion interaction,1,1,0,2022,2022,P0689,10.1126/sciadv.abj3019,Giant and bidirectionally tunable thermopower in nonaqueous ionogels enabled by selective ion doping,These selective ion interactions are found to be decisive in modulating the sign and magnitude of the thermopower in the ionogels.,selective ion,selective ion interactions
IP_f012c87fbf13,iTE,GC_985f88084486::GC_d18c91f9affa,GC_985f88084486,selective ion,GC_d18c91f9affa,temperature difference,1,1,0,2025,2025,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,"The synergistic effect between ordered ions and Manning counterion condensation effect induced by the electronegative CMC-Na chain improves the selective ion migration capability of i-TEHs, achieving a high Seebeck coefficient of 14.39 mV K-1 (reference temperature of 25-40 degrees C, temperature difference of 10-15 K), which is a 24.6 % increase compared to the traditional method.",selective ion,temperature difference
IP_e901281e1154,iTE,GC_985f88084486::GC_d190b33526bf,GC_985f88084486,selective ion,GC_d190b33526bf,selective ion migration,1,1,0,2025,2025,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,"The synergistic effect between ordered ions and Manning counterion condensation effect induced by the electronegative CMC-Na chain improves the selective ion migration capability of i-TEHs, achieving a high Seebeck coefficient of 14.39 mV K-1 (reference temperature of 25-40 degrees C, temperature difference of 10-15 K), which is a 24.6 % increase compared to the traditional method.",selective ion,selective ion migration
IP_39fd6d8d8311,iTE,GC_985f88084486::GC_e10ebc642cbc,GC_985f88084486,selective ion,GC_e10ebc642cbc,manning counterion condensation,1,1,0,2025,2025,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,"The synergistic effect between ordered ions and Manning counterion condensation effect induced by the electronegative CMC-Na chain improves the selective ion migration capability of i-TEHs, achieving a high Seebeck coefficient of 14.39 mV K-1 (reference temperature of 25-40 degrees C, temperature difference of 10-15 K), which is a 24.6 % increase compared to the traditional method.",selective ion,Manning counterion condensation
IP_992b54c70b94,iTE,GC_985f88084486::GC_f69dd93a6812,GC_985f88084486,selective ion,GC_f69dd93a6812,selective ion transport,1,1,0,2025,2025,P1057,10.1038/s41467-025-66027-w,Moisture-gradient-enhanced ionic thermoelectrics,We attribute the enhanced performance to fast and selective ion transport driven by coupled heat and moisture transfer.,selective ion,selective ion transport
IP_ce61d807bbbb,iTE,GC_9863d4df22e0::GC_c44c08236fb4,GC_9863d4df22e0,minimal temperature gradient,GC_c44c08236fb4,ionic seebeck coefficient,1,1,0,2026,2026,P0463,10.1093/nsr/nwag296,Confinement-induced giant ionic thermovoltage at minimal temperature gradients via series-integrated micro-thermoelectric cells in hierarchical hydrogels,Our hierarchical structured ionic hydrogel yields a record-high ionic Seebeck coefficient of 71.3 mV K-1 at minimal temperature gradients (Delta T <= 2.0 K).,minimal temperature gradients,ionic Seebeck coefficient
IP_5a083e0b3f65,iTE,GC_98641823de90::GC_b19ed8936d3a,GC_98641823de90,mos2 film,GC_b19ed8936d3a,mos2,1,1,0,2024,2024,P1474,10.1063/5.0173343,Seebeck-mediated ionic transport in 1T molybdenum disulfide thin films,Voltage decay curves were recorded for various NaCl droplet concentrations deposited onto MoS2 films subject to a range of temperature gradients (Delta T).,MoS2 films,MoS2
IP_7706c2b47fdb,iTE,GC_98641823de90::GC_f50bbe3cdc5d,GC_98641823de90,mos2 film,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2024,2024,P1474,10.1063/5.0173343,Seebeck-mediated ionic transport in 1T molybdenum disulfide thin films,Voltage decay curves were recorded for various NaCl droplet concentrations deposited onto MoS2 films subject to a range of temperature gradients (Delta T).,MoS2 films,temperature gradients
IP_87d3fb32b77b,iTE,GC_98aed8faa136::GC_a07815864a5d,GC_98aed8faa136,blocking heavy metal ion,GC_a07815864a5d,chitosan/cucl2,1,1,0,2025,2025,P0878,10.1002/adfm.202419762,Boosting Negative Thermopower of Chitosan Hydrogel via Bio-Inspired Anisotropic Porous Structure,"Herein, inspired by the structure and function of plant stem which is capable of blocking heavy metal ions, chitosan/CuCl2 hydrogel (ChCu) with a huge negative thermoelectric coefficient is reported.",blocking heavy metal ions,chitosan/CuCl2
IP_9376d3a00e80,iTE,GC_98aed8faa136::GC_deb45090159f,GC_98aed8faa136,blocking heavy metal ion,GC_deb45090159f,chitosan/cucl2 hydrogel,1,1,0,2025,2025,P0878,10.1002/adfm.202419762,Boosting Negative Thermopower of Chitosan Hydrogel via Bio-Inspired Anisotropic Porous Structure,"Herein, inspired by the structure and function of plant stem which is capable of blocking heavy metal ions, chitosan/CuCl2 hydrogel (ChCu) with a huge negative thermoelectric coefficient is reported.",blocking heavy metal ions,chitosan/CuCl2 hydrogel
IP_3df825d5ec44,iTE,GC_98c1040415c2::GC_b3cabb5190a2,GC_98c1040415c2,cation transport,GC_b3cabb5190a2,eastman entropy,1,1,0,2026,2026,P0438,10.1016/j.cej.2026.176570,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,This exceptional performance is enabled by a gradient immobilization strategy that restricts anion diffusion while simultaneously increasing the Eastman entropy associated with cation transport.,cation transport,Eastman entropy
IP_d1aeaf8f45c8,iTE,GC_98c3c1cb25ab::GC_bf60e5b58237,GC_98c3c1cb25ab,moderate concentration,GC_bf60e5b58237,moderate concentration phase change electrolyte,1,1,0,2025,2025,P0273,10.1039/d4ee03351e,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,"Herein, we propose a moderate-concentration phase-change electrolyte for tuning the thermodiffusion process and the thermopower.",moderate-concentration,moderate-concentration phase-change electrolyte
IP_5a2799ed57ab,iTE,GC_98cd68e452e5::GC_d621799f6002,GC_98cd68e452e5,second crosslinking,GC_d621799f6002,metal ion,1,1,0,2022,2022,P0609,10.1016/j.compscitech.2022.109771,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,"Herein, a highly flexible composite hydrogel with ultrahigh thermoelectric output power is designed, wherein hydrogel containing NaCl is prepared by radical polymerization and metal ion complexation, in which the CaCl2 provide the second crosslinking network.",second crosslinking,metal ion
IP_f6497cc239a7,iTE,GC_98f4506702d6::GC_9f138d3cd94d,GC_98f4506702d6,poor interaction,GC_9f138d3cd94d,diffusion,1,1,0,2025,2025,P0413,10.1007/s42114-025-01495-8,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,"However, they are critically constrained by rapid dehydration and the poor interactions between polymeric frameworks and electrolytes, which fail to differentiate the diffusion rates of cations and anions under a certain temperature gradient (Delta T).",poor interactions,diffusion
IP_b9dd57c5ab2e,iTE,GC_98f4506702d6::GC_dd24c232e164,GC_98f4506702d6,poor interaction,GC_dd24c232e164,certain temperature gradient,1,1,0,2025,2025,P0413,10.1007/s42114-025-01495-8,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,"However, they are critically constrained by rapid dehydration and the poor interactions between polymeric frameworks and electrolytes, which fail to differentiate the diffusion rates of cations and anions under a certain temperature gradient (Delta T).",poor interactions,certain temperature gradient
IP_5d1ef7594e59,iTE,GC_99299531eaba::GC_baaa77b2ce8a,GC_99299531eaba,cationic reduced soret coefficient,GC_baaa77b2ce8a,contribution rate,1,1,0,2023,2023,P0862,10.1016/j.enconman.2022.116589,Dimension unification and dominance evaluation of multi-physical parameters for nanochannel-based ionic thermoelectric energy conversion using similarity principle,"Orthogonal tests are further implemented to clarify the parameter dominance, showing that the cationic reduced Soret coefficient is dominant on performance with contribution rates more than 25%.",cationic reduced Soret coefficient,contribution rates
IP_a325d19d125d,iTE,GC_997b53a0645d::GC_a6f9556eafa0,GC_997b53a0645d,ionic thermoelectric capacitor,GC_a6f9556eafa0,ionic hydrogel,1,1,0,2023,2023,P0450,10.1002/adfm.202306086,"Highly Stretchable, Resilient, Adhesive, and Self-Healing Ionic Hydrogels for Thermoelectric Application","Considering the excellent mechanical properties and thermoelectric performance, it is believed that the ionic hydrogels are widely applicable in ionic thermoelectric capacitors to convert low-grade heat into electricity for soft electronic devices.",ionic thermoelectric capacitors,ionic hydrogels
IP_deef3d3e2abc,iTE,GC_997b53a0645d::GC_b91d75641fd5,GC_997b53a0645d,ionic thermoelectric capacitor,GC_b91d75641fd5,unique transition,1,1,0,2024,2024,P0377,10.1021/acsomega.3c08257,Kaolin Clay-Based Geopolymer for Ionic Thermoelectric Energy Harvesting,"Notably, a unique transition from n-type to p-type behavior was observed in the geopolymer, opening new avenues for ionic thermoelectric capacitors.",ionic thermoelectric capacitors,unique transition
IP_4aedf0170e7e,iTE,GC_997b53a0645d::GC_c184e9dd413e,GC_997b53a0645d,ionic thermoelectric capacitor,GC_c184e9dd413e,four pair,1,1,0,2025,2025,P0511,10.1021/acsami.5c08724,Enhanced Thermoelectric Performance of PVA-Based Ionogels: Tailoring Crystallinity via Additives for Advanced Waste Heat Recovery,A four-pair ionic thermoelectric capacitor made from these ionogels generates 0.33 V and achieves a power output of 2.4 mW m-2.,ionic thermoelectric capacitor,four-pair
IP_72a24c1c6e0d,iTE,GC_997b53a0645d::GC_cc5edc6cb464,GC_997b53a0645d,ionic thermoelectric capacitor,GC_cc5edc6cb464,stretchable ionogel,1,1,0,2023,2023,P0611,10.1007/s11431-022-2222-5,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,The stretchable ionogel can be fabricated into ionic thermoelectric capacitor to convert thermal energy from solar radiation into electricity.,ionic thermoelectric capacitor,stretchable ionogel
IP_bfb48a3440d5,iTE,GC_997b53a0645d::GC_ffb583ea6e97,GC_997b53a0645d,ionic thermoelectric capacitor,GC_ffb583ea6e97,self healing,1,1,0,2025,2025,P0341,10.1039/d5ta00744e,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties,"Importantly, the ionogels hold potential for use in ionic thermoelectric capacitors (ITEC), advancing the development of high-performance, self-healing, and flexible TE devices tailored for wearable applications.",ionic thermoelectric capacitors,self-healing
