pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
TP_166b57f84f15,TG,GC_7eec0d853fa0::GC_c6f96235805f,GC_7eec0d853fa0,suitable electrode,GC_c6f96235805f,tecs,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,These results open the possibility to use Sb: SnO2 as a suitable electrode in TECs at low cost.,suitable electrode,TECs
TP_53190282a315,TG,GC_7ef3326ecb7c::GC_e61ad877ed9f,GC_7ef3326ecb7c,photothermal conversion,GC_e61ad877ed9f,photothermal conversion efficiency,1,1,0,2024,2024,P0202,10.1016/j.cej.2023.147571,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,"These prepared CWO membranes, which were prepared via an electrostatic spinning technique, present a high photothermal conversion efficiency of 42.7 % with no degradation after running for 10 cycles.",photothermal conversion,photothermal conversion efficiency
TP_c4a3f6e16d62,TG,GC_7f94de9676d3::GC_bfa67b12b5ea,GC_7f94de9676d3,traditional noble metal electrode,GC_bfa67b12b5ea,cost effective,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,"These results demonstrate the potential of MXene-based composite electrodes to revolutionize TEC technology by offering a cost-effective, high-performance alternative to traditional noble metal electrodes and contributing to efficient low-grade heat harvesting.",traditional noble metal electrodes,cost-effective
TP_47fc09a5f502,TG,GC_7fd8c2696d32::GC_8fe38c9597eb,GC_7fd8c2696d32,solvation,GC_8fe38c9597eb,synergistic binary solvent,1,1,0,2025,2025,P0002,10.1016/j.joule.2025.101822,Solvation entropy engineering of thermogalvanic electrolytes for efficient electrochemical refrigeration,"Here, we report an iron- based electrolyte design strategy by synergistic binary solvent and anion engineering, which rearranges the solvation shell of Fe2+/3+ ions to achieve a high-temperature coefficient of 3.73 mV K-1 with decreased heat capacity.",solvation,synergistic binary solvent
TP_d084db9ff45d,TG,GC_7fd8c2696d32::GC_92175115ea84,GC_7fd8c2696d32,solvation,GC_92175115ea84,electrochemical thermopower,1,1,0,2017,2017,P0192,10.1016/j.nanoen.2016.11.014,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,"The addition causes a significant rearrangement of the solvation shell, which leads to an increase in the entropy change of the overall redox system and thus an increase in the electrochemical thermopower.",solvation,electrochemical thermopower
TP_7d941626b510,TG,GC_7fd8c2696d32::GC_ab850e819722,GC_7fd8c2696d32,solvation,GC_ab850e819722,utilize redox couple ion,1,1,0,2025,2025,P0029,10.1021/acs.jpclett.5c02903,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,"Thermogalvanic cells utilize redox couple ions to achieve continuous heat-to-electricity conversion, yet the development of high-performance electrolytes is limited by the complex relationship between solvation of redox couple ions and thermopower.",solvation,utilize redox couple ions
TP_bc11e8302fb4,TG,GC_7fd8c2696d32::GC_b866c3462ec2,GC_7fd8c2696d32,solvation,GC_b866c3462ec2,uv vis spectroscopy,1,1,0,2025,2025,P0029,10.1021/acs.jpclett.5c02903,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,"The framework validated known effective solvents and identified new candidates, which were confirmed via solvation structure calculations and UV-vis spectroscopy.",solvation,UV-vis spectroscopy
TP_57561fab4215,TG,GC_7fd8c2696d32::GC_cf402379d512,GC_7fd8c2696d32,solvation,GC_cf402379d512,concentration gradient,1,1,0,2025,2025,P0018,10.1016/j.nanoen.2024.110515,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,"With ethanol as a regulator to the concentration gradient and solvation structure, the temperature coefficient of [Fe(CN)6]3-/4- can be enhanced from- 1.39 to- 4.32 mV K- 1 , leading to a five-fold increase in thermoelectric power and efficiency.",solvation,concentration gradient
TP_c2b4ff816d69,TG,GC_7fd8c2696d32::GC_d6ddcf44d98d,GC_7fd8c2696d32,solvation,GC_d6ddcf44d98d,inner sphere,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,The modulation of the chaotropicity of counteranions enhances the absolute value of the Seebeck coefficient for the Fe2+/3+ redox couple with an inner-sphere reaction mechanism because of the greater structural disorder in the solvation shell.,solvation,inner-sphere
TP_7332fb2b3241,TG,GC_7fd8c2696d32::GC_daadfd6b705e,GC_7fd8c2696d32,solvation,GC_daadfd6b705e,thermoelectric power,1,1,0,2025,2025,P0018,10.1016/j.nanoen.2024.110515,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,"With ethanol as a regulator to the concentration gradient and solvation structure, the temperature coefficient of [Fe(CN)6]3-/4- can be enhanced from- 1.39 to- 4.32 mV K- 1 , leading to a five-fold increase in thermoelectric power and efficiency.",solvation,thermoelectric power
TP_f48aa067ceed,TG,GC_80168006b150::GC_815db988f258,GC_80168006b150,bulk hydrogel,GC_815db988f258,heat source,1,1,0,2026,2026,P0155,10.1093/nsr/nwaf518,3D printable shape-customized hydrogel thermocells,"However, mismatched contact surfaces between bulk hydrogel thermocells and complex heat-source geometries often lead to poor heat utilization and reduced conversion efficiency.",bulk hydrogel,heat-source
TP_b15f2f37e3c1,TG,GC_8038de14232a::GC_b74f3b2d2a63,GC_8038de14232a,self powered human machine interaction,GC_b74f3b2d2a63,human machine,1,1,0,2026,2026,P0084,10.1016/j.nanoen.2026.111909,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,"Leveraging its high sensitivity, a self-powered human-machine interaction (HMI) system was developed to remotely control robotic hands and intelligent vehicles, while a 3 & times; 3 sensor array enables precise detection of pressure magnitude and spatial distribution.",self-powered human-machine interaction,human-machine
TP_294ee8021b73,TG,GC_805d81e9242f::GC_86fd9368247a,GC_805d81e9242f,sno2 electrode,GC_86fd9368247a,impedance spectroscopy,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,An impedance spectroscopy analysis under operating conditions (10 K temperature difference) showed that the Sb: SnO2 electrodes exhibit the same excellent kinetics as Pt for all the different thickness.,SnO2 electrodes,impedance spectroscopy
TP_89c905f0d86b,TG,GC_805d81e9242f::GC_cce53c102e7d,GC_805d81e9242f,sno2 electrode,GC_cce53c102e7d,excellent kinetics,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,An impedance spectroscopy analysis under operating conditions (10 K temperature difference) showed that the Sb: SnO2 electrodes exhibit the same excellent kinetics as Pt for all the different thickness.,SnO2 electrodes,excellent kinetics
TP_47012cec68c7,TG,GC_805d81e9242f::GC_d18c91f9affa,GC_805d81e9242f,sno2 electrode,GC_d18c91f9affa,temperature difference,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,An impedance spectroscopy analysis under operating conditions (10 K temperature difference) showed that the Sb: SnO2 electrodes exhibit the same excellent kinetics as Pt for all the different thickness.,SnO2 electrodes,temperature difference
TP_6665ad5b10ab,TG,GC_809f9a5bfdd8::GC_c1d423d020a8,GC_809f9a5bfdd8,power conversion efficiency,GC_c1d423d020a8,aqueous background electrolyte,1,1,0,1995,1995,P0128,10.1149/1.2048394,THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS,Power conversion efficiency (PCE) measurements were carried on a thermogalvanic cell containing the ferricyanide/ ferrocyanide couple in an aqueous background electrolyte of KCl and using two planar platinum electrodes.,Power conversion efficiency,aqueous background electrolyte
TP_2e68e70a1931,TG,GC_809f9a5bfdd8::GC_c8a14027da8a,GC_809f9a5bfdd8,power conversion efficiency,GC_c8a14027da8a,p n conversion,1,1,0,2023,2023,P0071,10.1021/acsaem.3c01907,p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers,"As a result, the efficient p-n conversion and enhanced power conversion efficiency was achieved for the I-/I-3(-) TGC with the introduction of copolymers.",power conversion efficiency,p-n conversion
TP_65320ffa3037,TG,GC_809f9a5bfdd8::GC_d72d103ec089,GC_809f9a5bfdd8,power conversion efficiency,GC_d72d103ec089,short circuit current density,1,1,0,1996,1996,P0127,10.1149/1.1837047,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell","The open-circuit potential difference is almost independent of electrode separation, but the short-circuit current density falls continuously with increasing electrode separation, while the power conversion efficiency increases asymptotically to a plateau value of ca. 0.04% at a separation near 150 cm.",power conversion efficiency,short-circuit current density
TP_0440c4655ba9,TG,GC_809f9a5bfdd8::GC_ec8f228a1583,GC_809f9a5bfdd8,power conversion efficiency,GC_ec8f228a1583,cell containing platinum electrode,1,1,0,1996,1996,P0127,10.1149/1.1837047,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell","The effect of electrode separation on the power conversion efficiency of a ferricyanide/ferrocyanide thermogalvanic cell containing platinum electrodes was studied at electrode separations up to 150 cm, using the ''cold-above-hot'' electrode configuration.",power conversion efficiency,cell containing platinum electrodes
TP_06f542123f1b,TG,GC_80c5d8e883ef::GC_aa2b3acd04e0,GC_80c5d8e883ef,characteristic seebeck coefficient,GC_aa2b3acd04e0,pseudocapacitive property,1,1,0,2018,2018,P0112,10.1016/j.electacta.2018.05.164,Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,"In addition to the characteristic Seebeck coefficient of -1.21 mV K-1, the pseudocapacitive property of the ferrocyanide/ferricyanide redox couple endows the device with a high area-specific capacitance of 13 F cm(-2) which finally leads to high thermally induced energy storage density.",characteristic Seebeck coefficient,pseudocapacitive property
TP_002bfeabcd50,TG,GC_82322e409c3c::GC_bbb29d51b9cd,GC_82322e409c3c,light emitting,GC_bbb29d51b9cd,output voltage,1,1,0,2023,2023,P0200,10.1021/acs.nanolett.3c02870,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,"Further connecting 15 units of BC-GTCs, the output voltage of 3.35 V can be obtained at a temperature gradient of 65 K, which can directly power electronic devices such as electronic calculators, thermohydrometers, fans, and light-emitting diodes (LEDs).",light-emitting,output voltage
TP_65ab4f9003b6,TG,GC_82322e409c3c::GC_e64b5adaec75,GC_82322e409c3c,light emitting,GC_e64b5adaec75,directly power,1,1,0,2023,2023,P0200,10.1021/acs.nanolett.3c02870,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,"Further connecting 15 units of BC-GTCs, the output voltage of 3.35 V can be obtained at a temperature gradient of 65 K, which can directly power electronic devices such as electronic calculators, thermohydrometers, fans, and light-emitting diodes (LEDs).",light-emitting,directly power
TP_c9a24f9934d2,TG,GC_82322e409c3c::GC_f50bbe3cdc5d,GC_82322e409c3c,light emitting,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2023,2023,P0200,10.1021/acs.nanolett.3c02870,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,"Further connecting 15 units of BC-GTCs, the output voltage of 3.35 V can be obtained at a temperature gradient of 65 K, which can directly power electronic devices such as electronic calculators, thermohydrometers, fans, and light-emitting diodes (LEDs).",light-emitting,temperature gradient
TP_3c48a819faee,TG,GC_82385d8671e3::GC_8f5cbd620d78,GC_82385d8671e3,sio2 pdms composite,GC_8f5cbd620d78,au nanoparticle,1,1,0,2023,2023,P0042,10.1016/j.cej.2023.145247,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,"The whole structure takes advantage of the low thermal conductivity and high output power of poly(vinyl alcohol)/polydimethylsiloxane (PVA-PDMS) gels with Fe2+/3+ as a redox pair, together with the local surface plasmon resonance (LSPR) of Au nanoparticles (AuNPs)@SiO2-PDMS composite film.",SiO2-PDMS composite,Au nanoparticles
TP_ffe80edcd417,TG,GC_82385d8671e3::GC_aeb7f6435b60,GC_82385d8671e3,sio2 pdms composite,GC_aeb7f6435b60,fe2+/3+,1,1,0,2023,2023,P0042,10.1016/j.cej.2023.145247,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,"The whole structure takes advantage of the low thermal conductivity and high output power of poly(vinyl alcohol)/polydimethylsiloxane (PVA-PDMS) gels with Fe2+/3+ as a redox pair, together with the local surface plasmon resonance (LSPR) of Au nanoparticles (AuNPs)@SiO2-PDMS composite film.",SiO2-PDMS composite,Fe2+/3+
TP_ac15e93c610e,TG,GC_82385d8671e3::GC_cf542d621742,GC_82385d8671e3,sio2 pdms composite,GC_cf542d621742,thermal conductivity,1,1,0,2023,2023,P0042,10.1016/j.cej.2023.145247,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,"The whole structure takes advantage of the low thermal conductivity and high output power of poly(vinyl alcohol)/polydimethylsiloxane (PVA-PDMS) gels with Fe2+/3+ as a redox pair, together with the local surface plasmon resonance (LSPR) of Au nanoparticles (AuNPs)@SiO2-PDMS composite film.",SiO2-PDMS composite,thermal conductivity
TP_cd48b0ba8b7a,TG,GC_82541bed27a0::GC_8a5af3b977fb,GC_82541bed27a0,sluggish charge transfer kinetics,GC_8a5af3b977fb,pt electrode,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",sluggish charge-transfer kinetics,Pt electrodes
TP_09b77256fe18,TG,GC_82541bed27a0::GC_9736b68ba363,GC_82541bed27a0,sluggish charge transfer kinetics,GC_9736b68ba363,sluggish charge transfer,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",sluggish charge-transfer kinetics,sluggish charge-transfer
TP_6a133bf81f81,TG,GC_82541bed27a0::GC_bfa67b12b5ea,GC_82541bed27a0,sluggish charge transfer kinetics,GC_bfa67b12b5ea,cost effective,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",sluggish charge-transfer kinetics,cost-effective
TP_7e0b17af8e17,TG,GC_82541bed27a0::GC_d6ddcf44d98d,GC_82541bed27a0,sluggish charge transfer kinetics,GC_d6ddcf44d98d,inner sphere,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",sluggish charge-transfer kinetics,inner-sphere
TP_1ea72be2ce0c,TG,GC_82541bed27a0::GC_f8594c410875,GC_82541bed27a0,sluggish charge transfer kinetics,GC_f8594c410875,power density,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",sluggish charge-transfer kinetics,power density
TP_b0e46291ee45,TG,GC_82a150d31726::GC_aa07513a3c97,GC_82a150d31726,thermo mass electric,GC_aa07513a3c97,thermal resistance network,1,1,0,2026,2026,P0086,10.1016/j.applthermaleng.2026.130371,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,"Herein, this present work improved the long-term discharge stability of LTCs through thermal resistance network from the perspective of internal thermal resistance regulation, aiming to reveal thermo-mass-electric synergy mechanism in actual environments.",thermo-mass-electric,thermal resistance network
TP_95ecaa6d2389,TG,GC_82a150d31726::GC_fd642194431f,GC_82a150d31726,thermo mass electric,GC_fd642194431f,ltcs,1,1,0,2026,2026,P0086,10.1016/j.applthermaleng.2026.130371,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,"Herein, this present work improved the long-term discharge stability of LTCs through thermal resistance network from the perspective of internal thermal resistance regulation, aiming to reveal thermo-mass-electric synergy mechanism in actual environments.",thermo-mass-electric,LTCs
TP_6bd29d861c87,TG,GC_82e9078068c7::GC_b5a9925163a6,GC_82e9078068c7,small angle x ray scattering,GC_b5a9925163a6,intermolecular interaction,1,1,0,2024,2024,P0027,10.1016/j.mtener.2024.101546,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,"Small angle X-ray scattering reveals controlled GelMA hydrogel mesh size adjusting the amount of GdmCl, leading to improved intermolecular interactions between the guanidium cations and GelMA polymer.",Small angle X-ray scattering,intermolecular interactions
TP_0222bdeea858,TG,GC_82e9078068c7::GC_c251a6659fb5,GC_82e9078068c7,small angle x ray scattering,GC_c251a6659fb5,controlled gelma hydrogel,1,1,0,2024,2024,P0027,10.1016/j.mtener.2024.101546,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,"Small angle X-ray scattering reveals controlled GelMA hydrogel mesh size adjusting the amount of GdmCl, leading to improved intermolecular interactions between the guanidium cations and GelMA polymer.",Small angle X-ray scattering,controlled GelMA hydrogel
TP_d2652dd67bc3,TG,GC_82f863b160b5::GC_8ad5b453cc37,GC_82f863b160b5,thermoelectric property,GC_8ad5b453cc37,ion diffusion,1,1,0,2024,2024,P0053,10.1002/aenm.202303358,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",thermoelectric properties,ion diffusion
TP_70ff8083a74c,TG,GC_82f863b160b5::GC_a260aba52c05,GC_82f863b160b5,thermoelectric property,GC_a260aba52c05,tgc hydrogel,1,1,0,2026,2026,P0084,10.1016/j.nanoen.2026.111909,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,"As a result, the ZnAl-LDH based TGC hydrogel demonstrates a high Se value of 3.53 mV K-1, a high sigma value of 27 mS/cm, and a high specific output power density(Pmax/Delta T2) value of 420 mu W & sdot;m 2 & sdot;K 2, combining excellent mechanical and thermoelectric properties.",thermoelectric properties,TGC hydrogel
TP_1571bcaaa6c3,TG,GC_82f863b160b5::GC_b6eb3d8cea98,GC_82f863b160b5,thermoelectric property,GC_b6eb3d8cea98,ultrafast cooling,1,1,0,2024,2024,P0053,10.1002/aenm.202303358,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",thermoelectric properties,Ultrafast cooling
TP_daf889be6e4c,TG,GC_82f863b160b5::GC_b9685da817f9,GC_82f863b160b5,thermoelectric property,GC_b9685da817f9,utilization rate,1,1,0,2024,2024,P0053,10.1002/aenm.202303358,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",thermoelectric properties,utilization rates
TP_361bb99c9a9b,TG,GC_82f863b160b5::GC_dad97d797387,GC_82f863b160b5,thermoelectric property,GC_dad97d797387,redox reaction,1,1,0,2024,2024,P0053,10.1002/aenm.202303358,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",thermoelectric properties,redox reactions
TP_52ce0c57e6e8,TG,GC_8320a8397eae::GC_f825db284877,GC_8320a8397eae,temperature sensitive redox pair,GC_f825db284877,temperature sensitive,1,1,0,2022,2022,P0282,10.1016/j.mtener.2022.101032,"Thermocells-enabled low-grade heat harvesting: challenge, progress, and prospects","Emerging thermocells (TECs) based on temperature-sensitive redox pairs demonstrate advantages of low cost, scalability, flexibility, and inherent high thermopower, and thus are promising for low-grade heat harvesting.",temperature-sensitive redox pairs,temperature-sensitive
TP_13732954fa1b,TG,GC_8335aa66a8d7::GC_9f138d3cd94d,GC_8335aa66a8d7,single solvent,GC_9f138d3cd94d,diffusion,1,1,0,2016,2016,P0288,10.1039/c5cp04305k,Enhanced thermal energy harvesting performance of a cobalt redox couple in ionic liquid-solvent mixtures,"The significant power enhancement compared to the single solvent or IL systems results from a combination of superior ionic conductivity and higher diffusion coefficients, shown by electrochemical analysis of the different electrolytes.",single solvent,diffusion
TP_db66f68b9240,TG,GC_8335aa66a8d7::GC_c1c27d3e68b4,GC_8335aa66a8d7,single solvent,GC_c1c27d3e68b4,marginal solvation entropy difference,1,1,0,2026,2026,P0172,10.1039/d6sc03942a,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,"Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport.",single solvent,marginal solvation entropy difference
TP_1633f836a6cf,TG,GC_8335aa66a8d7::GC_c2d00d7f1242,GC_8335aa66a8d7,single solvent,GC_c2d00d7f1242,ion transport,1,1,0,2026,2026,P0172,10.1039/d6sc03942a,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,"Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport.",single solvent,ion transport
TP_0a3c810f403c,TG,GC_8335aa66a8d7::GC_ca8cc375b7ff,GC_8335aa66a8d7,single solvent,GC_ca8cc375b7ff,superior ionic conductivity,1,1,0,2016,2016,P0288,10.1039/c5cp04305k,Enhanced thermal energy harvesting performance of a cobalt redox couple in ionic liquid-solvent mixtures,"The significant power enhancement compared to the single solvent or IL systems results from a combination of superior ionic conductivity and higher diffusion coefficients, shown by electrochemical analysis of the different electrolytes.",single solvent,superior ionic conductivity
TP_fc91d75ce0f5,TG,GC_8335aa66a8d7::GC_d3aef9f1ae1f,GC_8335aa66a8d7,single solvent,GC_d3aef9f1ae1f,marginal solvation entropy,1,1,0,2026,2026,P0172,10.1039/d6sc03942a,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,"Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport.",single solvent,marginal solvation entropy
TP_c27fe922929a,TG,GC_8335aa66a8d7::GC_f7553cd07f36,GC_8335aa66a8d7,single solvent,GC_f7553cd07f36,hydrogel electrolyte,1,1,0,2026,2026,P0172,10.1039/d6sc03942a,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,"Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport.",single solvent,hydrogel electrolytes
TP_4619d00b429e,TG,GC_836ff5f8265e::GC_a47bfc43f5a1,GC_836ff5f8265e,introducing polymer ion interaction,GC_a47bfc43f5a1,introducing polymer ion,1,1,0,2018,2018,P0299,10.1039/c7se00470b,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,"To maximize the potential of TECs, we show that the Seebeck coefficient of TECs with a redox pair of I-/I3(-) is enhanced by introducing polymer-ion interactions.",introducing polymer-ion interactions,introducing polymer-ion
TP_5969a17b3171,TG,GC_836ff5f8265e::GC_c5f511a6b910,GC_836ff5f8265e,introducing polymer ion interaction,GC_c5f511a6b910,i3,1,1,0,2018,2018,P0299,10.1039/c7se00470b,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,"To maximize the potential of TECs, we show that the Seebeck coefficient of TECs with a redox pair of I-/I3(-) is enhanced by introducing polymer-ion interactions.",introducing polymer-ion interactions,I3
TP_0d12507b7341,TG,GC_836ff5f8265e::GC_c6f96235805f,GC_836ff5f8265e,introducing polymer ion interaction,GC_c6f96235805f,tecs,1,1,0,2018,2018,P0299,10.1039/c7se00470b,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,"To maximize the potential of TECs, we show that the Seebeck coefficient of TECs with a redox pair of I-/I3(-) is enhanced by introducing polymer-ion interactions.",introducing polymer-ion interactions,TECs
TP_8e4b37fe13d8,TG,GC_837dc15dab75::GC_91568a50a874,GC_837dc15dab75,maximum discharge current,GC_91568a50a874,maximum discharge current density,1,1,0,1998,1998,P0328,10.1016/s0378-7753(97)02676-1,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,The Maxsorb electrodes provide a higher open-circuit voltage than graphite (Perma Foil) eletrodes and the maximum discharge current density is 2.4 mA/cm(2) until the voltage reaches 0 V.,maximum discharge current,maximum discharge current density
TP_198e9e848adf,TG,GC_837dc15dab75::GC_a51be089433c,GC_837dc15dab75,maximum discharge current,GC_a51be089433c,maxsorb electrode,1,1,0,1998,1998,P0328,10.1016/s0378-7753(97)02676-1,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,The Maxsorb electrodes provide a higher open-circuit voltage than graphite (Perma Foil) eletrodes and the maximum discharge current density is 2.4 mA/cm(2) until the voltage reaches 0 V.,maximum discharge current,Maxsorb electrodes
TP_c7e277af480c,TG,GC_83da460d81ee::GC_990ef53e99b9,GC_83da460d81ee,swelling rate,GC_990ef53e99b9,polyanionic polymer,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility","In light of this, we developed a polyanionic polymer hydrogel thermocell composed of sodium polyacrylate cross-linked with sodium alginate (PANa-SA), which demonstrates an extensibility of 314%, a swelling rate of 571% in 0.4 M equimolar K3[Fe(CN)6]/K4[Fe(CN)6] solutions, and a moisture retainability of 94% over 4 weeks.",swelling rate,polyanionic polymer
