pair_evidence_id,pair_id,analysis_layer,pair_key,sentence_pair_id,relation_id,paper_id,source_record_ids,doi,title,abstract_sha256,sentence_id,evidence_sentence,left_global_concept_id,left_surface,left_char_start,left_char_end,right_global_concept_id,right_surface,right_char_start,right_char_end,relation_source_surface,relation_source_char_start,relation_source_char_end,predicate_surface,predicate_char_start,predicate_char_end,relation_target_surface,relation_target_char_start,relation_target_char_end,strict_syntax_eligible,graph_eligible,evidence_scope
PE_b010f0b89dd3,IP_8cb091d39e68,iTE,GC_278bc93dc75d::GC_d190b33526bf,SP_a05a6d147799,,P0344,iTE1_0011,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,77435a5f0b3cc6ad7938e7d8a689dbc1e58c3f3119f908de9155c1446058c8eb,5,"The synergistic effect between ordered ions and Manning counterion condensation effect induced by the electronegative CMC-Na chain improves the selective ion migration capability of i-TEHs, achieving a high Seebeck coefficient of 14.39 mV K-1 (reference temperature of 25-40 degrees C, temperature difference of 10-15 K), which is a 24.6 % increase compared to the traditional method.",GC_278bc93dc75d,ordered ions,864,876,GC_d190b33526bf,selective ion migration,977,1000,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f4ab50c3f19f,IP_8cf72fa778f6,iTE,GC_66d6df87fd51::GC_cc1851c62d5a,SP_e4beb8d4bc3e,,P0713,iTE1_0406,10.1002/smll.202308102,The Origin of Thermal Gradient-Induced Voltage in Polyelectrolytes,0dba3bb736886bd496281704c677f62fcb2c976281aa8151ceb2d1eccf7caca6,6,"The hydration of different cations influences the water concentration gradient, which affects the barrier height and ion-induced potential in the electrodes.",GC_66d6df87fd51,different cations,806,823,GC_cc1851c62d5a,ion-induced,906,917,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_74675a32bf87,IP_8cfe5081e317,iTE,GC_4c22980d6e87::GC_68d0a6758ebb,SP_4d19651f8b35,,P0561,iTE1_0245,10.1002/cey2.70225,Mixed Ion-Electron Thermoelectric Generators With Ionogels Blended With MXene Continuously Harvesting Heat Under Both Steady and Fluctuated Temperature Gradients,2ec0782b402bfeec6abb500f9376553050b0e7783ad3e4ba4d52c1a66362df29,8,"Under a steady temperature gradient, the MTEGs provide a stable output voltage and exhibit TE behavior comparable to that of conventional thermoelectric generators employing electronic TE materials.",GC_4c22980d6e87,MTEGs,956,961,GC_68d0a6758ebb,conventional thermoelectric generators,1040,1078,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_51b19ee8ebd3,IP_8cfe5081e317,iTE,GC_4c22980d6e87::GC_68d0a6758ebb,SP_3eeda02dae7f,,P1029,iTE1_0729,10.1039/d5ta09294a,Continuous heat harvesting by an ionogel mixed with PEDOT:PSS under both fluctuated and steady temperature gradients,a28832b14937cafcfa8778dd6f5dcc63efa566c258dbe337684ac4439c854b70,5,"MTEGs can continuously supply electricity to an external load even under a steady temperature gradient, which is similar to that of the conventional thermoelectric generators (TEGs) with electronic TE materials.",GC_4c22980d6e87,MTEGs,799,804,GC_68d0a6758ebb,conventional thermoelectric generators,935,973,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e9aa142a2fdd,IP_8d0868e4bb89,iTE,GC_138cbde0a55a::GC_b0fee469486f,SP_4a63bbde2ee0,,P0772,iTE1_0465,10.1007/s40843-022-2286-5,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,0cfc286efbfb5b409f2ca32bc5abd603ec4e28a7b434aaed58b44082dc715667,3,"Herein, strong polymer crystallization and weak ion-dipole interaction are combined to prepare an ultra-tough and super-stretchable ionogel.",GC_138cbde0a55a,ion-dipole,339,349,GC_b0fee469486f,polymer crystallization,306,329,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ca7e6707f8d0,IP_8d0ba6f0e0c0,iTE,GC_2276a756595b::GC_a3a1752cc595,SP_2a2bafd3fac2,,P0589,iTE1_0276,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,80f6d4d56974bfd96d48e4f6a7bb002076212cf3d70548435a0466e1a3b6af3f,4,"The ferroelectric polarization and oxygenvacancy-rich surfaces of SrTiO3 generate built-in local electric fields and ion-selective anchoring sites, which promote ion dissociation and amplify cation-anion migration asymmetry.",GC_2276a756595b,SrTiO3,571,577,GC_a3a1752cc595,oxygenvacancy-rich,540,558,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_7bcdde119271,IP_8d378abacb06,iTE,GC_1ebccd90c2bc::GC_491705162410,SP_7f8b16c72036,,P0578,iTE1_0263,10.1021/acs.jpclett.2c00845,Role of Ions in Hydrogels with an Ionic Seebeck Coefficient of 52.9 mV K-1,97332e8e9abad3f31380ced85a50a20dfaf59b6488a0290754161c18c8cd047b,2,"This study highlights the role of ions in i-TE hydrogels employing a poly(vinyl alcohol) (PVA) polymer matrix and a number of ion providers, e.g., KOH, KNO3, KCl, KBr, NaI, KI, and CsI.",GC_1ebccd90c2bc,KBr,320,323,GC_491705162410,NaI,325,328,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f9fe1a987514,IP_8d446124d408,iTE,GC_4a92e5f4fe38::GC_d0f1f045dc61,SP_0f18ad63aa40,,P0609,iTE1_0296,10.1016/j.compscitech.2022.109771,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,ed3755dd4147cdae720184283aa076420d47658a82c52a6617328ae677796966,2,"Meanwhile, the hydrogel can use the heat continuously released from human body to generate thermal voltage by relying on the thermal diffusion effect and achieving thermoelectric conversion.",GC_4a92e5f4fe38,hydrogel,117,125,GC_d0f1f045dc61,thermal voltage,193,208,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d2a3dc523756,IP_8d491b1317dc,iTE,GC_13b4cafe4dd1::GC_e276644c0e0e,SP_38296de3bc68,,P1143,iTE1_0848,10.1016/j.esci.2023.100169,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,945630ebe7f15c587c6f6bc63c9e9ea863b16c4d94b025bef99786bf5b5d03db,4,A giant thermopower of 28 mV K-1 was obtained in a quasi-solid-state i-TE Gelatin-CF3SO3K-CH3SO3K gel via entanglement between CF3SO3- and CH3SO3- anions.,GC_13b4cafe4dd1,CF3SO3-,577,584,GC_e276644c0e0e,Gelatin-CF3SO3K-CH3SO3K gel,524,551,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2008cc48d7f5,IP_8d6a76fac02e,iTE,GC_baba2c4c4706::GC_d18c91f9affa,SP_f779f9e37214,,P0379,iTE1_0052,10.1016/j.carbpol.2023.121310,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,a2843fa1c3c9cc1fe48300ce181786aee47a2fcc4e220bd8123ca48f4a9b8cf6,4,"This paper reports a 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized carboxylated bacterial cellulose (TOBC) coordination double-network ionic thermoelectric hydrogel with lithium bis(trifluoromethane) sulfonimide (LiTFSI) as an ion provider for thermodiffusion, as LiTFSI exhibits excellent thermoelectric properties with a maximum power output of up to 538 nW at a temperature difference of 20 K.",GC_baba2c4c4706,double-network ionic thermoelectric hydrogel,577,621,GC_d18c91f9affa,temperature difference,822,844,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_eff981a59eb8,IP_8d83552cc990,iTE,GC_c320e2ae1b74::GC_d282ac2ef218,SP_87580156c0fc,,P0364,iTE1_0036,10.1002/smll.202502884,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,0ed74f83ec4dc06b0da679a6c2d8d2b89a219f7bf23b54c2b705527a25e84f2d,5,"The anionic polymer in the cation-selective hydrogel is attractive to sodium ions, while the cationic polymer in the anion-selective hydrogel is attractive to chloride ions.",GC_c320e2ae1b74,cation-selective,559,575,GC_d282ac2ef218,cation-selective hydrogel,559,584,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_660bb8c3d6b6,IP_8d87e9ff5140,iTE,GC_1001c6a79840::GC_b922063cd003,SP_34be00cd740d,,P0349,iTE1_0018,10.1038/s41467-024-45432-7,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,b62a7f9d1d8b9e2903de8c894087b8606b7e9e52ce9cf2162756c49ad40e3753,7,The anti-freezing ability and high output performance of the as-fabricated i-TE liquid cell system are requisites for applications in frigid regions.,GC_1001c6a79840,liquid cell,1052,1063,GC_b922063cd003,anti-freezing,976,989,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2a2801192afe,IP_8d89d01d8626,iTE,GC_6cdb23f33c74::GC_ae1cc29f61e0,SP_714155964953,,P0479,iTE1_0157,10.1021/acsaem.1c00422,Origins of Enhanced Thermoelectric Transport in Free-Standing PEDOT Nanowires Film Modulated with Ionic Liquid,c0082abb4771ab471f16b06086060c3727b1ca435df50d0989fb0274531b89cc,4,"EMIM:DCA post-treatment simultaneously increases the Seebeck coefficient (87% increment) and electrical conductivity (24% increment) of PEDOT NWs, resulting in an optimal power factor of 83.8 mu W m(-1) K-2 at room temperature.",GC_6cdb23f33c74,Seebeck coefficient,468,487,GC_ae1cc29f61e0,NWs,557,560,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_331076f103da,IP_8d8fa9979d03,iTE,GC_6cdb23f33c74::GC_d95243417ba7,SP_e8f743d845c5,,P0704,iTE1_0397,10.1016/j.cej.2023.147168,Ion migration mediated high Seebeck effect in halide perovskites and application in infrared detection,b7b7f836ee9fc64b42da38813a30a73ba0c9b3c30ebe731108ffdc8ca3c2186e,5,"Here we present the first-ever study of the ionic thermoelectric properties in typical solid perovskite composition MAPbI3, revealing an extremely high Seebeck coefficient of 35.7 mV/K.",GC_6cdb23f33c74,Seebeck coefficient,749,768,GC_d95243417ba7,typical solid perovskite,676,700,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f21a60352350,IP_8d946a27e759,iTE,GC_72ae90a5de4e::GC_ee6156e38805,SP_22d995047166,,P0397,iTE1_0072,10.1038/s41528-022-00213-4,Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties,888c2d142015bae87bdcc818d23d47180bbcdec43aa17a3c52b78d6715a0e99c,4,"We attribute the enhanced thermally generated voltage to the highly-coordinated configuration of Cu2+ - Cl-, which converts the independent thermal motion of Cu2+ and Cl- to the higher ion transport heat of [CuCl4](2-) anion via carboxylated cellulose, while this phenomenon do not occur in the other transition metal chlorides.",GC_72ae90a5de4e,CuCl4,872,877,GC_ee6156e38805,highly-coordinated,725,743,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d7bbe8cd37a6,IP_8d9da9f7d143,iTE,GC_ab15a3f7bd7f::GC_e0f5cb6189a1,SP_087eeb22c528,,P1397,iTE2_0114,10.1039/d4ta08562k,"Janus fabric sensor with integrated moisture-wicking, wearable monitoring and thermoelectric capabilities for fire warning",6347dfb6f9d53dcfd8162f050667085969876efc2ecd3aff34d1aed0c455d5b0,4,"In this work, a Janus-structured fabric sensor integrating moisture-wicking (unidirectional wetting) characteristics, superior ionic thermoelectric (i-TE) properties and strain sensing capabilities was developed.",GC_ab15a3f7bd7f,Janus-structured,404,420,GC_e0f5cb6189a1,Janus-structured fabric sensor,404,434,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_effc0b6a3f84,IP_8dd37ac7f4be,iTE,GC_4080b1d03eef::GC_4e81b77901de,SP_689ad10e34c7,,P0726,iTE1_0419,10.1007/s11581-017-2299-z,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,ed42f5439b94c0937c8271d4ec3e6c5d725dde0e49ed55a01b2cd7cfff64efbc,2,The total cationic conductivity of Na0.2Cu1.8S is about 2 S/cm at 400 A degrees D (the activation energy ae 0.21 eV).,GC_4080b1d03eef,Cu1,274,277,GC_4e81b77901de,Na0,269,272,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_406c83df6fa7,IP_8dd37ac7f4be,iTE,GC_4080b1d03eef::GC_4e81b77901de,SP_37170503432d,,P0726,iTE1_0419,10.1007/s11581-017-2299-z,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,ed42f5439b94c0937c8271d4ec3e6c5d725dde0e49ed55a01b2cd7cfff64efbc,3,"Over the studied compounds, the composition Na0.2Cu1.8S has the highest electronic conductivity (500-800 S/cm) in the temperature range from 20 to 300 A degrees D, and the highest electronic Seebeck coefficient (about 0.2 mV/K) in the same temperature range is observed for Na0.15Cu1.85S composition; the electronic Seebeck coefficient increases abruptly above 300 A degrees D for all compounds.",GC_4080b1d03eef,Cu1,401,404,GC_4e81b77901de,Na0,396,399,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d72b463ab8c4,IP_8dd37ac7f4be,iTE,GC_4080b1d03eef::GC_4e81b77901de,SP_fe08685e9422,,P0726,iTE1_0419,10.1007/s11581-017-2299-z,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,ed42f5439b94c0937c8271d4ec3e6c5d725dde0e49ed55a01b2cd7cfff64efbc,4,"The thermal conductivity of superionic Na0.2Cu1.8S is low, which causes high values of the dimensionless thermoelectric figure of merit ZT from 0.4 to 1 at temperatures from 150 to 340 A degrees C.",GC_4080b1d03eef,Cu1,792,795,GC_4e81b77901de,Na0,787,790,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_c2a04b89d3ea,IP_8de7cb3a3e70,iTE,GC_79c8cd50963f::GC_edd0b2ecc9a5,SP_99992abfa23a,,P1375,iTE2_0092,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,8d93cb284ea1de24adaab762d7d0b7bf2324e90498f7521bb0c30643064560f3,9,Ultrahigh power density of 15.8 mW m-2 K-2 and energy density of 403 J m-2 are achieved in gelatin based i-TE cells.,GC_79c8cd50963f,energy density,1438,1452,GC_edd0b2ecc9a5,Ultrahigh power density,1391,1414,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_c5de7addacd8,IP_8df26abe68bf,iTE,GC_38b94ba54042::GC_ccac6e523eb2,SP_40b6e0bbc370,,P1719,iTE2_0448,10.1002/adfm.202532004,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,e9874eb2da9e0ab559b8e74d857284219936fc7fd16152723b5799bdbdaf49c8,4,"Differential interactions between the polymeric network and infused ions give rise to distinct Li+ and Cl- diffusion rates, generating a thermodiffusion-induced voltage in response to subtle temperature gradients down to 0.1 K.",GC_38b94ba54042,subtle temperature gradients,978,1006,GC_ccac6e523eb2,polymeric network,832,849,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_94fcc4752210,IP_8e0ef92089d9,iTE,GC_40fccee326c6::GC_539699fb8a34,SP_d265505a9915,,P1404,iTE2_0122,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,1e0447b2dc87446d0ada63950e5268a714c3b8fe2f645e57b30932e52939eaa3,5,"The incorporation of SGO nanosheets provides immobilized anionic sites that significantly enhance ion-mobility asymmetry, while simultaneous hydrogen-bonding and ion-dipole interactions reinforce the polymer network.",GC_40fccee326c6,ion-mobility,900,912,GC_539699fb8a34,polymer network,1002,1017,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_830541b145f8,IP_8e10ee9597ff,iTE,GC_3c08f796853e::GC_4480e95a9620,SP_f996363ca640,,P1053,iTE1_0753,10.1016/j.ijheatmasstransfer.2023.124454,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,3bd45e8941a7738ab199ca314b0818291613e4552803ad9eaa2e178adf77281b,3,"To fill this research gap, this study conducted two-dimensional (2D) numerical simulations based on non-isothermal Poisson, Nernst-Planck, Navier-Stokes, and energy equations to investigate the thermoelectric response, including Seebeck coefficient, thermoelectric cur-rent, power factor, and normalized maximum power density, within a nanochannel with slippage at the channel walls.",GC_3c08f796853e,Nernst-Planck,470,483,GC_4480e95a9620,non-isothermal,446,460,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_6aae43850c55,IP_8e1a2ea55b0b,iTE,GC_87a019ed5675::GC_a8e6012e4ab8,SP_01337aacb47b,,P1457,iTE2_0177,10.1038/srep44833,A computational approach to calculate the heat of transport of aqueous solutions,5bbd5d69fc93b61b09eaeb7f7e8e83fb648613d4d141468937c98d787c55fe3c,7,"The heats of transport are significantly different for Li+ and Cl- ions, unlike what is expected at infinite dilution.",GC_87a019ed5675,Cl- ions,902,910,GC_a8e6012e4ab8,transport,852,861,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_156eb51d0378,IP_8e26cdae1c91,iTE,GC_2b24a7c64e7e::GC_849f26756f62,SP_eddb3445ef9a,,P0888,iTE1_0581,10.1002/smll.202510953,Temperature-Driven Reversible p-to-n Switching in Ionic Liquid-Modified Single-Walled Carbon Nanotube Thermoelectric Films for Flexible Waste Heat Recovery,1f0b68710843f0f7a63ed5d95144d51516bb833f8d0593768bcfaa7dc5ea9576,7,"A flexible seven-leg prototype generates 53 mV and 0.5 mu W at Delta T = 170 degrees C, maintaining operational stability over 26 days with complete thermal reversibility.",GC_2b24a7c64e7e,maintaining operational stability,1158,1191,GC_849f26756f62,seven-leg,1081,1090,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a37d8e9ef0df,IP_8e39c53151db,iTE,GC_1050a03760ed::GC_f230c202df61,SP_1edc0fb79deb,,P0696,iTE1_0389,10.1021/acsami.3c03143,Giant Negative Thermopower Enabled by Bidirectionally Anchored Cations in Multifunctional Polymers,21afdc88ccf06fe8e7d8c745374d76c206979d72c33b4a1f338b788c45f27de6,7,"The confinement effect of copper-coordinated chitosan on cations, the repulsive property of the polycationic electrolyte on cations, and the unique chemical configuration of a transition metal chloride anion ([CuCl4]2-) are the fundamental guarantees for achieving a thermopower of -28.4 mV center dot K-1.",GC_1050a03760ed,repulsive property,927,945,GC_f230c202df61,transition metal chloride anion,1033,1064,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e8fc8cca69a7,IP_8e39d4bd79a1,iTE,GC_832bf6fade41::GC_a6f9556eafa0,SP_7396b3fe360b,,P0568,iTE1_0253,10.1126/sciadv.abi7233,Giant negative thermopower of ionic hydrogel by synergistic coordination and hydration interactions,05d22e04e61c9b322c49caaf03e4ebb4518e7409d526d9190a68357827b956a8,5,"The ionic hydrogel, made of polyvinyl alcohol and sodium hydroxide, is prepared by simple dry-annealed process and exhibits a thermopower of up to -37.61 millivolts per kelvin, an extremely high absolute thermopower for electronic and ionic conductors.",GC_832bf6fade41,dry-annealed,635,647,GC_a6f9556eafa0,ionic hydrogel,549,563,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_64c6de16adc7,IP_8e3bf1c170a4,iTE,GC_c44c08236fb4::GC_edd4b024c35b,SP_5f260d77cd94,,P0555,iTE1_0239,10.1016/j.mtener.2023.101383,Stretchable polyvinyl alcohol and sodium alginate double network ionic hydrogels for low-grade heat harvesting with ultrahigh thermopower,ee011e365bdde98f1504f9967a9d6feda6a8082335303dbfc6d8d3818f17f035,9,This study introduces the exceptional stretchable PVA/SA/PEG/NaBF4 hydrogels with a record-high ionic Seebeck coefficient as promising i-TE materials for future TE application in low-grade waste heat.,GC_c44c08236fb4,ionic Seebeck coefficient,1295,1320,GC_edd4b024c35b,PVA/SA/PEG/NaBF4,1249,1265,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_b26e268d09bd,IP_8e634bcf4db0,iTE,GC_9afe334f36ec::GC_cf542d621742,SP_b776a01361a0,,P0535,iTE1_0214,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,5c5ecd83d4dbd31e3c22a5f536f95f51e87266fbe6739d3882f3be0804a51497,8,The synergistic combination of engineered ionic migration channels and phonon-scattering interfaces yields an optimal balance between a high Seebeck coefficient and low thermal conductivity.,GC_9afe334f36ec,phonon-scattering,1608,1625,GC_cf542d621742,thermal conductivity,1706,1726,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_fbc5dbfdb820,IP_8e697b1a13b7,iTE,GC_45bfbd6d51fe::GC_c513ce60680a,SP_da7fd27cc7eb,,P0616,iTE1_0303,10.1002/asia.202200850,Multi-Ionic Hydrogel with Outstanding Heat-to-Electrical Performance for Low-Grade Heat Harvesting,4ddfdf873d13a4b143f1efbc59c911f843e5556b451463bdccfc4cca20011fa6,3,"The multi-ionic hydrogel possesses a record thermal-to-electrical energy conversion factor (TtoE factor) of 89.6 mV K-1 and an ionic conductivity of 6.8 mS cm(-1), which are both better than single salt control hydrogel.",GC_45bfbd6d51fe,multi-ionic,275,286,GC_c513ce60680a,single salt,462,473,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a0ac844a2f51,IP_8e74a214d159,iTE,GC_09c936c7dd4d::GC_b34004ec732d,SP_2c541d5860c0,,P0463,iTE1_0141,10.1093/nsr/nwag296,Confinement-induced giant ionic thermovoltage at minimal temperature gradients via series-integrated micro-thermoelectric cells in hierarchical hydrogels,292eca08b32eabefbad3f4efadd0db12f72427cfc67996c000e6b420dc579f61,5,"Under an applied temperature difference, ions undergo short-range thermodiffusion within the confined micro-domains, generating local thermovoltage that accumulates in series.",GC_09c936c7dd4d,applied temperature difference,881,911,GC_b34004ec732d,generating local thermovoltage,989,1019,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ae87085d9890,IP_8e8a751d0f24,iTE,GC_baba2c4c4706::GC_efc93931067a,SP_5b18938003a2,,P0379,iTE1_0052,10.1016/j.carbpol.2023.121310,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,a2843fa1c3c9cc1fe48300ce181786aee47a2fcc4e220bd8123ca48f4a9b8cf6,4,"This paper reports a 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized carboxylated bacterial cellulose (TOBC) coordination double-network ionic thermoelectric hydrogel with lithium bis(trifluoromethane) sulfonimide (LiTFSI) as an ion provider for thermodiffusion, as LiTFSI exhibits excellent thermoelectric properties with a maximum power output of up to 538 nW at a temperature difference of 20 K.",GC_baba2c4c4706,double-network ionic thermoelectric hydrogel,577,621,GC_efc93931067a,coordination double-network,564,591,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ef373f4530ee,IP_8ea86fa51824,iTE,GC_4ee23046f30f::GC_b58793fe31a7,SP_5c1c448b72e5,,P0589,iTE1_0276,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,80f6d4d56974bfd96d48e4f6a7bb002076212cf3d70548435a0466e1a3b6af3f,4,"The ferroelectric polarization and oxygenvacancy-rich surfaces of SrTiO3 generate built-in local electric fields and ion-selective anchoring sites, which promote ion dissociation and amplify cation-anion migration asymmetry.",GC_4ee23046f30f,amplify cation-anion,688,708,GC_b58793fe31a7,ion-selective,622,635,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_4e4982e45818,IP_8eb563ca4969,iTE,GC_0898adc300d8::GC_a8e6012e4ab8,SP_1a86d3433f02,,P1409,iTE2_0128,10.1021/acs.jctc.1c00116,Molecular Dynamics Approach to Calculate the Thermodiffusion (Soret and Seebeck) Coefficients of Salts in Aqueous Solutions,df55ef8f8acb8b6f6220e5b4f557d365aa70b95f6cb49dc70a668a628e4ebba2,3,"Such a theoretical framework enables the calculation of some single-ion properties, such as heat of transport, Soret coefficient, and mass current density, as well as properties of salts, such as effective mass and thermal diffusion, Soret and Seebeck, coefficients.",GC_0898adc300d8,mass current density,645,665,GC_a8e6012e4ab8,transport,611,620,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_fd0b2340a841,IP_8ec02c4c46b8,iTE,GC_138cbde0a55a::GC_36c097cac04a,SP_05c7fc3ef5af,,P0457,iTE1_0135,10.1002/smll.202106937,Self-Healable and Stretchable Ionic-Liquid-Based Thermoelectric Composites with High Ionic Seebeck Coefficient,9fbd7de34ccc67ad472aea6434bf3db61187c13c681e76b3fe85cf887b50a79d,4,"The self-healability of the IL-based composites originates from dynamic ion-dipole interactions between the IL, the PVDF-HFP, and the FS.",GC_138cbde0a55a,ion-dipole,761,771,GC_36c097cac04a,self-healability,693,709,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_86933453d153,IP_8eec0a6d8fac,iTE,GC_09bb4aa78f2f::GC_3e29ed86395d,SP_729111eb9606,,P0694,iTE1_0387,10.1016/j.nanoen.2023.108785,"Self-powered, durable and high fire-safety ionogel towards Internet of Things",9d4c5c730517453f98e2eedcc7f9414c6c49cd1022687ebcf928777162a36791,4,"When being burned, PILGs triggered the fire-warning system at about 1 s and rapidly self-extinguished.",GC_09bb4aa78f2f,PILGs,754,759,GC_3e29ed86395d,self-extinguished,819,836,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5cb0dd790e68,IP_8f12f20b9629,iTE,GC_18768952b49a::GC_854d252d9a45,SP_ff69609a22ff,,P0535,iTE1_0214,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,5c5ecd83d4dbd31e3c22a5f536f95f51e87266fbe6739d3882f3be0804a51497,7,The simulations elucidate that the strong hydrogen-bonding network and the presence of multiple mobile ion species facilitate efficient thermodiffusion while maintaining low phonon transport.,GC_18768952b49a,hydrogen-bonding network,1387,1411,GC_854d252d9a45,thermodiffusion,1481,1496,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f3ee2b0c002d,IP_8f183301c466,iTE,GC_570b167fc226::GC_d62dfbbcde48,SP_d0f1738e8c19,,P0479,iTE1_0157,10.1021/acsaem.1c00422,Origins of Enhanced Thermoelectric Transport in Free-Standing PEDOT Nanowires Film Modulated with Ionic Liquid,c0082abb4771ab471f16b06086060c3727b1ca435df50d0989fb0274531b89cc,5,It demonstrates the first ever-reported free-standing IL/polymer composites and outperforms the majority of all IL/polymer composites.,GC_570b167fc226,free-standing IL/polymer composites,683,718,GC_d62dfbbcde48,free-standing,683,696,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_16787950f72e,IP_8f1d65a82ad0,iTE,GC_31153e196e2e::GC_882aa4c48800,SP_eac38087999a,,P0915,iTE1_0608,10.1002/advs.201802128,A Multiparameter Pressure-Temperature-Humidity Sensor Based on Mixed Ionic-Electronic Cellulose Aerogels,404bcbce4d64849021d41eceb87a8fcf469a4c7d7fa4b6da70aee170ceecd7a6,4,"Herein, a novel organic mixed ion-electron conducting aerogel is reported, which can sense P-T-H with minimal cross-talk between the measured parameters.",GC_31153e196e2e,ion-electron,847,859,GC_882aa4c48800,cross-talk,927,937,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_8d7f7041991a,IP_8f2254564378,iTE,GC_3452de45b658::GC_ce5b631f781d,SP_4cf94f111617,,P0497,iTE1_0175,10.1002/smll.202412336,Enhancing the Thermoelectric Performance of Sustainable Cellulose-Based Ionogels Through Water Content Regulation,70153db703f92bec8bb8009fc3dd717878e7b1e37d660fa76e20641807e56a64,1,"Ionogels are widely studied as promising ionic thermoelectric (i-TE) materials to harvest low-grade waste heat into electrical energy due to their huge thermopower and good ionic conductivity, providing a feasible way to sustainable development.",GC_3452de45b658,good ionic conductivity,168,191,GC_ce5b631f781d,huge thermopower,147,163,,,,,,,,,,False,False,same_sentence_cooccurrence_only
