group_id,left_unit_id,right_unit_id,left_eligible_members,right_eligible_members,candidate_channels,legacy_candidate_ids,explicit_candidate_pairs,possible_member_pairs,all_member_pairs_listed,group_status
group:d98e78ed0295b458992e,iTE:retrieval:b0522f3e6e18c7,iTE:retrieval:f80b88d087b130,1,1,char_ngram_tfidf,pair:d98e78ed0295b458,1,1,True,retrieval_group_only_no_judgment_propagation
group:43673cab54dd6c8b6f46,iTE:retrieval:b0522f3e6e18c7,iTE:retrieval:fbbce67c3d4672,1,1,char_ngram_tfidf,pair:43673cab54dd6c8b,1,1,True,retrieval_group_only_no_judgment_propagation
group:2e375a2487fec46b8896,iTE:retrieval:b05b36aed365c5,iTE:retrieval:b3666436236869,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b59fac7f8fd711057a91,iTE:retrieval:b0c56c2aeed474,iTE:retrieval:d40c10a215f748,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1db1153b71eafe5b51a7,iTE:retrieval:b0c56c2aeed474,iTE:retrieval:efd294d173479e,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d4cf0cd4a6575012b0c1,iTE:retrieval:b0d7b2f7a44534,iTE:retrieval:d7d849c73bd54d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7c62aa0bdd69abd57f88,iTE:retrieval:b0d7b2f7a44534,iTE:retrieval:e2e3c7f769f8fa,1,1,char_ngram_tfidf,pair:7c62aa0bdd69abd5,1,1,True,retrieval_group_only_no_judgment_propagation
group:55940bc74e5a64ba6a66,iTE:retrieval:b0d7b2f7a44534,iTE:retrieval:e9e4723aeefeee,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f526f51ed514dbf1dea1,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:c5d68c14bcc3a9,1,1,char_ngram_tfidf,pair:f526f51ed514dbf1,1,1,True,retrieval_group_only_no_judgment_propagation
group:7777b09ea75fd24ec60e,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:c78a4f094b7f03,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f12a15464e38b9732c3e,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:cb8bbfecdbbcc7,1,1,char_ngram_tfidf;semantic_top10,pair:f12a15464e38b973,1,1,True,retrieval_group_only_no_judgment_propagation
group:32acfffcf2441a355313,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:d009eb71dbbdf7,1,5,semantic_top10,,1,5,False,retrieval_group_only_no_judgment_propagation
group:87e9d0a98ec8211c7394,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:d3a5ac35db7ae2,1,1,char_ngram_tfidf,pair:87e9d0a98ec8211c,1,1,True,retrieval_group_only_no_judgment_propagation
group:fdca0baf61deae90a1ae,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:ef3f7b1e7a4aa2,1,3,char_ngram_tfidf,pair:fdca0baf61deae90,1,3,False,retrieval_group_only_no_judgment_propagation
group:383d6bb95fb6601222b5,iTE:retrieval:b0e03e913a4d8c,iTE:retrieval:fdb2d7c9374742,1,1,char_ngram_tfidf,pair:383d6bb95fb66012,1,1,True,retrieval_group_only_no_judgment_propagation
group:a3f4d48ebaea9c457c16,iTE:retrieval:b0fe1862871b3c,iTE:retrieval:d2781b1e3f7d2a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:990cee3090a0e164fcd6,iTE:retrieval:b0fe1862871b3c,iTE:retrieval:e44227765762a0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:683c6aaef107f10914cf,iTE:retrieval:b10e99f565405f,iTE:retrieval:b10e99f565405f,10,10,exact_label_context_review;historical_comparison;semantic_top10,,16,45,False,retrieval_group_only_no_judgment_propagation
group:99cedcff52fb0645f549,iTE:retrieval:b10e99f565405f,iTE:retrieval:b1d0635833c14b,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:2f24294f20b491502424,iTE:retrieval:b10e99f565405f,iTE:retrieval:b1fb303c0fefd1,10,1,char_ngram_tfidf,pair:2f24294f20b49150,1,10,False,retrieval_group_only_no_judgment_propagation
group:c4e946870d0038d340e2,iTE:retrieval:b10e99f565405f,iTE:retrieval:b41f2b326eba71,10,1,char_ngram_tfidf,pair:c4e946870d0038d3,1,10,False,retrieval_group_only_no_judgment_propagation
group:3faf4a3e71f63dbcc686,iTE:retrieval:b10e99f565405f,iTE:retrieval:b557051a72985e,10,2,semantic_top10,,2,20,False,retrieval_group_only_no_judgment_propagation
group:70dd08caea756e2111ec,iTE:retrieval:b10e99f565405f,iTE:retrieval:b6be35348d070f,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:8cf5725ca15bbe9a54f6,iTE:retrieval:b10e99f565405f,iTE:retrieval:b788538382ed7e,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:b71e9b881e7808bd985e,iTE:retrieval:b10e99f565405f,iTE:retrieval:b99fead199ac03,10,8,semantic_top10,,2,80,False,retrieval_group_only_no_judgment_propagation
group:d80586f78826d70324e5,iTE:retrieval:b10e99f565405f,iTE:retrieval:bdc4f42527047f,10,1,char_ngram_tfidf;historical_comparison,pair:d80586f78826d703,1,10,False,retrieval_group_only_no_judgment_propagation
group:4161bd6f094a843b4e36,iTE:retrieval:b10e99f565405f,iTE:retrieval:c1d2ccf6d59cc6,10,2,semantic_top10,,1,20,False,retrieval_group_only_no_judgment_propagation
group:ff4fc3ee5c14a2698321,iTE:retrieval:b10e99f565405f,iTE:retrieval:c278a24343d78f,10,21,semantic_top10,,1,210,False,retrieval_group_only_no_judgment_propagation
group:03a28258545dbf99327c,iTE:retrieval:b10e99f565405f,iTE:retrieval:c7821254bd258d,10,1,char_ngram_tfidf,pair:03a28258545dbf99,1,10,False,retrieval_group_only_no_judgment_propagation
group:3834b955eafca3894a0c,iTE:retrieval:b10e99f565405f,iTE:retrieval:ca6eb908c6fa6b,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:e6481b03b3ef3f066d3c,iTE:retrieval:b10e99f565405f,iTE:retrieval:cf214bcaaebb80,10,1,semantic_top10,,2,10,False,retrieval_group_only_no_judgment_propagation
group:82f4bbfd7a4259f4ae23,iTE:retrieval:b10e99f565405f,iTE:retrieval:d176be1294189f,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:dcc23f1eb1d853333a33,iTE:retrieval:b10e99f565405f,iTE:retrieval:d553a79448ee5c,10,1,char_ngram_tfidf;historical_comparison;semantic_top10,pair:dcc23f1eb1d85333,2,10,False,retrieval_group_only_no_judgment_propagation
group:b8994b6129143c5d0604,iTE:retrieval:b10e99f565405f,iTE:retrieval:d5c2f362be8a38,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:21a2a68c72f6472204b2,iTE:retrieval:b10e99f565405f,iTE:retrieval:d6920430e6adf4,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:7480cabb513fc0d864f7,iTE:retrieval:b10e99f565405f,iTE:retrieval:da30ab60485dbd,10,1,char_ngram_tfidf;semantic_top10,pair:7480cabb513fc0d8,2,10,False,retrieval_group_only_no_judgment_propagation
group:a1aa480b5ca3dc5a62b8,iTE:retrieval:b10e99f565405f,iTE:retrieval:db6a8ef7d3a046,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:c00f2007775c691432ce,iTE:retrieval:b10e99f565405f,iTE:retrieval:de105790d0ffc6,10,1,char_ngram_tfidf,pair:c00f2007775c6914,1,10,False,retrieval_group_only_no_judgment_propagation
group:5d88c37c293ac729e42a,iTE:retrieval:b10e99f565405f,iTE:retrieval:df19e3c36ee4d1,10,2,semantic_top10,,1,20,False,retrieval_group_only_no_judgment_propagation
group:8f7eb604eee4f23f1253,iTE:retrieval:b10e99f565405f,iTE:retrieval:e653b4da814222,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:41f9493197876566abaf,iTE:retrieval:b10e99f565405f,iTE:retrieval:e7952381a92861,10,1,char_ngram_tfidf,pair:41f9493197876566,1,10,False,retrieval_group_only_no_judgment_propagation
group:1b23b726fe8efc900f29,iTE:retrieval:b10e99f565405f,iTE:retrieval:e9477780d192b5,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:b614def40ae9ca2f4df7,iTE:retrieval:b10e99f565405f,iTE:retrieval:ebbcf7a9032285,10,1,semantic_top10,,3,10,False,retrieval_group_only_no_judgment_propagation
group:64c0853ddffbf01471e4,iTE:retrieval:b10e99f565405f,iTE:retrieval:ed5b89c938e1b0,10,1,char_ngram_tfidf,pair:64c0853ddffbf014,1,10,False,retrieval_group_only_no_judgment_propagation
group:6507dc1e7f67e1644f34,iTE:retrieval:b10e99f565405f,iTE:retrieval:ee386e457fa8a4,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:c8e905a6153bdd2e1846,iTE:retrieval:b10e99f565405f,iTE:retrieval:ee61c506260f42,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:f1960f1eab89870d590a,iTE:retrieval:b10e99f565405f,iTE:retrieval:f209bfe5e3e71d,10,1,char_ngram_tfidf;historical_comparison;semantic_top10,pair:f1960f1eab89870d,3,10,False,retrieval_group_only_no_judgment_propagation
group:9cae43c8e3d97b427dbe,iTE:retrieval:b10e99f565405f,iTE:retrieval:f856f2a3100373,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:72f12e51b20bab8464b0,iTE:retrieval:b10e99f565405f,iTE:retrieval:f87b566f6b8d85,10,1,char_ngram_tfidf;semantic_top10,pair:72f12e51b20bab84,3,10,False,retrieval_group_only_no_judgment_propagation
group:5a7dfd1952ce5ef73da2,iTE:retrieval:b10e99f565405f,iTE:retrieval:fcad9028a3d237,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:d9489aa0a6b1a6b5e543,iTE:retrieval:b10e99f565405f,iTE:retrieval:fd2dd66777c026,10,1,char_ngram_tfidf,pair:d9489aa0a6b1a6b5,1,10,False,retrieval_group_only_no_judgment_propagation
group:aaafd27b734279fb79fa,iTE:retrieval:b10e99f565405f,iTE:retrieval:feaefb83a9a12c,10,1,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:d1ec795b7ee04a2f73e4,iTE:retrieval:b11780b7243c02,iTE:retrieval:d04593ec35ee08,1,1,char_ngram_tfidf,pair:d1ec795b7ee04a2f,1,1,True,retrieval_group_only_no_judgment_propagation
group:3bc94f2a1b24bb565e1e,iTE:retrieval:b11780b7243c02,iTE:retrieval:f0a8769ea1297f,1,1,char_ngram_tfidf;semantic_top10,pair:3bc94f2a1b24bb56,1,1,True,retrieval_group_only_no_judgment_propagation
group:c4b12a3a4f9f0e03df70,iTE:retrieval:b138284782d5c4,iTE:retrieval:b4769b937ca7cc,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:90d7ae64813a33c8255f,iTE:retrieval:b138284782d5c4,iTE:retrieval:b49d419d1c8c1c,1,2,char_ngram_tfidf;semantic_top10,pair:90d7ae64813a33c8,2,2,True,retrieval_group_only_no_judgment_propagation
group:5f4311d4199111aa8ead,iTE:retrieval:b138284782d5c4,iTE:retrieval:be3d9af57e78a1,1,1,char_ngram_tfidf;semantic_top10,pair:5f4311d4199111aa,1,1,True,retrieval_group_only_no_judgment_propagation
group:a29e47bca55e6e9728d0,iTE:retrieval:b138284782d5c4,iTE:retrieval:cb612776e7ed29,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:48f0e1207a160a664c55,iTE:retrieval:b138284782d5c4,iTE:retrieval:ce3555b6dbff51,1,1,char_ngram_tfidf;semantic_top10,pair:48f0e1207a160a66,1,1,True,retrieval_group_only_no_judgment_propagation
group:f01611fe5348aa74baf1,iTE:retrieval:b138284782d5c4,iTE:retrieval:de3018592362c0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:254d3a1a48d3d4fcb3a8,iTE:retrieval:b138284782d5c4,iTE:retrieval:e8394438456a80,1,1,char_ngram_tfidf,pair:254d3a1a48d3d4fc,1,1,True,retrieval_group_only_no_judgment_propagation
group:223b111c62e37e52b5b2,iTE:retrieval:b138284782d5c4,iTE:retrieval:f0ccbd04b51bbc,1,1,char_ngram_tfidf;semantic_top10,pair:223b111c62e37e52,1,1,True,retrieval_group_only_no_judgment_propagation
group:d3631159fb7f7ca8a937,iTE:retrieval:b138284782d5c4,iTE:retrieval:f3a981a189143e,1,1,char_ngram_tfidf;semantic_top10,pair:d3631159fb7f7ca8,1,1,True,retrieval_group_only_no_judgment_propagation
group:3497b05905936981e1dc,iTE:retrieval:b138284782d5c4,iTE:retrieval:f4ad3bfafd37c5,1,23,semantic_top10,,1,23,False,retrieval_group_only_no_judgment_propagation
group:07f97499eadba3c0661b,iTE:retrieval:b14b9e131de525,iTE:retrieval:baafe561465414,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:cdff7365c4171e152ec8,iTE:retrieval:b14b9e131de525,iTE:retrieval:c0e3b7b295c336,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:aaa55168f53db66d4054,iTE:retrieval:b14b9e131de525,iTE:retrieval:c57539962cc172,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:82a146345ee901296d3e,iTE:retrieval:b14b9e131de525,iTE:retrieval:cb85b08737013a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:6203dabc252b20dde6ce,iTE:retrieval:b14b9e131de525,iTE:retrieval:cd82f998508126,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:c7f0b81084ffdbb09b85,iTE:retrieval:b14b9e131de525,iTE:retrieval:d7599148ef227d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ed64deb36771f499926f,iTE:retrieval:b14b9e131de525,iTE:retrieval:df19e3c36ee4d1,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:2d7856d2db3c82084527,iTE:retrieval:b14b9e131de525,iTE:retrieval:e7730ed183a360,1,1,char_ngram_tfidf,pair:2d7856d2db3c8208,1,1,True,retrieval_group_only_no_judgment_propagation
group:29638987fc0c4cde9a87,iTE:retrieval:b14b9e131de525,iTE:retrieval:ec1c78e83feaa8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:5b296e7cf3d182db13a4,iTE:retrieval:b14b9e131de525,iTE:retrieval:f241907cc5d233,1,1,char_ngram_tfidf,pair:5b296e7cf3d182db,1,1,True,retrieval_group_only_no_judgment_propagation
group:9b78a644f9bccd82f4b9,iTE:retrieval:b14b9e131de525,iTE:retrieval:f400db4fd9574d,1,1,char_ngram_tfidf,pair:9b78a644f9bccd82,1,1,True,retrieval_group_only_no_judgment_propagation
group:bd51bbb292110003dd84,iTE:retrieval:b14b9e131de525,iTE:retrieval:f5808c0604e00a,1,1,char_ngram_tfidf;semantic_top10,pair:bd51bbb292110003,1,1,True,retrieval_group_only_no_judgment_propagation
group:7bd651a436a5da3741a7,iTE:retrieval:b14b9e131de525,iTE:retrieval:fb58125d4850ae,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:956b045a32a2f99fd977,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:b77dfe17f18a08,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:a2277740c70dc30cbf1a,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:c6d38e57557327,1,5,semantic_top10,,1,5,False,retrieval_group_only_no_judgment_propagation
group:dc233a426a10dffd4554,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:c77b78bba1ca2a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e1136d1f6bc701e3284c,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:de7905dd8812c2,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:16aa8e6d27279e634fa2,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:e018ec2bf25646,1,1,char_ngram_tfidf,pair:16aa8e6d27279e63,1,1,True,retrieval_group_only_no_judgment_propagation
group:c1408ad3e2d2cecd2ca3,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:e57711d51c2b9d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:55cfc54da460e4fb2129,iTE:retrieval:b14d899eb86cbc,iTE:retrieval:f57177f22b41a7,1,1,char_ngram_tfidf,pair:55cfc54da460e4fb,1,1,True,retrieval_group_only_no_judgment_propagation
group:15c5685822641bf26fc7,iTE:retrieval:b15173f3e20ee8,iTE:retrieval:b314ae60cb741e,1,6,semantic_top10,,1,6,False,retrieval_group_only_no_judgment_propagation
group:352ad160bc685522b18d,iTE:retrieval:b15173f3e20ee8,iTE:retrieval:b47de0109677d7,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:62de338c8b2b47085e02,iTE:retrieval:b15173f3e20ee8,iTE:retrieval:dcb1046024ec9b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:801a796c6d89b04ff924,iTE:retrieval:b15173f3e20ee8,iTE:retrieval:fc79d7b4f42019,1,4,semantic_top10,,1,4,False,retrieval_group_only_no_judgment_propagation
group:019e040dca5b90d26a69,iTE:retrieval:b15228f9937fa7,iTE:retrieval:b41f2b326eba71,1,1,char_ngram_tfidf,pair:019e040dca5b90d2,1,1,True,retrieval_group_only_no_judgment_propagation
group:392e72b23a833fd3948f,iTE:retrieval:b15228f9937fa7,iTE:retrieval:c0b16a13498fcf,1,1,char_ngram_tfidf;semantic_top10,pair:392e72b23a833fd3,1,1,True,retrieval_group_only_no_judgment_propagation
group:15fc2ee1a5800c617010,iTE:retrieval:b15228f9937fa7,iTE:retrieval:c7821254bd258d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2752f924cf03ffc4d475,iTE:retrieval:b15228f9937fa7,iTE:retrieval:e08c0012d1e8b1,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:435e32f0f0778b8f1902,iTE:retrieval:b15228f9937fa7,iTE:retrieval:ec6d2a25c43db8,1,1,char_ngram_tfidf,pair:435e32f0f0778b8f,1,1,True,retrieval_group_only_no_judgment_propagation
group:9225fa53c2a2bdd0acf9,iTE:retrieval:b15228f9937fa7,iTE:retrieval:ffce3618dce768,1,1,char_ngram_tfidf,pair:9225fa53c2a2bdd0,1,1,True,retrieval_group_only_no_judgment_propagation
group:022a9d45f3db74e1f5bc,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:b3bd4c27a4808b,1,1,char_ngram_tfidf;semantic_top10,pair:022a9d45f3db74e1,1,1,True,retrieval_group_only_no_judgment_propagation
group:bee4ef4a75bb56875bf2,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:bb423eea427e34,1,1,char_ngram_tfidf,pair:bee4ef4a75bb5687,1,1,True,retrieval_group_only_no_judgment_propagation
group:7b5471a8bd62994b75fa,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:bf08cb04bea7f9,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:86540cab9377df134a93,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:c1e0d9935854d6,1,1,char_ngram_tfidf,pair:86540cab9377df13,1,1,True,retrieval_group_only_no_judgment_propagation
group:4facfc3d85b521bc065d,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:c3f355a818e488,1,1,char_ngram_tfidf,pair:4facfc3d85b521bc,1,1,True,retrieval_group_only_no_judgment_propagation
group:554b4ef5d0417a5c5575,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:cddab68fcb4720,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9d84ee51a86a8e72f77b,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:d0878cb46d50a5,1,4,semantic_top10,,1,4,False,retrieval_group_only_no_judgment_propagation
group:d09397608784bff5239a,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:d87bf6e741e8a3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:171cb5483eee13f83297,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:e07a5f8b7fe515,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:8a9bcb3cd23ef663f420,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:e13e050f7b418f,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ef1541acf05a8872ec9e,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:e4ab6c8e4b9c52,1,1,char_ngram_tfidf,pair:ef1541acf05a8872,1,1,True,retrieval_group_only_no_judgment_propagation
group:be9d1438661ac44a12c1,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:f3568ad633521f,1,1,char_ngram_tfidf,pair:be9d1438661ac44a,1,1,True,retrieval_group_only_no_judgment_propagation
group:e98c40c49a23e1d53203,iTE:retrieval:b184d57b7bf1b0,iTE:retrieval:fc1d4d945a9161,1,1,char_ngram_tfidf,pair:e98c40c49a23e1d5,1,1,True,retrieval_group_only_no_judgment_propagation
group:3bc1faec165f31a07a5a,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:bec03f7dd88db3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ba92a8c2c70ccd9c89a5,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:c28a43a3363bad,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d53e5fefb856dfe1b362,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:c423c77d394f6b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:642e38164f76b0e325cc,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:c63d888a74f597,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:de1e4a45e452ee15c11c,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:caaf6833fb933a,1,1,char_ngram_tfidf;historical_comparison,pair:de1e4a45e452ee15,1,1,True,retrieval_group_only_no_judgment_propagation
group:32a37bc076c333a11fe6,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:cf731309825d21,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:4ade7ced592f737bd706,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:d3a5ac35db7ae2,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:26d8b7bb210765737fbc,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:d49defddf5e5ee,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:72fba9030e0445b9da42,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:d5e0f7cb6ee357,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:926b9c6fecabf0572e37,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:d97bb72c324e55,1,1,char_ngram_tfidf,pair:926b9c6fecabf057,1,1,True,retrieval_group_only_no_judgment_propagation
group:90f44125331059a054a2,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:dbc8386c08316c,1,1,char_ngram_tfidf,pair:90f44125331059a0,1,1,True,retrieval_group_only_no_judgment_propagation
group:78cffc8e81dd06416d2f,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:dc8ffe63f6235f,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:56532176f478550571ef,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:dd96c24cb73b1b,1,1,char_ngram_tfidf,pair:56532176f4785505,1,1,True,retrieval_group_only_no_judgment_propagation
group:9b61db4b1958d5b9a5a3,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:de08f6949a9ebd,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3187f51298034837b6dc,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:e69e96d9515260,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:801425e99348914c719d,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:e7e5487764377d,1,1,char_ngram_tfidf,pair:801425e99348914c,1,1,True,retrieval_group_only_no_judgment_propagation
group:387f35a64da9bdb1750e,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:f0a735b2f62041,1,1,char_ngram_tfidf,pair:387f35a64da9bdb1,1,1,True,retrieval_group_only_no_judgment_propagation
group:b76207e0a1cd359cef5f,iTE:retrieval:b186dbc245ac7c,iTE:retrieval:f4dff5b11f79a2,1,1,char_ngram_tfidf,pair:b76207e0a1cd359c,1,1,True,retrieval_group_only_no_judgment_propagation
group:67db47dd8b6b20f7e41b,iTE:retrieval:b1a1974a8c76c7,iTE:retrieval:b8af39653e9dcc,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2b089e364d9d8cab36e7,iTE:retrieval:b1a1974a8c76c7,iTE:retrieval:b99fead199ac03,1,8,semantic_top10,,1,8,False,retrieval_group_only_no_judgment_propagation
group:53f426643c1334ee92a1,iTE:retrieval:b1a1974a8c76c7,iTE:retrieval:ccfc6872a8c8c4,1,1,char_ngram_tfidf,pair:53f426643c1334ee,1,1,True,retrieval_group_only_no_judgment_propagation
group:45dfe06de3f36c8bb23d,iTE:retrieval:b1a1974a8c76c7,iTE:retrieval:d1c71a82d02b07,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:9c6cd6909866c27de7f6,iTE:retrieval:b1a1974a8c76c7,iTE:retrieval:ffc58599688d6e,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:501e18eed33e53c8e8bb,iTE:retrieval:b1b530263d8e73,iTE:retrieval:c3e7d780caaa46,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a5232412c060da49f60e,iTE:retrieval:b1b530263d8e73,iTE:retrieval:c858fac3ce5f8e,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1f3dfed6d6b1133b8f27,iTE:retrieval:b1b530263d8e73,iTE:retrieval:e8872e39012476,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d74700946f1ab9fd6e08,iTE:retrieval:b1d0635833c14b,iTE:retrieval:b29dd8ea5f6b87,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a9fe82b569d1f603fe8d,iTE:retrieval:b1d0635833c14b,iTE:retrieval:bd9fae4c8b5bbc,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9fb0a45dcb1f5d1525ca,iTE:retrieval:b1d0635833c14b,iTE:retrieval:c89843246929e1,1,1,char_ngram_tfidf,pair:9fb0a45dcb1f5d15,1,1,True,retrieval_group_only_no_judgment_propagation
group:04bd0a50b1add5dac6b2,iTE:retrieval:b1d0635833c14b,iTE:retrieval:d1c71a82d02b07,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:ace9b16b30702d1375b3,iTE:retrieval:b1d0635833c14b,iTE:retrieval:f54d5939bdcb05,1,1,char_ngram_tfidf,pair:ace9b16b30702d13,1,1,True,retrieval_group_only_no_judgment_propagation
group:92ceadf76e0a98167194,iTE:retrieval:b1fb303c0fefd1,iTE:retrieval:b2d252967ddd97,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
