candidate_id,domain,left_concept_id,right_concept_id,left_mention_id,right_mention_id,left_label,right_label,left_role,right_role,group_id,candidate_channels,cosine_similarity,left_to_right_rank,right_to_left_rank,legacy_candidate_ids,historical_comparison_id,historical_original_left,historical_original_right,historical_original_relation,historical_relation_aligned,historical_original_reason,historical_evidence_scope,review_status,human_decision,human_reason,merge_applied
candidate:a3e50cb562b8ed806a16,iTE,iTE:P1285:initial_n2,iTE:P1844:initial_n2,iTE:P1285:n2,iTE:P1844:n2,increase in the thermoelectric figure of merit with increasing external pressure,incompressibility of LTA zeolites,performance_function,performance_function,group:70e3cf7d6f641267c051,semantic_top10,0.7853248119354248,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:daa7d7391c9b45477cef,iTE,iTE:P1285:initial_n2,iTE:P1945:initial_n1,iTE:P1285:n2,iTE:P1945:n1,increase in the thermoelectric figure of merit with increasing external pressure,host-guest interactions,performance_function,interaction,group:9434b8f33e19476b9de0,semantic_top10,0.8089296817779541,,5,,,,,,,,,needs_review_new_candidate,,,False
candidate:7b4f604e101eb08e3078,iTE,iTE:P1285:initial_n2,iTE:P1966:initial_n2,iTE:P1285:n2,iTE:P1966:n2,increase in the thermoelectric figure of merit with increasing external pressure,macroscopic structural integrity,performance_function,performance_function,group:33844360bee6acb4da7c,semantic_top10,0.818062961101532,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:ecf6217b7b69204bf2b6,iTE,iTE:P1286:initial_n1,iTE:P1286:initial_n2,iTE:P1286:n1,iTE:P1286:n2,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,electron-phonon coupling,interaction,interaction,group:2e3a3a118afcf693a6f3,semantic_top10,0.9441927671432495,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:e97c3b7f4987fa7c6510,iTE,iTE:P1286:initial_n1,iTE:P1371:initial_n2,iTE:P1286:n1,iTE:P1371:n2,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,rattling actions of filling atoms to the scattering of phonons,interaction,mechanism_process,group:1fd93df3f9c363a66028,semantic_top10,0.7939130067825317,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:dd90253cde59a330fed1,iTE,iTE:P1286:initial_n1,iTE:P1383:initial_n2,iTE:P1286:n1,iTE:P1383:n2,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,direct interaction,interaction,interaction,group:fa9b815554bbfaa758fd,semantic_top10,0.7934086322784424,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:c41dc27d2a9b7670dc39,iTE,iTE:P1286:initial_n1,iTE:P1384:initial_n1,iTE:P1286:n1,iTE:P1384:n1,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,rattling motion of the filler atoms,interaction,mechanism_process,group:31056409e98200c21b37,char_ngram_tfidf,0.7489211559295654,,,pair:31056409e98200c2,,,,,,,,needs_review_new_candidate,,,False
candidate:36c90cf79c42ef7292ef,iTE,iTE:P1286:initial_n1,iTE:P1522:initial_n2,iTE:P1286:n1,iTE:P1522:n2,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,softening effect on the crystal structure,interaction,mechanism_process,group:fb015731fe9707e17a00,semantic_top10,0.7979491949081421,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:bba3b7293b86fe0fb993,iTE,iTE:P1286:initial_n1,iTE:P1595:initial_n1,iTE:P1286:n1,iTE:P1595:n1,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,anharmonic and anisotropic vibration of the Cu atom,interaction,mechanism_process,group:b9ca14f26160420d352e,char_ngram_tfidf,0.7407077550888062,,,pair:b9ca14f26160420d,,,,,,,,needs_review_new_candidate,,,False
candidate:66fd92e290abfa99b7cb,iTE,iTE:P1286:initial_n1,iTE:P1690:initial_n1,iTE:P1286:n1,iTE:P1690:n1,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,no signs of rattling,interaction,mechanism_process,group:cea93c1cac86fbdaee44,semantic_top10,0.8119463920593262,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:3b15f41810c883197b2e,iTE,iTE:P1286:initial_n1,iTE:P1837:initial_n1,iTE:P1286:n1,iTE:P1837:n1,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,O and Ga atoms,interaction,material_entity,group:c1012a7a62037074ee4c,char_ngram_tfidf,0.7199307084083557,,,pair:c1012a7a62037074,,,,,,,,needs_review_new_candidate,,,False
candidate:f62734cb4e2c1307a973,iTE,iTE:P1286:initial_n1,iTE:P1908:initial_n1,iTE:P1286:n1,iTE:P1908:n1,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,soft vibrational modes of the rattling,interaction,state_structure,group:520e6103aa3cb07c9a8c,semantic_top10,0.8279581069946289,2,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b820328f5ddc36039e01,iTE,iTE:P1286:initial_n1,iTE:P1908:initial_n2,iTE:P1286:n1,iTE:P1908:n2,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,phonon transport,interaction,mechanism_process,group:6f03762d99cd4788dea7,semantic_top10,0.8090137243270874,4,,,,,,,,,,needs_review_new_candidate,,,False
candidate:fe22aa8d3d876c124ed7,iTE,iTE:P1286:initial_n2,iTE:P1371:initial_n2,iTE:P1286:n2,iTE:P1371:n2,electron-phonon coupling,rattling actions of filling atoms to the scattering of phonons,interaction,mechanism_process,group:254247201c143ab1d8d9,semantic_top10,0.854685366153717,4,,,,,,,,,,needs_review_new_candidate,,,False
candidate:496ebb912f0c3f740913,iTE,iTE:P1286:initial_n2,iTE:P1440:initial_n2,iTE:P1286:n2,iTE:P1440:n2,electron-phonon coupling,rattling actions of filling atoms on scattering of phonons,interaction,mechanism_process,group:2f28d54e93cffc1b5678,semantic_top10,0.8469604253768921,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:7b71864805c26576c8a6,iTE,iTE:P1286:initial_n2,iTE:P1494:initial_n1,iTE:P1286:n2,iTE:P1494:n1,electron-phonon coupling,thermoelectric coupling,interaction,interaction,group:b26e1ea8b196ec76438f,char_ngram_tfidf,0.7446414828300476,,,pair:b26e1ea8b196ec76,,,,,,,,needs_review_new_candidate,,,False
candidate:2cba9b6ccd4e77763d3c,iTE,iTE:P1286:initial_n2,iTE:P1496:initial_n1,iTE:P1286:n2,iTE:P1496:n1,electron-phonon coupling,electron-phonon scattering,interaction,mechanism_process,group:e8626dc093f9268e5719,char_ngram_tfidf,0.7780206203460693,,,pair:e8626dc093f9268e,,,,,,,,needs_review_new_candidate,,,False
candidate:273e47d8ce793f54c70c,iTE,iTE:P1286:initial_n2,iTE:P1522:initial_n3,iTE:P1286:n2,iTE:P1522:n3,electron-phonon coupling,phonon anharmonicity,interaction,quantity,group:b74f0321d6d1addd60e8,semantic_top10,0.8295212984085083,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:ebca620238130527ad04,iTE,iTE:P1286:initial_n2,iTE:P1648:initial_n1,iTE:P1286:n2,iTE:P1648:n1,electron-phonon coupling,rattling vibrations of these large molecular units,interaction,mechanism_process,group:2817ee23065e55ae475b,semantic_top10,0.8420527577400208,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:f02e780b36247e0158df,iTE,iTE:P1286:initial_n2,iTE:P1678:initial_n2,iTE:P1286:n2,iTE:P1678:n2,electron-phonon coupling,phonon-electric field coupling,interaction,interaction,group:9d852907c86c8bdcd5c9,char_ngram_tfidf;semantic_top10,0.8419643640518188,8,,pair:9d852907c86c8bdc,,,,,,,,needs_review_new_candidate,,,False
candidate:5b55bb816d4c3b9d129b,iTE,iTE:P1286:initial_n2,iTE:P1690:initial_n1,iTE:P1286:n2,iTE:P1690:n1,electron-phonon coupling,no signs of rattling,interaction,mechanism_process,group:acb2bdeafdace58e56f8,semantic_top10,0.8536659479141235,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:6a742b865b710cf4dc59,iTE,iTE:P1286:initial_n2,iTE:P1792:initial_n1,iTE:P1286:n2,iTE:P1792:n1,electron-phonon coupling,fluctuation-induced coupling between fluid motion and electron transport,interaction,interaction,group:b5cfd19c08a209ac1e06,char_ngram_tfidf,0.7127694487571716,,,pair:b5cfd19c08a209ac,,,,,,,,needs_review_new_candidate,,,False
candidate:63a371e4c0e618b68c1f,iTE,iTE:P1286:initial_n2,iTE:P1908:initial_n1,iTE:P1286:n2,iTE:P1908:n1,electron-phonon coupling,soft vibrational modes of the rattling,interaction,state_structure,group:fed4bf859a2ac9e60550,semantic_top10,0.8903380632400513,2,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:ce3c304e370401c86a00,iTE,iTE:P1286:initial_n2,iTE:P1908:initial_n2,iTE:P1286:n2,iTE:P1908:n2,electron-phonon coupling,phonon transport,interaction,mechanism_process,group:b67f40460ace088560f7,semantic_top10,0.8863009214401245,3,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:9a4ad5e90741d50823ce,iTE,iTE:P1286:initial_n2,iTE:P1967:initial_n1,iTE:P1286:n2,iTE:P1967:n1,electron-phonon coupling,vibronic coupling,interaction,interaction,group:025b515340e02188f29a,char_ngram_tfidf,0.7735801935195923,,,pair:025b515340e02188,,,,,,,,needs_review_new_candidate,,,False
candidate:d8aaff83aed44033db94,iTE,iTE:P1287:initial_n1,iTE:P1287:initial_n2,iTE:P1287:n1,iTE:P1287:n2,ionic liquid binary mixture,higher solubility of Bi(III) and Te(IV) precursors,material_entity,quantity,group:f7ce1ef195966d769a6b,semantic_top10,0.9632351994514465,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:a4cc1823f5dc1a32ddf1,iTE,iTE:P1287:initial_n1,iTE:P1360:initial_n2,iTE:P1287:n1,iTE:P1360:n2,ionic liquid binary mixture,simultaneous codeposition of binary or ternary compounds,material_entity,mechanism_process,group:299f3dc8db1bf326951c,semantic_top10,0.8297836780548096,10,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:1e8320312ec94959e1a6,iTE,iTE:P1287:initial_n1,iTE:P1410:initial_n1,iTE:P1287:n1,iTE:P1410:n1,ionic liquid binary mixture,glassy carbon electrode,material_entity,material_entity,group:37c1c1a444117e3d50b5,semantic_top10,0.84250807762146,6,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:d25506ffbf348b4d3b84,iTE,iTE:P1287:initial_n1,iTE:P1938:initial_n1,iTE:P1287:n1,iTE:P1938:n1,ionic liquid binary mixture,"graphite powder, ionic liquid ([Bmim][BF4]), graphene, and a synthetic Schiff base",material_entity,material_entity,group:2a0619fbf8cc44196e27,semantic_top10,0.8204948306083679,,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:3fe95d7df0d440a082ec,iTE,iTE:P1287:initial_n2,iTE:P1624:initial_n3,iTE:P1287:n2,iTE:P1624:n3,higher solubility of Bi(III) and Te(IV) precursors,solubility of Cu,quantity,quantity,group:40ad54afc5a6b9f983a6,char_ngram_tfidf,0.7046756744384766,,,pair:40ad54afc5a6b9f9,,,,,,,,needs_review_new_candidate,,,False
candidate:6af92ed4c9f7f70b2a16,iTE,iTE:P1287:initial_n2,iTE:P1938:initial_n1,iTE:P1287:n2,iTE:P1938:n1,higher solubility of Bi(III) and Te(IV) precursors,"graphite powder, ionic liquid ([Bmim][BF4]), graphene, and a synthetic Schiff base",quantity,material_entity,group:4ec5e5ea28b52c5e617f,semantic_top10,0.813012421131134,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:6f0fd4a62b04a18460a1,iTE,iTE:P1289:initial_n1,iTE:P1289:initial_n2,iTE:P1289:n1,iTE:P1289:n2,incorporation of a biomolecule,thermal conductivity of CNT yarns,design_strategy,quantity,group:5535770f3a3e2bea27e7,semantic_top10,0.9593726396560669,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:7426e26042e37564ffe5,iTE,iTE:P1289:initial_n1,iTE:P1377:initial_n1,iTE:P1289:n1,iTE:P1377:n1,incorporation of a biomolecule,incorporation of larger anions,design_strategy,design_strategy,group:5bc03f6912c3013d82d0,char_ngram_tfidf,0.6931562423706055,,,pair:5bc03f6912c3013d,,,,,,,,needs_review_new_candidate,,,False
candidate:6cb153c8e7d4bb3c58a8,iTE,iTE:P1289:initial_n1,iTE:P1434:initial_n1,iTE:P1289:n1,iTE:P1434:n1,incorporation of a biomolecule,incorporation of crosslinking agents,design_strategy,design_strategy,group:ea485bdddb477dae013e,char_ngram_tfidf,0.7408168911933899,,,pair:ea485bdddb477dae,,,,,,,,needs_review_new_candidate,,,False
candidate:213187518c2ebe234923,iTE,iTE:P1289:initial_n1,iTE:P1454:initial_n1,iTE:P1289:n1,iTE:P1454:n1,incorporation of a biomolecule,dilute NC hydrogel,design_strategy,material_entity,group:02f52923ffa2d42890cb,semantic_top10,0.8232192993164062,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:d091b2c4553c9197aac2,iTE,iTE:P1289:initial_n1,iTE:P1454:initial_n3,iTE:P1289:n1,iTE:P1454:n3,incorporation of a biomolecule,wear resistance,design_strategy,performance_function,group:69ec3bdc30e4aa859f29,semantic_top10,0.8309112787246704,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:46f538aaf10be7f4a672,iTE,iTE:P1289:initial_n1,iTE:P1589:initial_n1,iTE:P1289:n1,iTE:P1589:n1,incorporation of a biomolecule,photothermal effect of CNT,design_strategy,mechanism_process,group:de5bdb2e4382a9a22f8a,semantic_top10,0.8233566880226135,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:c258330c5ca2aa6a7216,iTE,iTE:P1289:initial_n1,iTE:P1780:initial_n1,iTE:P1289:n1,iTE:P1780:n1,incorporation of a biomolecule,incorporation of MXene,design_strategy,design_strategy,group:68b5df58823833619156,char_ngram_tfidf,0.793052613735199,,,pair:68b5df5882383361,,,,,,,,needs_review_new_candidate,,,False
candidate:37633b0025d41327566e,iTE,iTE:P1289:initial_n1,iTE:P1840:initial_n1,iTE:P1289:n1,iTE:P1840:n1,incorporation of a biomolecule,Y incorporation,design_strategy,design_strategy,group:57460787ad94482c75ac,char_ngram_tfidf,0.6825251579284668,,,pair:57460787ad94482c,,,,,,,,needs_review_new_candidate,,,False
candidate:f9b63f8e47ddbe1d280a,iTE,iTE:P1289:initial_n2,iTE:P1454:initial_n2,iTE:P1289:n2,iTE:P1454:n2,thermal conductivity of CNT yarns,thermoelectric performance,quantity,performance_function,group:f5fb0beb85eed81b0482,semantic_top10,0.8202966451644897,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:f93e29a13756ed9eba0e,iTE,iTE:P1289:initial_n2,iTE:P1454:initial_n3,iTE:P1289:n2,iTE:P1454:n3,thermal conductivity of CNT yarns,wear resistance,quantity,performance_function,group:e4dda05104dbc6cc8b31,semantic_top10,0.8292940855026245,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:4294aab90447b94742b8,iTE,iTE:P1289:initial_n2,iTE:P1589:initial_n1,iTE:P1289:n2,iTE:P1589:n1,thermal conductivity of CNT yarns,photothermal effect of CNT,quantity,mechanism_process,group:59d1bf7ab1499913f928,char_ngram_tfidf,0.8066097497940063,,,pair:59d1bf7ab1499913,,,,,,,,needs_review_new_candidate,,,False
candidate:e2d42dcb146a9901c35f,iTE,iTE:P1290:initial_n1,iTE:P1290:initial_n2,iTE:P1290:n1,iTE:P1290:n2,diffusive nature of thermal transport by so-called diffusons,low thermal conductivity,mechanism_process,quantity,group:5acac20d49a2616c2824,semantic_top10,0.976374089717865,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:7495e422397883aeebab,iTE,iTE:P1290:initial_n1,iTE:P1317:initial_n2,iTE:P1290:n1,iTE:P1317:n2,diffusive nature of thermal transport by so-called diffusons,thermal and ion transport behavior,mechanism_process,mechanism_process,group:000df378b1564d224210,char_ngram_tfidf,0.8073620796203613,,,pair:000df378b1564d22,,,,,,,,needs_review_new_candidate,,,False
candidate:a3eef2ac802e304b6056,iTE,iTE:P1290:initial_n1,iTE:P1446:initial_n2,iTE:P1290:n1,iTE:P1446:n2,diffusive nature of thermal transport by so-called diffusons,diffusivity,mechanism_process,quantity,group:0049dde6b96b2ec58b9f,char_ngram_tfidf,0.8160249590873718,,,pair:0049dde6b96b2ec5,,,,,,,,needs_review_new_candidate,,,False
candidate:79e53e86d8d94cb91afe,iTE,iTE:P1290:initial_n1,iTE:P1489:initial_n4,iTE:P1290:n1,iTE:P1489:n4,diffusive nature of thermal transport by so-called diffusons,lattice thermal conductivity,mechanism_process,quantity,group:c7374ff72fc13a7053ea,semantic_top10,0.8681064248085022,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:848598e57f5563bb81fe,iTE,iTE:P1290:initial_n1,iTE:P1671:initial_n2,iTE:P1290:n1,iTE:P1671:n2,diffusive nature of thermal transport by so-called diffusons,diffuson dominated transport,mechanism_process,mechanism_process,group:f12a15464e38b9732c3e,char_ngram_tfidf;semantic_top10,0.864395260810852,5,10,pair:f12a15464e38b973,,,,,,,,needs_review_new_candidate,,,False
candidate:ab37b1908126ed3764a1,iTE,iTE:P1290:initial_n2,iTE:P1366:initial_n2,iTE:P1290:n2,iTE:P1366:n2,low thermal conductivity,lattice thermal conductivities,quantity,quantity,group:09d38b8f2750296f3aa4,semantic_top10,0.8779289722442627,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:5b0d7ebf02693d13b80d,iTE,iTE:P1290:initial_n2,iTE:P1427:initial_n1,iTE:P1290:n2,iTE:P1427:n1,low thermal conductivity,competition between positive and negative effects,quantity,interaction,group:85f8fb48e069728b0aa8,semantic_top10,0.8509165048599243,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:0fce90b67242c8ec43ce,iTE,iTE:P1290:initial_n2,iTE:P1481:initial_n2,iTE:P1290:n2,iTE:P1481:n2,low thermal conductivity,lattice thermal conductivity,quantity,quantity,group:f4eadf06efd5db4d4f5c,semantic_top10,0.8803911209106445,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:574a4decb6db2a99b6a0,iTE,iTE:P1290:initial_n2,iTE:P1489:initial_n4,iTE:P1290:n2,iTE:P1489:n4,low thermal conductivity,lattice thermal conductivity,quantity,quantity,group:f4eadf06efd5db4d4f5c,semantic_top10,0.8891688585281372,2,,,,,,,,,,needs_review_new_candidate,,,False
candidate:d10f3b70f30a08cced5a,iTE,iTE:P1290:initial_n2,iTE:P1573:initial_n2,iTE:P1290:n2,iTE:P1573:n2,low thermal conductivity,thermal conductivity,quantity,quantity,group:3cf84113fafade14cd69,semantic_top10,0.8839191198348999,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:5941592e74698b80d02a,iTE,iTE:P1291:initial_n1,iTE:P1291:initial_n2,iTE:P1291:n1,iTE:P1291:n2,electron localization,smaller number of free electrons,state_structure,quantity,group:5b506e4b52c2e12aee3a,semantic_top10,0.9787417054176331,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:39cf612e509d30a88f24,iTE,iTE:P1291:initial_n1,iTE:P1376:initial_n1,iTE:P1291:n1,iTE:P1376:n1,electron localization,Cu3Sn <010>perpendicular to Cu (100) interface,state_structure,state_structure,group:cfaf86704151141fbd2a,semantic_top10,0.884341835975647,3,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:2fd282df1aab892b5210,iTE,iTE:P1291:initial_n1,iTE:P1376:initial_n2,iTE:P1291:n1,iTE:P1376:n2,electron localization,electrical conductivity and thermal conductivity,state_structure,quantity,group:3a3cbfe37cc55d6571d9,semantic_top10,0.8951669931411743,2,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:8c6b6cab83b87482a407,iTE,iTE:P1291:initial_n1,iTE:P1411:initial_n1,iTE:P1291:n1,iTE:P1411:n1,electron localization,electron localization,state_structure,state_structure,group:7f32b99e78409925206a,exact_label_context_review;historical_comparison;semantic_top10,0.8777099251747131,4,2,,N0288,iTE:P1291:n1,iTE:P1411:n1,equivalent_to,equivalent_to,两侧均描述电子局域化状态导致自由电子减少，界面与堆叠结构仍独立保留。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:c883c3c28682f7607c92,iTE,iTE:P1291:initial_n1,iTE:P1411:initial_n2,iTE:P1291:n1,iTE:P1411:n2,electron localization,number of free electrons,state_structure,quantity,group:9a05904b07744323e1f1,semantic_top10,0.851283609867096,6,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:d332fc1ea3c3bb3b04a8,iTE,iTE:P1291:initial_n1,iTE:P1438:initial_n2,iTE:P1291:n1,iTE:P1438:n2,electron localization,scatter and localize carriers,state_structure,mechanism_process,group:92585a975359785a09b3,char_ngram_tfidf,0.753502607345581,,,pair:92585a975359785a,,,,,,,,needs_review_new_candidate,,,False
candidate:a844fe6a3d34091d94c3,iTE,iTE:P1291:initial_n1,iTE:P1465:initial_n2,iTE:P1291:n1,iTE:P1465:n2,electron localization,without a Cu-Se conductive pathway forming near the Fermi level,state_structure,state_structure,group:d2117e8e628b27d4056f,semantic_top10,0.8353381156921387,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:9270d184f592314f5719,iTE,iTE:P1291:initial_n1,iTE:P1465:initial_n3,iTE:P1291:n1,iTE:P1465:n3,electron localization,low electrical conductivity,state_structure,quantity,group:48c926fc8a20034f8b96,semantic_top10,0.8375343084335327,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:01f3260c8af4f441ef0a,iTE,iTE:P1291:initial_n1,iTE:P1554:initial_n1,iTE:P1291:n1,iTE:P1554:n1,electron localization,hole localization at defects,state_structure,state_structure,group:41d51064c7ba0299910a,char_ngram_tfidf,0.7709668874740601,,,pair:41d51064c7ba0299,,,,,,,,needs_review_new_candidate,,,False
candidate:15aa8b5c7e71eeebc24e,iTE,iTE:P1291:initial_n1,iTE:P1571:initial_n1,iTE:P1291:n1,iTE:P1571:n1,electron localization,excess localized Ag vacancies,state_structure,state_structure,group:d9efce8594389eeb7238,char_ngram_tfidf,0.7787647843360901,,,pair:d9efce8594389eeb,,,,,,,,needs_review_new_candidate,,,False
candidate:ac40faefe47b8044818e,iTE,iTE:P1291:initial_n1,iTE:P1598:initial_n1,iTE:P1291:n1,iTE:P1598:n1,electron localization,Anderson localisation,state_structure,mechanism_process,group:eaf6073a620d5beaee25,char_ngram_tfidf,0.7372543215751648,,,pair:eaf6073a620d5bea,,,,,,,,needs_review_new_candidate,,,False
candidate:680a001fb2c50cf309f6,iTE,iTE:P1291:initial_n1,iTE:P1679:initial_n1,iTE:P1291:n1,iTE:P1679:n1,electron localization,electrons,state_structure,material_entity,group:78a94413c311b4aaf049,char_ngram_tfidf,0.8109484910964966,,,pair:78a94413c311b4aa,,,,,,,,needs_review_new_candidate,,,False
candidate:524661d5bda113df9b9d,iTE,iTE:P1291:initial_n1,iTE:P1691:initial_n1,iTE:P1291:n1,iTE:P1691:n1,electron localization,Anderson localization of electrons,state_structure,mechanism_process,group:7ff2a621786d649998f6,char_ngram_tfidf;historical_comparison,0.7746833562850952,,,pair:7ff2a621786d6499,N1602,iTE:P1291:n1,iTE:P1691:n1,related_to,related_to,electron localization 与 Anderson localization of electrons 都涉及电子局域化，但前者为状态描述、后者为具体机制。,full_original_quotes_read,reuse_model_proposal_pending_human,,,False
candidate:86ae5efb59703ba0fae3,iTE,iTE:P1291:initial_n1,iTE:P1835:initial_n2,iTE:P1291:n1,iTE:P1835:n2,electron localization,concentration of electrons,state_structure,quantity,group:85a48daf65163aa447f5,semantic_top10,0.8456557393074036,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:dd09bb02a1e1190c81ff,iTE,iTE:P1291:initial_n1,iTE:P1910:initial_n2,iTE:P1291:n1,iTE:P1910:n2,electron localization,tendency for localization,state_structure,mechanism_process,group:13cd5de38042348d3314,char_ngram_tfidf,0.7734127044677734,,,pair:13cd5de38042348d,,,,,,,,needs_review_new_candidate,,,False
candidate:101c098879b13475a132,iTE,iTE:P1291:initial_n1,iTE:P1930:initial_n1,iTE:P1291:n1,iTE:P1930:n1,electron localization,high electron density and the large degree of electron delocalization at the interface,state_structure,quantity,group:05a397389b06bf4233c0,char_ngram_tfidf,0.7802116870880127,,,pair:05a397389b06bf42,,,,,,,,needs_review_new_candidate,,,False
candidate:95d018d52cf382f51da2,iTE,iTE:P1291:initial_n2,iTE:P1376:initial_n1,iTE:P1291:n2,iTE:P1376:n1,smaller number of free electrons,Cu3Sn <010>perpendicular to Cu (100) interface,quantity,state_structure,group:f89681f4d16ac06fffdd,semantic_top10,0.8850860595703125,3,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:e9051ed26d00b0f79525,iTE,iTE:P1291:initial_n2,iTE:P1376:initial_n2,iTE:P1291:n2,iTE:P1376:n2,smaller number of free electrons,electrical conductivity and thermal conductivity,quantity,quantity,group:9369e3bad0a8b940e2ef,semantic_top10,0.8970236778259277,2,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:6290bea8d5179937d37e,iTE,iTE:P1291:initial_n2,iTE:P1411:initial_n1,iTE:P1291:n2,iTE:P1411:n1,smaller number of free electrons,electron localization,quantity,state_structure,group:5b506e4b52c2e12aee3a,semantic_top10,0.8499984741210938,5,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:4456c7dfa40ae32fa526,iTE,iTE:P1291:initial_n2,iTE:P1411:initial_n2,iTE:P1291:n2,iTE:P1411:n2,smaller number of free electrons,number of free electrons,quantity,quantity,group:7dac8f4b8ee89ade5af1,char_ngram_tfidf;historical_comparison;semantic_top10,0.8618432283401489,4,2,pair:7dac8f4b8ee89ade,N0845,iTE:P1411:n2,iTE:P1291:n2,broader_than,narrower_than,自由电子数为宽量概念，smaller number 明确保留较少的比较方向。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:347c7503e3d1ccef546a,iTE,iTE:P1291:initial_n2,iTE:P1465:initial_n1,iTE:P1291:n2,iTE:P1465:n1,smaller number of free electrons,strong ionic bonding,quantity,interaction,group:433b9507e762c0839827,semantic_top10,0.8357052206993103,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:54f947dca6637e431bd7,iTE,iTE:P1291:initial_n2,iTE:P1465:initial_n2,iTE:P1291:n2,iTE:P1465:n2,smaller number of free electrons,without a Cu-Se conductive pathway forming near the Fermi level,quantity,state_structure,group:ab4aa38bb377dbcff0f3,semantic_top10,0.8358694314956665,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:50b9fbe1190cb17da955,iTE,iTE:P1291:initial_n2,iTE:P1465:initial_n3,iTE:P1291:n2,iTE:P1465:n3,smaller number of free electrons,low electrical conductivity,quantity,quantity,group:a8ce4ca53b5b3ae79694,semantic_top10,0.8412209749221802,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:4be17122ede6ec37c382,iTE,iTE:P1291:initial_n2,iTE:P1679:initial_n1,iTE:P1291:n2,iTE:P1679:n1,smaller number of free electrons,electrons,quantity,material_entity,group:d1b5ffc5072b80b8642e,char_ngram_tfidf,0.8094115257263184,,,pair:d1b5ffc5072b80b8,,,,,,,,needs_review_new_candidate,,,False
candidate:05242c74e229ddcd6f9b,iTE,iTE:P1291:initial_n2,iTE:P1899:initial_n2,iTE:P1291:n2,iTE:P1899:n2,smaller number of free electrons,high number of carrier density,quantity,quantity,group:436767735a596bbaecf6,char_ngram_tfidf,0.7484603524208069,,,pair:436767735a596bba,,,,,,,,needs_review_new_candidate,,,False
candidate:d27e99e73e5b89d465a3,iTE,iTE:P1292:initial_n1,iTE:P1292:initial_n2,iTE:P1292:n1,iTE:P1292:n2,spontaneous ion exchange,nanophase segregation between PEDOT and PSS,mechanism_process,mechanism_process,group:f1ef9c2d3135ce7974e1,semantic_top10,0.9608152508735657,1,1,,,,,,,,,needs_review_new_candidate,,,False
