candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason,defer_reason
pair:6a336dfc5c90dee4,iTE,iTE:retrieval:80cd14b93e586e,iTE:retrieval:8b45ef5352aa70,anharmonic and anisotropic vibration of the Cu atom,anharmonicity and disorder,1,1,char_ngram_tfidf,0.293198,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3bcd7c7530bad431,iTE,iTE:retrieval:954de1d44a8541,iTE:retrieval:e69ec37c2be39c,structural design,high atomic density and strong structural disorder,1,1,char_ngram_tfidf,0.293075,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a4e1ee5f7d45bc99,iTE,iTE:retrieval:1c2fff235630e8,iTE:retrieval:1f0748999ce91f,electrode-dependent effect,temperature independency,1,1,char_ngram_tfidf,0.293061,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d56e2bd8f3d272d3,iTE,iTE:retrieval:7e7f44faa5b7ef,iTE:retrieval:d1fccad5a45403,hydrophobic polymer network and hydrophobic ionic liquid (IL),gelatin/GTA polymer network,1,1,char_ngram_tfidf,0.293006,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f77cde6382f4b33c,iTE,iTE:retrieval:6acc48de44bcc7,iTE:retrieval:d324c9b7437b95,phonon anharmonicity,"structural complexity, variations in bond strengths, and high lattice anharmonicity",1,1,char_ngram_tfidf,0.292906,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a782478096339ef6,iTE,iTE:retrieval:65f9054e2a5168,iTE:retrieval:b8cdc58ee64477,strong lattice anharmonicity and dynamic disorder,subsecond dynamics,1,1,char_ngram_tfidf,0.292797,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:93aa4628276b5ee1,iTE,iTE:retrieval:600ac59acbccd8,iTE:retrieval:8af06e952b5596,x values,Activation energy and thermoelectric coefficient values,1,1,char_ngram_tfidf,0.292214,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1c82b16803a88494,iTE,iTE:retrieval:1c2fff235630e8,iTE:retrieval:c8464c42914f5c,electrode-dependent effect,Soret effect,1,6,char_ngram_tfidf,0.292136,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:72132e00a09fc408,iTE,iTE:retrieval:5486a8a56ef5b2,iTE:retrieval:c60276b6e212b6,p-type semiconductors,enhanced conduction and the appearance of a semiconductor behavior,2,1,char_ngram_tfidf,0.292027,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a12a4425a134a11d,iTE,iTE:retrieval:0bc4dca4142818,iTE:retrieval:3d1ba83091a993,experimentally measured dynamics,TEP measurements,1,1,char_ngram_tfidf,0.291369,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:789872d11225df55,iTE,iTE:retrieval:e59162163e1dae,iTE:retrieval:f19af79752c226,efficient thermoelectric generator,efficient energy dissipation,1,1,char_ngram_tfidf,0.291257,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e16094223ae1a9ec,iTE,iTE:retrieval:18293889e87d4b,iTE:retrieval:c97a71015fab14,interfacial capacitive effect between ionogel and CPNF,ionic capacitive effect at the Schottky junction,1,1,char_ngram_tfidf,0.291152,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7829b208c0a01e49,iTE,iTE:retrieval:7e7f44faa5b7ef,iTE:retrieval:b3d1a6a9a9e86a,hydrophobic polymer network and hydrophobic ionic liquid (IL),hydrophobic anions of nFSI(-),1,1,char_ngram_tfidf,0.291134,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:00784ebf8e4d6718,iTE,iTE:retrieval:a4452df8022c82,iTE:retrieval:fc4b5a0896f1df,relationship between the heat of transport and the activation energy of ion conduction,activation energies,1,4,char_ngram_tfidf,0.291113,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:21716f5559bb9fee,iTE,iTE:retrieval:0c39d2587db47a,iTE:retrieval:9e82587226b48e,Heikes model,simple ionic model,1,1,char_ngram_tfidf,0.29107,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:921b30075654881f,iTE,iTE:retrieval:3a83713deddd32,iTE:retrieval:9cbee44cd7c4e5,"lone-pair electrons, weak interactions, and ionic bonding",ionic bonding fraction,1,1,char_ngram_tfidf,0.290945,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:01bc8528e9547ef9,iTE,iTE:retrieval:a45b4053fa33fd,iTE:retrieval:fc1fe2b7c4a48b,self-healing process,phonon scattering processes and scattering rate,1,1,char_ngram_tfidf,0.290738,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:edc600559b3aa931,iTE,iTE:retrieval:2eb2a25603dfde,iTE:retrieval:45fc34552a1da7,polymer network,polymer chain breathing model,1,1,char_ngram_tfidf,0.290458,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:676389cd87c0ae81,iTE,iTE:retrieval:5afc36997eb04b,iTE:retrieval:b979b1711e1f58,Differential interactions between the polymeric network and infused ions,diffusion difference between cations and anions,1,1,char_ngram_tfidf,0.290349,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:651062418f94adab,iTE,iTE:retrieval:4b11243c7dd40e,iTE:retrieval:e531f14924e115,effect of disorder on charge transport,defect disorder governed by electronic charge compensation,1,1,char_ngram_tfidf,0.290052,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b63d077a3f700415,iTE,iTE:retrieval:c8519043b052a1,iTE:retrieval:e4a88e29a51ea1,stability of the supramolecular structure,stability and conductivity,1,1,char_ngram_tfidf,0.289714,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3f540b1303fa636d,iTE,iTE:retrieval:7364b5919960b6,iTE:retrieval:a546b006beca2f,conducting properties,consistent description of the properties of the system,1,1,char_ngram_tfidf,0.289674,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e3ee05893cc30c55,iTE,iTE:retrieval:0cb0dbe286bf7d,iTE:retrieval:74f44424d5449e,reliable estimation of kappa(el),reliable interface between the layers,1,1,char_ngram_tfidf,0.289659,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:84785310d8ace29b,iTE,iTE:retrieval:0ea188c68ebe32,iTE:retrieval:873105486f7696,"filling fraction, ionic state, and atomic radius of the filler",filling fraction limit (FFL),1,1,char_ngram_tfidf,0.289617,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:48de34f15a9ee24c,iTE,iTE:retrieval:282510d9bbcde6,iTE:retrieval:5c6ae48baf3e05,porosity and pore connectivity,three-dimensional networks of connectivity,1,1,char_ngram_tfidf,0.289161,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dd91633aa5d6bbda,iTE,iTE:retrieval:5eaeca5fa5dc0b,iTE:retrieval:fd6e818a2e03c1,redox couple,redox reaction efficiency,1,1,char_ngram_tfidf,0.288902,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e520fc5eb83a0fab,iTE,iTE:retrieval:0d31299f3ba4e7,iTE:retrieval:eac8492baf57ae,conduction band activity,conductivity in beta-Ag2S,1,1,char_ngram_tfidf,0.287956,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a3710978838a1f78,iTE,iTE:retrieval:08076812d1e0bd,iTE:retrieval:56e84e50a59b53,ionic scattering and carrier relaxation time,scattering center for electric carrier and phonon,1,1,char_ngram_tfidf,0.287875,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d9fd21743180ab05,iTE,iTE:retrieval:22e10d10e22578,iTE:retrieval:cf712cc831f5fe,guest atom ADPs,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.287662,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:17cdb49a10631589,iTE,iTE:retrieval:1c2fff235630e8,iTE:retrieval:7ce2b33e04f32b,electrode-dependent effect,electrochemical effect,1,1,char_ngram_tfidf,0.287618,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:242442ad26d2fddc,iTE,iTE:retrieval:39c5b067e27f06,iTE:retrieval:cf712cc831f5fe,strong anharmonic lattice dynamics,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.287424,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:eac6a2859e54fbeb,iTE,iTE:retrieval:0ea188c68ebe32,iTE:retrieval:49849342df1959,"filling fraction, ionic state, and atomic radius of the filler",ionic radius of the Ln(3+) ions,1,1,char_ngram_tfidf,0.287241,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:68eb020d34352ca3,iTE,iTE:retrieval:b46017ef958a1b,iTE:retrieval:cf712cc831f5fe,Dynamic structural transformations,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.286939,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a19b1dcaff467d55,iTE,iTE:retrieval:7e7f44faa5b7ef,iTE:retrieval:a0f74dcf2dcf64,hydrophobic polymer network and hydrophobic ionic liquid (IL),hydrophobic Ecoflex layer,1,1,char_ngram_tfidf,0.286867,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5a364cf4457409b2,iTE,iTE:retrieval:636d46720a4d2e,iTE:retrieval:daa8f77b30aa03,dopants,large short-range perturbation created by selected dopants,1,1,char_ngram_tfidf,0.286191,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:057d87b80262c754,iTE,iTE:retrieval:c60276b6e212b6,iTE:retrieval:e8ae6d157bbcd1,enhanced conduction and the appearance of a semiconductor behavior,crossover behavior,1,1,char_ngram_tfidf,0.285889,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:020fe2cdb289ae2e,iTE,iTE:retrieval:282510d9bbcde6,iTE:retrieval:c1d2ccf6d59cc6,porosity and pore connectivity,electrical conductivity and thermal conductivity,1,2,char_ngram_tfidf,0.285405,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:0e0167d5adab0077,iTE,iTE:retrieval:0285fb220b09ee,iTE:retrieval:c60276b6e212b6,n-type behavior,enhanced conduction and the appearance of a semiconductor behavior,1,1,char_ngram_tfidf,0.285129,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:0b0d608227398707,iTE,iTE:retrieval:45fc34552a1da7,iTE:retrieval:bb423eea427e34,polymer chain breathing model,interaction between the ionic liquid and polymer chains,1,1,char_ngram_tfidf,0.28466,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d39b8de2852943a8,iTE,iTE:retrieval:46fa3de74375f5,iTE:retrieval:6bafa5ee4269c1,ionic Sr-N interactions and strong covalent Mo-N bonds,soft covalent bonds and ionic layers,1,1,char_ngram_tfidf,0.284585,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c30a5ca334758ed6,iTE,iTE:retrieval:519d05cdd0a084,iTE:retrieval:8c67d25f0a0751,morphological rearrangement,doping levels and morphology,1,1,char_ngram_tfidf,0.28443,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c92a7c74358ebdcb,iTE,iTE:retrieval:20dbbcce8b953a,iTE:retrieval:c61daddaffd60b,soft acoustic phonon modes,strong acoustic mismatch between Cu2Se and carbon phonon states,1,1,char_ngram_tfidf,0.28421,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:fc040106d1292c87,iTE,iTE:retrieval:cd9f7d93f6fbce,iTE:retrieval:d574d9cb54955a,phase transition and the variation of interplanar spacing,phase transition pressure point,1,1,char_ngram_tfidf,0.284102,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:925990d0289912f6,iTE,iTE:retrieval:517950ed5f41ad,iTE:retrieval:8a4a0537d31235,organic LTE,Lewis acidic organic ionic liquids,1,1,char_ngram_tfidf,0.283927,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e4f7020f7e265cb5,iTE,iTE:retrieval:5be5212b98aec3,iTE:retrieval:74ce4f53b28791,nanosaws structure,oxidation level and nanostructure,1,1,char_ngram_tfidf,0.283804,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:693409ee60c9d9aa,iTE,iTE:retrieval:abf8392548d51f,iTE:retrieval:ed8b8de5d8f530,coordination interaction with cations,coordination effect of polymer to cations and the Hofmeister effect of anions to polymer,1,1,char_ngram_tfidf,0.283719,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e29636e372de0801,iTE,iTE:retrieval:0ea188c68ebe32,iTE:retrieval:9cbee44cd7c4e5,"filling fraction, ionic state, and atomic radius of the filler",ionic bonding fraction,1,1,char_ngram_tfidf,0.283567,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6e63749410fb730f,iTE,iTE:retrieval:c51c009970bfc2,iTE:retrieval:c61daddaffd60b,heat-carrying acoustic phonons,strong acoustic mismatch between Cu2Se and carbon phonon states,1,1,char_ngram_tfidf,0.28342,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9f0112006c830c98,iTE,iTE:retrieval:227d4661adfb14,iTE:retrieval:cc3a69c9dc5142,reversible hydrogen bonding interaction,ability to influence the hydrogen bond by the ion,1,1,char_ngram_tfidf,0.283076,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:80f10cbd3b6ae3bb,iTE,iTE:retrieval:41bbd7895090e3,iTE:retrieval:4d395193073b60,TE effect,mixed alkali effect,1,1,char_ngram_tfidf,0.282835,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c12b8dab6bf021e0,iTE,iTE:retrieval:bef8f88c809c32,iTE:retrieval:e2973683e87e6a,"lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte",properties of the hydrogel electrolyte,1,1,char_ngram_tfidf,0.28214,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ffb533c27eba4a2d,iTE,iTE:retrieval:0bc4dca4142818,iTE:retrieval:cf712cc831f5fe,experimentally measured dynamics,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.28184,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:888cb26235263df1,iTE,iTE:retrieval:e3181c1928fb4b,iTE:retrieval:e4a88e29a51ea1,durability and wear resistance,stability and conductivity,1,1,char_ngram_tfidf,0.281731,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:65017917d5a29de3,iTE,iTE:retrieval:f3c0e9f6955966,iTE:retrieval:f524d4b7ce05c4,ionic electrokinetic effect,kinetics of ionic liquid,1,1,char_ngram_tfidf,0.281565,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:73b5dae704547676,iTE,iTE:retrieval:1c2fff235630e8,iTE:retrieval:b77dfe17f18a08,electrode-dependent effect,temperature dependence of thermoelectric power,1,2,char_ngram_tfidf,0.281554,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:84ed434a1d5c3e94,iTE,iTE:retrieval:1f713759807164,iTE:retrieval:60d4d5b6d32241,change of Seebeck sign,variation of Seebeck coefficient and resistivity,1,1,char_ngram_tfidf,0.281356,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4f2c5dea602c7b72,iTE,iTE:retrieval:44cb18b545c258,iTE:retrieval:6ab4bb68cdd22b,friction and the amount of heat generated,"amount of H,PO 4",1,1,char_ngram_tfidf,0.280741,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:60fe05889f78b0bb,iTE,iTE:retrieval:107fc461e78998,iTE:retrieval:7c3e17294c7e2b,rare earth atomic mass and ionic radius,weak bonding and heavy atomic mass of the Nd atom,1,1,char_ngram_tfidf,0.280667,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:aee93cf2c4b2e4ef,iTE,iTE:retrieval:ef2b264fe9b9eb,iTE:retrieval:fce8340ab1a0d8,ratio of discharging and charging,ratio of Mn3+/Mn4+,1,1,char_ngram_tfidf,0.280501,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:13567eaf0157fdf0,iTE,iTE:retrieval:98f4675a8a252e,iTE:retrieval:c60276b6e212b6,enhanced electrical conductivity,enhanced conduction and the appearance of a semiconductor behavior,1,1,char_ngram_tfidf,0.280477,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9596fa87b1e862b6,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:989be7313f1a55,electronic thermoelectric power,largest thermoelectric power reported in the open literature among carbon-based compounds,1,1,char_ngram_tfidf,0.280456,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bd4dc688607d543c,iTE,iTE:retrieval:252ffd220fd340,iTE:retrieval:ff133c8264f971,Seebeck coefficient enhancement,cationic moving self-enhancement,1,1,char_ngram_tfidf,0.279775,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f366c858c28a793a,iTE,iTE:retrieval:509a16f5eab3b7,iTE:retrieval:97caa0f4a42996,photothermoelectric effect,pozzolanic effect,1,1,char_ngram_tfidf,0.279329,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b8fdc12131683baf,iTE,iTE:retrieval:45fc34552a1da7,iTE:retrieval:c4f6aa1088da41,polymer chain breathing model,small polaron hopping model,1,1,char_ngram_tfidf,0.27929,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:535f850deecef0ae,iTE,iTE:retrieval:802c7a56e44f8b,iTE:retrieval:c61daddaffd60b,acoustic phonon softening,strong acoustic mismatch between Cu2Se and carbon phonon states,1,1,char_ngram_tfidf,0.279099,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9b753d1c7cb2d8b7,iTE,iTE:retrieval:707c1a6d6dc777,iTE:retrieval:c18be230a5eb94,anion disorder,energetic disorder for PDPP-EDOT,1,1,char_ngram_tfidf,0.278642,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f6e1049b2b96632c,iTE,iTE:retrieval:3fa9d69269c3c7,iTE:retrieval:b774ddb969e950,nearly isotropic structural and thermal properties,macroscopic structural integrity,1,1,char_ngram_tfidf,0.278328,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:50082d0cc396d228,iTE,iTE:retrieval:282510d9bbcde6,iTE:retrieval:d5c2f362be8a38,porosity and pore connectivity,moderate sample porosity,1,1,char_ngram_tfidf,0.277872,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:703d047788e34441,iTE,iTE:retrieval:0948af65c6c0d2,iTE:retrieval:4d395193073b60,mixed ion-electron conduction,mixed alkali effect,1,1,char_ngram_tfidf,0.277792,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cdbb0b1c0aeeb449,iTE,iTE:retrieval:3b17ac0cc8c3ec,iTE:retrieval:e4a88e29a51ea1,defect tolerance and thermal stability,stability and conductivity,1,1,char_ngram_tfidf,0.277643,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c8fb59afe46a13e6,iTE,iTE:retrieval:5c3eb02b37cd53,iTE:retrieval:b5f337289b7921,ionic thermopower and strength,electric double layer (EDL) strength,1,1,char_ngram_tfidf,0.276564,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:20339d10d7394e87,iTE,iTE:retrieval:1ebfb673e12e74,iTE:retrieval:fb54630ed9b428,performance of these devices,hybrid film device,1,1,char_ngram_tfidf,0.275393,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:63cf6f22e9665238,iTE,iTE:retrieval:54b421da399129,iTE:retrieval:a50c75a90d43be,confinement effect of copper-coordinated chitosan on cations,weakened interlayer interaction and phonon confinement effect,1,1,char_ngram_tfidf,0.275133,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4c47c4bbcd23edf7,iTE,iTE:retrieval:18293889e87d4b,iTE:retrieval:50c4815aa0f6e6,interfacial capacitive effect between ionogel and CPNF,interfacial polarization,1,1,char_ngram_tfidf,0.27479,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1238a3990e930de0,iTE,iTE:retrieval:3fc645d3ff57b2,iTE:retrieval:564257546d6ca1,electric generation,PCMs (synthesized ILs) container cell and a commercial thermoelectric generator (TEG),1,1,char_ngram_tfidf,0.274613,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2ab09ead82d67952,iTE,iTE:retrieval:15abcb54cae793,iTE:retrieval:c7c9a3c9512bc9,"secondary doping, dedoping engineering, and ionic energy filtering",dedoping,1,1,char_ngram_tfidf,0.274546,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8ea0e9390a36183b,iTE,iTE:retrieval:74ce4f53b28791,iTE:retrieval:d21b3ae25de16f,oxidation level and nanostructure,Nanowires or hollow nanostructures,1,1,char_ngram_tfidf,0.274491,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bc868ebffadbd5c4,iTE,iTE:retrieval:4612a29a08eaa9,iTE:retrieval:dbe11ce9b6f3b4,ionic wind generator,thermoelectric chips are coupled with ionic wind fans,1,1,char_ngram_tfidf,0.274385,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f93e06476088473d,iTE,iTE:retrieval:953edf07827383,iTE:retrieval:cf712cc831f5fe,phonon lattice vibration dynamics,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.274298,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:072b0d7eaccd6d75,iTE,iTE:retrieval:66678c188ea765,iTE:retrieval:84f22f57123b4f,electrodes,leaf desiccation and electrode selection,1,1,char_ngram_tfidf,0.273473,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:579cafd3da99a4f6,iTE,iTE:retrieval:514af53bccd364,iTE:retrieval:ef7365486e2ecc,solubility of Cu,thermal mobility of ions,1,1,char_ngram_tfidf,0.272978,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:416055cd6eeef32d,iTE,iTE:retrieval:9f670d6feacf26,iTE:retrieval:b713a2be2588fc,ITEG,iTE properties,1,1,char_ngram_tfidf,0.272689,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a949be5541796294,iTE,iTE:retrieval:98a76f51a6ab38,iTE:retrieval:b713a2be2588fc,iTEG,iTE properties,1,1,char_ngram_tfidf,0.272689,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9ff23a394f0075d8,iTE,iTE:retrieval:26159f57f483a2,iTE:retrieval:c4f6aa1088da41,hopping conduction,small polaron hopping model,1,1,char_ngram_tfidf,0.272061,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:47cf662cf4838de9,iTE,iTE:retrieval:89460f09e6f634,iTE:retrieval:f524d4b7ce05c4,trigonal-tricationic room temperature ionic liquid,kinetics of ionic liquid,1,1,char_ngram_tfidf,0.271539,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:0d3db1797f68215f,iTE,iTE:retrieval:517950ed5f41ad,iTE:retrieval:d39bdcc72d487b,organic LTE,low-voltage organic transistor,1,1,char_ngram_tfidf,0.271525,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:19cac1f6c750814f,iTE,iTE:retrieval:341f44935dedf8,iTE:retrieval:7205b2d1ccd6ae,phonon dynamics,hydrodynamic friction,1,1,char_ngram_tfidf,0.271384,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:83942684b02918af,iTE,iTE:retrieval:a546b006beca2f,iTE:retrieval:b2cb2a15fb442b,consistent description of the properties of the system,hydration properties of LiCl,1,1,char_ngram_tfidf,0.271362,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9cb6e3a0d50934ea,iTE,iTE:retrieval:3908b54d5bd391,iTE:retrieval:4d395193073b60,chemical substitution of the alkali metal ions,mixed alkali effect,1,1,char_ngram_tfidf,0.271234,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9bfed14cf816ffdc,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:9f2208224dfd62,diffusion difference,difference in the mobilities of BMIM+ and BF4-,1,1,char_ngram_tfidf,0.271006,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:522baa5bc686dd6a,iTE,iTE:retrieval:94f4d28b214901,iTE:retrieval:e4a88e29a51ea1,stretchability,stability and conductivity,3,1,char_ngram_tfidf,0.270291,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8130dc4362a19b6c,iTE,iTE:retrieval:945a2a151a71f7,iTE:retrieval:e4a88e29a51ea1,ductility,stability and conductivity,1,1,char_ngram_tfidf,0.270101,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:16a0d02357b8b5ec,iTE,iTE:retrieval:5afc36997eb04b,iTE:retrieval:7e7f44faa5b7ef,Differential interactions between the polymeric network and infused ions,hydrophobic polymer network and hydrophobic ionic liquid (IL),1,1,char_ngram_tfidf,0.269614,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:51cbb5ef8995b98d,iTE,iTE:retrieval:0bc4dca4142818,iTE:retrieval:7634dbafd0d71e,experimentally measured dynamics,thermal diffusion measurements,1,1,char_ngram_tfidf,0.269482,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:807b1b33cbc2d2e6,iTE,iTE:retrieval:07dbbb73229d31,iTE:retrieval:18293889e87d4b,Soret effect of the ionogel,interfacial capacitive effect between ionogel and CPNF,1,1,char_ngram_tfidf,0.269369,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7833acab434e98b0,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:1672f20ba78dcf,diffusion difference,decoherence,1,1,char_ngram_tfidf,0.269352,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e6856f2e9eab232e,iTE,iTE:retrieval:7c723b3309551a,iTE:retrieval:e2973683e87e6a,acetone-H2O electrolyte,properties of the hydrogel electrolyte,1,1,char_ngram_tfidf,0.269201,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6e0ed7826c0d3ef9,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:c341f4441e9a9c,diffusion difference,difference of the mobilities of EMIM+ and DCA(-),1,1,char_ngram_tfidf,0.268926,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
