link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_bdfbd1671289,TP_4f0391ab31a6,IP_6c7e239050d2,curated_program_bridge,0.98,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,5,5,P0347; P0355; P0564; P0938; P1053,P0016; P0039; P0191; P0208; P0303,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0564,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ionic thermodiffusion (Soret effect),mechanism,2023,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients; Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,ferri/ferrocyanide,material_system,thermal-gradient heat-transfer control,mechanism,2014,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization; Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation; Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells; Design and optimization of thermo-electrochemical cells,oriented or confined channels  +  ionic thermodiffusion (Soret effect),ferri/ferrocyanide  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_73f6dc5e842f,TP_4f0391ab31a6,IP_e59b6f64fe8e,curated_program_bridge,0.98,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,7,5,P0347; P0355; P0360; P0608; P0757; P0938; P1096,P0016; P0039; P0191; P0208; P0303,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ion-selectivity membrane transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,ferri/ferrocyanide,material_system,thermal-gradient heat-transfer control,mechanism,2014,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization; Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation; Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells; Design and optimization of thermo-electrochemical cells,oriented or confined channels  +  ion-selectivity membrane transport,ferri/ferrocyanide  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_54594c86b121,TP_6528771d3a55,IP_0e8e4daf6216,curated_program_bridge,0.975,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_2f3e0e0cb9b1,cellulose nanofiber scaffold,mechanism,,,,intervention__mechanism,material_system__structure_state,5,20,P0347; P0355; P0587; P0608; P0938,P0016; P0031; P0036; P0043; P0048; P0052; P0073; P0084; P0095; P0136; P0139; P0150; P0156; P0180; P0191; P0219; P0246; P0252; P0259; P0264,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,cellulose nanofiber scaffold,mechanism,2021,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,ferri/ferrocyanide,material_system,gel-confined redox transport,structure_state,2021,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,oriented or confined channels  +  cellulose nanofiber scaffold,ferri/ferrocyanide  +  gel-confined redox transport,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_4a91334f0637,TP_6528771d3a55,IP_1db5163351a2,curated_program_bridge,0.975,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_525335db36fb,nanochannel-confined ion transport,mechanism,,,,intervention__mechanism,material_system__structure_state,7,20,P0347; P0564; P0608; P0757; P0938; P1053; P1096,P0016; P0031; P0036; P0043; P0048; P0052; P0073; P0084; P0095; P0136; P0139; P0150; P0156; P0180; P0191; P0219; P0246; P0252; P0259; P0264,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0564; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,nanochannel-confined ion transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,ferri/ferrocyanide,material_system,gel-confined redox transport,structure_state,2021,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,oriented or confined channels  +  nanochannel-confined ion transport,ferri/ferrocyanide  +  gel-confined redox transport,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_9398d5a3083d,TP_6528771d3a55,IP_6c7e239050d2,curated_program_bridge,0.975,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__structure_state,5,20,P0347; P0355; P0564; P0938; P1053,P0016; P0031; P0036; P0043; P0048; P0052; P0073; P0084; P0095; P0136; P0139; P0150; P0156; P0180; P0191; P0219; P0246; P0252; P0259; P0264,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0564,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ionic thermodiffusion (Soret effect),mechanism,2023,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients; Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,ferri/ferrocyanide,material_system,gel-confined redox transport,structure_state,2021,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,oriented or confined channels  +  ionic thermodiffusion (Soret effect),ferri/ferrocyanide  +  gel-confined redox transport,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_754a342403ad,TP_6528771d3a55,IP_e59b6f64fe8e,curated_program_bridge,0.975,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__structure_state,7,20,P0347; P0355; P0360; P0608; P0757; P0938; P1096,P0016; P0031; P0036; P0043; P0048; P0052; P0073; P0084; P0095; P0136; P0139; P0150; P0156; P0180; P0191; P0219; P0246; P0252; P0259; P0264,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ion-selectivity membrane transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,ferri/ferrocyanide,material_system,gel-confined redox transport,structure_state,2021,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,oriented or confined channels  +  ion-selectivity membrane transport,ferri/ferrocyanide  +  gel-confined redox transport,oriented or confined channels,intervention,ferri/ferrocyanide,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_85c11c8e2cce,TP_84a5dcc38523,IP_0e8e4daf6216,curated_program_bridge,0.9708,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_2f3e0e0cb9b1,cellulose nanofiber scaffold,mechanism,,,,intervention__mechanism,material_system__mechanism,5,1,P0347; P0355; P0587; P0608; P0938,P0016,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,cellulose nanofiber scaffold,mechanism,2021,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,[Fe(CN)6]3-/4-,material_system,thermal-gradient heat-transfer control,mechanism,2025,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,oriented or confined channels  +  cellulose nanofiber scaffold,[Fe(CN)6]3-/4-  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,[Fe(CN)6]3-/4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_9764c935da3f,TP_84a5dcc38523,IP_1db5163351a2,curated_program_bridge,0.9708,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_525335db36fb,nanochannel-confined ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,7,1,P0347; P0564; P0608; P0757; P0938; P1053; P1096,P0016,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0564; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,nanochannel-confined ion transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,[Fe(CN)6]3-/4-,material_system,thermal-gradient heat-transfer control,mechanism,2025,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,oriented or confined channels  +  nanochannel-confined ion transport,[Fe(CN)6]3-/4-  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,[Fe(CN)6]3-/4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_2da8c5e95562,TP_84a5dcc38523,IP_6c7e239050d2,curated_program_bridge,0.9708,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,5,1,P0347; P0355; P0564; P0938; P1053,P0016,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0564,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ionic thermodiffusion (Soret effect),mechanism,2023,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels; Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients; Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,[Fe(CN)6]3-/4-,material_system,thermal-gradient heat-transfer control,mechanism,2025,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,oriented or confined channels  +  ionic thermodiffusion (Soret effect),[Fe(CN)6]3-/4-  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,[Fe(CN)6]3-/4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_0f567d231941,TP_84a5dcc38523,IP_e59b6f64fe8e,curated_program_bridge,0.9708,,,TC_6a35ab71b28b,oriented or confined channels,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,7,1,P0347; P0355; P0360; P0608; P0757; P0938; P1096,P0016,PRG_9e58569c757c,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0338; P0347; P0355; P0564; P0608,P0347; P0355; P0608,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,oriented or confined channels,intervention,ion-selectivity membrane transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink; Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework; Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,[Fe(CN)6]3-/4-,material_system,thermal-gradient heat-transfer control,mechanism,2025,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,oriented or confined channels  +  ion-selectivity membrane transport,[Fe(CN)6]3-/4-  +  thermal-gradient heat-transfer control,oriented or confined channels,intervention,[Fe(CN)6]3-/4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_4fda60438b21,TP_86d723264d76,IP_b2e5660319d4,curated_program_bridge,0.9766,,,TC_b3a92375da61,ion electron coupling,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,6,3,P0353; P0380; P0510; P0615; P0708; P0720,P0014; P0113; P0293,PRG_17b64f2815f3,用 iTE 离子–电子耦合启发 Fe2+/Fe3+ TG 的局部混合导体电极,direct_TG_precedent_upgrade_candidate,fe_ii_iii,P0353; P0380; P0519,P0353; P0380,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ion electron coupling,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Conveyor mode enabling continuous ionic thermoelectric conversion; Ion-Electron Coupling Enables Ionic Thermoelectric Material with New Operation Mode and High Energy Density; A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density; High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect; A mixed ion-electron conducting carbon nanotube ionogel to efficiently harvest heat from both a temperature gradient and temperature fluctuation,PEDOT,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2017,"Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion; Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces",ion electron coupling  +  ionic thermodiffusion (Soret effect),PEDOT  +  Fe2+/Fe3+ solvation redox chemistry,ion electron coupling,intervention,PEDOT,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_b00c9e9c1bff,TP_a7825965fda1,IP_5bddc331531a,curated_program_bridge,0.9742,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,5,2,P0347; P0360; P0364; P0528; P1096,P0008; P0040,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0360; P0364; P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,ion-selectivity membrane transport,mechanism,2020,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink; P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting; Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics; Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,iodide/triiodide,material_system,piezoresistive-thermoelectric coupling,mechanism,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring,fixed charge selectivity  +  ion-selectivity membrane transport,iodide/triiodide  +  piezoresistive-thermoelectric coupling,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_precedes_or_same_year,24,25,15,15,4,5,0,88,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
