pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_1fa0ffaccd8b,TG,TC_6d3814acb95f::TC_f104995fe14f,TC_6d3814acb95f,material_system,hydrogel,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,material_system__structure_state,15,13,2,2022,2026,P0004; P0012; P0013; P0032; P0036; P0039; P0040; P0048; P0051; P0052; P0061; P0166; P0172; P0246; P0259,10.1002/adfm.202314419; 10.1016/j.cej.2025.167739; 10.1039/d5ta00253b; 10.1016/j.nanoen.2025.111686; 10.1002/smll.202402700; 10.1039/d2ee00738j; 10.1039/d4tc01418a; 10.1016/j.cej.2023.141274; 10.1039/d3tc04133f; 10.1021/acs.nanolett.3c03818; 10.1021/acsami.2c14239; 10.1002/aenm.202402226; 10.1039/d6sc03942a; 10.1016/j.cej.2025.159714; 10.1021/acssensors.3c02172,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication; Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel; Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security,79,25,True,1.0
TP_c7c82fa93f5d,TG,TC_fc263f2aab31::TC_d2014d12e766,TC_fc263f2aab31,material_system,iodide/triiodide,TC_d2014d12e766,mechanism,iodide/triiodide redox chemistry,material_system__mechanism,11,10,1,2015,2024,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,10.1038/s41378-024-00693-6; 10.1039/d4tc01418a; 10.1039/d2tc00889k; 10.1021/acsaem.3c01907; 10.1016/j.nanoen.2018.12.073; 10.1016/j.elecom.2015.06.007; 10.1126/sciadv.abl5318; 10.1016/j.jpowsour.2024.234325; 10.1021/jacs.6b04923; 10.1039/c7se00470b; 10.1039/c6ra15884f,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,11,12,True,1.0
TP_a5f83b3f70cd,TG,TC_b713a196469a::TC_af6bbcaf729f,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,11,9,2,2016,2025,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,10.1016/j.nanoen.2024.110515; 10.1021/acsaem.1c02060; 10.1039/d1gc02989d; 10.1016/j.elecom.2019.03.007; 10.1016/j.electacta.2018.05.164; 10.1002/adfm.202417740; 10.1016/j.elecom.2024.107683; 10.1016/j.electacta.2016.12.152; 10.1016/j.elecom.2016.10.001; 10.1021/acsanm.1c03273; 10.1016/j.nanoen.2025.111057,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,47,50,True,1.0
TP_75e93b468e73,TG,TC_4b2db7e72622::TC_af6bbcaf729f,TC_4b2db7e72622,structure_state,gel-confined redox transport,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,structure_state__mechanism,11,7,4,2021,2026,P0003; P0017; P0026; P0027; P0033; P0078; P0083; P0095; P0139; P0142; P0219,10.1016/j.cej.2025.161288; 10.1016/j.jcis.2024.09.132; 10.1126/sciadv.adp4533; 10.1016/j.mtener.2024.101546; 10.1016/j.sna.2025.116876; 10.1016/j.jpowsour.2025.239060; 10.1002/smll.202514359; 10.1021/acsaem.1c02060; 10.1002/adfm.202417740; 10.1002/advs.202509400; 10.1021/acsanm.1c03273,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect; Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring; Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells; Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-; A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring,62,50,True,1.0
TP_6a44e1ba66d1,TG,TC_6d3814acb95f::TC_07500f5feb43,TC_6d3814acb95f,material_system,hydrogel,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,11,6,5,2022,2026,P0001; P0047; P0057; P0083; P0084; P0180; P0188; P0190; P0246; P0252; P0261,10.1038/s41551-025-01440-6; 10.1007/s40820-022-00824-6; 10.1016/j.nanoen.2022.107449; 10.1002/smll.202514359; 10.1016/j.nanoen.2026.111909; 10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622; 10.1007/s40843-022-2300-3; 10.1016/j.cej.2025.159714; 10.1021/acsaem.5c00167; 10.1080/17452759.2026.2638660,A thermogalvanic cell dressing for smart wound monitoring and accelerated healing; Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,79,11,True,1.0
TP_beaa242ab7b6,TG,TC_2e0bab4f91c8::TC_4b2db7e72622,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,10,7,3,2021,2026,P0016; P0036; P0043; P0052; P0095; P0139; P0156; P0219; P0246; P0264,10.1002/smll.202405911; 10.1002/smll.202402700; 10.1016/j.nanoen.2023.108612; 10.1021/acs.nanolett.3c03818; 10.1021/acsaem.1c02060; 10.1002/adfm.202417740; 10.1021/acsami.5c07204; 10.1021/acsanm.1c03273; 10.1016/j.cej.2025.159714; 10.1016/j.jechem.2026.05.024,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting,13,62,True,1.0
TP_a8ae1fac486e,TG,TC_a9af609cf89a::TC_902956facbd0,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,10,7,3,2021,2026,P0017; P0052; P0054; P0059; P0061; P0066; P0139; P0182; P0264; P0310,10.1016/j.jcis.2024.09.132; 10.1021/acs.nanolett.3c03818; 10.1016/j.compscitech.2023.110077; 10.1021/acsapm.3c00481; 10.1021/acsami.2c14239; 10.1039/d2tc00889k; 10.1002/adfm.202417740; 10.1002/adfm.202104071; 10.1016/j.jechem.2026.05.024; 10.1021/acsomega.2c05301,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring; Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability; Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics; Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,13,15,True,1.0
TP_ff581cc72de3,TG,TC_6d3814acb95f::TC_902956facbd0,TC_6d3814acb95f,material_system,hydrogel,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,10,8,2,2022,2026,P0013; P0017; P0026; P0052; P0057; P0061; P0066; P0139; P0166; P0264,10.1039/d5ta00253b; 10.1016/j.jcis.2024.09.132; 10.1126/sciadv.adp4533; 10.1021/acs.nanolett.3c03818; 10.1016/j.nanoen.2022.107449; 10.1021/acsami.2c14239; 10.1039/d2tc00889k; 10.1002/adfm.202417740; 10.1002/aenm.202402226; 10.1016/j.jechem.2026.05.024,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring; Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells; Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,79,15,True,1.0
TP_0057c256ec8b,TG,TC_8630a7a80369::TC_4b2db7e72622,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,10,5,5,2022,2026,P0023; P0073; P0084; P0150; P0161; P0180; P0188; P0197; P0206; P0252,10.1021/acsapm.5c02573; 10.1039/d5ta08892e; 10.1016/j.nanoen.2026.111909; 10.1016/j.jpowsour.2024.234647; 10.1016/j.energy.2025.138779; 10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622; 10.1016/j.est.2024.110437; 10.1039/d2ta00025c; 10.1021/acsaem.5c00167,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing; Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery,12,62,True,1.0
TP_c127c01c3d83,TG,TC_4b2db7e72622::TC_902956facbd0,TC_4b2db7e72622,structure_state,gel-confined redox transport,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,10,8,2,2022,2026,P0017; P0026; P0033; P0052; P0054; P0061; P0066; P0139; P0166; P0264,10.1016/j.jcis.2024.09.132; 10.1126/sciadv.adp4533; 10.1016/j.sna.2025.116876; 10.1021/acs.nanolett.3c03818; 10.1016/j.compscitech.2023.110077; 10.1021/acsami.2c14239; 10.1039/d2tc00889k; 10.1002/adfm.202417740; 10.1002/aenm.202402226; 10.1016/j.jechem.2026.05.024,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring; Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells; A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,62,15,True,1.0
TP_21fe659d1701,TG,TC_c8efd3db5897::TC_125db93329fb,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,9,5,4,2022,2026,P0008; P0015; P0042; P0057; P0062; P0144; P0147; P0150; P0199,10.1038/s41378-024-00693-6; 10.1002/adma.202300696; 10.1016/j.cej.2023.145247; 10.1016/j.nanoen.2022.107449; 10.1016/j.nanoen.2022.108077; 10.1038/s41467-026-68721-9; 10.1016/j.nanoen.2024.109366; 10.1016/j.jpowsour.2024.234647; 10.1002/smll.202310777,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance; Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,23,90,True,1.0
TP_62ded860ae3e,TG,TC_b67db95f7040::TC_d51141fbc0ae,TC_b67db95f7040,material_system,[Fe(CN)6],TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,8,7,1,2012,2025,P0041; P0094; P0136; P0205; P0208; P0229; P0252; P0278,10.1039/d3sc06766a; 10.1039/d0se00440e; 10.1021/acssuschemeng.4c10855; 10.1039/d1cp01988k; 10.1016/j.electacta.2016.12.152; 10.1007/s10973-012-2311-9; 10.1021/acsaem.5c00167; 10.1016/j.cej.2023.142018,"Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells; A fundamental study of the thermoelectrochemistry of ferricyanide/ferrocyanide: cation, concentration, ratio, and heterogeneous and homogeneous electrocatalysis effects in thermogalvanic cells; A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation; Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat; Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells",11,71,True,1.0
TP_71c12c4249a3,TG,TC_f104995fe14f::TC_902956facbd0,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,8,7,1,2021,2025,P0013; P0033; P0052; P0054; P0059; P0061; P0166; P0182,10.1039/d5ta00253b; 10.1016/j.sna.2025.116876; 10.1021/acs.nanolett.3c03818; 10.1016/j.compscitech.2023.110077; 10.1021/acsapm.3c00481; 10.1021/acsami.2c14239; 10.1002/aenm.202402226; 10.1002/adfm.202104071,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability; Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,25,15,True,1.0
TP_0b0dc24d08c6,TG,TC_6d3814acb95f::TC_d6b4f02a544c,TC_6d3814acb95f,material_system,hydrogel,TC_d6b4f02a544c,structure_state,double/interpenetrating network,material_system__structure_state,8,4,4,2022,2026,P0013; P0043; P0057; P0083; P0180; P0188; P0246; P0261,10.1039/d5ta00253b; 10.1016/j.nanoen.2023.108612; 10.1016/j.nanoen.2022.107449; 10.1002/smll.202514359; 10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622; 10.1016/j.cej.2025.159714; 10.1080/17452759.2026.2638660,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,79,9,True,1.0
TP_53edc02d9e80,TG,TC_577742254212::TC_d51141fbc0ae,TC_577742254212,material_system,platinum electrode,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,7,6,1,1991,2024,P0113; P0119; P0127; P0128; P0133; P0187; P0280,10.1039/c7ta04891b; 10.1016/j.elecom.2015.06.007; 10.1149/1.1837047; 10.1149/1.2048394; 10.1007/bf01041456; 10.1016/j.elecom.2024.107683; 10.1016/j.elecom.2024.107750,"Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; Combining thermogalvanic corrosion and thermogalvanic redox couples for improved electrochemical waste heat harvesting; Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell; THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS; EXPERIMENTAL AND THEORETICAL-ANALYSIS OF A THERMOGALVANIC UNDIVIDED FLOW CELL WITH 2 AQUEOUS-ELECTROLYTES AT DIFFERENT TEMPERATURES",11,71,True,1.0
TP_784b5caaef0e,TG,TC_2e0bab4f91c8::TC_d51141fbc0ae,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,7,5,2,1994,2026,P0052; P0156; P0219; P0246; P0248; P0264; P0331,10.1021/acs.nanolett.3c03818; 10.1021/acsami.5c07204; 10.1021/acsanm.1c03273; 10.1016/j.cej.2025.159714; 10.1016/j.nanoen.2025.111057; 10.1016/j.jechem.2026.05.024,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting; Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance; High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy; Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,13,71,True,1.0
TP_9bf3e9e0d388,TG,TC_577742254212::TC_af6bbcaf729f,TC_577742254212,material_system,platinum electrode,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,7,6,1,1995,2025,P0113; P0127; P0128; P0135; P0187; P0277; P0280,10.1039/c7ta04891b; 10.1149/1.1837047; 10.1149/1.2048394; 10.1021/acsnano.4c12294; 10.1016/j.elecom.2024.107683; 10.1002/adfm.202304067; 10.1016/j.elecom.2024.107750,"Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell; THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS; MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability; Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells",11,50,True,1.0
TP_5981e7d6b2f0,TG,TC_8d144801941b::TC_f104995fe14f,TC_8d144801941b,material_system,glycerol,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,material_system__structure_state,7,7,0,2016,2025,P0012; P0013; P0036; P0040; P0120; P0168; P0259,10.1016/j.cej.2025.167739; 10.1039/d5ta00253b; 10.1002/smll.202402700; 10.1039/d4tc01418a; 10.3866/pku.whxb201606281; 10.1021/acssensors.4c03099; 10.1021/acssensors.3c02172,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel; Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; Machine Learning Assisted Self-Powered Identity Recognition Based on Thermogalvanic Hydrogel for Intelligent Security; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; High-Performance Thermogalvanic Cell Based on Organic Nanofluids,7,25,True,1.0
TP_9ed50b9c7f7d,TG,TC_470f49a68893::TC_d51141fbc0ae,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,7,5,2,2018,2025,P0023; P0027; P0031; P0090; P0167; P0223; P0248,10.1021/acsapm.5c02573; 10.1016/j.mtener.2024.101546; 10.1016/j.colsurfa.2025.137971; 10.1038/s41467-018-07625-9; 10.1002/smll.202401427; 10.1039/d1cp01153g; 10.1016/j.nanoen.2025.111057,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,9,71,True,1.0
TP_f2091e4bdf62,TG,TC_a3d6bb3e8d3e::TC_2c5557073ad9,TC_a3d6bb3e8d3e,material_system,cellulose,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,7,5,2,2018,2024,P0048; P0076; P0102; P0150; P0167; P0180; P0200,10.1016/j.cej.2023.141274; 10.1002/eom2.12302; 10.1002/aenm.201802397; 10.1016/j.jpowsour.2024.234647; 10.1002/smll.202401427; 10.1016/j.mtsust.2022.100293; 10.1021/acs.nanolett.3c02870,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments; Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,7,11,True,1.0
TP_c9f7c63befad,TG,TC_6d3814acb95f::TC_d0a37a92a174,TC_6d3814acb95f,material_system,hydrogel,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,7,6,1,2020,2025,P0015; P0027; P0031; P0039; P0053; P0058; P0193,10.1002/adma.202300696; 10.1016/j.mtener.2024.101546; 10.1016/j.colsurfa.2025.137971; 10.1039/d2ee00738j; 10.1002/aenm.202303358; 10.1021/acs.nanolett.0c00800; 10.1039/d2ta09385e,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance; Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization; Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,79,19,True,1.0
TP_ae5ab2fcda5c,TG,TC_6d3814acb95f::TC_575b8475e747,TC_6d3814acb95f,material_system,hydrogel,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,7,1,6,2023,2026,P0003; P0043; P0080; P0180; P0247; P0267; P0268,10.1016/j.cej.2025.161288; 10.1016/j.nanoen.2023.108612; 10.1016/j.cej.2026.175294; 10.1016/j.mtsust.2022.100293; 10.1002/aenm.202500540; 10.1002/smll.202407529; 10.1016/j.cej.2024.152734,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect; Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,79,38,True,1.0
TP_82cfa095b46a,TG,TC_4b2db7e72622::TC_402d7ec84669,TC_4b2db7e72622,structure_state,gel-confined redox transport,TC_402d7ec84669,mechanism,ion-pairing and complexation,structure_state__mechanism,7,4,3,2023,2026,P0003; P0040; P0083; P0142; P0191; P0193; P0197,10.1016/j.cej.2025.161288; 10.1039/d4tc01418a; 10.1002/smll.202514359; 10.1002/advs.202509400; 10.1002/eom2.12428; 10.1039/d2ta09385e; 10.1016/j.est.2024.110437,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning; Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,62,17,True,1.0
TP_67814fc36a31,TG,TC_6d3814acb95f::TC_fcb70797c57c,TC_6d3814acb95f,material_system,hydrogel,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,7,4,3,2024,2026,P0008; P0012; P0019; P0040; P0082; P0158; P0267,10.1038/s41378-024-00693-6; 10.1016/j.cej.2025.167739; 10.1016/j.cej.2024.150816; 10.1039/d4tc01418a; 10.1016/j.cej.2026.178230; 10.1109/jsen.2025.3578352; 10.1002/smll.202407529,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel; Coupling thermogalvanic and piezoresistive effects in a robust hydrogel for Deep-Learning-Assisted Self-Powered sign language and object recognition; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Ultra-sensitive self-powered thermogalvanic hydrogel wristband enabled by resistance-gated strategy,79,8,True,1.0
TP_90be3eaaf3b7,TG,TC_6d3814acb95f::TC_0bff7d51cbea,TC_6d3814acb95f,material_system,hydrogel,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,6,5,1,2020,2025,P0051; P0057; P0136; P0156; P0181; P0191,10.1039/d3tc04133f; 10.1016/j.nanoen.2022.107449; 10.1021/acssuschemeng.4c10855; 10.1021/acsami.5c07204; 10.1002/adfm.202002867; 10.1002/eom2.12428,"Thermogalvanic organohydrogel-based non-contact self-powered electronics for advancing smart agriculture; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation; Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting; Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",79,14,True,1.0
