pair_id,edge_id,edge_type,analysis_layer,pair_key,left_global_concept_id,left_label,left_layer_node_id,right_global_concept_id,right_label,right_layer_node_id,source_node_id,target_node_id,directed,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,atomic_evidence_record_count,unique_sentence_support_count,authoritative_provenance_fk,relation_candidate_ids,strict_relation_candidate_ids,semantic_accepted_relation_ids,semantic_rejected_relation_ids,semantic_pending_relation_ids,production_relation_ids,pair_evidence_status,is_direct_exact_pair_overlap,direct_pair_overlap_id,cross_layer_partner_pair_id,observed_evidence,causal_claim,graph_edge_status
IP_97e935e0a088,IP_97e935e0a088,same_sentence_pair,iTE,GC_5e2268127286::GC_d068e9e698ac,GC_5e2268127286,thermophoretic difference,LN_5b76e6a18bd7,GC_d068e9e698ac,dual interaction,LN_265ea64406e1,LN_5b76e6a18bd7,LN_265ea64406e1,False,1,1,1,2025,2025,1,1,IP_97e935e0a088,AR_31ff8624dec1,AR_31ff8624dec1,,,AR_31ff8624dec1,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
IP_9803e2bb1944,IP_9803e2bb1944,same_sentence_pair,iTE,GC_088db65dc4ad::GC_5bf25be683d1,GC_088db65dc4ad,conductive polymer,LN_24af26e456ab,GC_5bf25be683d1,tems,LN_d0b836ed4b80,LN_24af26e456ab,LN_d0b836ed4b80,False,1,1,0,2025,2025,1,1,IP_9803e2bb1944,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98288e88fa90,IP_98288e88fa90,same_sentence_pair,iTE,GC_0a021ea07b1a::GC_c320e2ae1b74,GC_0a021ea07b1a,anionic polymer,LN_224b9bbf575b,GC_c320e2ae1b74,cation selective,LN_3ffaa02d4962,LN_224b9bbf575b,LN_3ffaa02d4962,False,1,1,0,2025,2025,1,1,IP_98288e88fa90,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_983ca8bc78ee,IP_983ca8bc78ee,same_sentence_pair,iTE,GC_47c6a6e3a833::GC_5ae96394b8ac,GC_47c6a6e3a833,hydrophobic interaction,LN_c3c50e3f4f3f,GC_5ae96394b8ac,differential thermal voltage,LN_16d78ad36f09,LN_c3c50e3f4f3f,LN_16d78ad36f09,False,1,1,0,2024,2024,1,1,IP_983ca8bc78ee,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_983d62faa166,IP_983d62faa166,same_sentence_pair,iTE,GC_118af0040619::GC_5e463861243d,GC_118af0040619,thermopower,LN_216afe04d2ac,GC_5e463861243d,photo thermoelectric,LN_2259c17d5d98,LN_216afe04d2ac,LN_2259c17d5d98,False,1,1,0,2023,2023,1,1,IP_983d62faa166,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9856fc40f357,IP_9856fc40f357,same_sentence_pair,iTE,GC_118af0040619::GC_f4d7f27bbdc8,GC_118af0040619,thermopower,LN_216afe04d2ac,GC_f4d7f27bbdc8,ionic thermoelectric generator,LN_fd99c5404456,LN_216afe04d2ac,LN_fd99c5404456,False,1,1,0,2026,2026,1,1,IP_9856fc40f357,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_985d0b915ec4,IP_985d0b915ec4,same_sentence_pair,iTE,GC_a0f6508eebeb::GC_a6f9556eafa0,GC_a0f6508eebeb,self healing property,LN_883b40e14940,GC_a6f9556eafa0,ionic hydrogel,LN_c8eeebe152b2,LN_883b40e14940,LN_c8eeebe152b2,False,1,1,0,2023,2023,1,1,IP_985d0b915ec4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_985e9f6268c7,IP_985e9f6268c7,same_sentence_pair,iTE,GC_6aad25b362be::GC_a3be2b74770b,GC_6aad25b362be,prominent ion migration,LN_50517beccc1b,GC_a3be2b74770b,metal halide perovskites,LN_f395830557ea,LN_50517beccc1b,LN_f395830557ea,False,1,1,0,2023,2023,1,1,IP_985e9f6268c7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9861024d1ea3,IP_9861024d1ea3,same_sentence_pair,iTE,GC_b838c71fa76b::GC_de17d78791a4,GC_b838c71fa76b,flexible ionic te composite,LN_ca985943a3af,GC_de17d78791a4,self healable,LN_a1112d5fceb4,LN_ca985943a3af,LN_a1112d5fceb4,False,1,1,0,2022,2022,1,1,IP_9861024d1ea3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_986d7949abc0,IP_986d7949abc0,same_sentence_pair,iTE,GC_c44c08236fb4::GC_f8594c410875,GC_c44c08236fb4,ionic seebeck coefficient,LN_e3e09bb3cf41,GC_f8594c410875,power density,LN_b3dcba085c3c,LN_e3e09bb3cf41,LN_b3dcba085c3c,False,1,1,0,2022,2022,1,1,IP_986d7949abc0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98741244a04a,IP_98741244a04a,same_sentence_pair,iTE,GC_14317421b282::GC_667b8c957730,GC_14317421b282,sodium hydroxide contained polyethylene oxide,LN_de5241b89702,GC_667b8c957730,power generator,LN_73924cb085ca,LN_de5241b89702,LN_73924cb085ca,False,1,1,0,2020,2020,1,1,IP_98741244a04a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98a46442f244,IP_98a46442f244,same_sentence_pair,iTE,GC_cb00bd87759e::GC_e7888ba5e114,GC_cb00bd87759e,agnws,LN_4f2d21ceadec,GC_e7888ba5e114,ionogel,LN_a183927bfcc4,LN_4f2d21ceadec,LN_a183927bfcc4,False,1,1,0,2025,2025,1,1,IP_98a46442f244,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98a803a6141d,IP_98a803a6141d,same_sentence_pair,iTE,GC_2123eff5e962::GC_bfdbe77c3dac,GC_2123eff5e962,synergistic host guest interaction,LN_1a72a4b3931e,GC_bfdbe77c3dac,host guest,LN_742ecf3bcd8b,LN_1a72a4b3931e,LN_742ecf3bcd8b,False,1,1,0,2026,2026,1,1,IP_98a803a6141d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98b6f7f0a265,IP_98b6f7f0a265,same_sentence_pair,iTE,GC_b5b2487a73d8::GC_d5d93b72a427,GC_b5b2487a73d8,koh electrolyte,LN_75a3919e9e8a,GC_d5d93b72a427,lignin derived hydrogel,LN_ad0e9132711f,LN_75a3919e9e8a,LN_ad0e9132711f,False,1,1,0,2024,2024,1,1,IP_98b6f7f0a265,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98c0e0a3fca3,IP_98c0e0a3fca3,same_sentence_pair,iTE,GC_79c8cd50963f::GC_997b53a0645d,GC_79c8cd50963f,energy density,LN_e7fce325cc22,GC_997b53a0645d,ionic thermoelectric capacitor,LN_30ebe24292ab,LN_e7fce325cc22,LN_30ebe24292ab,False,2,2,0,2023,2025,2,2,IP_98c0e0a3fca3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98d35dda9ea4,IP_98d35dda9ea4,same_sentence_pair,iTE,GC_c21beccead48::GC_df793d9f683b,GC_c21beccead48,conductivity,LN_a367f5923d44,GC_df793d9f683b,negative thermopower,LN_a73f25079af7,LN_a367f5923d44,LN_a73f25079af7,False,2,2,0,2024,2025,2,2,IP_98d35dda9ea4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98dbbb25f774,IP_98dbbb25f774,same_sentence_pair,iTE,GC_e89d14e00520::GC_fed2c0d6b89f,GC_e89d14e00520,cross linked,LN_914bbf8bf755,GC_fed2c0d6b89f,hydrogen ion transport,LN_7cf560bbf435,LN_914bbf8bf755,LN_7cf560bbf435,False,1,1,0,2022,2022,1,1,IP_98dbbb25f774,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98dd7a4b0615,IP_98dd7a4b0615,same_sentence_pair,iTE,GC_514e616a45e1::GC_906791189bba,GC_514e616a45e1,redox free electrolyte,LN_47c35ed29af7,GC_906791189bba,redox free,LN_eff847e61677,LN_47c35ed29af7,LN_eff847e61677,False,2,2,0,2016,2023,2,2,IP_98dd7a4b0615,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98e2a7daf99e,IP_98e2a7daf99e,same_sentence_pair,iTE,GC_21faa67da1fd::GC_2d2a71fe8e2c,GC_21faa67da1fd,conversion,LN_5c34d205f4c3,GC_2d2a71fe8e2c,electric double layer capacitor,LN_1dc5650062ce,LN_5c34d205f4c3,LN_1dc5650062ce,False,1,1,0,2022,2022,1,1,IP_98e2a7daf99e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_98e33a75bb81,IP_98e33a75bb81,same_sentence_pair,iTE,GC_854d252d9a45::GC_c44c08236fb4,GC_854d252d9a45,thermodiffusion,LN_fe84ac5d0da0,GC_c44c08236fb4,ionic seebeck coefficient,LN_e3e09bb3cf41,LN_fe84ac5d0da0,LN_e3e09bb3cf41,False,2,2,0,2022,2026,2,2,IP_98e33a75bb81,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_990c1fefcfa9,IP_990c1fefcfa9,same_sentence_pair,iTE,GC_01756cbebbe4::GC_9cef2df85545,GC_01756cbebbe4,metal assisted,LN_0b67eef6d1f6,GC_9cef2df85545,al2o3 membrane,LN_2c760f270035,LN_0b67eef6d1f6,LN_2c760f270035,False,1,1,0,2022,2022,1,1,IP_990c1fefcfa9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_990e2b738fa3,IP_990e2b738fa3,same_sentence_pair,iTE,GC_1bde68a96fb1::GC_f02d314233fd,GC_1bde68a96fb1,ionic power,LN_8db4c0f9a7fb,GC_f02d314233fd,pristine ph/ed ionogel,LN_aec0d7d26043,LN_8db4c0f9a7fb,LN_aec0d7d26043,False,1,1,0,2024,2024,1,1,IP_990e2b738fa3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_992b54c70b94,IP_992b54c70b94,same_sentence_pair,iTE,GC_985f88084486::GC_f69dd93a6812,GC_985f88084486,selective ion,LN_5ff6f2a32598,GC_f69dd93a6812,selective ion transport,LN_b9edc3c16f92,LN_5ff6f2a32598,LN_b9edc3c16f92,False,1,1,0,2025,2025,1,1,IP_992b54c70b94,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_993a5d0381e4,IP_993a5d0381e4,same_sentence_pair,iTE,GC_7a48e8b78445::GC_b370804a4a24,GC_7a48e8b78445,ionic thermoelectric oxygen sensor,LN_9abe4e4edb8f,GC_b370804a4a24,y2o3,LN_787e6b70d69a,LN_9abe4e4edb8f,LN_787e6b70d69a,False,1,1,0,2009,2009,1,1,IP_993a5d0381e4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_995fbf0089fb,IP_995fbf0089fb,same_sentence_pair,iTE,GC_86b6d47df12b::GC_889ed2972fa7,GC_86b6d47df12b,pronounced cation anion mobility,LN_eee3baaef197,GC_889ed2972fa7,enabling rapid chloride ion,LN_b104b3948d83,LN_eee3baaef197,LN_b104b3948d83,False,1,1,0,2025,2025,1,1,IP_995fbf0089fb,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9966e62c6977,IP_9966e62c6977,same_sentence_pair,iTE,GC_1bde68a96fb1::GC_f8e6cda9afe7,GC_1bde68a96fb1,ionic power,LN_8db4c0f9a7fb,GC_f8e6cda9afe7,ionic power factor,LN_6329623abf47,LN_8db4c0f9a7fb,LN_6329623abf47,False,6,6,0,2023,2026,6,6,IP_9966e62c6977,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_998ae28827e9,IP_998ae28827e9,same_sentence_pair,iTE,GC_a8e6012e4ab8::GC_c67d4e45ab78,GC_a8e6012e4ab8,transport,LN_1a86a9a998d2,GC_c67d4e45ab78,mass current,LN_349b305d4435,LN_1a86a9a998d2,LN_349b305d4435,False,1,1,0,2021,2021,1,1,IP_998ae28827e9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_998f913e81c2,IP_998f913e81c2,same_sentence_pair,iTE,GC_1e4abffd9295::GC_9f138d3cd94d,GC_1e4abffd9295,bmimbf4,LN_e00534d463f7,GC_9f138d3cd94d,diffusion,LN_4af4b913d1d9,LN_e00534d463f7,LN_4af4b913d1d9,False,1,1,0,2019,2019,1,1,IP_998f913e81c2,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_99b422319e82,IP_99b422319e82,same_sentence_pair,iTE,GC_bc536166f47d::GC_f02d314233fd,GC_bc536166f47d,ionic conductivity,LN_9721c108e06f,GC_f02d314233fd,pristine ph/ed ionogel,LN_aec0d7d26043,LN_9721c108e06f,LN_aec0d7d26043,False,1,1,0,2024,2024,1,1,IP_99b422319e82,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_99d5120821a6,IP_99d5120821a6,same_sentence_pair,iTE,GC_cd2b6120a445::GC_e10b9a148332,GC_cd2b6120a445,alkali metal cation,LN_42a539cb3a59,GC_e10b9a148332,ion diffusion rate,LN_c3d6410b6845,LN_42a539cb3a59,LN_c3d6410b6845,False,1,1,0,2025,2025,1,1,IP_99d5120821a6,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_99d73568d157,IP_99d73568d157,same_sentence_pair,iTE,GC_289748d66036::GC_291f0eaf8a0c,GC_289748d66036,ionic thermoelectric property,LN_0dd81f029c00,GC_291f0eaf8a0c,charging efficiency,LN_d0866ef105f3,LN_0dd81f029c00,LN_d0866ef105f3,False,1,1,0,2017,2017,1,1,IP_99d73568d157,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_99e18ee308b7,IP_99e18ee308b7,same_sentence_pair,iTE,GC_27998e08b8e3::GC_7320e2b5d0b7,GC_27998e08b8e3,hydration,LN_7cda85ecc3b3,GC_7320e2b5d0b7,regulation,LN_a845722623b9,LN_7cda85ecc3b3,LN_a845722623b9,False,1,1,1,2025,2025,1,1,IP_99e18ee308b7,AR_fed57ee4bc13,AR_fed57ee4bc13,AR_fed57ee4bc13,,,,semantic_accepted_human_pending,False,,,True,False,observed_pair_topology_noncausal
IP_9a05173c8e45,IP_9a05173c8e45,same_sentence_pair,iTE,GC_86b6d47df12b::GC_f30a91734f73,GC_86b6d47df12b,pronounced cation anion mobility,LN_eee3baaef197,GC_f30a91734f73,pronounced cation anion,LN_f92a991da798,LN_eee3baaef197,LN_f92a991da798,False,1,1,0,2025,2025,1,1,IP_9a05173c8e45,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a0d17f64e44,IP_9a0d17f64e44,same_sentence_pair,iTE,GC_4a6dd0de1ad3::GC_a513fe919676,GC_4a6dd0de1ad3,proton transport,LN_74b7cc91cef5,GC_a513fe919676,thermo diffusion,LN_d664775e780d,LN_74b7cc91cef5,LN_d664775e780d,False,1,1,1,2021,2021,1,1,IP_9a0d17f64e44,AR_254e147e20fb,AR_254e147e20fb,,,AR_254e147e20fb,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
IP_9a3565479b0a,IP_9a3565479b0a,same_sentence_pair,iTE,GC_66f64b2e393b::GC_b6d0ab6b6128,GC_66f64b2e393b,thermal diffusion,LN_df0e38f2a523,GC_b6d0ab6b6128,thermal diffusion entropy,LN_88afc7db26de,LN_df0e38f2a523,LN_88afc7db26de,False,1,1,0,2026,2026,1,1,IP_9a3565479b0a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a4918150caf,IP_9a4918150caf,same_sentence_pair,iTE,GC_278bc93dc75d::GC_e10ebc642cbc,GC_278bc93dc75d,ordered ion,LN_0e7874188bd3,GC_e10ebc642cbc,manning counterion condensation,LN_26c1ec220f9a,LN_0e7874188bd3,LN_26c1ec220f9a,False,1,2,0,2025,2025,2,2,IP_9a4918150caf,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a4afe8b8e87,IP_9a4afe8b8e87,same_sentence_pair,iTE,GC_a3047495ab0d::GC_dbd6999e9297,GC_a3047495ab0d,polyquaternium hydrogel,LN_52981bcbd1aa,GC_dbd6999e9297,programming hydration,LN_bd81e24adcb1,LN_52981bcbd1aa,LN_bd81e24adcb1,False,1,1,0,2026,2026,1,1,IP_9a4afe8b8e87,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a4f2406d796,IP_9a4f2406d796,same_sentence_pair,iTE,GC_c44c08236fb4::GC_cccc0f159dba,GC_c44c08236fb4,ionic seebeck coefficient,LN_e3e09bb3cf41,GC_cccc0f159dba,sodium ion,LN_181c482893c7,LN_e3e09bb3cf41,LN_181c482893c7,False,1,1,0,2023,2023,1,1,IP_9a4f2406d796,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a6673b6aeac,IP_9a6673b6aeac,same_sentence_pair,iTE,GC_b3e826ada78a::GC_bedcd07b534a,GC_b3e826ada78a,te property,LN_88679c0871e6,GC_bedcd07b534a,oxygen containing,LN_48eebbf3a06a,LN_88679c0871e6,LN_48eebbf3a06a,False,1,1,0,2025,2025,1,1,IP_9a6673b6aeac,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a67f9e4588b,IP_9a67f9e4588b,same_sentence_pair,iTE,GC_4851f3b91754::GC_de3ff645670e,GC_4851f3b91754,ion ion interaction,LN_6df0f74f6bae,GC_de3ff645670e,regulating thermoelectric property,LN_690ae83ae9e8,LN_6df0f74f6bae,LN_690ae83ae9e8,False,1,1,0,2026,2026,1,1,IP_9a67f9e4588b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a6f466b627f,IP_9a6f466b627f,same_sentence_pair,iTE,GC_02772d498f8b::GC_5547cc7758fa,GC_02772d498f8b,heat transfer,LN_fd0162447909,GC_5547cc7758fa,navier stokes,LN_8e6d7300ac33,LN_fd0162447909,LN_8e6d7300ac33,False,1,1,0,2022,2022,1,1,IP_9a6f466b627f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a7b315c44fa,IP_9a7b315c44fa,same_sentence_pair,iTE,GC_6f6f6e33138d::GC_f47cc568f1e7,GC_6f6f6e33138d,nanoconfined ti3c2tx ion channel,LN_919056cf9976,GC_f47cc568f1e7,trans nanochannel,LN_c1c02bbc73a8,LN_919056cf9976,LN_c1c02bbc73a8,False,1,1,0,2020,2020,1,1,IP_9a7b315c44fa,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a9bd6f7e6ea,IP_9a9bd6f7e6ea,same_sentence_pair,iTE,GC_6d24602b43cb::GC_d408e8afb81d,GC_6d24602b43cb,otf-,LN_11e1cc242140,GC_d408e8afb81d,n type ionic seebeck coefficient,LN_cd68dbb1ff56,LN_11e1cc242140,LN_cd68dbb1ff56,False,1,1,0,2023,2023,1,1,IP_9a9bd6f7e6ea,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9a9d037a8ada,IP_9a9d037a8ada,same_sentence_pair,iTE,GC_ae6495945c72::GC_cd62490e05c9,GC_ae6495945c72,protection sensor,LN_87c9052c740d,GC_cd62490e05c9,phase separation,LN_c8fc63eb708e,LN_87c9052c740d,LN_c8fc63eb708e,False,1,1,0,2026,2026,1,1,IP_9a9d037a8ada,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9aa5bb4f7d0d,IP_9aa5bb4f7d0d,same_sentence_pair,iTE,GC_b56faf462aaf::GC_e146beb5f1de,GC_b56faf462aaf,preferential diffusion,LN_c005b245bf49,GC_e146beb5f1de,subnanometer ion,LN_3d4caa052fb1,LN_c005b245bf49,LN_3d4caa052fb1,False,1,1,0,2020,2020,1,1,IP_9aa5bb4f7d0d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9aa92304e330,IP_9aa92304e330,same_sentence_pair,iTE,GC_1fe26aec9da5::GC_6cdb23f33c74,GC_1fe26aec9da5,ion polymer matrix interaction,LN_93c6a8a397a5,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,LN_93c6a8a397a5,LN_62e98998afef,False,1,1,0,2021,2021,1,1,IP_9aa92304e330,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ac23ec4ecc2,IP_9ac23ec4ecc2,same_sentence_pair,iTE,GC_1b4bd81e3b05::GC_dcc12f3294ea,GC_1b4bd81e3b05,conical pore,LN_468df52cbf13,GC_dcc12f3294ea,ionic concentration gradient,LN_0a30208ae715,LN_468df52cbf13,LN_0a30208ae715,False,1,1,1,2025,2025,1,1,IP_9ac23ec4ecc2,AR_c120b532b695,AR_c120b532b695,,,AR_c120b532b695,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
IP_9ac66bb8ede0,IP_9ac66bb8ede0,same_sentence_pair,iTE,GC_30bbbdc1e9cd::GC_ea9f856a5db7,GC_30bbbdc1e9cd,outstanding mechanical property,LN_246b9a053031,GC_ea9f856a5db7,chemical physical,LN_e4d95c74d7ac,LN_246b9a053031,LN_e4d95c74d7ac,False,1,1,0,2024,2024,1,1,IP_9ac66bb8ede0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ade27808900,IP_9ade27808900,same_sentence_pair,iTE,GC_b72dfffabc75::GC_ffb583ea6e97,GC_b72dfffabc75,adhesion property,LN_81025cf94202,GC_ffb583ea6e97,self healing,LN_ec0b3b216dcc,LN_81025cf94202,LN_ec0b3b216dcc,False,1,1,0,2023,2023,1,1,IP_9ade27808900,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ae29b0d5936,IP_9ae29b0d5936,same_sentence_pair,iTE,GC_682baa46e800::GC_b6d0ab6b6128,GC_682baa46e800,coupling ionic transport,LN_27ab81894558,GC_b6d0ab6b6128,thermal diffusion entropy,LN_88afc7db26de,LN_27ab81894558,LN_88afc7db26de,False,1,1,0,2026,2026,1,1,IP_9ae29b0d5936,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9aecab5c0637,IP_9aecab5c0637,same_sentence_pair,iTE,GC_aa7025094eaf::GC_f2dc513be1e2,GC_aa7025094eaf,repulsive interaction,LN_79145c9c67d5,GC_f2dc513be1e2,long range,LN_dfd57f9160db,LN_79145c9c67d5,LN_dfd57f9160db,False,1,1,0,2025,2025,1,1,IP_9aecab5c0637,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b31696554e9,IP_9b31696554e9,same_sentence_pair,iTE,GC_20b3bf0fb433::GC_344fc386eff5,GC_20b3bf0fb433,nanopore surface charge density,LN_89f413559bfa,GC_344fc386eff5,stable ionic thermoelectric coefficient,LN_90a4676ea7af,LN_89f413559bfa,LN_90a4676ea7af,False,1,1,0,2025,2025,1,1,IP_9b31696554e9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b380688145c,IP_9b380688145c,same_sentence_pair,iTE,GC_02eba7678e3e::GC_5fecb4c8cca5,GC_02eba7678e3e,harsh environment stability,LN_b04ee804a276,GC_5fecb4c8cca5,mechanical property,LN_7de8d55f1374,LN_b04ee804a276,LN_7de8d55f1374,False,1,1,0,2023,2023,1,1,IP_9b380688145c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b6283c4c363,IP_9b6283c4c363,same_sentence_pair,iTE,GC_174473113892::GC_9f138d3cd94d,GC_174473113892,confinement,LN_e1120a826795,GC_9f138d3cd94d,diffusion,LN_4af4b913d1d9,LN_e1120a826795,LN_4af4b913d1d9,False,1,1,0,2026,2026,1,1,IP_9b6283c4c363,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b68515e1049,IP_9b68515e1049,same_sentence_pair,iTE,GC_bc94ee622331::GC_f4d7f27bbdc8,GC_bc94ee622331,overall power,LN_ef957e9f2bf6,GC_f4d7f27bbdc8,ionic thermoelectric generator,LN_fd99c5404456,LN_ef957e9f2bf6,LN_fd99c5404456,False,1,1,0,2024,2024,1,1,IP_9b68515e1049,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b6a968f43c1,IP_9b6a968f43c1,same_sentence_pair,iTE,GC_84fa54fa9adb::GC_bc087337a7ac,GC_84fa54fa9adb,enabling cl--dominated ion,LN_6a381cfe4ecb,GC_bc087337a7ac,cl--dominated ion migration,LN_93ec77be6421,LN_6a381cfe4ecb,LN_93ec77be6421,False,1,1,0,2026,2026,1,1,IP_9b6a968f43c1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b8052d49a6d,IP_9b8052d49a6d,same_sentence_pair,iTE,GC_854d252d9a45::GC_cc45520ce5db,GC_854d252d9a45,thermodiffusion,LN_fe84ac5d0da0,GC_cc45520ce5db,p type thermopower,LN_d93afdee242d,LN_fe84ac5d0da0,LN_d93afdee242d,False,1,1,0,2023,2023,1,1,IP_9b8052d49a6d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b89fa856269,IP_9b89fa856269,same_sentence_pair,iTE,GC_20b3bf0fb433::GC_9041bd2ee6b9,GC_20b3bf0fb433,nanopore surface charge density,LN_89f413559bfa,GC_9041bd2ee6b9,mw/m2,LN_5dbc777157ae,LN_89f413559bfa,LN_5dbc777157ae,False,1,1,0,2025,2025,1,1,IP_9b89fa856269,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b9103d14d7b,IP_9b9103d14d7b,same_sentence_pair,iTE,GC_5225737d8d3a::GC_b0cb6a236a3b,GC_5225737d8d3a,ionic thermovoltage,LN_5d8ac0b7bb22,GC_b0cb6a236a3b,property ionic thermoelectric hydrogel,LN_aa2eaf32b4ba,LN_5d8ac0b7bb22,LN_aa2eaf32b4ba,False,1,1,0,2023,2023,1,1,IP_9b9103d14d7b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9b9dd9ad4d57,IP_9b9dd9ad4d57,same_sentence_pair,iTE,GC_cdd8fc69b80e::GC_e226e9925429,GC_cdd8fc69b80e,giant seebeck coefficient,LN_a69885ab0b11,GC_e226e9925429,stretchable ionic te electrolyte,LN_832675a47d32,LN_a69885ab0b11,LN_832675a47d32,False,1,1,0,2023,2023,1,1,IP_9b9dd9ad4d57,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
