entry_id,paper_id,source,year,title,doi,role,text,label,x,y
TG_0252_mechanism,TG_0252,TG,2026,Convection Effect on Resistance Components in Liquid Thermoelectric Converter,10.7566/JPSJ.95.044601,mechanism,convective mass transfer reduces diffusion resistance while solution and charge-transfer resistances remain largely unchanged,convective mass transfer reduces diffusio...,16.16008,-1.9983119
TG_0253_material,TG_0253,TG,2026,Role of strong electrolytes on resistivity components in a liquid themoelectronic converter,10.35848/1347-4065/ae2ec1,material,Fe(ClO4)2/Fe(ClO4)3 aqueous and methanol liquid thermoelectric converters with NaClO4 supporting electrolyte,Fe(ClO4)2/Fe(ClO4)3 aqueous and methanol...,18.836617,2.3329928
TG_0253_mechanism,TG_0253,TG,2026,Role of strong electrolytes on resistivity components in a liquid themoelectronic converter,10.35848/1347-4065/ae2ec1,mechanism,supporting electrolyte lowers solution resistance but raises charge-transfer/diffusion resistance through viscosity and concentration effects,supporting electrolyte lowers solution re...,16.20268,-2.0729918
TG_0254_material,TG_0254,TG,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,material,Cu+/Cu2+ liquid thermocells with thermosensitive crystallization and etched carbon cloth electrodes,Cu+/Cu2+ liquid thermocells with thermose...,17.712824,0.75387245
TG_0254_mechanism,TG_0254,TG,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,mechanism,Cu2+ crystallization sustains concentration gradient for higher thermopower; etched carbon cloth accelerates redox kinetics,Cu2+ crystallization sustains concentrati...,17.605022,0.6837701
TG_0255_material,TG_0255,TG,2026,Adiabatic Thermal Runaway Behaviors of Lithium-Ion Batteries With High-Capacity Cathodes (LiNi0.9Co0.05Mn0.05 O2 and LiFePO4) at the Cell Level: A Comparative Study,10.1115/1.4071375,material,129 Ah LiNi0.9Co0.05Mn0.05O2 and 107 Ah LiFePO4 lithium-ion cells,129 Ah LiNi0.9Co0.05Mn0.05O2 and 107...,15.178797,3.3933022
TG_0255_mechanism,TG_0255,TG,2026,Adiabatic Thermal Runaway Behaviors of Lithium-Ion Batteries With High-Capacity Cathodes (LiNi0.9Co0.05Mn0.05 O2 and LiFePO4) at the Cell Level: A Comparative Study,10.1115/1.4071375,mechanism,"different cathode chemistries and heat-generation kinetics produce distinct adiabatic thermal-runaway onset, warning time, and peak temperature",different cathode chemistries and heat-ge...,14.942557,0.2604017
TG_0256_material,TG_0256,TG,2025,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,10.1039/d5ta05193b,material,CuSO4/H2SO4 liquid-flow thermocell with Cu walls and foam Cu electrodes,CuSO4/H2SO4 liquid-flow thermocell with C...,17.404984,3.7196107
TG_0256_mechanism,TG_0256,TG,2025,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,10.1039/d5ta05193b,mechanism,Cu2+-H+/SO42- solvation entropy tuning enables n-p thermopower conversion and forced-flow power enhancement,Cu2+-H+/SO42- solvation entropy tuning en...,15.043854,-2.4337754
TG_0257_material,TG_0257,TG,2025,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,10.1016/j.cej.2025.168815,material,FeCl3/FeCl2 separate-flow n-type liquid-flow thermocell,FeCl3/FeCl2 separate-flow n-type liquid-f...,17.591642,3.6962092
TG_0257_mechanism,TG_0257,TG,2025,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,10.1016/j.cej.2025.168815,mechanism,mixing degrades Fe(H2O)5Cl2+ complexes and increases Fe3+-water redox solvation entropy and kinetics,mixing degrades Fe(H2O)5Cl2+ complexes an...,14.970676,-2.2536893
TG_0258_material,TG_0258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,material,"PVA/low-acyl gellan gum hydrogel with [Fe(CN)6]4-/3-, glycerol, and Li+",PVA/low-acyl gellan gum hydrogel with...,18.467623,3.2026086
TG_0258_mechanism,TG_0258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,mechanism,ferri/ferrocyanide thermogalvanic hydrogel with glycerol/Li+ anti-drying/antifreezing enables passive multimodal physiological sensing,ferri/ferrocyanide thermogalvanic hydroge...,17.966747,-0.7616004
TG_0259_material,TG_0259,TG,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,material,I2/I--generated hydrophobic I3- multifunctional hydrogel,I2/I--generated hydrophobic I3- multifunc...,17.648281,3.0571477
TG_0259_mechanism,TG_0259,TG,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,mechanism,"in situ Hofmeister effect from I3- rapidly forms reconstructable, self-healing, redox-active hydrogel for self-powered temperature/strain sensing",in situ Hofmeister effect from...,17.477306,-1.913001
TG_0260_material,TG_0260,TG,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,material,3D-printable gelatin/kappa-carrageenan hydrogel with SO42-/SO32- redox couple and silicone encapsulation,3D-printable gelatin/kappa-carrageenan hy...,17.114769,2.577799
TG_0260_mechanism,TG_0260,TG,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,mechanism,double-network porous printable hydrogel improves ion transport and deformation-stable thermogalvanic output,double-network porous printable hydrogel...,16.863918,0.6017622
TG_0261_material,TG_0261,TG,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,material,anatase TiO2 Li+ and Na+ intercalation/EDL electrodes with 30 nm and 5 nm particles,anatase TiO2 Li+ and Na+...,15.903535,3.28687
TG_0261_mechanism,TG_0261,TG,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,mechanism,"cation storage mode, structural disorder, and interfacial entropy tune electrochemical thermopower within TiO2","cation storage mode, structural disorder,...",15.502826,-2.1408598
TG_0262_material,TG_0262,TG,2026,Efficient seawater desalination enabled by temperature-regulated electrolyte gradient,10.1016/j.cej.2026.178256,material,ETRD system with LiFePO4/FePO4 solid mediator loops and thermocell,ETRD system with LiFePO4/FePO4 solid...,15.478946,2.2255611
TG_0262_mechanism,TG_0262,TG,2026,Efficient seawater desalination enabled by temperature-regulated electrolyte gradient,10.1016/j.cej.2026.178256,mechanism,temperature-regulated electrolyte gradient amplifies thermogalvanic output and drives continuous redox desalination,temperature-regulated electrolyte gradien...,15.958029,-0.6558667
TG_0263_material,TG_0263,TG,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,material,DES/PVA gel electrolyte with [Fe(CN)6]3-/4-,DES/PVA gel electrolyte with [Fe(CN)6]3-/4-,18.705843,3.6171165
TG_0263_mechanism,TG_0263,TG,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,mechanism,"deep eutectic solvent densifies/crystallizes PVA network and asymmetrically solvates ferri/ferrocyanide, improving robustness and thermopower",deep eutectic solvent densifies/crystalli...,19.02238,2.9315753
TG_0264_material,TG_0264,TG,2025,Sensitivity Factors of Thermally Regenerative Electrochemical Cycle Systems Using Fuel Cell's Waste Heat,10.3390/en18205422,material,TREC systems using fuel-cell waste heat and redox pairs,TREC systems using fuel-cell waste...,15.310293,2.1178043
TG_0264_mechanism,TG_0264,TG,2025,Sensitivity Factors of Thermally Regenerative Electrochemical Cycle Systems Using Fuel Cell's Waste Heat,10.3390/en18205422,mechanism,sensitivity analysis shows redox thermal coefficients and membrane active area dominate TREC heat-recovery performance,sensitivity analysis shows redox thermal...,14.043416,-0.9808333
TG_0265_material,TG_0265,TG,2025,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive,10.1016/j.jpowsour.2025.236165,material,P-type and N-type redox thermocells with carboxylated chitosan additive and MPC Metal/PET/carbon-felt packing,P-type and N-type redox thermocells...,18.574251,1.4646957
TG_0265_mechanism,TG_0265,TG,2025,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive,10.1016/j.jpowsour.2025.236165,mechanism,carboxylated chitosan enhances Seebeck coefficients for both p/n redox systems and lightweight sandwich packing lowers cost/resistance,carboxylated chitosan enhances Seebeck co...,16.254448,-2.0544999
TG_0266_material,TG_0266,TG,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,material,MXene/PVA hydrogel with Cu2+/Cl- ions and Cu electrodes,MXene/PVA hydrogel with Cu2+/Cl- ions...,17.58867,2.7003906
TG_0266_mechanism,TG_0266,TG,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,mechanism,MXene tunes Cu2+/Cl- thermodiffusion while Cu/Cu2+ interfacial redox enables continuous current; gel also senses strain/temperature,MXene tunes Cu2+/Cl- thermodiffusion whil...,17.11698,0.71501875
TG_0267_material,TG_0267,TG,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,material,gelatin-CsCl ionic hydrogel with carbon-based paper electrodes,gelatin-CsCl ionic hydrogel with carbon-b...,17.09269,3.0997992
TG_0267_mechanism,TG_0267,TG,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,mechanism,"CBP electrode infiltration restricts cations and facilitates anion thermodiffusion, switching thermopower and improving supercapacitor energy output",CBP electrode infiltration restricts cati...,16.843954,0.23445867
TG_0268_material,TG_0268,TG,2024,Tough and elastic hydrogel thermocells for heat energy utilization,10.1016/j.cej.2024.152887,material,skin-like dense interwoven hydrogel thermocell,skin-like dense interwoven hydrogel therm...,17.769773,2.9072137
TG_0268_mechanism,TG_0268,TG,2024,Tough and elastic hydrogel thermocells for heat energy utilization,10.1016/j.cej.2024.152887,mechanism,dense network disperses stress and blocks cracks while redox thermogalvanic reactions provide stable stretchable heat-to-electric output,dense network disperses stress and...,18.028109,0.8144072
TG_0269_material,TG_0269,TG,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,material,K3/K4Fe(CN)6 aqueous electrolyte with ethanol addition,K3/K4Fe(CN)6 aqueous electrolyte with eth...,17.824162,4.005784
TG_0269_mechanism,TG_0269,TG,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,mechanism,ethanol-induced thermosensitive K4Fe(CN)6 solubility creates large ferrocyanide concentration gradient and suppresses heat convection,ethanol-induced thermosensitive K4Fe(CN)6...,15.281957,-0.53195
TG_0270_material,TG_0270,TG,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,material,p(SBMA-MMA) copolymer hydrogel immersed in Fe(ClO4)2/3,p(SBMA-MMA) copolymer hydrogel immersed i...,18.914457,2.1281238
TG_0270_mechanism,TG_0270,TG,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,mechanism,"SBMA provides ionic conduction, MMA provides mechanical stability, and Fe2+/Fe3+ perchlorate supplies n-type thermogalvanic output","SBMA provides ionic conduction, MMA...",16.938654,-0.046996273
TG_0271_material,TG_0271,TG,2024,High-performance wood-based thermoelectric sponges for thermal energy harvesting and smart buildings,10.1007/s12274-024-6467-y,material,wood-based thermoelectric sponge with tellurium thermoelectric nanowires,wood-based thermoelectric sponge with tel...,17.079018,1.6158403
TG_0271_mechanism,TG_0271,TG,2024,High-performance wood-based thermoelectric sponges for thermal energy harvesting and smart buildings,10.1007/s12274-024-6467-y,mechanism,"wood channels and compressive cycling improve Te nanowire contact, enhancing electronic thermoelectric Seebeck response for buildings",wood channels and compressive cycling...,17.012123,-0.85832524
TG_0272_material,TG_0272,TG,2025,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,10.1039/d4ee03351e,material,moderate-concentration phase-change thermodiffusion electrolyte,moderate-concentration phase-change therm...,15.10693,-0.10587423
TG_0272_mechanism,TG_0272,TG,2025,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,10.1039/d4ee03351e,mechanism,phase transition reversibly changes dominant ion transport and switches thermopower polarity from p-type to n-type,phase transition reversibly changes domin...,18.52578,1.3433766
TG_0273_material,TG_0273,TG,2023,High-performance ionic thermoelectric materials and emerging applications of ionic thermoelectric devices,10.1016/j.mtener.2023.101342,material,high-performance ionic thermoelectric materials/devices,high-performance ionic thermoelectric mat...,15.120913,1.3798926
TG_0273_mechanism,TG_0273,TG,2023,High-performance ionic thermoelectric materials and emerging applications of ionic thermoelectric devices,10.1016/j.mtener.2023.101342,mechanism,"review summarizes optimization of ionic thermoelectric materials and devices for low-grade, solar, and body heat harvesting",review summarizes optimization of ionic...,14.872897,1.3027605
TG_0274_material,TG_0274,TG,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,material,micro-ionic thermocell with Fe(CN)6 4-/3- electrolyte and soft-lithography microstructures,micro-ionic thermocell with Fe(CN)6 4-/3-...,18.69435,3.6238332
TG_0274_mechanism,TG_0274,TG,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,mechanism,"microstructure-electrolyte interfacial effects accelerate solvation entropy change, ion reaction, and mass transfer",microstructure-electrolyte interfacial ef...,15.446791,-2.136757
TG_0275_material,TG_0275,TG,2023,Integrated Moist-Thermoelectric Generator for Efficient Waste Steam Energy Utilization,10.1002/advs.202206071,material,flexible moist-thermoelectric generator with polyelectrolyte membrane,flexible moist-thermoelectric generator w...,17.296852,1.8386428
TG_0275_mechanism,TG_0275,TG,2023,Integrated Moist-Thermoelectric Generator for Efficient Waste Steam Energy Utilization,10.1002/advs.202206071,mechanism,"water adsorption and heat induce Na+/H+ dissociation and diffusion, combining moist-electric and thermoelectric mechanisms",water adsorption and heat induce...,16.869917,0.9596751
TG_0276_material,TG_0276,TG,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,material,FeNC electrocatalyst with Fe2+/Fe3+ redox couple in thermo-electrochemical cells,FeNC electrocatalyst with Fe2+/Fe3+ redox...,14.732224,2.7068982
TG_0276_mechanism,TG_0276,TG,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,mechanism,chaotropic counteranions increase Fe2+/3+ solvation disorder and FeNC accelerates inner-sphere redox kinetics at low cost,chaotropic counteranions increase Fe2+/3+...,15.13976,-2.026354
TG_0277_material,TG_0277,TG,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,material,aqueous biphasic K3/K4[Fe(CN)6] liquid thermocell with porous graphite felt electrode,aqueous biphasic K3/K4[Fe(CN)6] liquid th...,18.728128,4.562816
TG_0277_mechanism,TG_0277,TG,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,mechanism,"biphase solvent creates different electrode solvation environments and suppresses convection, improving Seebeck and reducing thermal conductivity",biphase solvent creates different electro...,16.675274,-0.80092424
TG_0278_material,TG_0278,TG,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,material,single-pillar thermocells with hydrophilic pyrolytic graphite sheet electrodes,single-pillar thermocells with hydrophili...,16.534416,3.647298
TG_0278_mechanism,TG_0278,TG,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,mechanism,compact thermocells harvest body/solar heat to power DC-DC converters and wireless sensors,compact thermocells harvest body/solar he...,16.028551,1.2145151
TG_0279_material,TG_0279,TG,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,material,planar Sb:SnO2 or Pt electrode thermo-electrochemical cells with ferro/ferricyanide electrolyte,planar Sb:SnO2 or Pt electrode...,14.5972,2.7201192
TG_0279_mechanism,TG_0279,TG,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,mechanism,in-plane architecture and porous Sb:SnO2 electrodes increase temperature coefficient and maximum power output relative to standard layouts,in-plane architecture and porous Sb:SnO2...,15.486035,-1.5376714
TG_0280_material,TG_0280,TG,2017,High Power Density Electrochemical Thermocells for Inexpensively Harvesting Low-Grade Thermal Energy,10.1002/adma.201605652,material,Pt-free electrochemical thermocells,Pt-free electrochemical thermocells,14.9496355,2.533897
TG_0280_mechanism,TG_0280,TG,2017,High Power Density Electrochemical Thermocells for Inexpensively Harvesting Low-Grade Thermal Energy,10.1002/adma.201605652,mechanism,low-cost electrode/cell design delivers high power density under large interelectrode temperature difference,low-cost electrode/cell design delivers h...,15.684587,-0.9784106
TG_0281_material,TG_0281,TG,2022,"Thermocells-enabled low-grade heat harvesting: challenge, progress, and prospects",10.1016/j.mtener.2022.101032,material,p-type and n-type thermocells and redox-pair/device architectures,p-type and n-type thermocells and...,18.60004,1.458445
TG_0281_mechanism,TG_0281,TG,2022,"Thermocells-enabled low-grade heat harvesting: challenge, progress, and prospects",10.1016/j.mtener.2022.101032,mechanism,"review maps p/n redox thermodynamics, kinetics, electrolyte/electrode bottlenecks, and integrated low-grade heat harvesting strategies","review maps p/n redox thermodynamics,...",14.733308,1.1095289
TG_0282_material,TG_0282,TG,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,material,I-/I3- thermo-electrochemical cell with alpha-cyclodextrin host,I-/I3- thermo-electrochemical cell with a...,14.766527,2.5743709
TG_0282_mechanism,TG_0282,TG,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,mechanism,temperature-dependent alpha-cyclodextrin-triiodide complexation creates redox-ion concentration gradient and enhanced Seebeck coefficient,temperature-dependent alpha-cyclodextrin...,14.826313,-0.55773175
TG_0283_material,TG_0283,TG,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,material,Cu/Cu2+ n-type thermocell with thermosensitive crystallization and 3D multi-structured electrodes,Cu/Cu2+ n-type thermocell with thermosens...,17.6635,0.69138294
TG_0283_mechanism,TG_0283,TG,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,mechanism,"Cu2+ crystallization boosts thermopower and 3D electrodes improve kinetics, enabling high-performance p-n thermocell integration",Cu2+ crystallization boosts thermopower a...,17.636341,0.5602535
TG_0284_material,TG_0284,TG,2020,Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells,10.1016/j.electacta.2020.135651,material,"Fe(III/II) perchlorate, chloride, and sulfate redox electrolytes","Fe(III/II) perchlorate, chloride, and sul...",19.286114,1.2335436
TG_0284_mechanism,TG_0284,TG,2020,Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells,10.1016/j.electacta.2020.135651,mechanism,"non-coordinating perchlorate preserves Fe(H2O)6 3+/2+ hydration-number change, raising Seebeck coefficient and ionic conductivity",non-coordinating perchlorate preserves Fe...,14.835112,-0.97606593
TG_0285_material,TG_0285,TG,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,material,mandarin-peel-derived porous carbon thermocell electrodes,mandarin-peel-derived porous carbon therm...,16.476562,3.439068
TG_0285_mechanism,TG_0285,TG,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,mechanism,carbonization/nitrogen-doped porosity increases electrode active area for temperature-dependent redox thermocell output,carbonization/nitrogen-doped porosity inc...,14.426495,-0.16524132
TG_0286_material,TG_0286,TG,2014,Charging-free electrochemical system for harvesting low-grade thermal energy,10.1073/pnas.1415097111,material,charging-free TREC with soluble Fe(CN)6 3-/4- and Prussian blue particles,charging-free TREC with soluble Fe(CN)6...,18.209846,3.7606077
TG_0286_mechanism,TG_0286,TG,2014,Charging-free electrochemical system for harvesting low-grade thermal energy,10.1073/pnas.1415097111,mechanism,"spontaneous full-cell reaction reverses direction between low and high temperature, allowing two discharge steps without external charging",spontaneous full-cell reaction reverses d...,15.025922,0.85072076
TG_0287_material,TG_0287,TG,2016,Enhanced thermal energy harvesting performance of a cobalt redox couple in ionic liquid-solvent mixtures,10.1039/c5cp04305k,material,cobalt bipyridyl redox couple in mixed MPN/[C2mim][B(CN)4] ionic-liquid/molecular solvent electrolyte,cobalt bipyridyl redox couple in...,16.299068,2.417498
TG_0287_mechanism,TG_0287,TG,2016,Enhanced thermal energy harvesting performance of a cobalt redox couple in ionic liquid-solvent mixtures,10.1039/c5cp04305k,mechanism,"mixed solvent improves ionic conductivity and diffusion of cobalt redox species, raising thermoelectrochemical power output",mixed solvent improves ionic conductivity...,16.903744,-0.34445044
TG_0288_material,TG_0288,TG,2010,Harvesting Waste Thermal Energy Using Carbon-Nanotube-Based Thermo-Electrochemical Cell,10.1021/nl903267n,material,multiwalled carbon nanotube thermocell electrodes in practical cell formats,multiwalled carbon nanotube thermocell el...,16.320387,3.2543306
TG_0288_mechanism,TG_0288,TG,2010,Harvesting Waste Thermal Energy Using Carbon-Nanotube-Based Thermo-Electrochemical Cell,10.1021/nl903267n,mechanism,MWNT high surface area and fast redox-mediated electron transfer increase current and Carnot-relative efficiency,MWNT high surface area and...,15.5985155,-1.662131
TG_0289_material,TG_0289,TG,2023,"Hierarchical heterostructure built on the basis of SiO2 dielectric matrix and supramolecular complex ?-cyclodextrin-ferrocene: Fabrication, physical properties and applications",10.1016/j.materresbull.2023.112220,material,SiO2 dielectric matrix with alpha-cyclodextrin-ferrocene supramolecular clathrate,SiO2 dielectric matrix with alpha-cyclode...,15.711991,2.7615316
TG_0289_mechanism,TG_0289,TG,2023,"Hierarchical heterostructure built on the basis of SiO2 dielectric matrix and supramolecular complex ?-cyclodextrin-ferrocene: Fabrication, physical properties and applications",10.1016/j.materresbull.2023.112220,mechanism,"ferrocene oxidation and hierarchical dielectric structure produce thermoEMF, spin EMF, photo-EMF, and quantum-capacitive effects",ferrocene oxidation and hierarchical diel...,16.645405,3.0735176
TG_0290_material,TG_0290,TG,2018,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,10.1002/cssc.201800794,material,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,MPN cobalt bipyridyl redox electrolyte...,16.563108,2.2245967
TG_0290_mechanism,TG_0290,TG,2018,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,10.1002/cssc.201800794,mechanism,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,quasi-solid gel suppresses leakage while...,16.966341,4.276287
TG_0291_material,TG_0291,TG,2023,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,10.3390/en16145434,material,PEM-based TGC with two H2/H2O electrodes at different temperatures/gas compositions,PEM-based TGC with two H2/H2O...,15.633137,1.3390833
TG_0291_mechanism,TG_0291,TG,2023,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,10.3390/en16145434,mechanism,temperature and concentration gradients drive coupled proton transport and electrode potential differences described by nonequilibrium thermodynamics,temperature and concentration gradients d...,15.791856,0.05457515
TG_0292_material,TG_0292,TG,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,material,PEDOT conducting polymer electrode with ferro/ferricyanide electrolyte,PEDOT conducting polymer electrode with...,19.16715,0.53533435
TG_0292_mechanism,TG_0292,TG,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,mechanism,percolation-based bulk electronic transport in PEDOT controls heterogeneous electron transfer and thermogalvanic power,percolation-based bulk electronic transpo...,15.825757,-1.358598
TG_0293_material,TG_0293,TG,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,material,CNT-reduced graphene oxide composite thermocell electrodes,CNT-reduced graphene oxide composite ther...,18.20767,4.162944
TG_0293_mechanism,TG_0293,TG,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,mechanism,abstract unavailable; title indicates CNT/rGO carbon composite electrodes for thermal energy harvesting thermocells,abstract unavailable; title indicates CNT...,16.549408,1.6157901
TG_0294_material,TG_0294,TG,2023,Thermal Gradient Infrared Spectroscopy for Diffusion in Polymers,10.1021/acs.jpcb.3c04130,material,SEO block copolymer/LiTFSI polymer electrolyte studied by thermal-gradient FTIR-ATR,SEO block copolymer/LiTFSI polymer electr...,18.904894,1.4028084
TG_0294_mechanism,TG_0294,TG,2023,Thermal Gradient Infrared Spectroscopy for Diffusion in Polymers,10.1021/acs.jpcb.3c04130,mechanism,temperature-gradient Soret effect creates salt concentration gradients used to measure diffusion in polymer electrolytes relevant to thermogalvanic cells,temperature-gradient Soret effect creates...,15.509923,-0.16461341
TG_0295_material,TG_0295,TG,2018,Exploiting the waste heat from an alkaline fuel cell via electrochemical cycles,10.1016/j.energy.2017.10.112,material,"AFC-TREC hybrid system with alkaline fuel cell, multiple TRECs, and regenerator",AFC-TREC hybrid system with alkaline...,15.461203,2.1919675
TG_0295_mechanism,TG_0295,TG,2018,Exploiting the waste heat from an alkaline fuel cell via electrochemical cycles,10.1016/j.energy.2017.10.112,mechanism,thermally regenerative electrochemical cycles harvest alkaline fuel-cell waste heat to raise hybrid power density,thermally regenerative electrochemical cy...,15.067306,2.0957766
TG_0296_material,TG_0296,TG,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,material,solid-state polyelectrolytes with ionic thermodiffusion/Soret effect,solid-state polyelectrolytes with ionic t...,16.665117,0.5983993
TG_0296_mechanism,TG_0296,TG,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,mechanism,humidity-dependent ion conductivity and thermopower correlations guide thermal-to-electrical conversion by mobile ions,humidity-dependent ion conductivity and t...,17.047142,-0.2497268
TG_0297_material,TG_0297,TG,2017,Using electrochemical cycles to efficiently exploit the waste heat from a proton exchange membrane fuel cell,10.1016/j.enconman.2017.04.058,material,PEMFC-TREC hybrid system,PEMFC-TREC hybrid system,15.477172,2.2445164
