paper_id,source_membership,year,title,doi,node_id,node_label,node_role,node_subtype,source_concept_type,provenance,evidence_text,evidence_status,confidence,observed_in_source,document_frequency,historical_graph_eligible,recommendation_target_eligible
P1719,iTE,2026,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,10.1002/adfm.202532004,TC_ee0a98d9cc93,PEDOT,material_system,conducting polymer,material_entity,audited_paper_concept_map,PEDOT,controlled_rule,0.94,True,102,True,True
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_17123185c248,electronic-structure modulation,mechanism,electronic structure,solid_state_mechanism,audited_paper_concept_map,density of states,controlled_rule,0.94,True,265,True,True
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_72b4ae05a4a9,perovskite,material_system,solid thermoelectric family,material_system,audited_paper_concept_map,perovskites,controlled_rule,0.94,True,144,True,True
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_929c7f35a00d,Cs2RbScI6,material_system,chemical formula,material_entity,audited_paper_concept_map,Cs2RbScI6,chemical_formula_parser,0.9,True,1,False,False
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"iodide double perovskites Cs2RbScI6 and Cs2NaScI6 | ionic bonding, alkali-dependent band gaps, p-type mobility, and favorable Seebeck/ZT values support thermoelectric/optoelectronic use",domain_curated_rule,0.97,True,273,True,False
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_a2742a0b512a,Cs2NaScI6,material_system,chemical formula,material_entity,audited_paper_concept_map,Cs2NaScI6,chemical_formula_parser,0.9,True,1,False,False
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_d2014d12e766,iodide/triiodide redox chemistry,mechanism,redox mechanism,redox_chemistry,audited_paper_concept_map,"iodide double perovskites Cs2RbScI6 and Cs2NaScI6 | ionic bonding, alkali-dependent band gaps, p-type mobility, and favorable Seebeck/ZT values support thermoelectric/optoelectronic use",domain_curated_rule,0.97,True,39,True,True
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,Seebeck coefficient,controlled_rule,0.94,True,822,True,False
P1720,iTE,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_07500f5feb43,dynamic crosslinked gel network,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,"bacterial cellulose/sodium alginate/PEDOT/PANI composite aerogel crosslinked by Ca2+ | Ca2+-mediated ionic crosslinking strengthens the BC/SA network while PEDOT/PANI create continuous electron-transport pathways for TE, sensing, and storage",domain_curated_rule,0.97,True,42,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,"bacterial cellulose/sodium alginate/PEDOT/PANI composite aerogel crosslinked by Ca2+ | Ca2+-mediated ionic crosslinking strengthens the BC/SA network while PEDOT/PANI create continuous electron-transport pathways for TE, sensing, and storage",domain_curated_rule,0.97,True,68,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_540ecfd38637,alginate,material_system,biopolymer,material_entity,audited_paper_concept_map,alginate,controlled_rule,0.94,True,12,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_94ded4355708,power factor,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,power factor,controlled_rule,0.94,True,270,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_9efe72c79875,high conductivity,outcome_property,property/metric,property_metric,audited_paper_concept_map,high conductivity,cleaned_open_concept,0.78,True,26,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_9f58ed907e7b,electrical conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,electrical conductivity,controlled_rule,0.94,True,320,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_a3d6bb3e8d3e,cellulose,material_system,biopolymer,material_entity,audited_paper_concept_map,cellulose,controlled_rule,0.94,True,56,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_c56e71f05aa0,thermal charging redox storage,device_context,device function,device_function,audited_paper_concept_map,"bacterial cellulose/sodium alginate/PEDOT/PANI composite aerogel crosslinked by Ca2+ | Ca2+-mediated ionic crosslinking strengthens the BC/SA network while PEDOT/PANI create continuous electron-transport pathways for TE, sensing, and storage",domain_curated_rule,0.97,True,103,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,Seebeck coefficient,controlled_rule,0.94,True,822,True,False
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_ec3feb9c0ab9,bacterial cellulose,material_system,biopolymer,material_entity,audited_paper_concept_map,bacterial cellulose,controlled_rule,0.94,True,10,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_ee0a98d9cc93,PEDOT,material_system,conducting polymer,material_entity,audited_paper_concept_map,PEDOT,controlled_rule,0.94,True,102,True,True
P1721,iTE,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_212d660dedb6,lattice thermal-conductivity suppression,mechanism,thermal transport,solid_state_mechanism,audited_paper_concept_map,lowering resistivity/Seebeck magnitude and lattice thermal conductivity,controlled_rule,0.94,True,100,True,True
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_243d2423b02d,phonon scattering,mechanism,thermal transport,solid_state_mechanism,audited_paper_concept_map,phonon scattering,controlled_rule,0.94,True,94,True,True
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_24bff47899c0,lattice thermal conductivity kappa,outcome_property,property/metric,property_metric,audited_paper_concept_map,lattice thermal conductivity kappa,cleaned_open_concept,0.78,True,4,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_29e6f835676f,thermal conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,thermal conductivity,controlled_rule,0.94,True,421,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_40d9828bf439,carrier-concentration optimization,mechanism,electronic transport,solid_state_mechanism,audited_paper_concept_map,carrier concentration,controlled_rule,0.94,True,124,True,True
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_753f72002a8f,lattice thermal conductivity,outcome_property,property/metric,property_metric,audited_paper_concept_map,lattice thermal conductivity,cleaned_open_concept,0.78,True,155,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_96183bbe79fc,thermal conductivity kappa,outcome_property,property/metric,property_metric,audited_paper_concept_map,thermal conductivity kappa,cleaned_open_concept,0.78,True,13,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_a617f8794240,conductivity kappa,outcome_property,property/metric,property_metric,audited_paper_concept_map,conductivity kappa,cleaned_open_concept,0.78,True,13,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,Seebeck coefficient,controlled_rule,0.94,True,822,True,False
P1722,iTE,2012,Transport and thermoelectric properties of n-type Ruddlesden-Popper phase (Sr1-xGdx)3(Ti1-yTay)2O7 oxides,10.1088/0022-3727/45/41/415401,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_402d7ec84669,ion-pairing and complexation,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique. || The higher electrical conductivity of 50 PVA:50 PVP:15 wt% NaCl concentration has been found to be 1.747 x 10(-3) Scm(-1) at room temperature.",C_adjacent_enabling_evidence,10.0,True,64,True,True
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_6b68476b0f17,higher electrical conductivity,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique. || The higher electrical conductivity of 50 PVA:50 PVP:15 wt% NaCl concentration has been found to be 1.747 x 10(-3) Scm(-1) at room temperature.",C_adjacent_enabling_evidence,10.0,True,10,True,False
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_7b6939d3074f,polyvinylpyrrolidone (PVP),material_system,polymer,material_entity,audited_paper_concept_map,PVP,controlled_rule,0.94,True,5,True,True
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_96be20ab7fea,infrared spectroscopy,evidence_method,characterization method,characterization_method,audited_paper_concept_map,infrared spectroscopy,cleaned_open_concept,0.78,True,14,True,False
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_9f13acbae86e,polymer electrolyte,material_system,electrolyte and solvent,material_system,audited_paper_concept_map,polymer electrolyte,controlled_rule,0.94,True,13,True,True
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_9f58ed907e7b,electrical conductivity,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique. || The higher electrical conductivity of 50 PVA:50 PVP:15 wt% NaCl concentration has been found to be 1.747 x 10(-3) Scm(-1) at room temperature.",C_adjacent_enabling_evidence,10.0,True,320,True,False
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,claim_device_context,claim_device_context,claim_device_context,"Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique. || The higher electrical conductivity of 50 PVA:50 PVP:15 wt% NaCl concentration has been found to be 1.747 x 10(-3) Scm(-1) at room temperature.",C_adjacent_enabling_evidence,10.0,True,273,True,False
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_a45b298d4663,coordination or ion pairing,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,"Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique.",C_adjacent_enabling_evidence,10.0,True,46,True,True
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,polymer,material_entity,audited_paper_concept_map,PVA,controlled_rule,0.94,True,77,True,True
P1723,iTE,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,TC_cf760330a95c,X-ray diffraction,evidence_method,structure characterization,characterization_method,audited_paper_concept_map,X-ray diffraction,controlled_rule,0.94,True,150,True,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_1305b687cc4f,charge-carrier mobility,mechanism,electronic transport,solid_state_mechanism,audited_paper_concept_map,electron mobility,controlled_rule,0.94,True,59,True,True
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_16f719d4071d,photothermal thermogalvanic integration,device_context,device function,device_function,audited_paper_concept_map,"double perovskites Sr2MgSO6 and Sr2MgSeO6 | dominant ionic bonding with moderate chalcogen-oxygen covalency, low exciton binding, and positive Seebeck values govern optoelectronic and p-type TE behavior",domain_curated_rule,0.97,True,310,True,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_17123185c248,electronic-structure modulation,mechanism,electronic structure,solid_state_mechanism,audited_paper_concept_map,electronic structure,controlled_rule,0.94,True,265,True,True
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_1d1e24e50639,positive seebeck,outcome_property,property/metric,property_metric,audited_paper_concept_map,positive seebeck,cleaned_open_concept,0.78,True,14,True,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_2f2aab3565db,Sr2MgSeO6,material_system,chemical formula,material_entity,audited_paper_concept_map,Sr2MgSeO6,chemical_formula_parser,0.9,True,1,False,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_5b7efa8b927f,Sr2MgSO6,material_system,chemical formula,material_entity,audited_paper_concept_map,Sr2MgSO6,chemical_formula_parser,0.9,True,1,False,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_72b4ae05a4a9,perovskite,material_system,solid thermoelectric family,material_system,audited_paper_concept_map,perovskites,controlled_rule,0.94,True,144,True,True
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"double perovskites Sr2MgSO6 and Sr2MgSeO6 | dominant ionic bonding with moderate chalcogen-oxygen covalency, low exciton binding, and positive Seebeck values govern optoelectronic and p-type TE behavior",domain_curated_rule,0.97,True,273,True,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_ac696e04502a,molecular dynamics,evidence_method,atomistic simulation,computational_method,audited_paper_concept_map,molecular dynamics,controlled_rule,0.94,True,51,True,False
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_d04897b58cd1,chalcogenide,material_system,solid thermoelectric family,material_system,audited_paper_concept_map,chalcogenide,controlled_rule,0.94,True,65,True,True
P1724,iTE,2026,"First-principles investigation of the structural, optoelectronic, and thermoelectric properties of Sr2MgXO6 (X = S, Se) double perovskite materials",10.1038/s41598-026-49506-y,TC_d92c13f679c0,density functional theory,evidence_method,electronic-structure calculation,computational_method,audited_paper_concept_map,density functional theory,controlled_rule,0.94,True,174,True,False
P1725,iTE,2023,"Structural, morphological and conducting properties of copper and nickel-substituted strontium manganite",10.1016/j.mtcomm.2023.106056,TC_36759af46640,SrMnO3,material_system,chemical formula,material_entity,audited_paper_concept_map,SrMnO3,chemical_formula_parser,0.9,True,1,False,False
P1725,iTE,2023,"Structural, morphological and conducting properties of copper and nickel-substituted strontium manganite",10.1016/j.mtcomm.2023.106056,TC_716ca6e05d7e,ionic conduction,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"The substitution is expected to create oxygen vacancies in SrMnO3, increasing the hopping sites for ionic conduction. || X-ray diffraction confirmed the presence of secondary phases that decrease grain growth for both the substitution in SrMnO3-delta. || An increase in the conductivity of similar to 4-5 orders is observed in all the samples at 600 degrees C compared to the conductivity at room temperature. || The samples exhibit good thermal stability and conductivity in the intermediate temperature range (600 degrees C). || Cu2+ substitution increased the sinterability contrary to Ni2+ substitution in SrMnO3.",C_adjacent_enabling_evidence,10.0,True,59,True,True
P1725,iTE,2023,"Structural, morphological and conducting properties of copper and nickel-substituted strontium manganite",10.1016/j.mtcomm.2023.106056,TC_b3a92375da61,ion electron coupling,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,"The substitution is expected to create oxygen vacancies in SrMnO3, increasing the hopping sites for ionic conduction.",C_adjacent_enabling_evidence,10.0,True,61,True,True
P1725,iTE,2023,"Structural, morphological and conducting properties of copper and nickel-substituted strontium manganite",10.1016/j.mtcomm.2023.106056,TC_cf760330a95c,X-ray diffraction,evidence_method,structure characterization,characterization_method,audited_paper_concept_map,X-ray diffraction,controlled_rule,0.94,True,150,True,False
P1725,iTE,2023,"Structural, morphological and conducting properties of copper and nickel-substituted strontium manganite",10.1016/j.mtcomm.2023.106056,TC_d326178f3651,electronic conductivity,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"The substitution is expected to create oxygen vacancies in SrMnO3, increasing the hopping sites for ionic conduction. || X-ray diffraction confirmed the presence of secondary phases that decrease grain growth for both the substitution in SrMnO3-delta. || An increase in the conductivity of similar to 4-5 orders is observed in all the samples at 600 degrees C compared to the conductivity at room temperature. || The samples exhibit good thermal stability and conductivity in the intermediate temperature range (600 degrees C). || Cu2+ substitution increased the sinterability contrary to Ni2+ substitution in SrMnO3.",C_adjacent_enabling_evidence,10.0,True,37,True,False
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_08d2713d7abb,gel-confined redox transport,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"This study provides a critical evaluation of hydrogels in renewable energy, focusing on their fundamental properties and mechanisms relevant to energy technologies. bioenergy, uranium extraction, as well as mechanical, thermoelectric, and hygro-gradient energy harvesting, are explored in detail. || The role of hydrogels in energy storage systems, such as supercapacitors and electrode materials, is analyzed, emphasizing advancements in energy density, cyclic stability, and performance enhancement techniques. || The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.",C_adjacent_enabling_evidence,10.0,True,22,True,True
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_16f719d4071d,photothermal thermogalvanic integration,device_context,claim_device_context,claim_device_context,claim_device_context,"This study provides a critical evaluation of hydrogels in renewable energy, focusing on their fundamental properties and mechanisms relevant to energy technologies. bioenergy, uranium extraction, as well as mechanical, thermoelectric, and hygro-gradient energy harvesting, are explored in detail. || The role of hydrogels in energy storage systems, such as supercapacitors and electrode materials, is analyzed, emphasizing advancements in energy density, cyclic stability, and performance enhancement techniques. || The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.",C_adjacent_enabling_evidence,10.0,True,310,True,False
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_4b2db7e72622,gel-confined redox transport,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,"hydrogels for bioenergy, uranium extraction, mechanical/thermoelectric/hygro-gradient harvesting, supercapacitors, and electrode systems | hydrated polymer networks provide tunable ionic transport, mechanical compliance, and interfacial energy storage/conversion pathways",domain_curated_rule,0.97,True,94,True,True
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogels,controlled_rule,0.94,True,202,True,True
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_9a2dc42156da,hydration and solvation,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.,C_adjacent_enabling_evidence,10.0,True,52,True,True
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_c56e71f05aa0,thermal charging redox storage,device_context,claim_device_context,claim_device_context,claim_device_context,"This study provides a critical evaluation of hydrogels in renewable energy, focusing on their fundamental properties and mechanisms relevant to energy technologies. bioenergy, uranium extraction, as well as mechanical, thermoelectric, and hygro-gradient energy harvesting, are explored in detail. || The role of hydrogels in energy storage systems, such as supercapacitors and electrode materials, is analyzed, emphasizing advancements in energy density, cyclic stability, and performance enhancement techniques. || The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.",C_adjacent_enabling_evidence,10.0,True,103,True,False
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_cd73158e8b1d,wearable biointerface thermocell,device_context,claim_device_context,claim_device_context,claim_device_context,"This study provides a critical evaluation of hydrogels in renewable energy, focusing on their fundamental properties and mechanisms relevant to energy technologies. bioenergy, uranium extraction, as well as mechanical, thermoelectric, and hygro-gradient energy harvesting, are explored in detail. || The role of hydrogels in energy storage systems, such as supercapacitors and electrode materials, is analyzed, emphasizing advancements in energy density, cyclic stability, and performance enhancement techniques. || The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.",C_adjacent_enabling_evidence,10.0,True,167,True,False
P1726,iTE,2025,Hydrogels in next-generation energy solutions,10.1016/j.desal.2025.118639,TC_f8e11cbf72f0,electrode interface,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,The present study not only bridges existing research gaps but also provides valuable insights into the future of hydrogels as a cornerstone of sustainable energy ecosystems.,C_adjacent_enabling_evidence,10.0,True,101,True,True
P1727,iTE,2013,Densification and properties of bulk nanocrystalline functional ceramics with grain size below 50 nm,10.1016/j.jeurceramsoc.2012.12.004,TC_6338e77e7f17,phase stability,outcome_property,property/metric,property_metric,audited_paper_concept_map,phase stability,cleaned_open_concept,0.78,True,12,True,False
P1728,iTE,2014,Physical properties of the InPd intermetallic catalyst,10.1016/j.intermet.2014.07.007,TC_16f719d4071d,photothermal thermogalvanic integration,device_context,device function,device_function,audited_paper_concept_map,"InPd intermetallic single crystals, In1.04Pd0.96 with Pd vacancies, compared with GaPd | Pd vacancies, Pd-d DOS at EF, ionic/multicenter In-Pd interactions, and metallic hole-type transport relate bulk structure to catalytic behavior",domain_curated_rule,0.97,True,310,True,False
P1728,iTE,2014,Physical properties of the InPd intermetallic catalyst,10.1016/j.intermet.2014.07.007,TC_17123185c248,electronic-structure modulation,mechanism,electronic structure,solid_state_mechanism,audited_paper_concept_map,density of states,controlled_rule,0.94,True,265,True,True
P1729,iTE,2016,X-ray powder diffraction reference patterns for Bi1-x Pb x OCuSe,10.1017/s0885715616000361,TC_449a67b43c52,[Cu2Se2],material_system,chemical formula,material_entity,audited_paper_concept_map,[Cu2Se2],chemical_formula_parser,0.9,True,1,False,False
P1729,iTE,2016,X-ray powder diffraction reference patterns for Bi1-x Pb x OCuSe,10.1017/s0885715616000361,TC_6c1e336d8cf5,powder diffraction,evidence_method,characterization method,characterization_method,audited_paper_concept_map,powder diffraction,cleaned_open_concept,0.78,True,17,True,False
P1729,iTE,2016,X-ray powder diffraction reference patterns for Bi1-x Pb x OCuSe,10.1017/s0885715616000361,TC_cdd04ee8580d,diffraction patterns,evidence_method,characterization method,characterization_method,audited_paper_concept_map,diffraction patterns,cleaned_open_concept,0.78,True,7,True,False
