relation_id,paper_id,year,source_node_id,source_role,relation_type,target_node_id,target_role,evidence_scope
TR_da5ff14347f6,P1747,2004,TC_00d9a9ba0557,material_system,typed_co_reported_in_abstract,TC_6338e77e7f17,outcome_property,same_paper_not_causal
TR_5463b7756f8b,P1747,2004,TC_00d9a9ba0557,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_8451f0bce2fa,P1747,2004,TC_00d9a9ba0557,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_453a8631fa00,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_1305b687cc4f,mechanism,same_paper_not_causal
TR_d0404f28f132,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_716ca6e05d7e,mechanism,same_paper_not_causal
TR_31503f93cd07,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_7f3d559affbc,mechanism,same_paper_not_causal
TR_f74c5ea752df,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_6338e77e7f17,outcome_property,same_paper_not_causal
TR_7ca8284a2f9a,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_308a7bf237ba,P1747,2004,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_f7f0f2564c8a,P1747,2004,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_6338e77e7f17,outcome_property,same_paper_not_causal
TR_a679e8cae9ff,P1747,2004,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_41aeb8c0e265,P1747,2004,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_4638940658b4,P1747,2004,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_6338e77e7f17,outcome_property,same_paper_not_causal
TR_dc58bfe33e04,P1747,2004,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_a744ebd7091d,P1747,2004,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_5d6f47455cd4,P1747,2004,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_6338e77e7f17,outcome_property,same_paper_not_causal
TR_5856d46f6edd,P1747,2004,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_33a87aa5b088,P1747,2004,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_6b89bd3818c7,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_716ca6e05d7e,mechanism,same_paper_not_causal
TR_8a49a7180bc5,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_7f3d559affbc,mechanism,same_paper_not_causal
TR_d6cfdb02a5ed,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_19dc64c96aa7,outcome_property,same_paper_not_causal
TR_4dcf85227d0e,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_7aef55f188e5,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_36b96b6fe6a7,P1748,2017,TC_7d204cbb82cc,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_0d836d4f2680,P1748,2017,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_19dc64c96aa7,outcome_property,same_paper_not_causal
TR_d8faf2fd7750,P1748,2017,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_282eaf935f33,P1748,2017,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_76d69860fcde,P1748,2017,TC_716ca6e05d7e,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_089628ecd74f,P1748,2017,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_19dc64c96aa7,outcome_property,same_paper_not_causal
TR_629c8a93e9da,P1748,2017,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_838a3bd9dcc1,P1748,2017,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_4d32b64cd1d1,P1748,2017,TC_7f3d559affbc,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_89b63dd8a804,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_212d660dedb6,mechanism,same_paper_not_causal
TR_91259cc6dd39,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_4395ea313e9d,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_6c693438881a,outcome_property,same_paper_not_causal
TR_086dce085603,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_14ebb9b0632a,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_7abfac005bcf,outcome_property,same_paper_not_causal
TR_3af5a8aed6c4,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_d56dc4f98560,outcome_property,same_paper_not_causal
TR_0b32e91ca385,P1749,2020,TC_4c15db4b9ef9,material_system,typed_co_reported_in_abstract,TC_f4c58be6c82b,outcome_property,same_paper_not_causal
TR_d63388890b79,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_33c2a11fa249,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_6c693438881a,outcome_property,same_paper_not_causal
TR_5b3be07d0fc3,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_e977643ddf1a,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_7abfac005bcf,outcome_property,same_paper_not_causal
TR_c7fa155a833a,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_d56dc4f98560,outcome_property,same_paper_not_causal
TR_1595ebec6674,P1749,2020,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_f4c58be6c82b,outcome_property,same_paper_not_causal
TR_84a6bedf1e24,P1750,2013,TC_85caea92bb3a,intervention,typed_co_reported_in_abstract,TC_575b8475e747,mechanism,same_paper_not_causal
TR_a08e0cdfad08,P1750,2013,TC_85caea92bb3a,intervention,typed_co_reported_in_abstract,TC_7cd71e740c61,mechanism,same_paper_not_causal
TR_9aaeecd9ead8,P1750,2013,TC_85caea92bb3a,intervention,typed_co_reported_in_abstract,TC_cdd188bc60d5,mechanism,same_paper_not_causal
TR_fca8d9d3ca35,P1751,2026,TC_37ea49e2d846,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_770368de4492,P1751,2026,TC_37ea49e2d846,outcome_property,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_7f9d1cda1399,P1751,2026,TC_9f58ed907e7b,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_e567449da48b,P1751,2026,TC_9f58ed907e7b,outcome_property,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_28f3bd6ab965,P1751,2026,TC_16f719d4071d,device_context,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_450fac674e48,P1752,2025,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_453b4eb29702,P1752,2025,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_6a0fd4ae4651,P1752,2025,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_69a8d9ff9b5a,P1752,2025,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_1206ae139349,P1752,2025,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_f4c58be6c82b,outcome_property,same_paper_not_causal
TR_73f740d25b1e,P1752,2025,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_9af89d6786e2,P1752,2025,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_8a57f364fffd,P1752,2025,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_76ffe86340d8,P1752,2025,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_f4c58be6c82b,outcome_property,same_paper_not_causal
TR_6ab5b4d80527,P1753,2021,TC_5a9347abf236,material_system,typed_co_reported_in_abstract,TC_b3a92375da61,intervention,same_paper_not_causal
TR_586d147ffb57,P1753,2021,TC_5a9347abf236,material_system,typed_co_reported_in_abstract,TC_5c5c5d8b5dee,outcome_property,same_paper_not_causal
TR_e3aa18fd7c02,P1753,2021,TC_5a9347abf236,material_system,typed_co_reported_in_abstract,TC_e0cbe27255df,outcome_property,same_paper_not_causal
TR_1f554c08424d,P1753,2021,TC_5a9347abf236,material_system,typed_co_reported_in_abstract,TC_90b5b4884180,evidence_method,same_paper_not_causal
TR_f832f30df85b,P1753,2021,TC_5a9347abf236,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_70374125745c,P1753,2021,TC_b3a92375da61,intervention,typed_co_reported_in_abstract,TC_5c5c5d8b5dee,outcome_property,same_paper_not_causal
TR_fe6b18fb6474,P1753,2021,TC_b3a92375da61,intervention,typed_co_reported_in_abstract,TC_e0cbe27255df,outcome_property,same_paper_not_causal
TR_25a5e90a3fac,P1753,2021,TC_b3a92375da61,intervention,typed_co_reported_in_abstract,TC_90b5b4884180,evidence_method,same_paper_not_causal
TR_929294aa1a56,P1753,2021,TC_b3a92375da61,intervention,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_49e52d2b15df,P1753,2021,TC_5c5c5d8b5dee,outcome_property,typed_co_reported_in_abstract,TC_90b5b4884180,evidence_method,same_paper_not_causal
TR_9c70993f93a8,P1753,2021,TC_5c5c5d8b5dee,outcome_property,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_58fe5d355155,P1753,2021,TC_e0cbe27255df,outcome_property,typed_co_reported_in_abstract,TC_90b5b4884180,evidence_method,same_paper_not_causal
TR_28836fcc7e5b,P1753,2021,TC_e0cbe27255df,outcome_property,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_fbe7e6d3e42d,P1754,2004,TC_90ff89e1ab95,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_b3e0cb3e378d,P1754,2004,TC_90ff89e1ab95,material_system,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_b35c9759e037,P1754,2004,TC_90ff89e1ab95,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_55cf944f12db,P1754,2004,TC_90ff89e1ab95,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_90ac349ac683,P1754,2004,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_b9491aad42bf,P1754,2004,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_585163e9565d,P1754,2004,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_eb189559b23a,P1755,2012,TC_2d2c2ce296cd,material_system,typed_co_reported_in_abstract,TC_243d2423b02d,mechanism,same_paper_not_causal
TR_80b548aa053f,P1755,2012,TC_a83ff7032c17,material_system,typed_co_reported_in_abstract,TC_243d2423b02d,mechanism,same_paper_not_causal
TR_5b86ecea90f2,P1756,2023,TC_bbb5154d7d40,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_d2744e9c452d,P1756,2023,TC_cc0cd8c439bd,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_2fb250d2d337,P1757,2024,TC_6bfcb4b4cfc3,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_5b0803d3a15c,P1757,2024,TC_6bfcb4b4cfc3,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_d0bcd89dbe0e,P1757,2024,TC_793951f529a0,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_c85e09b18028,P1757,2024,TC_793951f529a0,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_a90f5a3fa069,P1757,2024,TC_c95a676dec60,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_b541a559a720,P1757,2024,TC_c95a676dec60,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_db013e9ed5c9,P1758,2001,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_9e71d9f2d03b,P1758,2001,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_496621b9c307,outcome_property,same_paper_not_causal
TR_aea9e713b42a,P1758,2001,TC_1305b687cc4f,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_ec21c2e6b9d3,P1759,2023,TC_06fd743a21f0,material_system,typed_co_reported_in_abstract,TC_450501f8a869,intervention,same_paper_not_causal
TR_8653efbe0fb5,P1759,2023,TC_06fd743a21f0,material_system,typed_co_reported_in_abstract,TC_d0a37a92a174,mechanism,same_paper_not_causal
TR_e9919c437082,P1759,2023,TC_06fd743a21f0,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_c79c7144e487,P1759,2023,TC_2084e19b2229,material_system,typed_co_reported_in_abstract,TC_450501f8a869,intervention,same_paper_not_causal
TR_0f915f3ac826,P1759,2023,TC_2084e19b2229,material_system,typed_co_reported_in_abstract,TC_d0a37a92a174,mechanism,same_paper_not_causal
TR_c9b67d85a952,P1759,2023,TC_2084e19b2229,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_e0c3717bb980,P1759,2023,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_d0a37a92a174,mechanism,same_paper_not_causal
TR_39399db7a807,P1759,2023,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_338accf06245,P1759,2023,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_a49de77da21c,P1761,2022,TC_0890525f73da,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_1a2f5e397c15,P1761,2022,TC_0890525f73da,material_system,typed_co_reported_in_abstract,TC_cb72deb43409,mechanism,same_paper_not_causal
TR_9ecfce956ca6,P1761,2022,TC_0890525f73da,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_ffb91345dbd6,P1761,2022,TC_44073e903400,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_3a73c832e3bb,P1761,2022,TC_44073e903400,material_system,typed_co_reported_in_abstract,TC_cb72deb43409,mechanism,same_paper_not_causal
TR_06fb1f1fab4f,P1761,2022,TC_44073e903400,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_db4ce94d5bd8,P1761,2022,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_da97b08cd65d,P1761,2022,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_cb72deb43409,mechanism,same_paper_not_causal
TR_cfe9730393da,P1761,2022,TC_72b4ae05a4a9,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_ed75ee2e002d,P1761,2022,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_921d561ecc69,P1761,2022,TC_cb72deb43409,mechanism,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_83b1a5601099,P1762,2025,TC_04ab71eea966,material_system,typed_co_reported_in_abstract,TC_1907b610d790,device_context,same_paper_not_causal
TR_d383b426b5da,P1762,2025,TC_385ec1869ee3,material_system,typed_co_reported_in_abstract,TC_1907b610d790,device_context,same_paper_not_causal
TR_401fcb1fed67,P1762,2025,TC_e650dea66884,material_system,typed_co_reported_in_abstract,TC_1907b610d790,device_context,same_paper_not_causal
TR_79dd6eae46fe,P1764,2017,TC_db0cf98c76d4,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_56324dcf3f5e,P1764,2017,TC_db0cf98c76d4,material_system,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_f7d1c2b6611d,P1764,2017,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_4de61f0f0688,P1765,2021,TC_600a5610ff74,intervention,typed_co_reported_in_abstract,TC_b93fc7829d13,mechanism,same_paper_not_causal
TR_7afeb456f23e,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_ee568706817c,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_40d9828bf439,mechanism,same_paper_not_causal
TR_1f3cb0252053,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_4c54c35cf2d1,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_32e5f2dd6cdb,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_505c70dc0bcb,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_b62a57d2f48a,P1766,2012,TC_31c68d1e2f04,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_84494e2b4161,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_54f617a814c9,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_40d9828bf439,mechanism,same_paper_not_causal
TR_963adddf15b7,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_212a1a5cbd1f,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_3e2c8e48621b,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_ce63d68559c2,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_fd1031560f50,P1766,2012,TC_62e8b0e6fae7,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_55a3a9de6d05,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_4757f6771d87,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_40d9828bf439,mechanism,same_paper_not_causal
TR_66d7a6da8936,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_13d16b338b91,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_bfc4d0a4f784,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_79f2ef698b7a,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_9e3843ffedb8,P1766,2012,TC_d04897b58cd1,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_a75106a6237d,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_4ee6ddf9e04e,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_40d9828bf439,mechanism,same_paper_not_causal
TR_40b07ec0847b,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_9566e06ff34f,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_2182aa1c5475,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_6bf728b3ad0e,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_88a4ab85bfc8,P1766,2012,TC_da72a56e755a,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_c4e225132c25,P1766,2012,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_50e36b248b61,P1766,2012,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_bb8ac5b306b9,P1766,2012,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_5152bb766610,P1766,2012,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_1e7a4a4e7bf1,P1766,2012,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_4d3c77ce153e,P1766,2012,TC_40d9828bf439,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_ddb8bd07e8bf,P1766,2012,TC_40d9828bf439,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_440cd6ac706a,P1766,2012,TC_40d9828bf439,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_d831fd364002,P1766,2012,TC_40d9828bf439,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_bcdcc3dd95b9,P1766,2012,TC_40d9828bf439,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_61a11e802567,P1766,2012,TC_29e6f835676f,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_bac820ecde87,P1766,2012,TC_9f58ed907e7b,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_f08a718c5ea2,P1766,2012,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_0ae282a466c6,P1766,2012,TC_fababc7795c1,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_aabad71e3a0b,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_47081fe3324b,evidence_method,same_paper_not_causal
TR_f78adbbb82cc,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_9f2a83a40ea0,evidence_method,same_paper_not_causal
TR_05a74d55e68d,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_a417f03605f4,evidence_method,same_paper_not_causal
TR_c69ab5f57cde,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_cd1f9b64db03,evidence_method,same_paper_not_causal
TR_cbbf98d0683f,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_782c6340e005,P1767,2022,TC_11e365a0385d,material_system,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_353610a00de7,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_47081fe3324b,evidence_method,same_paper_not_causal
TR_d6ac8a1f7802,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_9f2a83a40ea0,evidence_method,same_paper_not_causal
TR_9e360b451500,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_a417f03605f4,evidence_method,same_paper_not_causal
TR_69187b329d31,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_cd1f9b64db03,evidence_method,same_paper_not_causal
TR_90349ed134b4,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_5f0ca65cb412,P1767,2022,TC_1571d7dafdeb,material_system,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_cb7152ef013a,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_47081fe3324b,evidence_method,same_paper_not_causal
TR_561d645c95d2,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_9f2a83a40ea0,evidence_method,same_paper_not_causal
TR_2881383a175c,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_a417f03605f4,evidence_method,same_paper_not_causal
TR_85603a9b6f76,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_cd1f9b64db03,evidence_method,same_paper_not_causal
TR_33e24d6ee0d8,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_cf760330a95c,evidence_method,same_paper_not_causal
TR_a4aa10627fdf,P1767,2022,TC_5c4ad2106705,material_system,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
