retrieval_unit_id,domain,label,mention_count,paper_support,representative_mention_ids,unit_status
iTE:retrieval:048e327b12eaf0,iTE,secondary vortices,1,1,iTE:P1302:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:152581556ca1d7,iTE,segmental motions,1,1,iTE:P0570:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b43cd099c5166d,iTE,segmented pellets,1,1,iTE:P1052:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e1b5401930e771,iTE,selective cation migration driven by a temperature gradient,1,1,iTE:P0347:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:a8e1c3194ec955,iTE,selective confined microcrystallization,1,1,iTE:P1003:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a205341f981d5c,iTE,selective immobilization,1,1,iTE:P0493:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:98ae5a3e7117bb,iTE,selective immobilization of Ca2+ ions,1,1,iTE:P0571:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e7e5487764377d,iTE,selective ion interactions,1,1,iTE:P0689:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:06d137d3d15f3f,iTE,selective ion migration,1,1,iTE:P0344:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:6c3c7a5b304119,iTE,selective ion transport pathways,1,1,iTE:P1169:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3af5da6f78ac37,iTE,selective ion transport through the charged nanochannels,1,1,iTE:P0608:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:28e580c3af3773,iTE,selective ion-localization,1,1,iTE:P0919:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f1aac254f0b350,iTE,selective solvation effect,1,1,iTE:P0467:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0ac6cd3d374b5c,iTE,selective solvation effects between ionic liquids and solvents,1,1,iTE:P0414:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6344f533a519b1,iTE,selective substitution of In+ by Pb,1,1,iTE:P1049:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c96716e8b7d725,iTE,selective transport of conducting ionic ions,1,1,iTE:P0379:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:57e58deb31e152,iTE,selectively adsorbed K+ ions,1,1,iTE:P0437:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:0d2fabbdcb1dcb,iTE,selectively nanoconfine anions,1,1,iTE:P0928:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:cddb868203f92e,iTE,selectivity of charge-transfer doping,1,1,iTE:P0838:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:6602afb94eced0,iTE,self-assembly and disassembly of ionic liquids on the surface of gold electrodes,1,1,iTE:P0485:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:92ae3a7243dcc8,iTE,self-healability,2,2,iTE:P0457:n2;iTE:P0477:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:d4be0fc1528066,iTE,self-healing ability,1,1,iTE:P0920:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a9d6c8c5226a01,iTE,self-healing characteristics,1,1,iTE:P0378:n5,retrieval_group_only_no_semantic_merge
iTE:retrieval:a45b4053fa33fd,iTE,self-healing process,1,1,iTE:P1589:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f0bad5d86b815,iTE,self-maintained capability,1,1,iTE:P1694:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7f70319e87ee10,iTE,semiconducting behavior of the electrical resistivity,1,1,iTE:P1537:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1ce279d4ae9483,iTE,semiconducting chalcogenides,1,1,iTE:P0992:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c324f655ac0921,iTE,semiconducting gap,1,1,iTE:P1883:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e7deb09149f6ba,iTE,semiconducting nanostructure,1,1,iTE:P0705:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c2abf8b4b14f9a,iTE,semiconducting nature with an indirect energy band gap,1,1,iTE:P1030:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b9d4fd093f3132,iTE,semiconducting natures with a direct band gap,1,1,iTE:P1092:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2407cd42cff12d,iTE,semiconducting properties,1,1,iTE:P0870:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:27bf0e192f27f1,iTE,semiconductor-metal transition,1,1,iTE:P1330:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ca73f61034afc2,iTE,sensor,1,1,iTE:P1744:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c31ecea33554bd,iTE,separating from the spinel structure Fe-O ligand,1,1,iTE:P0859:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7d26298994d5ce,iTE,sequentially stacking highly aligned double-walled carbon nanotube (DWCNT) sheets,1,1,iTE:P1774:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7914dd664f4221,iTE,shallow hole doping,1,1,iTE:P0651:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4cb7a91a05e570,iTE,shape deformation is easier,1,1,iTE:P1228:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4e4c0a86f60b62,iTE,"shape of the density of state, N(E)",1,1,iTE:P0721:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9d333b482d2fe4,iTE,shared counter-ion self-balancing,1,1,iTE:P0836:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:aac98ba8f385e6,iTE,sharp changes in its electronic structure near to the Fermi level,1,1,iTE:P0913:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7e1d1fd4aefd8d,iTE,sharp feature of the density of states at the Fermi level,1,1,iTE:P0488:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:59915e790607b9,iTE,shear modulus G,1,1,iTE:P0925:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7ef25c37cf9fc6,iTE,shear modulus is far smaller than its bulk modulus,1,1,iTE:P1228:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:208119f90fb4de,iTE,shift in charge carrier populations,1,1,iTE:P1084:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:136bdd3e3c3eee,iTE,shift of the n-p transition point toward lower values of oxygen activity,1,1,iTE:P1885:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dff7bcae94e059,iTE,shift toward p-type properties,1,1,iTE:P1622:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:afe25baa9b6e7f,iTE,shifting of band gap (1.71 to 0.90 eV),1,1,iTE:P1850:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:8bfcee89557b9b,iTE,short separation between the cations (or anions) and the electrons (or holes) at the interface,1,1,iTE:P0573:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:67d34fe40dcfcb,iTE,short-range thermodiffusion within the confined micro-domains,1,1,iTE:P0463:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:154b4d89b63fa0,iTE,side-chain to main-chain structure,1,1,iTE:P1026:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:03ea7915f48631,iTE,sigma values,1,1,iTE:P1514:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:caa734bb7894d8,iTE,sign and magnitude of the ionic Seebeck coefficient,1,1,iTE:P0600:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dec539f43f4f78,iTE,sign and magnitude of the thermopower,1,1,iTE:P0689:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:59a45e24c2f673,iTE,sign change,1,1,iTE:P1696:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2402641b8c8836,iTE,sign of the thermoelectric power,1,1,iTE:P1213:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1b9e53e1e47a49,iTE,signal enhancement by the heated nebulizer gas,1,1,iTE:P1957:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a92e9c5c8cff48,iTE,silica nanoparticles (SiO2 NPs),1,1,iTE:P0475:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:68a92d49110955,iTE,silver halides,1,1,iTE:P1652:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:088b3c094f36cc,iTE,silver ion-conducting,1,1,iTE:P0989:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:6b9977c82e4817,iTE,similar carrier mobility,1,1,iTE:P1471:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:9e82587226b48e,iTE,simple ionic model,1,1,iTE:P1672:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5ff69ba045fc7a,iTE,simultaneous codeposition of binary or ternary compounds,1,1,iTE:P1360:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d7443e2cd0f029,iTE,simultaneous strengthening and toughening,1,1,iTE:P0970:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c0b431b989771a,iTE,simultaneous temperature and pressure detection,1,1,iTE:P1372:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dc1374b70645cf,iTE,simultaneously enhanced S and a,1,1,iTE:P0759:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5bcd91af65b5be,iTE,singlephase solid solution,1,1,iTE:P1592:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:410e8a3194c71d,iTE,site preference of the sulfide ions,1,1,iTE:P1499:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d9a683adde4b68,iTE,size of X,1,1,iTE:P1088:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f9b24b6b14fd32,iTE,size of the NP clusters,1,1,iTE:P1179:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:61fc9fd7544f3e,iTE,skin temperature-triggered adhesion,1,1,iTE:P0558:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:89c8a718518810,iTE,skin-like nonlinear elastic behavior,1,1,iTE:P0869:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:59b0116321cbda,iTE,slightly over-saturated in Cu,1,1,iTE:P1911:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8b5ce78e5ad785,iTE,slip between different [Mg2Sb2](2-) substructures,1,1,iTE:P1068:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:90386e46981736,iTE,slip-amplified thermoosmosis,1,1,iTE:P1053:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4d3bd8f4d584eb,iTE,slippage on the highly charged graphene surface,1,1,iTE:P0547:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9bb51b6e7048ea,iTE,slope of the log sigma vs log p(O-2) dependence is -1/5.4,1,1,iTE:P1888:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c426d49dc6d1c9,iTE,slow oxygen diffusion,1,1,iTE:P0646:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4f7426f3af24d3,iTE,small ZT,1,1,iTE:P1256:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dc5960b5817134,iTE,small average grain size and the nano-sized phases,1,1,iTE:P0829:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2ac8e23a1f8a19,iTE,small concentration of graphitic pi-electron carriers,1,1,iTE:P0997:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:522a784ef9fea8,iTE,small ionic radius of Mg2+,1,1,iTE:P0728:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:05e7fe56925522,iTE,small ions,1,1,iTE:P0674:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:9afe64576b40b2,iTE,small non-stoichiometry range,1,1,iTE:P1585:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e51d8468b221ee,iTE,small phonon group velocities,1,1,iTE:P1201:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:875000bc0cea5d,iTE,small polaron hopping (SPH) model,1,1,iTE:P0499:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:863c43d8ea737b,iTE,small polaron hopping among molybdenum sites,1,1,iTE:P1241:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5be34b8d601a2c,iTE,small polaron hopping mechanism,1,1,iTE:P1505:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c4f6aa1088da41,iTE,small polaron hopping model,1,1,iTE:P1920:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3fe7b58d490b2e,iTE,small shift from the peritectic to eutectic composition,1,1,iTE:P1021:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:330d7cd616622d,iTE,"small, symmetrical and not branched cations and anions",1,1,iTE:P1210:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8e0db12b9658e9,iTE,small-(MMIM BF4),1,1,iTE:P0462:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:383700ea77224b,iTE,smaller ionic radius at the Ca site,1,1,iTE:P1296:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:04a242def9d674,iTE,smaller ionic radius of Cl- compared to Br-,1,1,iTE:P1462:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fd7339663c9742,iTE,smaller number of free electrons,1,1,iTE:P1291:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:be4d45599cfe5d,iTE,smaller sized substituents,1,1,iTE:P0753:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:06d1ee117e6086,iTE,soaking in DES2,1,1,iTE:P1639:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:cb887e6be4afdb,iTE,sodium chloride content increased from 0.67 wt% to 1.00 wt%,1,1,iTE:P0357:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:20dbbcce8b953a,iTE,soft acoustic phonon modes,1,1,iTE:P1255:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:6bafa5ee4269c1,iTE,soft covalent bonds and ionic layers,1,1,iTE:P1489:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c64fe72bd5b5ab,iTE,soft lattice dynamics,1,1,iTE:P1943:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:924cb14d5bfafd,iTE,soft vibrational modes of the rattling,1,1,iTE:P1908:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a42e77c4d75cc7,iTE,soften the phonon modes,1,1,iTE:P1689:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:024ceaa335b3fe,iTE,softening and breaking of the ionic Pb-Te bond,1,1,iTE:P0922:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f9219c310cdf9d,iTE,softening effect on the crystal structure,1,1,iTE:P1522:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1756e1cfbcf4d3,iTE,softening of phonon modes,1,1,iTE:P0563:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:780beede5b1807,iTE,softening of the Ti-Sn ionic bond,1,1,iTE:P0982:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f1a34de1ffbe9a,iTE,sol-gel transition of poloxamer/LiCl system,1,1,iTE:P0461:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3ba175dc0e21a0,iTE,solar absorption,1,1,iTE:P1668:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:de3018592362c0,iTE,solid electrolytes,1,1,iTE:P1580:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0a777709776552,iTE,solid networks formed by PVDF-HFP,1,1,iTE:P0602:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8b8e09bcd4f51f,iTE,solid state reaction and electrospinning processes,1,1,iTE:P1789:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2ae5e9043a26dc,iTE,solid-liquid reversible phase transition,1,1,iTE:P0954:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:514af53bccd364,iTE,solubility of Cu,1,1,iTE:P1624:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b85e769a7d3573,iTE,solute boundary laver thickness,1,1,iTE:P1617:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:90fcde8e6df4c6,iTE,solute partitioning,1,1,iTE:P1805:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:80f483c2c35e99,iTE,space charge interface mechanism,1,1,iTE:P1246:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:752b9c925306af,iTE,space charge layer (SCL) formation at the interface,1,1,iTE:P1734:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7204104d46abc7,iTE,space charge regions,1,1,iTE:P1415:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c0b59dbfa62f68,iTE,space-charge distribution in the electric double layer,1,1,iTE:P0603:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:970459ddd2d251,iTE,spatially confined fixed anions,1,1,iTE:P0347:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:08b7545a6f8366,iTE,specific capacitance,2,2,iTE:P0356:n2;iTE:P0396:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b6040d519082fd,iTE,specific phonon quasiparticles dominated by the Cu ions,1,1,iTE:P1341:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3626f99f79f737,iTE,specific surface area of cement matrix,1,1,iTE:P0369:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:8efbdc4478f04e,iTE,speed of the voltage to reach the steady state,1,1,iTE:P0394:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:d49defddf5e5ee,iTE,spin state transition during electron transfer,1,1,iTE:P1451:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5fb1d29d146677,iTE,spin voltage,1,1,iTE:P0800:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1e2e05f83b7a50,iTE,spontaneous ion exchange,1,1,iTE:P1292:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:08cad096998c1c,iTE,spontaneous temperature gradient,1,1,iTE:P1162:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:256e8388c69d14,iTE,square root of scan rate,1,1,iTE:P1301:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e4a88e29a51ea1,iTE,stability and conductivity,1,1,iTE:P1718:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c8519043b052a1,iTE,stability of the supramolecular structure,1,1,iTE:P0693:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0cf75c588209ed,iTE,stabilization of the HT structure,1,1,iTE:P1499:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:32e48de5947021,iTE,stabilize Na+ at the cold side and OH-at the hot side,1,1,iTE:P0541:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c284e029ff2116,iTE,stabilize structure,1,1,iTE:P1737:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:103ab643371742,iTE,stabilize the excess dopant atoms against oxidation and deintercalation,1,1,iTE:P1307:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:0c216f1c346f6f,iTE,stabilizes beta-Zn4Sb3,1,1,iTE:P0722:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:f379ccb92b9116,iTE,stable,1,1,iTE:P1460:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:763e6d73f1e53e,iTE,stable in-plane temperature difference of 40 K,1,1,iTE:P0892:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:32690f4869bcd3,iTE,static refractive index,1,1,iTE:P1551:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a80007b35f7d89,iTE,static structure factors,1,1,iTE:P1673:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:185a4441baaf57,iTE,steady state difference between concentrations,1,1,iTE:P1254:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:61535ef0c7d615,iTE,steeper decline in Tc parameters and mobile hole carrier concentration,1,1,iTE:P1972:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c0496286c2c807,iTE,stereochemical activity of antimony lone-pairs,1,1,iTE:P1916:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e44e49e287b6eb,iTE,stiffness of the Co-Sb bonds,1,1,iTE:P1295:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d8ab089e5a304c,iTE,stoichiometric composition of Tl2Pb2Se3,1,1,iTE:P1071:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:538ff7869f4cf2,iTE,"stoichiometric compositions, Cu3TlTe2 and Ag3TlTe2",1,1,iTE:P1213:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:48061aab70757c,iTE,stoichiometry,1,1,iTE:P1216:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e1a0c605ae24ee,iTE,strain and bending stability,1,1,iTE:P0890:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b7df39f3f586f2,iTE,strain energy and Coulomb energy,1,1,iTE:P1460:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c69665322edfcb,iTE,strain-field,1,1,iTE:P0752:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b8d58ebcd3df4e,iTE,strain-field effect,1,1,iTE:P0904:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4bdfa07f536bf8,iTE,strains,1,1,iTE:P1269:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:008fbf7b8a0bdb,iTE,streaming potential,2,2,iTE:P0938:n4;iTE:P1750:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2670f01bfa4ad9,iTE,strength of the Co-Sb bonds,1,1,iTE:P1367:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:71f2fb4242dab3,iTE,strengthened intimate interaction between Bi2Te3 and ZnO,1,1,iTE:P1946:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:175a290b8dcb16,iTE,stress-induced disaggregation mechanism,1,1,iTE:P0772:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:94f4d28b214901,iTE,stretchability,3,3,iTE:P0477:n2;iTE:P1432:n2;iTE:P1519:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:a7b4681444b5fc,iTE,stretchability and self-healing ability,1,1,iTE:P0375:n6,retrieval_group_only_no_semantic_merge
iTE:retrieval:acd1526b1c1684,iTE,strict inert gas conditions,1,1,iTE:P1733:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:024c9c58f67d26,iTE,strong Berry curvature,1,1,iTE:P0781:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e4445155228d24,iTE,strong Cl-Cu bonds,1,1,iTE:P0865:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c61daddaffd60b,iTE,strong acoustic mismatch between Cu2Se and carbon phonon states,1,1,iTE:P1061:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:643f18242bdd98,iTE,strong alloy scattering at anion site,1,1,iTE:P0856:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:39c5b067e27f06,iTE,strong anharmonic lattice dynamics,1,1,iTE:P1183:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9f7cd77b6e2bc6,iTE,strong anharmonicity,2,2,iTE:P1297:n1;iTE:P1860:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4a3719da8a7f6d,iTE,strong anion adsorption on conductive carbon paper electrodes,1,1,iTE:P0525:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:34a2450c72902a,iTE,strong anisotropic behavior of the Seebeck coefficient,1,1,iTE:P1922:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c6bf3033525def,iTE,strong anisotropy in both electron and phonon transport,1,1,iTE:P1085:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e13e050f7b418f,iTE,strong binding with the hydroxyl groups of polymers,1,1,iTE:P0570:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f849e5c39b53a2,iTE,strong bond anharmonicity,1,1,iTE:P1114:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a14ba2e9605eb4,iTE,"strong coupling among spin, charge, lattice, and one dimensionality",1,1,iTE:P0779:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7b5114e77850a0,iTE,strong coupling between Se-p-Lu-p sites for MgLu2Se4 and Se-p-Y-p states in MgY2Se4,1,1,iTE:P1463:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9130487d7da7af,iTE,strong covalency,1,1,iTE:P1883:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c822c0485b6522,iTE,strong covalent B-B interactions and partially ionic Al & horbar;B bonds,1,1,iTE:P1881:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3948c018f0b140,iTE,strong covalent bond between B-B,1,1,iTE:P1123:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:45896fe3c8a191,iTE,strong electrostatic interaction with PEDOT:PSS,1,1,iTE:P1802:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6748688204cb6a,iTE,strong four-phonon interactions,1,1,iTE:P1280:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:92466293ee0cc2,iTE,strong hydrogen-bonding network,1,1,iTE:P0535:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7106d6d16b8525,iTE,strong interaction between OSM and SWCNT,1,1,iTE:P0873:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:938c16e8107aa4,iTE,strong interactions within the electron gas,1,1,iTE:P1919:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:751087243f9066,iTE,strong ionic Ta-N bonding,1,1,iTE:P0848:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a50adaed965013,iTE,strong ionic bond in Cs-O,1,1,iTE:P1662:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:70de636e6ec4b5,iTE,strong ionic bond of Ti-O,1,1,iTE:P1786:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:abdadeb683c996,iTE,strong ionic bonding,1,1,iTE:P1465:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:896a1d7106c1ff,iTE,strong ionic interaction between sulfonate anions and bulky imidazolium cations,1,1,iTE:P0489:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:65f9054e2a5168,iTE,strong lattice anharmonicity and dynamic disorder,1,1,iTE:P1137:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:229791fcc29160,iTE,strong lattice anharmonicity and low acoustic-phonon group velocity,1,1,iTE:P0952:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0278e1666867a1,iTE,strong negative thermal expansion,1,1,iTE:P1232:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a6023ef6ae20fa,iTE,strong p-d antibonding interactions between copper and iodine,1,1,iTE:P1836:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e1ecf6b84e327b,iTE,strong phonon anharmonicity,2,2,iTE:P1428:n1;iTE:P1439:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3f65a2d6fb72a6,iTE,strong phonon scattering,1,1,iTE:P1198:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f0e0dba0042f36,iTE,strong phonon softening,1,1,iTE:P1149:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0c6b6132d13dd5,iTE,strong structural anharmonicity,1,1,iTE:P0986:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ced3535b61ed53,iTE,strong wet adhesion and robust mechanical stability,1,1,iTE:P1154:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f5aa1f2a5dc129,iTE,stronger bonding,1,1,iTE:P1643:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:501736d06e239c,iTE,stronger electronic disorder for Gd doping,1,1,iTE:P1910:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dd96c24cb73b1b,iTE,stronger ion-electrode interaction,1,1,iTE:P1542:n1,retrieval_group_only_no_semantic_merge
