candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason
pair:2a029e3777abd01e,iTE,iTE:retrieval:63ae6ee6efcbd3,iTE:retrieval:96ac9885ae2a29,aligned amorphous cellulose nanochannels,ion-cellulose interaction,1,1,char_ngram_tfidf,0.290962,0.0,False,unreviewed_candidate,,
pair:969197081af68e0f,iTE,iTE:retrieval:c9fa676a885edb,iTE:retrieval:fad231b9f0f5b2,two modes of stacking disorder,pi-pi* stacking,1,1,char_ngram_tfidf,0.290959,0.0,False,unreviewed_candidate,,
pair:921b30075654881f,iTE,iTE:retrieval:3a83713deddd32,iTE:retrieval:9cbee44cd7c4e5,"lone-pair electrons, weak interactions, and ionic bonding",ionic bonding fraction,1,1,char_ngram_tfidf,0.290945,0.0,False,unreviewed_candidate,,
pair:18cd84b7a390a6f6,iTE,iTE:retrieval:8e568ec1744d94,iTE:retrieval:e0b3e4cbd87da6,total energy,salinity gradient energy,1,1,char_ngram_tfidf,0.290944,0.0,False,unreviewed_candidate,,
pair:d3151186d3ac42c2,iTE,iTE:retrieval:1f713759807164,iTE:retrieval:ab75942445ef55,change of Seebeck sign,large Seebeck coefficient,1,2,char_ngram_tfidf,0.290903,0.0,False,unreviewed_candidate,,
pair:c446eee22244919d,iTE,iTE:retrieval:74c9ea5fbae103,iTE:retrieval:c61e0b915cf4bd,non-isothermal Donnan potentials,ionic thermoelectric and streaming potentials,1,1,char_ngram_tfidf,0.290894,0.0,False,unreviewed_candidate,,
pair:5f41b40e2652517a,iTE,iTE:retrieval:8788142ef0a5b4,iTE:retrieval:9f91500a3e3c3a,hydration of different cations,dehydration,1,1,char_ngram_tfidf,0.290878,0.0,False,unreviewed_candidate,,
pair:cf0edd2e8452b1d0,iTE,iTE:retrieval:9378e7e8fe422c,iTE:retrieval:bacde6729a05bf,relaxation process in the high-temperature range,dissolution-precipitation process with temperature,1,1,char_ngram_tfidf,0.290868,0.0,False,unreviewed_candidate,,
pair:c007e93e48c12d20,iTE,iTE:retrieval:0d8655196751e7,iTE:retrieval:866550b9866af6,phonon scattering channels provided by the localized optical branches,enhanced phonon scattering,1,1,char_ngram_tfidf,0.290845,0.0,False,unreviewed_candidate,,
pair:a8e259c44f4b2d22,iTE,iTE:retrieval:a448dd89bd7661,iTE:retrieval:d3d0f74567f626,ionic radius of the A-site cation,ionic radius (IR) of the rare-earth elements,1,1,char_ngram_tfidf,0.290843,0.0,False,unreviewed_candidate,,
pair:8608e4da57fbdd4a,iTE,iTE:retrieval:458272161ee5ea,iTE:retrieval:d23f2ce6b6a9b2,n-p inversion,inversion of the radial temperature gradient,1,1,char_ngram_tfidf,0.290826,0.0,False,unreviewed_candidate,,
pair:c0c553531efc5f37,iTE,iTE:retrieval:74cfe8eb6a1846,iTE:retrieval:b49f61e770eb19,defect and/or electronic structures,multivalley electronic structure of the valence band,1,1,char_ngram_tfidf,0.290824,0.0,False,unreviewed_candidate,,
pair:fdb490aa0793d4f8,iTE,iTE:retrieval:301508fc1a8634,iTE:retrieval:a205341f981d5c,immobilizes imidazolium cations,selective immobilization,1,1,char_ngram_tfidf,0.290802,0.0,False,unreviewed_candidate,,
pair:7571f8328208aebf,iTE,iTE:retrieval:b8532ba54df6cc,iTE:retrieval:ed500ead9db2dc,photothermoelectric effect from Bi2Te3 and PEDOT:PSS,thermoelectric efficiency,1,3,char_ngram_tfidf,0.290801,0.0,False,unreviewed_candidate,,
pair:13c0acb9f7b316a7,iTE,iTE:retrieval:2d43ef49f7b23d,iTE:retrieval:4703cc00da6fbe,density of states nearby the Fermi levels,keeping the Fermi level at charge neutral point,1,1,char_ngram_tfidf,0.290778,0.0,False,unreviewed_candidate,,
pair:1a07ff5d69541c09,iTE,iTE:retrieval:03bbc6a4dbbd8b,iTE:retrieval:7ed0a871a61d1d,generation of oxygen vacancies,excess localized Ag vacancies,1,1,char_ngram_tfidf,0.290774,0.0,False,unreviewed_candidate,,
pair:6522ce80a9b68935,iTE,iTE:retrieval:1c2e2a753034e1,iTE:retrieval:e018ec2bf25646,incorporation of crosslinking agents,amount of IL incorporated,1,1,char_ngram_tfidf,0.290767,0.0,False,unreviewed_candidate,,
pair:bb2eae486c4b9ab9,iTE,iTE:retrieval:1a9d21746b2934,iTE:retrieval:61aa736ef45d5a,large barocaloric effects,thermoelectric effect,1,1,char_ngram_tfidf,0.290766,0.0,False,unreviewed_candidate,,
pair:e30dc82c4cfd3e93,iTE,iTE:retrieval:0e128a90b35390,iTE:retrieval:7d6d74dbddba99,linear distance,electrical resistance,1,1,char_ngram_tfidf,0.290763,0.0,False,unreviewed_candidate,,
pair:ddfaf8eadb7498a2,iTE,iTE:retrieval:3a3ca625913918,iTE:retrieval:52827edad2d6b6,elastic stability,long-term operational stability,1,1,char_ngram_tfidf,0.290762,0.0,False,unreviewed_candidate,,
pair:cb1f16f7eef49f24,iTE,iTE:retrieval:2126d1d4cd2b11,iTE:retrieval:84e089c3cd2472,p-type conduction,p-type (2DHG) to n-type (2DEG),2,1,char_ngram_tfidf,0.290742,0.0,False,unreviewed_candidate,,
pair:dadfb9d2a712bea9,iTE,iTE:retrieval:41bbd7895090e3,iTE:retrieval:97caa0f4a42996,TE effect,pozzolanic effect,1,1,char_ngram_tfidf,0.29074,0.0,False,unreviewed_candidate,,
pair:01bc8528e9547ef9,iTE,iTE:retrieval:a45b4053fa33fd,iTE:retrieval:fc1fe2b7c4a48b,self-healing process,phonon scattering processes and scattering rate,1,1,char_ngram_tfidf,0.290738,0.0,False,unreviewed_candidate,,
pair:e49992e854599ea0,iTE,iTE:retrieval:10ffe5959ee66e,iTE:retrieval:66678c188ea765,glassy carbon electrode,electrodes,1,1,char_ngram_tfidf,0.290727,0.0,False,unreviewed_candidate,,
pair:29bfabfb64c834b6,iTE,iTE:retrieval:7fc13ebc5efd36,iTE:retrieval:eed3ffaa9bb0c5,elastic anisotropy,Elastic stiffness constants,1,1,char_ngram_tfidf,0.290717,0.0,False,unreviewed_candidate,,
pair:d68466a215a3c68a,iTE,iTE:retrieval:1a44db066c7d91,iTE:retrieval:a8e1c3194ec955,cationic permselectivity of confined channels,selective confined microcrystallization,1,1,char_ngram_tfidf,0.290716,0.0,False,unreviewed_candidate,,
pair:779153e4be30b97b,iTE,iTE:retrieval:1316c24dc417cc,iTE:retrieval:1bc4efec9dbe21,Pb under-potential deposition,uniform deposition,1,1,char_ngram_tfidf,0.290655,0.0,False,unreviewed_candidate,,
pair:2bd9fc89735b0459,iTE,iTE:retrieval:32c5ed82493e66,iTE:retrieval:cb3f4de8ad32ca,unit cell volume,empirical volume effect,1,1,char_ngram_tfidf,0.290597,0.0,False,unreviewed_candidate,,
pair:716f869ea3b989a3,iTE,iTE:retrieval:25ea1b1b2e119e,iTE:retrieval:def28977c28d4a,coexistence of amorphous main phase and crystallites,amorphous film,1,1,char_ngram_tfidf,0.290594,0.0,False,unreviewed_candidate,,
pair:64e65bd9bb73b533,iTE,iTE:retrieval:6df07b78debe67,iTE:retrieval:ec161f7d7eae5a,operating temperature of the solar panel,average temperature of PV,1,1,char_ngram_tfidf,0.290588,0.0,False,unreviewed_candidate,,
pair:1a3c034deb09d1d7,iTE,iTE:retrieval:d4870d62e655f4,iTE:retrieval:e9f82b671b391d,external electric field,external load always connected,1,1,char_ngram_tfidf,0.290568,0.0,False,unreviewed_candidate,,
pair:a5df77b183ba6d5b,iTE,iTE:retrieval:175a290b8dcb16,iTE:retrieval:e8394438456a80,stress-induced disaggregation mechanism,superionic mechanism,1,1,char_ngram_tfidf,0.290554,0.0,False,unreviewed_candidate,,
pair:9b63b4023d09baa3,iTE,iTE:retrieval:73a09fdd3b1e50,iTE:retrieval:95a4c84b1c0e3c,substitution of smaller Ln(3+) ions for a larger Sr2+ ion,substitution of Se with S,1,1,char_ngram_tfidf,0.290537,0.0,False,unreviewed_candidate,,
pair:329d021fea9d29aa,iTE,iTE:retrieval:91a4cc2f7dfa3d,iTE:retrieval:df948b8b9afbe2,ionic radii of the rare earth cations,ionic radii of Sc3+ and Y3+ smaller than Ca2+,1,1,char_ngram_tfidf,0.290528,0.0,False,unreviewed_candidate,,
pair:810a3af67bfb9f35,iTE,iTE:retrieval:263648b999b02e,iTE:retrieval:67646d29e5ef25,positively charged mobile ions,negatively charged Laponite sheets and released Na+,1,1,char_ngram_tfidf,0.290504,0.0,False,unreviewed_candidate,,
pair:6ae565ababb287c5,iTE,iTE:retrieval:19233ddf19475a,iTE:retrieval:d574d9cb54955a,oxygen partial pressure p(O-2),phase transition pressure point,1,1,char_ngram_tfidf,0.29048,0.0,False,unreviewed_candidate,,
pair:0c2f68373f63aaa3,iTE,iTE:retrieval:39157f7c0edb7d,iTE:retrieval:5be5212b98aec3,microstructure,nanosaws structure,2,1,char_ngram_tfidf,0.290473,0.0,False,unreviewed_candidate,,
pair:5052266b01d59705,iTE,iTE:retrieval:608d6680d3a3d0,iTE:retrieval:86da420fca4bb9,mechanical properties by means of Bulk moduli,enhanced electrical properties,1,1,char_ngram_tfidf,0.290472,0.0,False,unreviewed_candidate,,
pair:edc600559b3aa931,iTE,iTE:retrieval:2eb2a25603dfde,iTE:retrieval:45fc34552a1da7,polymer network,polymer chain breathing model,1,1,char_ngram_tfidf,0.290458,0.0,False,unreviewed_candidate,,
pair:a9fea3b19d21d46a,iTE,iTE:retrieval:1e90b81389c0b0,iTE:retrieval:5f57003fb3682c,ionic character of Rb and Fr,p-type character,1,1,char_ngram_tfidf,0.290433,0.0,False,unreviewed_candidate,,
pair:ed7916c783ffe318,iTE,iTE:retrieval:301b98f48c5568,iTE:retrieval:add23941932d82,YNiPn compounds,CsBaPS4 and RbBaPS4 compounds,1,1,char_ngram_tfidf,0.290428,0.0,False,unreviewed_candidate,,
pair:bed00512382b5501,iTE,iTE:retrieval:30a2d268416432,iTE:retrieval:613e9c8f8e9d94,density of states near the conduction band edge,density of holes,1,1,char_ngram_tfidf,0.290413,0.0,False,unreviewed_candidate,,
pair:b87ddbb2f9c919cc,iTE,iTE:retrieval:41bbd7895090e3,iTE:retrieval:b8d58ebcd3df4e,TE effect,strain-field effect,1,1,char_ngram_tfidf,0.29039,0.0,False,unreviewed_candidate,,
pair:e398ff8f72618dde,iTE,iTE:retrieval:07dbbb73229d31,iTE:retrieval:a886f16612de91,Soret effect of the ionogel,plasticizing effect of the ionic liquid,1,1,char_ngram_tfidf,0.29037,0.0,False,unreviewed_candidate,,
pair:e0601d2a78f78342,iTE,iTE:retrieval:44789a674ea0e1,iTE:retrieval:9130487d7da7af,covalent character,strong covalency,2,1,char_ngram_tfidf,0.290366,0.0,False,unreviewed_candidate,,
pair:1169fae64b31bd48,iTE,iTE:retrieval:44789a674ea0e1,iTE:retrieval:ab33d02a5edbdb,covalent character,ionic character of ScNiSb,2,1,char_ngram_tfidf,0.290354,0.0,False,unreviewed_candidate,,
pair:676389cd87c0ae81,iTE,iTE:retrieval:5afc36997eb04b,iTE:retrieval:b979b1711e1f58,Differential interactions between the polymeric network and infused ions,diffusion difference between cations and anions,1,1,char_ngram_tfidf,0.290349,0.0,False,unreviewed_candidate,,
pair:64d376c3521467c8,iTE,iTE:retrieval:531aeb1a30b5ec,iTE:retrieval:d3a5ac35db7ae2,ion-transport junction,TE transport,1,1,char_ngram_tfidf,0.290344,0.0,False,unreviewed_candidate,,
pair:51e8b9cd5dc69679,iTE,iTE:retrieval:63ae6ee6efcbd3,iTE:retrieval:84351888936513,aligned amorphous cellulose nanochannels,cellulose nanofibrils (CNFs),1,1,char_ngram_tfidf,0.290343,0.0,False,unreviewed_candidate,,
pair:998abe0f55d91dea,iTE,iTE:retrieval:5d0f6cd36b934f,iTE:retrieval:a6a764b56d62c8,extraction efficiency,varying Se deficiency,1,1,char_ngram_tfidf,0.290342,0.0,False,unreviewed_candidate,,
pair:1039d17c767f7a2b,iTE,iTE:retrieval:248f80358632f5,iTE:retrieval:3d0eba5fe0cb59,lower temperature of extractant,lower critical solution temperature phase behavior,1,1,char_ngram_tfidf,0.29034,0.0,False,unreviewed_candidate,,
pair:620a03d275bbeafd,iTE,iTE:retrieval:6893b64c50803c,iTE:retrieval:6c1a658ef40505,change in the chemical potential of electrons induced by the temperature change,changes in the electronic structure,1,1,char_ngram_tfidf,0.290313,0.0,False,unreviewed_candidate,,
pair:714b1b6abc949c1e,iTE,iTE:retrieval:79c49a54e82477,iTE:retrieval:ac1a404a0078e9,gas transfer/oxygen dissociation,ion transfer,1,1,char_ngram_tfidf,0.290306,0.0,False,unreviewed_candidate,,
pair:4c5337caf931410b,iTE,iTE:retrieval:9932bf4c22b647,iTE:retrieval:e4ea82b64c1364,O-2(-) ions vacancy,jump rate of vacancy,1,1,char_ngram_tfidf,0.2903,0.0,False,unreviewed_candidate,,
pair:ce0e533b3e83b600,iTE,iTE:retrieval:7b518902f9b4e8,iTE:retrieval:ae3102d8dcccb4,suppresses interlayer slip,suppress the Se vapor,1,1,char_ngram_tfidf,0.290292,0.0,False,unreviewed_candidate,,
pair:8c16d6c23b8b3915,iTE,iTE:retrieval:134b22fe8aeccd,iTE:retrieval:c5debd8f7aa3d7,penetration of water,evaporation of bulk water,1,1,char_ngram_tfidf,0.290278,0.0,False,unreviewed_candidate,,
pair:5a98da6d20d6cb2d,iTE,iTE:retrieval:a0b6c4ac9b6d84,iTE:retrieval:a25dd95b894d6c,enhanced performance,trade-off between ME and TE performances,1,1,char_ngram_tfidf,0.290272,0.0,False,unreviewed_candidate,,
pair:067fc652a6423be0,iTE,iTE:retrieval:2015fcf3449400,iTE:retrieval:b186dbc245ac7c,intermolecular interaction,electron-electron interaction,1,1,char_ngram_tfidf,0.290252,0.0,False,unreviewed_candidate,,
pair:48a47e4ee56c256e,iTE,iTE:retrieval:9ead2de1f2a87d,iTE:retrieval:e83dbc864b1eb6,variations of the microstructure,temperature variation,1,1,char_ngram_tfidf,0.29025,0.0,False,unreviewed_candidate,,
pair:fa69155d424ce405,iTE,iTE:retrieval:5240cfc3d057eb,iTE:retrieval:c01daeeb09a7e7,Formation of ionic bonds,formation of titanium vacancies,1,1,char_ngram_tfidf,0.290233,0.0,False,unreviewed_candidate,,
pair:5623c42d1db88209,iTE,iTE:retrieval:43e279218956cc,iTE:retrieval:980e6d9714bafc,thermal stability,efficacy and stability of n-doping,1,1,char_ngram_tfidf,0.2902,0.0,False,unreviewed_candidate,,
pair:993e6e642a909aac,iTE,iTE:retrieval:92466293ee0cc2,iTE:retrieval:abf81973adca69,strong hydrogen-bonding network,partial destruction of hydrogen bonding,1,1,char_ngram_tfidf,0.290193,0.0,False,unreviewed_candidate,,
pair:470ac588aaecc0e1,iTE,iTE:retrieval:c0ea471e6c892d,iTE:retrieval:d73255e27d37fb,addition of CuCl,IL additive,2,1,char_ngram_tfidf,0.290159,0.0,False,unreviewed_candidate,,
pair:51bd783c8787fd1a,iTE,iTE:retrieval:5cfefe31eb2200,iTE:retrieval:8c14b4cd38c18c,flame retardant and cooling properties,cooling power,1,1,char_ngram_tfidf,0.290157,0.0,False,unreviewed_candidate,,
pair:048879741e4c8fcb,iTE,iTE:retrieval:17dce1154aa808,iTE:retrieval:e72ce2270f2a3f,ultrahigh alpha,mechanical properties and ultrahigh thermoelectric performances,1,1,char_ngram_tfidf,0.290155,0.0,False,unreviewed_candidate,,
pair:2d2a09be31b687e0,iTE,iTE:retrieval:7b518902f9b4e8,iTE:retrieval:92da586a672376,suppresses interlayer slip,Cu ion suppression,1,1,char_ngram_tfidf,0.290144,0.0,False,unreviewed_candidate,,
pair:32a340542c581fcf,iTE,iTE:retrieval:267f42379a818b,iTE:retrieval:9671d7c8c8daac,isotropic three-dimensional bonding network,quasi-one-dimensional structure,1,1,char_ngram_tfidf,0.290139,0.0,False,unreviewed_candidate,,
pair:e058cd0be03dcc51,iTE,iTE:retrieval:043daacb1437eb,iTE:retrieval:b32d438ae4caa4,ions in the electrolyte are accumulated on the surface of the samples,surface area,1,1,char_ngram_tfidf,0.290124,0.0,False,unreviewed_candidate,,
pair:a04456df00d1861b,iTE,iTE:retrieval:909c04f38e76c1,iTE:retrieval:e1b5401930e771,fast and selective ion transport driven by coupled heat and moisture transfer,selective cation migration driven by a temperature gradient,1,1,char_ngram_tfidf,0.290116,0.0,False,unreviewed_candidate,,
pair:1fb2d7726861d946,iTE,iTE:retrieval:5904825b626388,iTE:retrieval:64298642dd2b1b,ion migration,migration of the BMIM+ cations,2,1,char_ngram_tfidf,0.290092,0.0,False,unreviewed_candidate,,
pair:1547df119c1225d9,iTE,iTE:retrieval:d6f2f76d4491ef,iTE:retrieval:e8a00270e12d25,large valence disparity between A and B cations and/or small ionic radius ratio,difference in mobility between anions and cations,1,1,char_ngram_tfidf,0.290089,0.0,False,unreviewed_candidate,,
pair:088c62c6b66d5a7f,iTE,iTE:retrieval:6831b52bb261bd,iTE:retrieval:a5ba1693ea4491,lattice vibration modes,lattice thermal conductivity,1,23,char_ngram_tfidf,0.290061,0.0,False,unreviewed_candidate,,
pair:60391643973e99fd,iTE,iTE:retrieval:219035db48cb4f,iTE:retrieval:b38bba22e1fb17,electrochemically active BV+/2+ molecules,electrochemical active surface area (EASA),1,1,char_ngram_tfidf,0.29006,0.0,False,unreviewed_candidate,,
pair:651062418f94adab,iTE,iTE:retrieval:4b11243c7dd40e,iTE:retrieval:e531f14924e115,effect of disorder on charge transport,defect disorder governed by electronic charge compensation,1,1,char_ngram_tfidf,0.290052,0.0,False,unreviewed_candidate,,
pair:a00c63c6998444e0,iTE,iTE:retrieval:6e4bdc7a1301ee,iTE:retrieval:cf214bcaaebb80,cation concentration differences at the electrode/electrolyte interface,electrostatic carrier doping at the interface,1,1,char_ngram_tfidf,0.290045,0.0,False,unreviewed_candidate,,
pair:3385db82d70d8c45,iTE,iTE:retrieval:b7df39f3f586f2,iTE:retrieval:f4506ebecea49e,strain energy and Coulomb energy,ionic activation energy,1,1,char_ngram_tfidf,0.290032,0.0,False,unreviewed_candidate,,
pair:3a71967f11712d01,iTE,iTE:retrieval:2c0b4d36b6e3e9,iTE:retrieval:7914dd664f4221,Zn doping,shallow hole doping,1,1,char_ngram_tfidf,0.29003,0.0,False,unreviewed_candidate,,
pair:e8c153c67c136b58,iTE,iTE:retrieval:3b50bb38b2d203,iTE:retrieval:cf1bc355523e86,In-Mg(1) being acceptor defect and In-Sb being electron compensation defect,electronic charge compensation,1,1,char_ngram_tfidf,0.290026,0.0,False,unreviewed_candidate,,
pair:ec7fbc44a1736a2b,iTE,iTE:retrieval:1815c3e6aaa900,iTE:retrieval:f094efafc20224,thermoelectric current,Zn ions migrated in the current direction,1,1,char_ngram_tfidf,0.290022,0.0,False,unreviewed_candidate,,
pair:974091212cafe817,iTE,iTE:retrieval:aeeb074af846d5,iTE:retrieval:bee5e7f2680575,Na+ intercalation/deintercalation,intercalation within the film layers,1,1,char_ngram_tfidf,0.289939,0.0,False,unreviewed_candidate,,
pair:6f871f04d3ce5e01,iTE,iTE:retrieval:3fdfc6e2042fcc,iTE:retrieval:6dd6b12b7ad732,electrode reactions,gas/solid reactions,1,1,char_ngram_tfidf,0.289905,0.0,False,unreviewed_candidate,,
pair:f96b878a1ca8269a,iTE,iTE:retrieval:3b42bb7e71dff5,iTE:retrieval:cc07c2e73944e8,subnanometer-scale confinement of ions,vertically aligned nanoscaleconfinements,1,1,char_ngram_tfidf,0.289892,0.0,False,unreviewed_candidate,,
pair:5252ace72ba3c85b,iTE,iTE:retrieval:b8af39653e9dcc,iTE:retrieval:d7443e2cd0f029,Mg is simultaneously substituted for Co,simultaneous strengthening and toughening,1,1,char_ngram_tfidf,0.289886,0.0,False,unreviewed_candidate,,
pair:2be1779ec885f113,iTE,iTE:retrieval:0947a11586f623,iTE:retrieval:a02e32cf8e0395,output stability,excellent air stability,1,1,char_ngram_tfidf,0.289854,0.0,False,unreviewed_candidate,,
pair:51fb9bd04adc835b,iTE,iTE:retrieval:2146b20b246e98,iTE:retrieval:a4985dd92e70b7,analog resistive switching,switching the external electrodes,1,1,char_ngram_tfidf,0.289811,0.0,False,unreviewed_candidate,,
pair:0610afbcec5b4370,iTE,iTE:retrieval:3948c018f0b140,iTE:retrieval:eb46d8620d716f,strong covalent bond between B-B,metavalent bonds,1,1,char_ngram_tfidf,0.289786,0.0,False,unreviewed_candidate,,
pair:bf28c2d7d8d3c2bf,iTE,iTE:retrieval:ec010162e90b00,iTE:retrieval:ffd269f5a2a6ec,n-type transport,n-type (m = -1/4) to p-type (m = +1/4) transition,1,1,char_ngram_tfidf,0.28978,0.0,False,unreviewed_candidate,,
pair:6f27916b0a15a8b5,iTE,iTE:retrieval:388cf535ebe418,iTE:retrieval:4e4c0a86f60b62,broadening of the Cu-phonon density of states,"shape of the density of state, N(E)",1,1,char_ngram_tfidf,0.289746,0.0,False,unreviewed_candidate,,
pair:41eb3789c312c622,iTE,iTE:retrieval:1848f109bc4ab6,iTE:retrieval:2015fcf3449400,enhanced molecular ordering of P3HT,intermolecular interaction,1,1,char_ngram_tfidf,0.289739,0.0,False,unreviewed_candidate,,
pair:f9bc572b6abcf391,iTE,iTE:retrieval:aa31d2f362ad23,iTE:retrieval:bee5e7f2680575,bonding within the layer packages,intercalation within the film layers,1,1,char_ngram_tfidf,0.289737,0.0,False,unreviewed_candidate,,
pair:b63d077a3f700415,iTE,iTE:retrieval:c8519043b052a1,iTE:retrieval:e4a88e29a51ea1,stability of the supramolecular structure,stability and conductivity,1,1,char_ngram_tfidf,0.289714,0.0,False,unreviewed_candidate,,
pair:2025d5ea17fc96aa,iTE,iTE:retrieval:b636f502410c23,iTE:retrieval:d3aef6fdc07eae,immobilized anions,mobility difference between cations and anions,1,1,char_ngram_tfidf,0.289688,0.0,False,unreviewed_candidate,,
pair:3f540b1303fa636d,iTE,iTE:retrieval:7364b5919960b6,iTE:retrieval:a546b006beca2f,conducting properties,consistent description of the properties of the system,1,1,char_ngram_tfidf,0.289674,0.0,False,unreviewed_candidate,,
pair:e3ee05893cc30c55,iTE,iTE:retrieval:0cb0dbe286bf7d,iTE:retrieval:74f44424d5449e,reliable estimation of kappa(el),reliable interface between the layers,1,1,char_ngram_tfidf,0.289659,0.0,False,unreviewed_candidate,,
pair:14ddf7deb8bd4cb6,iTE,iTE:retrieval:69a1948eece907,iTE:retrieval:bdf8fdfb10abb2,ionic liquid additives,liquid core,1,1,char_ngram_tfidf,0.289658,0.0,False,unreviewed_candidate,,
pair:70cf0fc3880296b2,iTE,iTE:retrieval:812643615d1229,iTE:retrieval:da252e62c81a19,ferromagnetic,ferroelectric nature,1,1,char_ngram_tfidf,0.289656,0.0,False,unreviewed_candidate,,
pair:14654ab7cc4cd007,iTE,iTE:retrieval:2d36f58d3c9a6f,iTE:retrieval:8d0de564b826ef,electronic transport,fluctuation-induced coupling between fluid motion and electron transport,1,1,char_ngram_tfidf,0.289646,0.0,False,unreviewed_candidate,,
pair:b6d2937eff48d92f,iTE,iTE:retrieval:80f483c2c35e99,iTE:retrieval:daeed92df2dade,space charge interface mechanism,fixed surface charge density,1,1,char_ngram_tfidf,0.289642,0.0,False,unreviewed_candidate,,
pair:1595a216b35fb836,iTE,iTE:retrieval:5904825b626388,iTE:retrieval:59e4f9cd6ac7bf,ion migration,redistribution and migration of charged defects,2,1,char_ngram_tfidf,0.289633,0.0,False,unreviewed_candidate,,
pair:b2d061d135424453,iTE,iTE:retrieval:bce03355a276a1,iTE:retrieval:ef8ea64fe129b5,direct bandgap,wide bandgap insulator,1,1,char_ngram_tfidf,0.289618,0.0,False,unreviewed_candidate,,
pair:84785310d8ace29b,iTE,iTE:retrieval:0ea188c68ebe32,iTE:retrieval:873105486f7696,"filling fraction, ionic state, and atomic radius of the filler",filling fraction limit (FFL),1,1,char_ngram_tfidf,0.289617,0.0,False,unreviewed_candidate,,
pair:857772520aa7e494,iTE,iTE:retrieval:58a55381cc0b5b,iTE:retrieval:e95c3e4f8cddcb,coulombic interactions between the ion pairs,coordination and electrostatic interactions between cations and functional groups,1,1,char_ngram_tfidf,0.289616,0.0,False,unreviewed_candidate,,
pair:ead2c062504c4799,iTE,iTE:retrieval:3b6c6d5ff67e29,iTE:retrieval:561fa17b311341,concentration of electrons,donation of electrons from the electrolyte to the solid,1,1,char_ngram_tfidf,0.289606,0.0,False,unreviewed_candidate,,
pair:a7f368ed17eb2cec,iTE,iTE:retrieval:40e173170fd21a,iTE:retrieval:f11c7dbbc029b4,temperature gradient,assembly temperature and the growth time,2,1,char_ngram_tfidf,0.289603,0.0,False,unreviewed_candidate,,
pair:c7a0569b9cbd867e,iTE,iTE:retrieval:3eaafb43c9dd0a,iTE:retrieval:d4dcdfdf2faf20,temperatures,surface temperatures decreased by more than 50 %,1,1,char_ngram_tfidf,0.289578,0.0,False,unreviewed_candidate,,
pair:02ee79f35653aa7b,iTE,iTE:retrieval:23fcf787dfb46f,iTE:retrieval:389fbb4cb20367,octanol-water partition coefficient of ions,Seebeck coefficient of the PANI,1,1,char_ngram_tfidf,0.289557,0.0,False,unreviewed_candidate,,
pair:08e4529867f76df0,iTE,iTE:retrieval:4f641c95deac9c,iTE:retrieval:5afc36997eb04b,enhanced interfacial interaction between the filler and matrix,Differential interactions between the polymeric network and infused ions,1,1,char_ngram_tfidf,0.289531,0.0,False,unreviewed_candidate,,
pair:7e71469293d62a87,iTE,iTE:retrieval:0929ca56eb4d99,iTE:retrieval:1af45b7c1f599d,uniform dispersion of GO particles,weak band dispersion,1,1,char_ngram_tfidf,0.289531,0.0,False,unreviewed_candidate,,
pair:73d68d12fc54edbd,iTE,iTE:retrieval:9e7bb4214c4655,iTE:retrieval:d130e9c1365768,nematic-isotropic phase transition,phase transition of the nanoparticles,1,1,char_ngram_tfidf,0.289526,0.0,False,unreviewed_candidate,,
pair:87b151bb9f8c5273,iTE,iTE:retrieval:396e9ba2beda7b,iTE:retrieval:c59b7e2dbfc698,regeneration,generate electricity,1,2,char_ngram_tfidf,0.289521,0.0,False,unreviewed_candidate,,
pair:4129b08c996ddfd4,iTE,iTE:retrieval:7df845fb7bf936,iTE:retrieval:8084fc0896bb43,work function of the PEDOT:PSS layer,PEDOT:PSS/DES,1,1,char_ngram_tfidf,0.289515,0.0,False,unreviewed_candidate,,
pair:485c2a8008bd76ea,iTE,iTE:retrieval:763e6d73f1e53e,iTE:retrieval:8d652f8e6bc39d,stable in-plane temperature difference of 40 K,increasing temperature difference and decreasing chamber thickness,1,1,char_ngram_tfidf,0.289511,0.0,False,unreviewed_candidate,,
pair:b956c72f83c9d132,iTE,iTE:retrieval:3dc27089cd45e1,iTE:retrieval:82d0d1238cf0f9,complete charge transfer within the intercalate layers,higher charge transfer efficiency,1,1,char_ngram_tfidf,0.289502,0.0,False,unreviewed_candidate,,
pair:1d709caa7f1262a7,iTE,iTE:retrieval:477c71af3e338e,iTE:retrieval:50800d6dcacd28,number of carriers per unit cell,number of rotatable bonds,1,1,char_ngram_tfidf,0.289495,0.0,False,unreviewed_candidate,,
pair:044331de23a356cf,iTE,iTE:retrieval:40879f3ed10e55,iTE:retrieval:abf38e72fb328c,dynamic supramolecular hydrogen bonding system,restrictive effect of the strong hydrogen bond system on anions,1,1,char_ngram_tfidf,0.289477,0.0,False,unreviewed_candidate,,
pair:06805d4b79fcaf0d,iTE,iTE:retrieval:2b85bc735c4c61,iTE:retrieval:69a1948eece907,Liquid gating,ionic liquid additives,1,1,char_ngram_tfidf,0.289473,0.0,False,unreviewed_candidate,,
