paper_id,source,year,title,doi,concept,concept_type,graph_role
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,room temperature,material_system,background
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,ion transport,transport_mechanism,background
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,phase transition,phase_or_species_transition,background
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,activation energy,material_system,background
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,solid solution,material_system,recommendation_candidate
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,solid solutions,material_system,recommendation_candidate
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,superionic conductors,material_system,recommendation_candidate
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,ambient conditions,material_system,recommendation_candidate
iTE2_0281,iTE2,2025,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,10.1016/j.jnoncrysol.2025.123780,superionic phase,material_system,recommendation_candidate
iTE2_0282,iTE2,2003,All-solid actuator consisting of polyaniline film and solid polymer electrolyte,10.1002/mame.200200007,ionic conductivity,property_metric,background
iTE2_0282,iTE2,2003,All-solid actuator consisting of polyaniline film and solid polymer electrolyte,10.1002/mame.200200007,polymer electrolyte,material_system,background
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,electron microscopy,characterization_method,background
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,scanning electron microscopy,characterization_method,background
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,successive ionic layer adsorption,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,successive ionic layer,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,ionic layer adsorption,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,successive ionic,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,ionic layer,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,layer adsorption,material_system,recommendation_candidate
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,n-type conductivity,property_metric,background
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,atomic force microscopy,characterization_method,background
iTE2_0283,iTE2,2007,Growth and characterization of tin disulfide (SnS2) thin film deposited by successive ionic layer adsorption and reaction (SILAR) technique,10.1016/j.jallcom.2006.12.108,force microscopy,characterization_method,background
iTE2_0285,iTE2,2026,Decoupling thermo-mechanical signals in ionic hydrogels via deep operator networks,10.1063/5.0324631,ionic thermoelectric,material_system,background
iTE2_0285,iTE2,2026,Decoupling thermo-mechanical signals in ionic hydrogels via deep operator networks,10.1063/5.0324631,ion transport,transport_mechanism,background
iTE2_0285,iTE2,2026,Decoupling thermo-mechanical signals in ionic hydrogels via deep operator networks,10.1063/5.0324631,thermal diffusion,material_system,recommendation_candidate
iTE2_0286,iTE2,2026,"Passivation of AlGaSb/InGaAsSb/GaSb SWIR Detectors by Aqueous (NH4)2S Solution, SiO2, and Ionic Liquid Encapsulation",10.1109/TED.2026.3664326,ionic liquid,material_system,background
iTE2_0286,iTE2,2026,"Passivation of AlGaSb/InGaAsSb/GaSb SWIR Detectors by Aqueous (NH4)2S Solution, SiO2, and Ionic Liquid Encapsulation",10.1109/TED.2026.3664326,lower temperatures,material_system,recommendation_candidate
iTE2_0287,iTE2,2015,Seebeck effect in a battery-type thermocell,10.1063/1.4928336,temperature difference,material_system,background
iTE2_0287,iTE2,2015,Seebeck effect in a battery-type thermocell,10.1063/1.4928336,seebeck effect,property_metric,background
iTE2_0287,iTE2,2015,Seebeck effect in a battery-type thermocell,10.1063/1.4928336,electrochemical seebeck,property_metric,recommendation_candidate
iTE2_0287,iTE2,2015,Seebeck effect in a battery-type thermocell,10.1063/1.4928336,electrochemical seebeck coefficient,property_metric,recommendation_candidate
iTE2_0287,iTE2,2015,Seebeck effect in a battery-type thermocell,10.1063/1.4928336,seebeck coefficient,property_metric,background
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,electrical conductivity,property_metric,background
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,activation energy,material_system,background
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,electronic conductivity,property_metric,recommendation_candidate
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,ion exchange,material_system,recommendation_candidate
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,electrostatic interactions,solvation_entropy,recommendation_candidate
iTE2_0288,iTE2,2023,Double Doping of Semiconducting Polymers Using Ion-Exchange with a Dianion,10.1002/adfm.202300934,p-type semiconducting,material_system,recommendation_candidate
iTE2_0289,iTE2,2008,Influence of thermal and thermoelectric treatments on structure and electric properties of B2O3-Li2O-M2O5 glasses,10.1016/j.jnoncrysol.2007.08.016,electric-field thermoelectric treatment promote linbo3 nanocrystallization,phase_or_species_transition,recommendation_candidate
iTE2_0289,iTE2,2008,Influence of thermal and thermoelectric treatments on structure and electric properties of B2O3-Li2O-M2O5 glasses,10.1016/j.jnoncrysol.2007.08.016,electron microscopy,characterization_method,background
iTE2_0289,iTE2,2008,Influence of thermal and thermoelectric treatments on structure and electric properties of B2O3-Li2O-M2O5 glasses,10.1016/j.jnoncrysol.2007.08.016,scanning electron microscopy,characterization_method,background
iTE2_0289,iTE2,2008,Influence of thermal and thermoelectric treatments on structure and electric properties of B2O3-Li2O-M2O5 glasses,10.1016/j.jnoncrysol.2007.08.016,lower temperatures,material_system,recommendation_candidate
iTE2_0289,iTE2,2008,Influence of thermal and thermoelectric treatments on structure and electric properties of B2O3-Li2O-M2O5 glasses,10.1016/j.jnoncrysol.2007.08.016,ac conductivity,property_metric,background
iTE2_0290,iTE2,2012,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,thermal conductivity,property_metric,background
iTE2_0290,iTE2,2012,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,lattice thermal conductivity,property_metric,background
iTE2_0290,iTE2,2012,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,ionic radius,material_system,background
iTE2_0290,iTE2,2012,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,ionic radii,material_system,background
iTE2_0290,iTE2,2012,High-pressure synthesis of phonon-glass electron-crystal featured thermoelectric LixCo4Sb12,10.1016/j.actamat.2011.10.059,reducing lattice thermal conductivity,property_metric,recommendation_candidate
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,electronic transport,material_system,background
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,charge transport,material_system,background
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,ionic conduction,material_system,background
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,conjugated polymer,material_system,background
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,transport pathways,transport_mechanism,background
iTE2_0291,iTE2,2024,Adjusting molecular weight optimizes electronic transport of extrinsically N-type doped conjugated polymer incorporating glycolated side chains,10.1039/d3ta07188j,mixed electronic-ionic,material_system,background
iTE2_0292,iTE2,2018,Acoustic phonon spectrum engineering in bulk crystals via incorporation of dopant atoms,10.1063/1.5030558,ionic radius,material_system,background
iTE2_0292,iTE2,2018,Acoustic phonon spectrum engineering in bulk crystals via incorporation of dopant atoms,10.1063/1.5030558,doping concentration,material_system,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,thermal conductivity,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,electrical conductivity,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,lattice thermal conductivity,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,low thermal conductivity,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,carrier concentration,material_system,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,ionic radii,material_system,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,charge transport,material_system,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,dimensionless figure,material_system,recommendation_candidate
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,hole concentration,material_system,recommendation_candidate
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,lattice distortion,material_system,recommendation_candidate
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,diffraction analysis,characterization_method,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,seebeck coefficient,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,seebeck coefficient increased,property_metric,background
iTE2_0293,iTE2,2020,Effects of Zn/Bi Double Doping on the Charge Transport and Thermoelectric Properties of Tetrahedrites Cu12-xZnxSb4-yBiyS13,10.1007/s11664-019-07717-2,conductivity decreased,property_metric,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,density functional theory,computational_method,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,seebeck coefficients,property_metric,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,thermoelectric applications,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,thermoelectric transport,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,optical conductivity,property_metric,recommendation_candidate
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,phonon dispersion,material_system,recommendation_candidate
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,structure calculations,material_system,recommendation_candidate
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,electronic structure calculations,material_system,recommendation_candidate
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,calculations reveal,material_system,recommendation_candidate
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,strong hybridization,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,ultraviolet region,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,structural optimization,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,strong absorption,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,transport calculations,material_system,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,increasing seebeck,property_metric,background
iTE2_0294,iTE2,2026,"First-principles insights into the structural stability, spin-polarized electronic structure, and multifunctional properties of actinide antimonides U3TSb5 [T = Cr, Mn, Ti, and V]",10.1039/d5ra10072k,spin channels,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,density functional theory,computational_method,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,ionic bonding,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,debye temperature,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,thermal expansion,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,absorption coefficient,material_system,recommendation_candidate
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,optical conductivity,property_metric,recommendation_candidate
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,thermal expansion coefficient,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,expansion coefficient,material_system,background
iTE2_0295,iTE2,2023,"Characterization of structural, dynamic, optoelectronic, thermodynamic, mechanical and thermoelectric properties of AMgF3 (A = K or Ag) fluoro-perovskites compounds",10.1088/1402-4896/acb6c0,extinction coefficient,material_system,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,room temperature,material_system,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,temperature range,material_system,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,phase transition,phase_or_species_transition,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,mobile ions,material_system,recommendation_candidate
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,raman spectroscopy,characterization_method,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,phase transitions,phase_or_species_transition,recommendation_candidate
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,temperature dependent,material_system,recommendation_candidate
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,electronic conduction,material_system,recommendation_candidate
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,superionic phase,material_system,recommendation_candidate
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,seebeck coefficient,property_metric,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,multifunctional materials,material_system,background
iTE2_0296,iTE2,2016,The effect of order-disorder phase transitions and band gap evolution on the thermoelectric properties of AgCuS nanocrystals,10.1039/c5sc02966j,p-type conduction,material_system,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,thermal conductivity,property_metric,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,lattice thermal conductivity,property_metric,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,density functional theory,computational_method,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,high temperature,material_system,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,ultralow lattice thermal conductivity,property_metric,recommendation_candidate
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,phonon dispersion,material_system,recommendation_candidate
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,ionic bonds,material_system,recommendation_candidate
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,electron localization,material_system,recommendation_candidate
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,electron localization function,material_system,recommendation_candidate
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,localization function,material_system,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,seebeck coefficient,property_metric,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,semiconductor behavior,material_system,background
iTE2_0297,iTE2,2024,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",10.1021/acsanm.4c00699,melting temperature,material_system,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,thermal conductivity,property_metric,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,low thermal conductivity,property_metric,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,ionic radius,material_system,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,electron microscopy,characterization_method,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,scanning electron microscopy,characterization_method,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,different temperatures,material_system,recommendation_candidate
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,solid-state reaction,material_system,recommendation_candidate
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,rare-earth ionic,material_system,recommendation_candidate
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,rare-earth ionic radius,material_system,recommendation_candidate
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,conductivity decreases,property_metric,background
iTE2_0298,iTE2,2021,"Electrical and thermal conductivities of rare-earth A2Zr2O7 (A = Pr, Nd, Sm, Gd, and Er)",10.31349/RevMexFis.67.255,thermal conductivity decreases,property_metric,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,thermal conductivity,property_metric,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,electrical conductivity,property_metric,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,lattice thermal conductivity,property_metric,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,ionic radius,material_system,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,carrier concentration,material_system,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,solid solution,material_system,recommendation_candidate
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,reduce thermal conductivity,property_metric,recommendation_candidate
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,lattice distortion,material_system,recommendation_candidate
