pair_id,domain,left_mention_id,right_mention_id,left_concept_id,right_concept_id,decision,semantic_relation,reason,review_source,review_status,merge_applied
pair:c9b89b96296ad288e436,iTE,iTE:P0471:n2,iTE:P0845:n4,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:e5b79cd844f5af35bdd2,iTE,iTE:P0471:n2,iTE:P0939:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:65f38c4b967a64c8402b,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / 较高载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:9b12c44d1bc7c7c620c7,iTE,iTE:P0471:n2,iTE:P1168:n3,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:0cd218592e98c67218bd,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / 增强的Hall迁移率,equivalent_proposals,astra_adjudicated,False
pair:f2d51633f80097f2adae,iTE,iTE:P0471:n2,iTE:P1203:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:97fabcbc8116c63dd904,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / 电子相对空穴更高迁移率,equivalent_proposals,astra_adjudicated,False
pair:3e86e33fab45066c8f68,iTE,iTE:P0471:n2,iTE:P1222:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:2b583cfabe6e58d2c9e2,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / 高载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:300a0521bafd133327ab,iTE,iTE:P0471:n2,iTE:P1514:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:006085ff415520ebfd97,iTE,iTE:P0471:n2,iTE:P1528:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:303ca6ede25b006057e6,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / OECT器件有效迁移率,equivalent_proposals,astra_adjudicated,False
pair:463944e401af3072a70b,iTE,iTE:P0471:n2,iTE:P1632:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:05e6921470b8762ba6a7,iTE,iTE:P0471:n2,iTE:P1965:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:0fb411f3811abe735314,iTE,iTE:P0606:n3,iTE:P0752:n3,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:03ed31e65b7aa3f2dfff,iTE,iTE:P0606:n3,iTE:P0845:n4,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:9b0cdd5a1667c497638d,iTE,iTE:P0606:n3,iTE:P1354:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:180db65c015499c5e4c9,iTE,iTE:P0606:n3,iTE:P1514:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:c6c2c214a7d1ec4896ee,iTE,iTE:P0606:n3,iTE:P1528:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:303ca6ede25b006057e6,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / OECT器件有效迁移率,equivalent_proposals,astra_adjudicated,False
pair:c9fc3233dc669f60ae1d,iTE,iTE:P0606:n3,iTE:P1632:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:a1b8ca5090ebf9e82fa3,iTE,iTE:P0606:n3,iTE:P1965:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:ab81a104aef9e5b5b42e,iTE,iTE:P0752:n3,iTE:P0845:n4,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:b36ca3374590abff9f4b,iTE,iTE:P0752:n3,iTE:P1354:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:b789b688d3b04e41c6d6,iTE,iTE:P0752:n3,iTE:P1514:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:e13e6611109df63051b4,iTE,iTE:P0752:n3,iTE:P1632:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:f315dbc00ccc0a5e3316,iTE,iTE:P0752:n3,iTE:P1965:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:79386f392770274a02fa,iTE,iTE:P0758:n3,iTE:P1222:n2,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:2b583cfabe6e58d2c9e2,accept,equivalent_to,共同定义：高载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:6696cfcbeaa53383d4b5,iTE,iTE:P0758:n3,iTE:P1294:n1,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:2b583cfabe6e58d2c9e2,accept,equivalent_to,共同定义：高载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:70d2ec3958a19c86f421,iTE,iTE:P0758:n3,iTE:P1528:n2,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:303ca6ede25b006057e6,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为高载流子迁移率 / OECT器件有效迁移率,equivalent_proposals,astra_adjudicated,False
pair:b5547587b8af23ddf735,iTE,iTE:P0845:n4,iTE:P0939:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:65f38c4b967a64c8402b,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / 较高载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:03502160d6fcd295e9c5,iTE,iTE:P0845:n4,iTE:P1514:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:57296727cd5b3197f299,iTE,iTE:P0845:n4,iTE:P1632:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:87a9fa9369ba69629179,iTE,iTE:P0939:n2,iTE:P1168:n3,concept:v2:iTE:65f38c4b967a64c8402b,concept:v2:iTE:0cd218592e98c67218bd,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为较高载流子迁移率 / 增强的Hall迁移率,equivalent_proposals,astra_adjudicated,False
pair:a25d6218b15be934e981,iTE,iTE:P0939:n2,iTE:P1203:n2,concept:v2:iTE:65f38c4b967a64c8402b,concept:v2:iTE:97fabcbc8116c63dd904,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为较高载流子迁移率 / 电子相对空穴更高迁移率,equivalent_proposals,astra_adjudicated,False
pair:71c26f68a0e219f31c97,iTE,iTE:P0939:n2,iTE:P1965:n2,concept:v2:iTE:65f38c4b967a64c8402b,concept:v2:iTE:f56b46ee491c8b844234,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为较高载流子迁移率 / 电子载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:7a593489e7dde0e13ad5,iTE,iTE:P1168:n3,iTE:P1203:n2,concept:v2:iTE:0cd218592e98c67218bd,concept:v2:iTE:97fabcbc8116c63dd904,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为增强的Hall迁移率 / 电子相对空穴更高迁移率,equivalent_proposals,astra_adjudicated,False
pair:423fdbe2c80f90076733,iTE,iTE:P1222:n2,iTE:P1294:n1,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:2b583cfabe6e58d2c9e2,accept,equivalent_to,共同定义：高载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:cfca755a368bfb0e7af8,iTE,iTE:P1222:n2,iTE:P1965:n2,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:f56b46ee491c8b844234,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为高载流子迁移率 / 电子载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:da00ef3118e3f07035b3,iTE,iTE:P1294:n1,iTE:P1965:n2,concept:v2:iTE:2b583cfabe6e58d2c9e2,concept:v2:iTE:f56b46ee491c8b844234,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为高载流子迁移率 / 电子载流子迁移率,equivalent_proposals,astra_adjudicated,False
pair:cb160cb2fef2d849c7b0,iTE,iTE:P1354:n2,iTE:P1528:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:303ca6ede25b006057e6,reject,not_equivalent,0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。；左右定义分别为电子载流子迁移率 / OECT器件有效迁移率,equivalent_proposals,astra_adjudicated,False
pair:6674255052098f03d402,iTE,iTE:P1514:n2,iTE:P1632:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:792809cc505e5968c503,iTE,iTE:P1514:n2,iTE:P1965:n2,concept:v2:iTE:f56b46ee491c8b844234,concept:v2:iTE:f56b46ee491c8b844234,accept,equivalent_to,共同定义：电子载流子迁移率。0/1/2/3/4/6/12/13/15/16为通常电子载流子迁移率；5/10/11为高值；7相对较高；8明确增强的Hall迁移率；9为电子比空穴更好；14为OECT提取的器件有效迁移率，不能用同词跨定义闭包。,equivalent_proposals,astra_adjudicated,True
pair:a2991da5d923a3cd2250,TG,TG:P0009:n3,TG:P0015:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:aa61a1bf405bccd69e94,TG,TG:P0009:n3,TG:P0016:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:829c6baddb4b1b8b8ccd,TG,TG:P0009:n3,TG:P0020:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:2ead9d3eef9c8dd26992,TG,TG:P0009:n3,TG:P0026:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:a85e9ea224f31b376365,TG,TG:P0009:n3,TG:P0044:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:b1290962b132e51a4984,TG,TG:P0009:n3,TG:P0081:n5,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:15726467ce77debb7c7e,TG,TG:P0009:n3,TG:P0143:n2,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:63e89708e27518d4542f,TG,TG:P0009:n3,TG:P0145:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:50de6fcd84295b19f7e5,TG,TG:P0009:n3,TG:P0165:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:8fca7514eab05c9ee9f5,TG,TG:P0009:n3,TG:P0166:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:5b981f3fa32dfb69558b,TG,TG:P0009:n3,TG:P0186:n2,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:96246f68f58e3fa89e90,TG,TG:P0009:n3,TG:P0255:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:b4d4a82afda13c9d3dbc,TG,TG:P0009:n3,TG:P0264:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:58350d64f96dbde4151f,TG,TG:P0015:n4,TG:P0016:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:ba63bf55fa2b9feae8b4,TG,TG:P0015:n4,TG:P0020:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:53516077b0f81d77ab6e,TG,TG:P0015:n4,TG:P0026:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:b0107e78a53824b7d9fc,TG,TG:P0015:n4,TG:P0044:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:60d8f88c207aa84ed08c,TG,TG:P0015:n4,TG:P0081:n5,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:55739345da3d6ccefa9e,TG,TG:P0015:n4,TG:P0143:n2,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:1464a0b72ace16481f13,TG,TG:P0015:n4,TG:P0145:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:8965fe4836cd6a274a8b,TG,TG:P0015:n4,TG:P0165:n4,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:37fb1b8b8506017d5d65,reject,not_equivalent,0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。；左右定义分别为热电化学热电势系数 / 热扩散与热电化学混合热电势,equivalent_proposals,astra_adjudicated,False
pair:5b3729a3e7d805c0cb27,TG,TG:P0015:n4,TG:P0166:n3,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
pair:a3b9c46ae74252cf1cc9,TG,TG:P0015:n4,TG:P0186:n2,concept:v2:TG:519def499cb6b1615385,concept:v2:TG:519def499cb6b1615385,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,equivalent_proposals,astra_adjudicated,True
