concept_id,domain,display_label,semantic_role,source_roles,member_count,paper_count,source_mention_ids,paper_ids,normalization_status,human_review_required,concept_type
concept:v2:iTE:d7903bce4778d4788760,iTE,continuous power output,performance_function,"[""performance_function""]",1,1,"[""iTE:P0828:n4""]","[""P0828""]",retained_identity,False,evidence_concept
concept:v2:iTE:d797a7030b626111bc8b,iTE,humidity and temperature,condition,"[""condition""]",1,1,"[""iTE:P1557:n1""]","[""P1557""]",retained_identity,False,evidence_concept
concept:v2:iTE:d79b6a972e40285a0184,iTE,phonon scattering rate,quantity,"[""quantity""]",1,1,"[""iTE:P1380:n2""]","[""P1380""]",retained_identity,False,evidence_concept
concept:v2:iTE:d7e658ef917a219b237b,iTE,redox couple,material_entity,"[""material_entity""]",1,1,"[""iTE:P0500:n1""]","[""P0500""]",retained_identity,False,evidence_concept
concept:v2:iTE:d7f879fa233211d1e6f5,iTE,"hybridization between Sb 5s and the neighboring Se 4s, 4p orbitals",mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1552:n1""]","[""P1552""]",retained_identity,False,evidence_concept
concept:v2:iTE:d81476ea417c00c7c25f,iTE,plasticizing effect of the ionic liquid,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0576:n2""]","[""P0576""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8263241ffeb0c407c8d,iTE,Cu3Sn <010>perpendicular to Cu (100) interface,state_structure,"[""state_structure""]",1,1,"[""iTE:P1376:n1""]","[""P1376""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8273c9c71a65f072ab4,iTE,diffusion control,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0909:n1""]","[""P0909""]",retained_identity,False,evidence_concept
concept:v2:iTE:d828f28db10db922182e,iTE,reactance of the composite changes from captative to inductive,quantity,"[""quantity""]",1,1,"[""iTE:P1642:n1""]","[""P1642""]",retained_identity,False,evidence_concept
concept:v2:iTE:d839c89e23af20ee60e0,iTE,grain,state_structure,"[""state_structure""]",1,1,"[""iTE:P1753:n1""]","[""P1753""]",retained_identity,False,evidence_concept
concept:v2:iTE:d855d07d9aee89e03813,iTE,electrical conductivity contribution of the trapped holes,quantity,"[""quantity""]",1,1,"[""iTE:P1488:n3""]","[""P1488""]",retained_identity,False,evidence_concept
concept:v2:iTE:d868bb644c2d354971cb,iTE,声子散射增强过程,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1970:n1""]","[""P1970""]",retained_identity,False,evidence_concept
concept:v2:iTE:d87908cadda542fab69a,iTE,controlled species separation,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1739:n2""]","[""P1739""]",retained_identity,False,evidence_concept
concept:v2:iTE:d879317c91ab83df1017,iTE,temperature uniformity,performance_function,"[""performance_function""]",1,1,"[""iTE:P1605:n3""]","[""P1605""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8922d4c1587f8443282,iTE,TEHA TFMS,material_entity,"[""material_entity""]",1,1,"[""iTE:P0660:n1""]","[""P0660""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8b1728f29224fe0bd3a,iTE,flame retardancy,performance_function,"[""performance_function""]",1,1,"[""iTE:P0445:n2""]","[""P0445""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8b8e5879d601d112efb,iTE,ion mobility difference between I3- and sodium ions,quantity,"[""quantity""]",1,1,"[""iTE:P0337:n3""]","[""P0337""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8c43bd90a2d1879149f,iTE,optimal location of the Fermi level,quantity,"[""quantity""]",1,1,"[""iTE:P0761:n2""]","[""P0761""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8f21a82802beb700b8a,iTE,氧离子热电化学系数,performance_function,"[""performance_function""]",1,1,"[""iTE:P0911:n2""]","[""P0911""]",retained_identity,False,evidence_concept
concept:v2:iTE:d8f225941a43a041ad20,iTE,离子功率因子,performance_function,"[""performance_function""]",3,3,"[""iTE:P0378:n3"", ""iTE:P0502:n2"", ""iTE:P0864:n3""]","[""P0378"", ""P0502"", ""P0864""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:d927bc0782d0ca117d33,iTE,higher temperature,condition,"[""condition""]",1,1,"[""iTE:P1208:n1""]","[""P1208""]",retained_identity,False,evidence_concept
concept:v2:iTE:d92ab272436a1c8bc370,iTE,键合离子性,interaction,"[""interaction""]",2,2,"[""iTE:P1448:n1"", ""iTE:P1458:n2""]","[""P1448"", ""P1458""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:d9400ddcb4bf26f3ff4c,iTE,low magnetic moment,quantity,"[""quantity""]",1,1,"[""iTE:P1830:n2""]","[""P1830""]",retained_identity,False,evidence_concept
concept:v2:iTE:d955de107732d191a5ee,iTE,thermo-diffusion of only single-type ions,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1181:n2""]","[""P1181""]",retained_identity,False,evidence_concept
concept:v2:iTE:d97706a7ac8a2c74f99b,iTE,barrier for hole injection,quantity,"[""quantity""]",1,1,"[""iTE:P1666:n3""]","[""P1666""]",retained_identity,False,evidence_concept
concept:v2:iTE:d9895f597a816f83f6e2,iTE,Cu-O and TlO,interaction,"[""interaction""]",1,1,"[""iTE:P0840:n1""]","[""P0840""]",retained_identity,False,evidence_concept
concept:v2:iTE:d994c4dc46a33585e1f3,iTE,ion thermodiffusion in electric double layers,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0564:n2""]","[""P0564""]",retained_identity,False,evidence_concept
concept:v2:iTE:d99c8994f650ec75dadd,iTE,jump-length distribution,quantity,"[""quantity""]",1,1,"[""iTE:P1710:n1""]","[""P1710""]",retained_identity,False,evidence_concept
concept:v2:iTE:d9a8c080066041c5e8e1,iTE,change in sign of S*,performance_function,"[""performance_function""]",1,1,"[""iTE:P1507:n1""]","[""P1507""]",retained_identity,False,evidence_concept
concept:v2:iTE:d9c24cda0dba75e89499,iTE,photothermoelectric effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1650:n2""]","[""P1650""]",retained_identity,False,evidence_concept
concept:v2:iTE:d9edf3af10398e7d491d,iTE,chemical potential,quantity,"[""quantity""]",1,1,"[""iTE:P0624:n2""]","[""P0624""]",retained_identity,False,evidence_concept
concept:v2:iTE:da525a8e9dc63e4b058d,iTE,bis(trifluoromethane)sulfonimide lithium salt (LiTFSI),material_entity,"[""material_entity""]",1,1,"[""iTE:P1146:n1""]","[""P1146""]",retained_identity,False,evidence_concept
concept:v2:iTE:da6695dfaf662680f14a,iTE,cobalt ions,material_entity,"[""material_entity""]",1,1,"[""iTE:P0907:n1""]","[""P0907""]",retained_identity,False,evidence_concept
concept:v2:iTE:da89ef356cf9f3fadbf0,iTE,increased pressure,condition,"[""condition""]",1,1,"[""iTE:P0455:n1""]","[""P0455""]",retained_identity,False,evidence_concept
concept:v2:iTE:dadd49e1329dd2eb16b2,iTE,homogenous mixing,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1523:n2""]","[""P1523""]",retained_identity,False,evidence_concept
concept:v2:iTE:daef7b6d96540262f80a,iTE,interfacial/boundary phases steric hindrance,interaction,"[""interaction""]",1,1,"[""iTE:P0853:n2""]","[""P0853""]",retained_identity,False,evidence_concept
concept:v2:iTE:db11e45d331fed4e1778,iTE,cation-stabilized monolayer network principle,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1085:n1""]","[""P1085""]",retained_identity,False,evidence_concept
concept:v2:iTE:db347ccbc5b189edb6ca,iTE,N5,material_entity,"[""material_entity""]",1,1,"[""iTE:P1579:n1""]","[""P1579""]",retained_identity,False,evidence_concept
concept:v2:iTE:db397078b107e30a8ca9,iTE,Cs,material_entity,"[""material_entity""]",1,1,"[""iTE:P0881:n1""]","[""P0881""]",retained_identity,False,evidence_concept
concept:v2:iTE:db53ce7dcf55a27d978e,iTE,two modes of stacking disorder,state_structure,"[""state_structure""]",1,1,"[""iTE:P1323:n1""]","[""P1323""]",retained_identity,False,evidence_concept
concept:v2:iTE:db9ad250815e2246e3d2,iTE,anisotropy in resistivity,quantity,"[""quantity""]",1,1,"[""iTE:P1019:n2""]","[""P1019""]",retained_identity,False,evidence_concept
concept:v2:iTE:db9e42cbf168d1798a2a,iTE,dynamic hydrogen-bond network,state_structure,"[""state_structure""]",1,1,"[""iTE:P0432:n1""]","[""P0432""]",retained_identity,False,evidence_concept
concept:v2:iTE:dba793c76a816e677a17,iTE,ionic thermoelectric effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0359:n5""]","[""P0359""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbb2cbaf9532e872caf8,iTE,density and molar volume,quantity,"[""quantity""]",1,1,"[""iTE:P1687:n2""]","[""P1687""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbb8b3f27c7b4e4a4984,iTE,formation of anatase,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1704:n2""]","[""P1704""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbbd41d1565a1aac3086,iTE,Ce3Pb,material_entity,"[""material_entity""]",1,1,"[""iTE:P1923:n1""]","[""P1923""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbbf40fd1a794cc8df4a,iTE,CMHC,material_entity,"[""material_entity""]",1,1,"[""iTE:P0591:n1""]","[""P0591""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbd3e64018fb543201d7,iTE,high concentrations of OH- ions,condition,"[""condition""]",1,1,"[""iTE:P0343:n1""]","[""P0343""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbdfc0fc9831fff85ec0,iTE,phonon-assisted inelastic process,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0775:n1""]","[""P0775""]",retained_identity,False,evidence_concept
concept:v2:iTE:dbfe99159f06675353e1,iTE,larger intersite distance for hopping,quantity,"[""quantity""]",1,1,"[""iTE:P1514:n1""]","[""P1514""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc192422b147012d0d11,iTE,微观结构,state_structure,"[""state_structure""]",2,2,"[""iTE:P0538:n2"", ""iTE:P0602:n2""]","[""P0538"", ""P0602""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:dc1a3db80f00071e09df,iTE,uneven charge distribution,state_structure,"[""state_structure""]",1,1,"[""iTE:P1005:n1""]","[""P1005""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc2f16ae88460316e5bb,iTE,FeCl3,material_entity,"[""material_entity""]",1,1,"[""iTE:P0368:n3""]","[""P0368""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc363119a942e3616c9a,iTE,scatter and localize carriers,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1438:n2""]","[""P1438""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc437481d7da4d89ef43,iTE,ITE,material_entity,"[""material_entity""]",1,1,"[""iTE:P0382:n1""]","[""P0382""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc45733a6ee9bda13b42,iTE,电子电导率,quantity,"[""quantity""]",43,43,"[""iTE:P0409:n4"", ""iTE:P0462:n4"", ""iTE:P0471:n3"", ""iTE:P0533:n2"", ""iTE:P0539:n2"", ""iTE:P0615:n4"", ""iTE:P0618:n3"", ""iTE:P0632:n2"", ""iTE:P0636:n2"", ""iTE:P0651:n2"", ""iTE:P0718:n2"", ""iTE:P0753:n3"", ""iTE:P0824:n3"", ""iTE:P0899:n2"", ""iTE:P0944:n2"", ""iTE:P0994:n2"", ""iTE:P1048:n2"", ""iTE:P1060:n2"", ""iTE:P1071:n2"", ""iTE:P1146:n2"", ""iTE:P1148:n2"", ""iTE:P1223:n2"", ""iTE:P1298:n2"", ""iTE:P1430:n2"", ""iTE:P1449:n2"", ""iTE:P1459:n2"", ""iTE:P1482:n4"", ""iTE:P1491:n3"", ""iTE:P1492:n3"", ""iTE:P1496:n2"", ""iTE:P1500:n4"", ""iTE:P1502:n2"", ""iTE:P1508:n2"", ""iTE:P1519:n3"", ""iTE:P1539:n4"", ""iTE:P1574:n1"", ""iTE:P1591:n2"", ""iTE:P1613:n3"", ""iTE:P1635:n3"", ""iTE:P1657:n3"", ""iTE:P1670:n2"", ""iTE:P1686:n2"", ""iTE:P1827:n2""]","[""P0409"", ""P0462"", ""P0471"", ""P0533"", ""P0539"", ""P0615"", ""P0618"", ""P0632"", ""P0636"", ""P0651"", ""P0718"", ""P0753"", ""P0824"", ""P0899"", ""P0944"", ""P0994"", ""P1048"", ""P1060"", ""P1071"", ""P1146"", ""P1148"", ""P1223"", ""P1298"", ""P1430"", ""P1449"", ""P1459"", ""P1482"", ""P1491"", ""P1492"", ""P1496"", ""P1500"", ""P1502"", ""P1508"", ""P1519"", ""P1539"", ""P1574"", ""P1591"", ""P1613"", ""P1635"", ""P1657"", ""P1670"", ""P1686"", ""P1827""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:dc6924f80d7542ee491c,iTE,Cl- ion thermodiffusion toward the cold side,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0439:n4""]","[""P0439""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc710e9bf53677a5edf7,iTE,离子半径失配应变场声子散射,mechanism_process,"[""mechanism_process""]",2,2,"[""iTE:P0904:n2"", ""iTE:P1419:n1""]","[""P0904"", ""P1419""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:dc74c02e701acf1f4c4d,iTE,interfacial phonon scattering,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0412:n3""]","[""P0412""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc9665295f766d441319,iTE,coherent electron and heat transport through a pointlike contact,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0795:n1""]","[""P0795""]",retained_identity,False,evidence_concept
concept:v2:iTE:dc9dc4ffe2a41c2c3f77,iTE,"large Born effective charges, high optical dielectric constants, low Debye temperatures and an almost metal-like electrical conductivity",quantity,"[""quantity""]",1,1,"[""iTE:P1822:n2""]","[""P1822""]",retained_identity,False,evidence_concept
concept:v2:iTE:dcb1d39c3657f70dd228,iTE,thermo-diffusion of water,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0392:n1""]","[""P0392""]",retained_identity,False,evidence_concept
concept:v2:iTE:dcd0325e734974aacb60,iTE,low hole injection barriers,quantity,"[""quantity""]",1,1,"[""iTE:P0984:n2""]","[""P0984""]",retained_identity,False,evidence_concept
concept:v2:iTE:dce05f48c267886f1899,iTE,载流子符号反转未限定方向,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0999:n2""]","[""P0999""]",retained_identity,False,evidence_concept
concept:v2:iTE:dcf1a04887dc232fe3aa,iTE,H2SO4 and EMIM-DCA,material_entity,"[""material_entity""]",1,1,"[""iTE:P1613:n1""]","[""P1613""]",retained_identity,False,evidence_concept
concept:v2:iTE:dcf40b69e45ccbc046c4,iTE,weakly ionic Mg-Sb bond,interaction,"[""interaction""]",1,1,"[""iTE:P1068:n1""]","[""P1068""]",retained_identity,False,evidence_concept
concept:v2:iTE:dd07e4890bdc51bdbf56,iTE,ionic charge compensation,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0870:n3""]","[""P0870""]",retained_identity,False,evidence_concept
concept:v2:iTE:dd31905cb2e57dbee278,iTE,avoided crossing effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0937:n3""]","[""P0937""]",retained_identity,False,evidence_concept
concept:v2:iTE:dd51c250594fd7a33bd2,iTE,external load always connected,condition,"[""condition""]",1,1,"[""iTE:P0388:n1""]","[""P0388""]",retained_identity,False,evidence_concept
concept:v2:iTE:dd6bbb3ee877518d1597,iTE,thermoelectric power and the charge separation effects,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1675:n3""]","[""P1675""]",retained_identity,False,evidence_concept
concept:v2:iTE:dd9f66df666c0d4412ae,iTE,complex with BMIM+,material_entity,"[""material_entity""]",1,1,"[""iTE:P0552:n1""]","[""P0552""]",retained_identity,False,evidence_concept
concept:v2:iTE:ddb464c1fa67c4532110,iTE,better thermal stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P1066:n2""]","[""P1066""]",retained_identity,False,evidence_concept
concept:v2:iTE:ddbe30f4b085fdd000b6,iTE,colossal Seebeck effect was stable over a long period of time,performance_function,"[""performance_function""]",1,1,"[""iTE:P0792:n2""]","[""P0792""]",retained_identity,False,evidence_concept
concept:v2:iTE:ddcb3d7dc271f986d000,iTE,growing amount of oxygen vacancies,quantity,"[""quantity""]",1,1,"[""iTE:P1435:n1""]","[""P1435""]",retained_identity,False,evidence_concept
concept:v2:iTE:ddd20f36869dc930f9cb,iTE,SW,material_entity,"[""material_entity""]",1,1,"[""iTE:P0427:n1""]","[""P0427""]",retained_identity,False,evidence_concept
concept:v2:iTE:de15064857dbe65c148a,iTE,Fermi level,quantity,"[""quantity""]",1,1,"[""iTE:P1442:n2""]","[""P1442""]",retained_identity,False,evidence_concept
concept:v2:iTE:de2600b69a356edd26d1,iTE,thermally-conducting SnO2 secondary phases,material_entity,"[""material_entity""]",1,1,"[""iTE:P1934:n1""]","[""P1934""]",retained_identity,False,evidence_concept
concept:v2:iTE:de3ace6b998d82a68bd8,iTE,polar covalent bonding,interaction,"[""interaction""]",1,1,"[""iTE:P0845:n2""]","[""P0845""]",retained_identity,False,evidence_concept
concept:v2:iTE:de3de1e8fe8e4b10790c,iTE,水流耦合水泥有效热电系数待定,performance_function,"[""performance_function""]",1,1,"[""iTE:P0345:n3""]","[""P0345""]",retained_identity,False,evidence_concept
concept:v2:iTE:de5a158be960568f6d39,iTE,long-range Coulomb field,quantity,"[""quantity""]",1,1,"[""iTE:P1431:n2""]","[""P1431""]",retained_identity,False,evidence_concept
concept:v2:iTE:de629c591ff4992388fb,iTE,without a Cu-Se conductive pathway forming near the Fermi level,state_structure,"[""state_structure""]",1,1,"[""iTE:P1465:n2""]","[""P1465""]",retained_identity,False,evidence_concept
concept:v2:iTE:de9dc7ab9f7db573a71d,iTE,dilute Ga dopant,material_entity,"[""material_entity""]",1,1,"[""iTE:P1612:n1""]","[""P1612""]",retained_identity,False,evidence_concept
concept:v2:iTE:deb9f928a0d97341b24f,iTE,partial covalent character,interaction,"[""interaction""]",1,1,"[""iTE:P1941:n2""]","[""P1941""]",retained_identity,False,evidence_concept
concept:v2:iTE:debc11588174ab3f35ca,iTE,sensor,state_structure,"[""state_structure""]",1,1,"[""iTE:P1744:n1""]","[""P1744""]",retained_identity,False,evidence_concept
concept:v2:iTE:dec41050b31bb5264366,iTE,fast Ag diffusion,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1621:n2""]","[""P1621""]",retained_identity,False,evidence_concept
concept:v2:iTE:ded2adf0ea45ca83fdf3,iTE,DBS- micelles are almost immobile as compared with Na+,state_structure,"[""state_structure""]",1,1,"[""iTE:P0383:n3""]","[""P0383""]",retained_identity,False,evidence_concept
concept:v2:iTE:def65f7d03d94cce4119,iTE,atomic weight of the A site,quantity,"[""quantity""]",1,1,"[""iTE:P1247:n1""]","[""P1247""]",retained_identity,False,evidence_concept
concept:v2:iTE:defab17d7f41a88859d1,iTE,nonlinear feature,performance_function,"[""performance_function""]",1,1,"[""iTE:P0416:n2""]","[""P0416""]",retained_identity,False,evidence_concept
concept:v2:iTE:defe796a0e3e0288d808,iTE,overall structural integrity,performance_function,"[""performance_function""]",1,1,"[""iTE:P1881:n2""]","[""P1881""]",retained_identity,False,evidence_concept
concept:v2:iTE:df164ace7ad268df9415,iTE,electronic structure of SWCNTs,state_structure,"[""state_structure""]",1,1,"[""iTE:P0595:n2""]","[""P0595""]",retained_identity,False,evidence_concept
concept:v2:iTE:df3e991a9144f36e2c3b,iTE,absolute temperature,condition,"[""condition""]",1,1,"[""iTE:P1035:n1""]","[""P1035""]",retained_identity,False,evidence_concept
concept:v2:iTE:df44c34ea1ff7a4999f5,iTE,controlled phase-segregated morphology,state_structure,"[""state_structure""]",1,1,"[""iTE:P1782:n1""]","[""P1782""]",retained_identity,False,evidence_concept
concept:v2:iTE:df59c135f08cd1613919,iTE,anodic bonding,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1293:n2""]","[""P1293""]",retained_identity,False,evidence_concept
concept:v2:iTE:df804639838a16e45683,iTE,lowest lattice thermal conductivity,quantity,"[""quantity""]",1,1,"[""iTE:P1443:n2""]","[""P1443""]",retained_identity,False,evidence_concept
concept:v2:iTE:df8a830d2568ad06e49e,iTE,specific surface area of cement matrix,quantity,"[""quantity""]",1,1,"[""iTE:P0369:n2""]","[""P0369""]",retained_identity,False,evidence_concept
concept:v2:iTE:df91bcbb34066c1f0a59,iTE,IL contact angles,quantity,"[""quantity""]",1,1,"[""iTE:P1017:n2""]","[""P1017""]",retained_identity,False,evidence_concept
concept:v2:iTE:df923a407cae9205449f,iTE,adding more B atoms into AlN,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1784:n1""]","[""P1784""]",retained_identity,False,evidence_concept
concept:v2:iTE:dfca1296c67cd762fd06,iTE,lacked the necessary qualities to serve as a battery cathode,performance_function,"[""performance_function""]",1,1,"[""iTE:P1756:n1""]","[""P1756""]",retained_identity,False,evidence_concept
concept:v2:iTE:dfed07c203088c18193f,iTE,formation of titanium vacancies,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0949:n1""]","[""P0949""]",retained_identity,False,evidence_concept
concept:v2:iTE:dfee7ac95fbf172c4216,iTE,exciton dissociation,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1724:n2""]","[""P1724""]",retained_identity,False,evidence_concept
concept:v2:iTE:dffa42dbba28947fdbab,iTE,balanced ionic and electronic conductivities,quantity,"[""quantity""]",1,1,"[""iTE:P1424:n2""]","[""P1424""]",retained_identity,False,evidence_concept
concept:v2:iTE:dffcd11d3626ca3aaca1,iTE,radial thermoelectric power in the liquid,performance_function,"[""performance_function""]",1,1,"[""iTE:P1267:n2""]","[""P1267""]",retained_identity,False,evidence_concept
concept:v2:iTE:e008444868f69ff5c2ac,iTE,T-c-suppression by Pr-doping,quantity,"[""quantity""]",1,1,"[""iTE:P1219:n2""]","[""P1219""]",retained_identity,False,evidence_concept
concept:v2:iTE:e00befa4fe55c3b4c012,iTE,"mechanical resilience, adhesion properties, and self-healing properties",performance_function,"[""performance_function""]",1,1,"[""iTE:P0450:n3""]","[""P0450""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0235447bed5fcbb4139,iTE,electrodeposition of Sb and Te elements and SbTe compound,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1410:n2""]","[""P1410""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0743da3ad14da012e29,iTE,very low thermal conductivity,quantity,"[""quantity""]",1,1,"[""iTE:P0947:n2""]","[""P0947""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0945abe5de83bf8313d,iTE,formation of PSS crystallites,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1519:n2""]","[""P1519""]",retained_identity,False,evidence_concept
concept:v2:iTE:e09e2d8d3ead5d5ea8d7,iTE,Cs2KTlI6 and Cs2RbTlI6,material_entity,"[""material_entity""]",1,1,"[""iTE:P1821:n1""]","[""P1821""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0d92632bbaa8a944c03,iTE,YZnAsO,material_entity,"[""material_entity""]",1,1,"[""iTE:P0746:n1""]","[""P0746""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0e7636ac79cf2a6d3d5,iTE,limited solubility,quantity,"[""quantity""]",1,1,"[""iTE:P0728:n2""]","[""P0728""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0ed1d49b19e52c7919a,iTE,redox concentration,condition,"[""condition""]",1,1,"[""iTE:P0507:n1""]","[""P0507""]",retained_identity,False,evidence_concept
concept:v2:iTE:e0f5c2d639cbfc8e3def,iTE,较高电子电导率,quantity,"[""quantity""]",2,2,"[""iTE:P1013:n1"", ""iTE:P1328:n2""]","[""P1013"", ""P1328""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e0fe0f7eb60289111705,iTE,低值状态阈值待核实:12,quantity,"[""quantity""]",1,1,"[""iTE:P1266:n2""]","[""P1266""]",retained_identity,False,evidence_concept
concept:v2:iTE:e101c7411a5cbc69ab36,iTE,半金属性half-metallicity,state_structure,"[""state_structure""]",3,3,"[""iTE:P0983:n2"", ""iTE:P1006:n2"", ""iTE:P1018:n2""]","[""P0983"", ""P1006"", ""P1018""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e10cc73f5ee553b06a4f,iTE,work function of the PEDOT:PSS layer,quantity,"[""quantity""]",1,1,"[""iTE:P1666:n2""]","[""P1666""]",retained_identity,False,evidence_concept
concept:v2:iTE:e10de83f019f815306b5,iTE,two thresholds approach each other,quantity,"[""quantity""]",1,1,"[""iTE:P0788:n2""]","[""P0788""]",retained_identity,False,evidence_concept
concept:v2:iTE:e1543c3c446687c00b44,iTE,"holes, one free and the other trapped",material_entity,"[""material_entity""]",1,1,"[""iTE:P1483:n2""]","[""P1483""]",retained_identity,False,evidence_concept
concept:v2:iTE:e1aec1af5beb1eac4bf6,iTE,FeSb2,material_entity,"[""material_entity""]",1,1,"[""iTE:P1841:n1""]","[""P1841""]",retained_identity,False,evidence_concept
concept:v2:iTE:e1c8a0600c1e48208c34,iTE,hybrid film device,state_structure,"[""state_structure""]",1,1,"[""iTE:P1629:n1""]","[""P1629""]",retained_identity,False,evidence_concept
concept:v2:iTE:e1e475669d8909590f31,iTE,decrease in the mobility of e(g) electrons,quantity,"[""quantity""]",1,1,"[""iTE:P1731:n4""]","[""P1731""]",retained_identity,False,evidence_concept
concept:v2:iTE:e20748ee271085ff7483,iTE,Seebeck符号反转,context_dependent,"[""performance_function"", ""quantity""]",3,3,"[""iTE:P0487:n2"", ""iTE:P1696:n2"", ""iTE:P1746:n2""]","[""P0487"", ""P1696"", ""P1746""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e20c9ce545ebf6636527,iTE,high electrical conductivity and low Seebeck coefficient,performance_function,"[""performance_function""]",1,1,"[""iTE:P1313:n2""]","[""P1313""]",retained_identity,False,evidence_concept
concept:v2:iTE:e20f40f2e288b6b94f40,iTE,低值状态阈值待核实:7,quantity,"[""quantity""]",1,1,"[""iTE:P1114:n2""]","[""P1114""]",retained_identity,False,evidence_concept
concept:v2:iTE:e216694bc1b7aaf36cf3,iTE,PMF,quantity,"[""quantity""]",1,1,"[""iTE:P1775:n1""]","[""P1775""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2185889c88e9dd33ee7,iTE,d-d hybridization,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1509:n1""]","[""P1509""]",retained_identity,False,evidence_concept
concept:v2:iTE:e21871351d5151aae130,iTE,Alkali metal atoms,material_entity,"[""material_entity""]",1,1,"[""iTE:P1326:n1""]","[""P1326""]",retained_identity,False,evidence_concept
concept:v2:iTE:e21fdd28058ede47dad9,iTE,confinement of ILs,state_structure,"[""state_structure""]",1,1,"[""iTE:P0389:n1""]","[""P0389""]",retained_identity,False,evidence_concept
concept:v2:iTE:e24a08bdfa71bcddc3dc,iTE,deprotonation of a carboxyl group,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1793:n1""]","[""P1793""]",retained_identity,False,evidence_concept
concept:v2:iTE:e24eabe71ac5925145e1,iTE,large-radius Te,material_entity,"[""material_entity""]",1,1,"[""iTE:P1556:n1""]","[""P1556""]",retained_identity,False,evidence_concept
concept:v2:iTE:e25e04af1e2ede99f071,iTE,high-entropy perovskite structures,state_structure,"[""state_structure""]",1,1,"[""iTE:P1177:n1""]","[""P1177""]",retained_identity,False,evidence_concept
