mention_id,domain,paper_id,concept_id,previous_concept_id,mapping_action,semantic_role,role_source,raw_label
iTE:P0642:n2,iTE,P0642,concept:v2:iTE:af09c2ad028b4899eb0a,draft:v2:iTE:af09c2ad028b4899eb0a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,output power
iTE:P1356:n2,iTE,P1356,concept:v2:iTE:af09c2ad028b4899eb0a,draft:v2:iTE:af09c2ad028b4899eb0a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,areal thermoelectric output power
iTE:P1730:n3,iTE,P1730,concept:v2:iTE:af09c2ad028b4899eb0a,draft:v2:iTE:af09c2ad028b4899eb0a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,output power density
iTE:P0833:n1,iTE,P0833,concept:v2:iTE:af17b6872ba0119971ac,draft:v2:iTE:af17b6872ba0119971ac,retained_singleton,material_entity,preserved_source_model_role,CuI/NC
iTE:P1001:n2,iTE,P1001,concept:v2:iTE:af40449346fddf5ee777,draft:v2:iTE:af40449346fddf5ee777,retained_singleton,quantity,preserved_source_model_role,rise in the carrier concentration in the oxide
iTE:P1758:n1,iTE,P1758,concept:v2:iTE:af51f17042afeffaf5c3,draft:v2:iTE:af51f17042afeffaf5c3,retained_singleton,quantity,preserved_source_model_role,jump rate of vacancy
iTE:P0556:n1,iTE,P0556,concept:v2:iTE:af53ccb0a8d8725dab7f,draft:v2:iTE:af53ccb0a8d8725dab7f,retained_singleton,material_entity,preserved_source_model_role,ZIF-8
iTE:P1449:n1,iTE,P1449,concept:v2:iTE:af7e222da67321f5a9a8,draft:v2:iTE:af7e222da67321f5a9a8,retained_singleton,performance_function,preserved_source_model_role,ion exchange capability with PEDOT:PSS
iTE:P0743:n2,iTE,P0743,concept:v2:iTE:af89048b279ef87a6c83,draft:v2:iTE:af89048b279ef87a6c83,merged_explicitly_reviewed,performance_function,preserved_source_model_role,Seebeck coefficient
iTE:P1254:n2,iTE,P1254,concept:v2:iTE:af89048b279ef87a6c83,draft:v2:iTE:af89048b279ef87a6c83,merged_explicitly_reviewed,performance_function,preserved_source_model_role,Seebeck coefficient
iTE:P1251:n1,iTE,P1251,concept:v2:iTE:af9238c0eb7e27f091d7,draft:v2:iTE:af9238c0eb7e27f091d7,retained_singleton,material_entity,preserved_source_model_role,KCl
iTE:P1153:n2,iTE,P1153,concept:v2:iTE:afa350bfd10e3ff4fcad,draft:v2:iTE:afa350bfd10e3ff4fcad,retained_singleton,state_structure,preserved_source_model_role,ionic defects
iTE:P0583:n1,iTE,P0583,concept:v2:iTE:afa9995b6b9a48033a3a,draft:v2:iTE:afa9995b6b9a48033a3a,retained_singleton,material_entity,preserved_source_model_role,polyacrylamide
iTE:P1044:n2,iTE,P1044,concept:v2:iTE:afad061d9898d2bd1584,draft:v2:iTE:afad061d9898d2bd1584,retained_singleton,performance_function,preserved_source_model_role,high TEP
iTE:P0340:n1,iTE,P0340,concept:v2:iTE:afadc59a8270aa609b3a,draft:v2:iTE:afadc59a8270aa609b3a,retained_singleton,state_structure,preserved_source_model_role,hollow-heterostructure
iTE:P0403:n1,iTE,P0403,concept:v2:iTE:afba9610560a05a1cae5,draft:v2:iTE:afba9610560a05a1cae5,retained_singleton,material_entity,preserved_source_model_role,ionogels made of ionic liquids and SiO2 nanoparticles
iTE:P1382:n1,iTE,P1382,concept:v2:iTE:afd4714a8a6ac1858421,draft:v2:iTE:afd4714a8a6ac1858421,retained_singleton,mechanism_process,preserved_source_model_role,intercluster hopping
iTE:P1916:n1,iTE,P1916,concept:v2:iTE:afdcdeeb810348648251,draft:v2:iTE:afdcdeeb810348648251,retained_singleton,state_structure,preserved_source_model_role,distortion of the octahedral coordination around antimony atoms
iTE:P1254:n1,iTE,P1254,concept:v2:iTE:b001c877b5da3e8ff46b,draft:v2:iTE:b001c877b5da3e8ff46b,retained_singleton,quantity,preserved_source_model_role,steady state difference between concentrations
iTE:P0992:n2,iTE,P0992,concept:v2:iTE:b018abff3a26225941de,draft:v2:iTE:b018abff3a26225941de,retained_singleton,material_entity,preserved_source_model_role,semiconducting chalcogenides
iTE:P0737:n2,iTE,P0737,concept:v2:iTE:b030ef2c65df647e4e4b,draft:v2:iTE:b030ef2c65df647e4e4b,retained_singleton,performance_function,preserved_source_model_role,fire resistance of wood
iTE:P1873:n1,iTE,P1873,concept:v2:iTE:b035d240eef3dee03c5f,draft:v2:iTE:b035d240eef3dee03c5f,retained_singleton,material_entity,preserved_source_model_role,additional Al
iTE:P0496:n3,iTE,P0496,concept:v2:iTE:b0605caeb3b9dda0f766,draft:v2:iTE:b0605caeb3b9dda0f766,retained_singleton,quantity,preserved_source_model_role,ion diffusion rate
iTE:P1036:n2,iTE,P1036,concept:v2:iTE:b07ab3331bac0b5dcf98,draft:v2:iTE:b07ab3331bac0b5dcf98,retained_singleton,state_structure,preserved_source_model_role,defect and/or electronic structures
iTE:P0838:n1,iTE,P0838,concept:v2:iTE:b07f6210b07719f5406a,draft:v2:iTE:b07f6210b07719f5406a,retained_singleton,quantity,preserved_source_model_role,polarities of CPE pendant ionic functionalities
iTE:P1921:n1,iTE,P1921,concept:v2:iTE:b0a9a715b7cbd9a9db64,draft:v2:iTE:b0a9a715b7cbd9a9db64,retained_singleton,mechanism_process,astra_completion,phase transition and the variation of interplanar spacing
iTE:P1549:n1,iTE,P1549,concept:v2:iTE:b0d5d3f228c65210dfb0,draft:v2:iTE:b0d5d3f228c65210dfb0,retained_singleton,mechanism_process,preserved_source_model_role,replacement of water molecules with organic molecules
iTE:P0536:n3,iTE,P0536,concept:v2:iTE:b0e976493aa488457ff3,draft:v2:iTE:b0e976493aa488457ff3,retained_singleton,performance_function,preserved_source_model_role,mechanical properties and ultrahigh thermoelectric performances
iTE:P1098:n2,iTE,P1098,concept:v2:iTE:b105c8d29cdf8255edcd,draft:v2:iTE:b105c8d29cdf8255edcd,retained_singleton,quantity,preserved_source_model_role,intrinsically low lattice thermal conductivity
iTE:P0926:n2,iTE,P0926,concept:v2:iTE:b1150b847bc95e4161be,draft:v2:iTE:b1150b847bc95e4161be,retained_singleton,performance_function,preserved_source_model_role,heating resistant capacity and stability
iTE:P1075:n1,iTE,P1075,concept:v2:iTE:b117bc05cc8ec9f507b0,draft:v2:iTE:b117bc05cc8ec9f507b0,retained_singleton,quantity,preserved_source_model_role,entropy of the transition
iTE:P0634:n1,iTE,P0634,concept:v2:iTE:b12710ace7b10960f7fb,draft:v2:iTE:b12710ace7b10960f7fb,retained_singleton,material_entity,preserved_source_model_role,anions of the ILs
iTE:P1041:n2,iTE,P1041,concept:v2:iTE:b13e0b2aea57ceea33d3,draft:v2:iTE:b13e0b2aea57ceea33d3,retained_singleton,quantity,preserved_source_model_role,thermal conductivity
iTE:P1536:n2,iTE,P1536,concept:v2:iTE:b15cc86ef09d1de83852,draft:v2:iTE:b15cc86ef09d1de83852,retained_singleton,performance_function,preserved_source_model_role,poor performance
iTE:P0387:n1,iTE,P0387,concept:v2:iTE:b1666bf5ef093d05ec94,draft:v2:iTE:b1666bf5ef093d05ec94,retained_singleton,material_entity,preserved_source_model_role,mobile anion-generating species
iTE:P1559:n2,iTE,P1559,concept:v2:iTE:b17d1fa2ddb42e5e6b2d,draft:v2:iTE:b17d1fa2ddb42e5e6b2d,retained_singleton,performance_function,preserved_source_model_role,extraction efficiency
iTE:P1622:n1,iTE,P1622,concept:v2:iTE:b1831f5fe54c60d18e2f,draft:v2:iTE:b1831f5fe54c60d18e2f,retained_singleton,mechanism_process,preserved_source_model_role,"preferential ionization of the predominant acceptor-type ionic defects, titanium vacancies"
iTE:P0637:n3,iTE,P0637,concept:v2:iTE:b18b45ce6c3f6b5ffca1,draft:v2:iTE:b18b45ce6c3f6b5ffca1,retained_singleton,performance_function,astra_completion,ratio of discharging and charging
iTE:P1245:n1,iTE,P1245,concept:v2:iTE:b1c78d33921e419df9de,draft:v2:iTE:b1c78d33921e419df9de,retained_singleton,state_structure,preserved_source_model_role,layered structure of solvent molecules at the particle-solvent interface
iTE:P0346:n2,iTE,P0346,concept:v2:iTE:b1cb517ddcded07a19e1,draft:v2:iTE:b1cb517ddcded07a19e1,retained_singleton,interaction,preserved_source_model_role,pi-pi interactions between Fmoc groups
iTE:P1770:n1,iTE,P1770,concept:v2:iTE:b1d768daabc7d1523695,draft:v2:iTE:b1d768daabc7d1523695,retained_singleton,quantity,preserved_source_model_role,electrostatic energy
iTE:P0714:n2,iTE,P0714,concept:v2:iTE:b1ec99d525ba0e94be37,draft:v2:iTE:b1ec99d525ba0e94be37,retained_singleton,material_entity,preserved_source_model_role,p-type conductors
iTE:P0772:n4,iTE,P0772,concept:v2:iTE:b20ad15f3e98c2cab91b,draft:v2:iTE:b20ad15f3e98c2cab91b,retained_singleton,performance_function,preserved_source_model_role,elasticity for large strain
iTE:P0460:n2,iTE,P0460,concept:v2:iTE:b21868724655ed0c7b46,draft:v2:iTE:b21868724655ed0c7b46,retained_singleton,material_entity,preserved_source_model_role,mixed ionic-electronic thermoelectric cement-based composite
iTE:P1595:n1,iTE,P1595,concept:v2:iTE:b23668ef23d2a07f3bcd,draft:v2:iTE:b23668ef23d2a07f3bcd,retained_singleton,mechanism_process,preserved_source_model_role,anharmonic and anisotropic vibration of the Cu atom
iTE:P0999:n1,iTE,P0999,concept:v2:iTE:b2370f2a2ae7ef58d621,draft:v2:iTE:b2370f2a2ae7ef58d621,retained_singleton,design_strategy,preserved_source_model_role,variation of the chemical composition by silver
iTE:P0878:n2,iTE,P0878,concept:v2:iTE:b23d3172462f10197901,draft:v2:iTE:b23d3172462f10197901,retained_singleton,state_structure,preserved_source_model_role,Cu2+ is immobilized within the chitosan matrix
iTE:P0346:n1,iTE,P0346,concept:v2:iTE:b24987bf6e700754ea17,draft:v2:iTE:b24987bf6e700754ea17,retained_singleton,material_entity,preserved_source_model_role,Fmoc-FF
iTE:P1404:n4,iTE,P1404,concept:v2:iTE:b268c8d72c363eacf7c2,draft:v2:iTE:b268c8d72c363eacf7c2,retained_singleton,state_structure,preserved_source_model_role,polymer network
iTE:P1694:n1,iTE,P1694,concept:v2:iTE:b28284b4aa1b90c25853,draft:v2:iTE:b28284b4aa1b90c25853,retained_singleton,condition,preserved_source_model_role,lithium-ion concentration and temperature difference
iTE:P0412:n2,iTE,P0412,concept:v2:iTE:b2b1d6a80271f6ea7bd7,draft:v2:iTE:b2b1d6a80271f6ea7bd7,merged_explicitly_reviewed,quantity,preserved_source_model_role,crystallinity
iTE:P0511:n2,iTE,P0511,concept:v2:iTE:b2b1d6a80271f6ea7bd7,draft:v2:iTE:b2b1d6a80271f6ea7bd7,merged_explicitly_reviewed,quantity,preserved_source_model_role,crystallinity
iTE:P1682:n2,iTE,P1682,concept:v2:iTE:b2b1d6a80271f6ea7bd7,draft:v2:iTE:b2b1d6a80271f6ea7bd7,merged_explicitly_reviewed,quantity,preserved_source_model_role,crystallinity
iTE:P1924:n2,iTE,P1924,concept:v2:iTE:b2b1d6a80271f6ea7bd7,draft:v2:iTE:b2b1d6a80271f6ea7bd7,merged_explicitly_reviewed,quantity,preserved_source_model_role,crystallinity of the film
iTE:P0576:n1,iTE,P0576,concept:v2:iTE:b2d633b325af614466ba,draft:v2:iTE:b2d633b325af614466ba,retained_singleton,state_structure,preserved_source_model_role,percolation networks on the nano- and micro-scale
iTE:P1555:n1,iTE,P1555,concept:v2:iTE:b2d6671bf0e90f283adc,draft:v2:iTE:b2d6671bf0e90f283adc,retained_singleton,design_strategy,preserved_source_model_role,substitution of Ca2+ ions for the Ti4+ site
iTE:P1576:n1,iTE,P1576,concept:v2:iTE:b310531ad0e453f6f1b6,draft:v2:iTE:b310531ad0e453f6f1b6,retained_singleton,mechanism_process,preserved_source_model_role,charge transfer at the TPB with intrinsic O2- diffusion
iTE:P1167:n2,iTE,P1167,concept:v2:iTE:b3197518551522ea4cbc,draft:v2:iTE:b3197518551522ea4cbc,retained_singleton,mechanism_process,preserved_source_model_role,exfoliation
iTE:P0872:n1,iTE,P0872,concept:v2:iTE:b3523f1042218e6c84af,draft:v2:iTE:b3523f1042218e6c84af,retained_singleton,state_structure,preserved_source_model_role,CNT junctions intervened by PEDOT-Tos
iTE:P0550:n1,iTE,P0550,concept:v2:iTE:b356fcf8012432f0bfb6,draft:v2:iTE:b356fcf8012432f0bfb6,retained_singleton,quantity,preserved_source_model_role,activation energy
iTE:P0409:n1,iTE,P0409,concept:v2:iTE:b357304d0ef8310d5c21,draft:v2:iTE:b357304d0ef8310d5c21,retained_singleton,mechanism_process,preserved_source_model_role,phase separation and structural rearrangement of the polymer chains
iTE:P0944:n1,iTE,P0944,concept:v2:iTE:b35949ca7f2b7b343b68,draft:v2:iTE:b35949ca7f2b7b343b68,retained_singleton,interaction,preserved_source_model_role,"interfacial interactions (cation-pi, pi-pi, d-p coupling)"
iTE:P0492:n1,iTE,P0492,concept:v2:iTE:b369ac80452f2675a236,draft:v2:iTE:b369ac80452f2675a236,retained_singleton,mechanism_process,preserved_source_model_role,formation of oxygen defect states
iTE:P0426:n1,iTE,P0426,concept:v2:iTE:b36e0419be1a6ab44b9c,draft:v2:iTE:b36e0419be1a6ab44b9c,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,ionic gating
iTE:P0847:n1,iTE,P0847,concept:v2:iTE:b36e0419be1a6ab44b9c,draft:v2:iTE:b36e0419be1a6ab44b9c,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,ionic gating
iTE:P1446:n1,iTE,P1446,concept:v2:iTE:b392e44f914f01457747,draft:v2:iTE:b392e44f914f01457747,retained_singleton,interaction,preserved_source_model_role,coupling of lattice phonons with a dynamic breathing of the Li+ diffusion bottleneck
iTE:P1543:n3,iTE,P1543,concept:v2:iTE:b3abd629aac631f796e9,draft:v2:iTE:b3abd629aac631f796e9,retained_singleton,performance_function,preserved_source_model_role,higher characteristic strength
iTE:P0901:n1,iTE,P0901,concept:v2:iTE:b3b664217f6477ab9c23,draft:v2:iTE:b3b664217f6477ab9c23,retained_singleton,mechanism_process,preserved_source_model_role,band conduction in rutile TiO2
iTE:P1738:n2,iTE,P1738,concept:v2:iTE:b3ddb30b222380f9e249,draft:v2:iTE:b3ddb30b222380f9e249,retained_singleton,mechanism_process,preserved_source_model_role,reduction of PtCl4
iTE:P1875:n1,iTE,P1875,concept:v2:iTE:b3fdba2f155e4f4a94bd,draft:v2:iTE:b3fdba2f155e4f4a94bd,retained_singleton,quantity,preserved_source_model_role,increasing sulfur composition at any fixed magnesium composition
iTE:P0401:n3,iTE,P0401,concept:v2:iTE:b40911fa2411a9af3919,draft:v2:iTE:b40911fa2411a9af3919,merged_explicitly_reviewed,quantity,preserved_source_model_role,ion-thermal migration rate disparity
iTE:P0579:n2,iTE,P0579,concept:v2:iTE:b40911fa2411a9af3919,draft:v2:iTE:b40911fa2411a9af3919,merged_explicitly_reviewed,quantity,preserved_source_model_role,migration rate difference between cations and anions
iTE:P1031:n2,iTE,P1031,concept:v2:iTE:b426db0cdde748a15f99,draft:v2:iTE:b426db0cdde748a15f99,retained_singleton,mechanism_process,preserved_source_model_role,charge carrier
iTE:P0625:n1,iTE,P0625,concept:v2:iTE:b460c9908debf409b606,draft:v2:iTE:b460c9908debf409b606,retained_singleton,interaction,preserved_source_model_role,strongly bound to PSS- anions
iTE:P0487:n1,iTE,P0487,concept:v2:iTE:b47184a5b3298d33b169,draft:v2:iTE:b47184a5b3298d33b169,retained_singleton,mechanism_process,preserved_source_model_role,alteration of PANI's electronic structure
iTE:P1905:n1,iTE,P1905,concept:v2:iTE:b4c41a7d3469085714d1,draft:v2:iTE:b4c41a7d3469085714d1,retained_singleton,interaction,preserved_source_model_role,more covalent character in Li3P and Li3As
iTE:P0365:n2,iTE,P0365,concept:v2:iTE:b4e30cf2ad5524700c0b,draft:v2:iTE:b4e30cf2ad5524700c0b,retained_singleton,performance_function,preserved_source_model_role,freeze resistance
iTE:P1515:n2,iTE,P1515,concept:v2:iTE:b4eb30c44b285ac27029,draft:v2:iTE:b4eb30c44b285ac27029,retained_singleton,mechanism_process,preserved_source_model_role,transition from p- to n-type conductivity
iTE:P0679:n1,iTE,P0679,concept:v2:iTE:b541e738fd4f5ba585ba,draft:v2:iTE:b541e738fd4f5ba585ba,retained_singleton,mechanism_process,preserved_source_model_role,loss of free water
iTE:P1317:n1,iTE,P1317,concept:v2:iTE:b54464aa9b59db4b49e4,draft:v2:iTE:b54464aa9b59db4b49e4,retained_singleton,state_structure,astra_completion,"local structural distortion, weak bonding environment, and strong lattice anharmonicity"
iTE:P1251:n2,iTE,P1251,concept:v2:iTE:b55535d742c2893bb4f6,draft:v2:iTE:b55535d742c2893bb4f6,retained_singleton,material_entity,preserved_source_model_role,ion source
iTE:P0661:n1,iTE,P0661,concept:v2:iTE:b55b6880a75b2d0a4313,draft:v2:iTE:b55b6880a75b2d0a4313,retained_singleton,design_strategy,preserved_source_model_role,fluorine doping
iTE:P1667:n1,iTE,P1667,concept:v2:iTE:b57584dd863c4b11383c,draft:v2:iTE:b57584dd863c4b11383c,retained_singleton,design_strategy,preserved_source_model_role,applying a voltage
iTE:P0570:n5,iTE,P0570,concept:v2:iTE:b5a8f8395e3ca00b002b,draft:v2:iTE:b5a8f8395e3ca00b002b,retained_singleton,state_structure,preserved_source_model_role,increased amorphous regions
iTE:P0763:n2,iTE,P0763,concept:v2:iTE:b5abe4c0e353fdb60a6a,draft:v2:iTE:b5abe4c0e353fdb60a6a,retained_singleton,performance_function,preserved_source_model_role,performance of the heat engine
iTE:P0963:n1,iTE,P0963,concept:v2:iTE:b5ad8f4d9c788c74fe79,draft:v2:iTE:b5ad8f4d9c788c74fe79,retained_singleton,state_structure,preserved_source_model_role,mobile ion and the vacancy occupy the lattice sites alternatively
iTE:P1275:n1,iTE,P1275,concept:v2:iTE:b5c70c9bdd81778048e7,draft:v2:iTE:b5c70c9bdd81778048e7,retained_singleton,mechanism_process,preserved_source_model_role,decomposes into Li4P2S6
iTE:P1949:n1,iTE,P1949,concept:v2:iTE:b5ce73daf75923c30f9b,draft:v2:iTE:b5ce73daf75923c30f9b,retained_singleton,interaction,preserved_source_model_role,resonant bonding
iTE:P1232:n2,iTE,P1232,concept:v2:iTE:b5cf904e5bbb18fd4cf3,draft:v2:iTE:b5cf904e5bbb18fd4cf3,retained_singleton,mechanism_process,preserved_source_model_role,strong negative thermal expansion
iTE:P1844:n2,iTE,P1844,concept:v2:iTE:b5d707ce09d460e6381c,draft:v2:iTE:b5d707ce09d460e6381c,retained_singleton,performance_function,preserved_source_model_role,incompressibility of LTA zeolites
iTE:P0594:n2,iTE,P0594,concept:v2:iTE:b5e541c9fe848e226be3,draft:v2:iTE:b5e541c9fe848e226be3,retained_singleton,performance_function,preserved_source_model_role,ionic liquid-gated response
iTE:P1593:n1,iTE,P1593,concept:v2:iTE:b5eebd95110d913f989b,draft:v2:iTE:b5eebd95110d913f989b,retained_singleton,mechanism_process,astra_completion,copper mobility and disordering
iTE:P0691:n1,iTE,P0691,concept:v2:iTE:b5fba2559c6167f01b2c,draft:v2:iTE:b5fba2559c6167f01b2c,retained_singleton,quantity,preserved_source_model_role,hole effective mass
iTE:P0541:n2,iTE,P0541,concept:v2:iTE:b61a10e1dfb1788f9fae,draft:v2:iTE:b61a10e1dfb1788f9fae,retained_singleton,mechanism_process,preserved_source_model_role,stabilize Na+ at the cold side and OH-at the hot side
iTE:P0354:n2,iTE,P0354,concept:v2:iTE:b65aa5f86cb32fd461e4,draft:v2:iTE:b65aa5f86cb32fd461e4,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,ions dissociation
iTE:P0589:n3,iTE,P0589,concept:v2:iTE:b65aa5f86cb32fd461e4,draft:v2:iTE:b65aa5f86cb32fd461e4,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,ion dissociation
iTE:P0601:n2,iTE,P0601,concept:v2:iTE:b65fcdad97aef10c7de7,draft:v2:iTE:b65fcdad97aef10c7de7,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,thermal conduction
iTE:P0682:n2,iTE,P0682,concept:v2:iTE:b65fcdad97aef10c7de7,draft:v2:iTE:b65fcdad97aef10c7de7,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,heat conduction
iTE:P1577:n2,iTE,P1577,concept:v2:iTE:b65fcdad97aef10c7de7,draft:v2:iTE:b65fcdad97aef10c7de7,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,thermal conduction
iTE:P0527:n3,iTE,P0527,concept:v2:iTE:b6c5fcfc646ac26aee68,draft:v2:iTE:b6c5fcfc646ac26aee68,retained_singleton,design_strategy,astra_completion,leaf desiccation and electrode selection
iTE:P0488:n2,iTE,P0488,concept:v2:iTE:b6f0b4e51a147415f469,draft:v2:iTE:b6f0b4e51a147415f469,retained_singleton,state_structure,preserved_source_model_role,sharp feature of the density of states at the Fermi level
iTE:P1003:n2,iTE,P1003,concept:v2:iTE:b704ed48db97fbb170a4,draft:v2:iTE:b704ed48db97fbb170a4,retained_singleton,performance_function,preserved_source_model_role,enhanced ionic Seebeck effect
iTE:P1269:n1,iTE,P1269,concept:v2:iTE:b740ae123bb26b83c8d4,draft:v2:iTE:b740ae123bb26b83c8d4,retained_singleton,quantity,preserved_source_model_role,strains
iTE:P0577:n1,iTE,P0577,concept:v2:iTE:b771d38515528899fb79,draft:v2:iTE:b771d38515528899fb79,retained_singleton,material_entity,preserved_source_model_role,PDES gel
iTE:P1607:n2,iTE,P1607,concept:v2:iTE:b77897ab1580264ac542,draft:v2:iTE:b77897ab1580264ac542,retained_singleton,quantity,preserved_source_model_role,average diameter of the 1 D nanoarrays
iTE:P0592:n2,iTE,P0592,concept:v2:iTE:b7bc55dc05908f1a42bd,draft:v2:iTE:b7bc55dc05908f1a42bd,retained_singleton,quantity,preserved_source_model_role,ion transport properties
iTE:P0344:n2,iTE,P0344,concept:v2:iTE:b7da5a067a3eb5937ee0,draft:v2:iTE:b7da5a067a3eb5937ee0,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,Manning counterion condensation effect
iTE:P0555:n1,iTE,P0555,concept:v2:iTE:b7da5a067a3eb5937ee0,draft:v2:iTE:b7da5a067a3eb5937ee0,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,Manning's counterion condensation
iTE:P0676:n1,iTE,P0676,concept:v2:iTE:b820bada59b241cbf504,draft:v2:iTE:b820bada59b241cbf504,retained_singleton,quantity,preserved_source_model_role,thermodynamic and transport properties of the electrolyte
iTE:P1882:n2,iTE,P1882,concept:v2:iTE:b8339e23e974d3b06def,draft:v2:iTE:b8339e23e974d3b06def,retained_singleton,interaction,preserved_source_model_role,decreasing ionic character
iTE:P1128:n1,iTE,P1128,concept:v2:iTE:b83b1a0f37dc7555b804,draft:v2:iTE:b83b1a0f37dc7555b804,retained_singleton,mechanism_process,preserved_source_model_role,enhanced phonon scattering at lattice imperfections and the mass fluctuation effect
iTE:P0910:n1,iTE,P0910,concept:v2:iTE:b83e56b9ff4636a46cab,draft:v2:iTE:b83e56b9ff4636a46cab,retained_singleton,material_entity,preserved_source_model_role,MgO produced during the carbonate reaction
iTE:P1562:n2,iTE,P1562,concept:v2:iTE:b83fde52b45b6752d0f1,draft:v2:iTE:b83fde52b45b6752d0f1,retained_singleton,mechanism_process,astra_completion,electrochemical Seebeck effect
iTE:P1797:n2,iTE,P1797,concept:v2:iTE:b8501ba1943a8e6db653,draft:v2:iTE:b8501ba1943a8e6db653,retained_singleton,performance_function,preserved_source_model_role,34.3 dB electromagnetic interference (EMI) shielding efficiency
iTE:P0429:n2,iTE,P0429,concept:v2:iTE:b857bd4a07fe9a68114b,draft:v2:iTE:b857bd4a07fe9a68114b,retained_singleton,mechanism_process,preserved_source_model_role,charge transport
iTE:P0662:n2,iTE,P0662,concept:v2:iTE:b87719ed35e3eb1b8751,draft:v2:iTE:b87719ed35e3eb1b8751,retained_singleton,quantity,preserved_source_model_role,non-isothermal Donnan potentials
iTE:P1605:n1,iTE,P1605,concept:v2:iTE:b8809ffdd830978d288f,draft:v2:iTE:b8809ffdd830978d288f,retained_singleton,condition,preserved_source_model_role,Sin/Sout= 3:1
iTE:P0865:n1,iTE,P0865,concept:v2:iTE:b8a749b393c7406f5385,draft:v2:iTE:b8a749b393c7406f5385,retained_singleton,interaction,preserved_source_model_role,strong Cl-Cu bonds
iTE:P0516:n2,iTE,P0516,concept:v2:iTE:b8e8c683ecea57d50a2e,draft:v2:iTE:b8e8c683ecea57d50a2e,retained_singleton,mechanism_process,preserved_source_model_role,out-of-plane heat transfer
iTE:P1721:n2,iTE,P1721,concept:v2:iTE:b9013c60064e91560911,draft:v2:iTE:b9013c60064e91560911,retained_singleton,performance_function,preserved_source_model_role,mechanical robustness
iTE:P1457:n3,iTE,P1457,concept:v2:iTE:b91162d444b6af4c986f,draft:v2:iTE:b91162d444b6af4c986f,retained_singleton,quantity,preserved_source_model_role,temperature and concentration
iTE:P1534:n1,iTE,P1534,concept:v2:iTE:b96fe9167cd75a8c6b5f,draft:v2:iTE:b96fe9167cd75a8c6b5f,retained_singleton,mechanism_process,preserved_source_model_role,low frequency localized Cs-Cl bond vibration
iTE:P1592:n3,iTE,P1592,concept:v2:iTE:b97697d999254c599649,draft:v2:iTE:b97697d999254c599649,retained_singleton,state_structure,preserved_source_model_role,singlephase solid solution
iTE:P1413:n1,iTE,P1413,concept:v2:iTE:b979858819ea1be0b670,draft:v2:iTE:b979858819ea1be0b670,retained_singleton,mechanism_process,preserved_source_model_role,progressive freezing of ionic and interfacial polarization
iTE:P1685:n2,iTE,P1685,concept:v2:iTE:b9b04c72a7abaf7446e9,draft:v2:iTE:b9b04c72a7abaf7446e9,retained_singleton,material_entity,preserved_source_model_role,extra hole carriers
iTE:P0375:n1,iTE,P0375,concept:v2:iTE:b9f4775e063b10ce9042,draft:v2:iTE:b9f4775e063b10ce9042,retained_singleton,quantity,preserved_source_model_role,ion carrier concentration
iTE:P1955:n2,iTE,P1955,concept:v2:iTE:b9fc167674953e681008,draft:v2:iTE:b9fc167674953e681008,retained_singleton,state_structure,astra_completion,enhanced conduction and the appearance of a semiconductor behavior
iTE:P1701:n2,iTE,P1701,concept:v2:iTE:ba1af3206b20ee0f073e,draft:v2:iTE:ba1af3206b20ee0f073e,retained_singleton,quantity,preserved_source_model_role,gradient in the nonstoichiometry
iTE:P1711:n1,iTE,P1711,concept:v2:iTE:ba3ae1fa2eea3b6adf12,draft:v2:iTE:ba3ae1fa2eea3b6adf12,retained_singleton,mechanism_process,preserved_source_model_role,fast diffusion of NH4+
iTE:P0737:n1,iTE,P0737,concept:v2:iTE:ba42468125dddffb4c21,draft:v2:iTE:ba42468125dddffb4c21,retained_singleton,material_entity,preserved_source_model_role,Gly-GAPL
iTE:P1916:n2,iTE,P1916,concept:v2:iTE:ba435286b2fb47ace2fd,draft:v2:iTE:ba435286b2fb47ace2fd,retained_singleton,mechanism_process,preserved_source_model_role,stereochemical activity of antimony lone-pairs
iTE:P1252:n1,iTE,P1252,concept:v2:iTE:ba43b3921bee46fd4cb0,draft:v2:iTE:ba43b3921bee46fd4cb0,retained_singleton,quantity,preserved_source_model_role,increasing content of Mg
iTE:P0570:n3,iTE,P0570,concept:v2:iTE:babba58663ee06a59b9a,draft:v2:iTE:babba58663ee06a59b9a,retained_singleton,mechanism_process,preserved_source_model_role,segmental motions
iTE:P0624:n3,iTE,P0624,concept:v2:iTE:bac9aeffead255f54163,draft:v2:iTE:bac9aeffead255f54163,retained_singleton,mechanism_process,preserved_source_model_role,decomposition
iTE:P0873:n2,iTE,P0873,concept:v2:iTE:bad07f3050eaf2c79d0a,draft:v2:iTE:bad07f3050eaf2c79d0a,merged_explicitly_reviewed,quantity,preserved_source_model_role,doping level
