entry_id,paper_id,source,year,title,doi,role,text,label,x,y
iTE2_0397_mechanism,iTE2_0397,iTE2,2023,Power factor improvement in a solid-liquid thermoelectric system formed by Sb:SnO2 in contact with a chromium complex solution,10.1039/d3se00622k,mechanism,"redox electrolyte donates electrons to Sb:SnO2, lowering resistivity more than Seebeck loss and increasing the solid-liquid thermoelectric power factor",redox electrolyte donates electrons to...,10.679198,-2.578127
iTE2_0398_material,iTE2_0398,iTE2,2025,"Thermal and electronic transport properties of ACrX2 superionic conductors (A=Cu, Ag and X=S, Se)",10.1088/2515-7655/addf7e,material,"ACrX2 superionic conductors CuCrS2, CuCrSe2, AgCrS2, AgCrSe2","ACrX2 superionic conductors CuCrS2, CuCrS...",14.195295,5.2296753
iTE2_0398_mechanism,iTE2_0398,iTE2,2025,"Thermal and electronic transport properties of ACrX2 superionic conductors (A=Cu, Ag and X=S, Se)",10.1088/2515-7655/addf7e,mechanism,"inherent anharmonic bonding and diffuson-dominated transport keep lattice thermal conductivity low, with A-site disorder/superionicity adding little high-temperature reduction",inherent anharmonic bonding and diffuson...,8.586924,-2.6573713
iTE2_0399_material,iTE2_0399,iTE2,2012,Influence of covalency and anion polarization on magnetic and electronic properties of ZnCr2-xNixSe4,10.1016/j.jallcom.2011.12.167,material,selenospinels ZnCr2-xNixSe4 with x = 0.1-0.3,selenospinels ZnCr2-xNixSe4 with x =...,11.191678,2.9850037
iTE2_0399_mechanism,iTE2_0399,iTE2,2012,Influence of covalency and anion polarization on magnetic and electronic properties of ZnCr2-xNixSe4,10.1016/j.jallcom.2011.12.167,mechanism,"covalency and selenium magnetic polarization, beyond a simple ionic model, control lattice parameters, magnetic moments, and electronic properties",covalency and selenium magnetic polarizat...,9.575925,-0.2605838
iTE2_0400_material,iTE2_0400,iTE2,1999,Electronic transport properties of liquid cadmium-germanium alloys. Theory versus experiment,10.1016/S0022-3093(99)00253-7,material,"liquid Cd, Ge, and Cd-Ge alloys","liquid Cd, Ge, and Cd-Ge...",10.471061,4.202838
iTE2_0400_mechanism,iTE2_0400,iTE2,1999,Electronic transport properties of liquid cadmium-germanium alloys. Theory versus experiment,10.1016/S0022-3093(99)00253-7,mechanism,electronic transport in liquid alloys is described by extended Faber-Ziman theory with structure factors better captured by square-well pair potentials than hard spheres,electronic transport in liquid alloys...,10.192538,-0.6505781
iTE2_0401_material,iTE2_0401,iTE2,2012,Molecular dynamics simulation of thermodynamic and thermal transport properties of strontium titanate with improved potential parameters,10.1016/j.commatsci.2012.03.027,material,strontium titanate SrTiO3,strontium titanate SrTiO3,10.603953,0.13125181
iTE2_0401_mechanism,iTE2_0401,iTE2,2012,Molecular dynamics simulation of thermodynamic and thermal transport properties of strontium titanate with improved potential parameters,10.1016/j.commatsci.2012.03.027,mechanism,"ionic-covalent potential parameters reproduce lattice, thermodynamic, and thermal-transport behavior under temperature and pressure",ionic-covalent potential parameters repro...,9.322494,0.1702452
iTE2_0402_material,iTE2_0402,iTE2,1995,INTRINSIC LINBO3 MELT SPECIES PARTITIONING AT THE CONGRUENT MELT COMPOSITION .3. CHOICE OF THE GROWTH-PARAMETERS FOR THE DYNAMIC CONGRUENT-STATE GROWTH,10.1016/0022-0248(95)00231-6,material,LiNbO3 melt and intrinsic LiNbO3 melt species,LiNbO3 melt and intrinsic LiNbO3...,10.5645895,6.534478
iTE2_0402_mechanism,iTE2_0402,iTE2,1995,INTRINSIC LINBO3 MELT SPECIES PARTITIONING AT THE CONGRUENT MELT COMPOSITION .3. CHOICE OF THE GROWTH-PARAMETERS FOR THE DYNAMIC CONGRUENT-STATE GROWTH,10.1016/0022-0248(95)00231-6,mechanism,interface electric fields from thermoelectric power and crystallization EMF control ionic species partitioning during dynamic congruent-state growth,interface electric fields from thermoelec...,12.353162,-0.4777269
iTE2_0403_material,iTE2_0403,iTE2,2013,"Room-temperature proton transport and its effect on thermopower in a solid ionic semiconductor, TTFCOONH4",10.1039/c3ta00011g,material,solid ionic semiconductor TTFCOONH4 and isotope-substituted TTFCOOND4,solid ionic semiconductor TTFCOONH4 and...,10.982332,5.551416
iTE2_0403_mechanism,iTE2_0403,iTE2,2013,"Room-temperature proton transport and its effect on thermopower in a solid ionic semiconductor, TTFCOONH4",10.1039/c3ta00011g,mechanism,mobile ammonium protons transfer through low-barrier N-H+-N hydrogen bonds and enhance thermopower through same-sign positive proton/hole transport,mobile ammonium protons transfer through...,11.533229,-1.3455338
iTE2_0404_material,iTE2_0404,iTE2,2018,Persistent radical anion polymers based on naphthalenediimide and a vinylene spacer,10.1039/c8ra02417k,material,naphthalenediimide-vinylene polymers PDNDIV and PFNDIV doped with TBACN or TDAE,naphthalenediimide-vinylene polymers PDND...,12.065292,3.1573236
iTE2_0404_mechanism,iTE2_0404,iTE2,2018,Persistent radical anion polymers based on naphthalenediimide and a vinylene spacer,10.1039/c8ra02417k,mechanism,low LUMO levels enable persistent radical-anion n-doping and multielectron reduction for organic electronic conductivity,low LUMO levels enable persistent...,11.052791,-0.89456314
iTE2_0405_material,iTE2_0405,iTE2,2020,Ultra-low lattice thermal conductivity and giant phonon-electric field coupling in hafnium dichalcogenide monolayers,10.1088/1361-648X/ab7e5f,material,"Hf dichalcogenide monolayers HfS2, HfSe2, HfSSe","Hf dichalcogenide monolayers HfS2, HfSe2,...",10.012645,3.498836
iTE2_0405_mechanism,iTE2_0405,iTE2,2020,Ultra-low lattice thermal conductivity and giant phonon-electric field coupling in hafnium dichalcogenide monolayers,10.1088/1361-648X/ab7e5f,mechanism,"ionic Hf-chalcogen bonding, high Born charges, strong phonon-electric-field coupling, heavy Hf, weak stiffness, and anharmonicity give ultralow lattice thermal conductivity","ionic Hf-chalcogen bonding, high Born...",8.359894,-2.796096
iTE2_0406_material,iTE2_0406,iTE2,1995,"DEFECT CHEMISTRY OF CU2-YO AT ELEVATED-TEMPERATURES .2. ELECTRICAL-CONDUCTIVITY, THERMOELECTRIC-POWER AND CHARGED POINT-DEFECTS",10.1016/0167-2738(95)00169-7,material,nonstoichiometric cuprous oxide Cu2O/Cu2-yO with charged defects Oi'' and VCu',nonstoichiometric cuprous oxide Cu2O/Cu2...,9.912933,1.491018
iTE2_0406_mechanism,iTE2_0406,iTE2,1995,"DEFECT CHEMISTRY OF CU2-YO AT ELEVATED-TEMPERATURES .2. ELECTRICAL-CONDUCTIVITY, THERMOELECTRIC-POWER AND CHARGED POINT-DEFECTS",10.1016/0167-2738(95)00169-7,mechanism,"oxygen activity and temperature determine holes/electrons plus oxygen interstitial and copper-vacancy defects, shifting Fermi level and transport",oxygen activity and temperature determine...,8.780508,0.23912945
iTE2_0407_material,iTE2_0407,iTE2,2017,Thermoelectric properties and chemical potential tuning by Cu-doping in n-type ionic conductors CuxAg2-xSe0.5Te0.5,10.1016/j.jpcs.2017.07.034,material,"n-type superionic CuxAg2-xSe0.5Te0.5 with x = 0.01, 0.05, 0.1",n-type superionic CuxAg2-xSe0.5Te0.5 with...,14.202792,5.325705
iTE2_0407_mechanism,iTE2_0407,iTE2,2017,Thermoelectric properties and chemical potential tuning by Cu-doping in n-type ionic conductors CuxAg2-xSe0.5Te0.5,10.1016/j.jpcs.2017.07.034,mechanism,"Cu substitution increases n-type carrier density and adds Cu-ion conduction alongside Ag-ion conduction, raising conductivity and power factor",Cu substitution increases n-type carrier...,9.850859,-2.8036673
iTE2_0408_material,iTE2_0408,iTE2,2012,Point defect diagrams for pure and doped titanium (IV) oxide TiO2-δ in temperature range of 1073-1573 K,10.1179/1743676111Y.0000000045,material,pure and M3+/M5+-doped nonstoichiometric TiO2-delta,pure and M3+/M5+-doped nonstoichiometric...,7.614855,4.5043035
iTE2_0408_mechanism,iTE2_0408,iTE2,2012,Point defect diagrams for pure and doped titanium (IV) oxide TiO2-δ in temperature range of 1073-1573 K,10.1179/1743676111Y.0000000045,mechanism,"oxygen vacancies, interstitial cations, and intrinsic ionic/electronic defect equilibria determine point-defect diagrams versus temperature and oxygen pressure","oxygen vacancies, interstitial cations, a...",8.786398,0.297106
iTE2_0409_material,iTE2_0409,iTE2,2020,Preparation and characterization of tin sulfide films with or without sodium chloride,10.1016/j.chemphys.2020.110766,material,tin sulfide SnS/Sn2S3 films on FTO with or without NaCl via SILAR,tin sulfide SnS/Sn2S3 films on...,13.4159775,3.7030206
iTE2_0409_mechanism,iTE2_0409,iTE2,2020,Preparation and characterization of tin sulfide films with or without sodium chloride,10.1016/j.chemphys.2020.110766,mechanism,successive ionic adsorption/reaction forms multiphase tin sulfide; Na/Cl incorporation improves crystallinity and changes optical properties,successive ionic adsorption/reaction form...,10.470297,-0.7446727
iTE2_0410_material,iTE2_0410,iTE2,2011,"Multitemperature crystal structures and physical properties of the partially filled thermoelectric skutterudites M0.1Co4Sb12(M = La, Ce, Nd, Sm, Yb, and Eu)",10.1103/PhysRevB.84.064114,material,"partially filled skutterudites M0.1Co4Sb12 with M = La, Ce, Nd, Sm, Yb, Eu",partially filled skutterudites M0.1Co4Sb1...,6.708796,6.180694
iTE2_0410_mechanism,iTE2_0410,iTE2,2011,"Multitemperature crystal structures and physical properties of the partially filled thermoelectric skutterudites M0.1Co4Sb12(M = La, Ce, Nd, Sm, Yb, and Eu)",10.1103/PhysRevB.84.064114,mechanism,"lanthanide filling fraction follows ionic radius/valence, controls carrier concentration, and guest-atom rattling/ADPs lower lattice thermal conductivity",lanthanide filling fraction follows ionic...,9.678444,-3.4926717
iTE2_0411_material,iTE2_0411,iTE2,2022,"DFT aspects of the elastic, mechanical, magnetic, thermodynamic and optical properties of Ce3XY perovskites",10.1080/14786435.2021.1988172,material,"inverse cubic perovskites Ce3XY with X = Al, In and Y = C, N",inverse cubic perovskites Ce3XY with...,5.9039135,3.4231763
iTE2_0411_mechanism,iTE2_0411,iTE2,2022,"DFT aspects of the elastic, mechanical, magnetic, thermodynamic and optical properties of Ce3XY perovskites",10.1080/14786435.2021.1988172,mechanism,"ionic or covalent bonding, ferromagnetic Ce moments, and typical solid thermodynamics/UV absorption govern mechanical, magnetic, and optical behavior","ionic or covalent bonding, ferromagnetic...",9.396145,-0.56400836
iTE2_0412_material,iTE2_0412,iTE2,2011,Structure and properties of a novel cobaltate La0.30CoO2,10.1016/j.jssc.2011.06.021,material,layered cobaltate La0.30CoO2 from NaxCoO2 precursor,layered cobaltate La0.30CoO2 from NaxCoO2...,8.9448185,3.0505188
iTE2_0412_mechanism,iTE2_0412,iTE2,2011,Structure and properties of a novel cobaltate La0.30CoO2,10.1016/j.jssc.2011.06.021,mechanism,La3+ one-third-site occupation forms 2D superstructure; La deficiency adds holes and produces Mott variable-range hopping rather than metallic Na-cobaltate behavior,La3+ one-third-site occupation forms 2D...,9.72099,-0.7538773
iTE2_0413_material,iTE2_0413,iTE2,2007,"Synthesis, Mo-valence state, thermal stability and thermoelectric properties of SrMoO3-xNx (x > 1) oxynitride perovskites",10.1016/j.jssc.2007.06.035,material,oxynitride perovskites SrMoO3-xNx from SrMoO4 ammonolysis,oxynitride perovskites SrMoO3-xNx from Sr...,5.6379404,3.1888444
iTE2_0413_mechanism,iTE2_0413,iTE2,2007,"Synthesis, Mo-valence state, thermal stability and thermoelectric properties of SrMoO3-xNx (x > 1) oxynitride perovskites",10.1016/j.jssc.2007.06.035,mechanism,"higher Mo-N covalency/local octahedral distortion lowers apparent Mo valence, decreases conductivity with nitrogen content, and raises Seebeck coefficient",higher Mo-N covalency/local octahedral di...,10.759319,-3.4865847
iTE2_0414_material,iTE2_0414,iTE2,2016,Structural and electrical properties of TeO2-V2O5-K2O glassy systems,10.1016/j.jnoncrysol.2016.03.012,material,50TeO2-(50-x)V2O3-xK2O ternary glasses,50TeO2-(50-x)V2O3-xK2O ternary glasses,9.717857,3.937546
iTE2_0414_mechanism,iTE2_0414,iTE2,2016,Structural and electrical properties of TeO2-V2O5-K2O glassy systems,10.1016/j.jnoncrysol.2016.03.012,mechanism,"K2O changes TeO3/TeO4 and V coordination/non-bridging oxygens, switching conductivity from mainly ionic to mixed polaronic/ionic behavior",K2O changes TeO3/TeO4 and V...,10.781767,-0.8817753
iTE2_0415_material,iTE2_0415,iTE2,2026,Nb-induced semiconductor to metal transition and enhanced physical properties of CaSiO3: A full-potential first-principles study,10.1016/j.jpcs.2026.113633,material,pristine and Nb-substituted CaSiO3,pristine and Nb-substituted CaSiO3,8.307341,5.1754208
iTE2_0415_mechanism,iTE2_0415,iTE2,2026,Nb-induced semiconductor to metal transition and enhanced physical properties of CaSiO3: A full-potential first-principles study,10.1016/j.jpcs.2026.113633,mechanism,"Nb5+ substitution distorts lattice, introduces Nb-4d/O-2p donor states, closes the gap at high doping, and induces n-type metallic/spin/piezoelectric response","Nb5+ substitution distorts lattice, intro...",9.644413,-1.9563092
iTE2_0416_material,iTE2_0416,iTE2,2025,Antibonding Cu (d)-Te (p) states and bonding inhomogeneity in inducing low lattice thermal conductivity and extraordinary thermoelectric properties of the layered heteroanionic NdCuOTe material: a first-principles study,10.1039/d4tc03784g,material,layered heteroanionic NdCuOTe,layered heteroanionic NdCuOTe,8.963112,3.079275
iTE2_0416_mechanism,iTE2_0416,iTE2,2025,Antibonding Cu (d)-Te (p) states and bonding inhomogeneity in inducing low lattice thermal conductivity and extraordinary thermoelectric properties of the layered heteroanionic NdCuOTe material: a first-principles study,10.1039/d4tc03784g,mechanism,"weak interlayer bonding, ionic-covalent bond inhomogeneity, Cu-d/Te-p antibonding states, and Cu rattling suppress phonon transport while band valleys improve TE transport","weak interlayer bonding, ionic-covalent b...",8.979956,-2.3167908
iTE2_0417_material,iTE2_0417,iTE2,2021,"High Thermoelectric Properties in the Sodalite Compounds BaGe8As14 and AGe7As15 (A = Rb, Cs)",10.1021/acs.chemmater.1c02349,material,"sodalite compounds BaGe8As14, RbGe7As15, CsGe7As15","sodalite compounds BaGe8As14, RbGe7As15...",9.620515,5.2750664
iTE2_0417_mechanism,iTE2_0417,iTE2,2021,"High Thermoelectric Properties in the Sodalite Compounds BaGe8As14 and AGe7As15 (A = Rb, Cs)",10.1021/acs.chemmater.1c02349,mechanism,guest-cation size and Ba positional disorder/rattling in Ge-As cages produce ultralow lattice thermal conductivity and high predicted ZT,guest-cation size and Ba positional...,8.504782,-2.8090389
iTE2_0418_material,iTE2_0418,iTE2,1996,Analysis of magnetic after-effects in nickel ferrites,10.1002/pssa.2211580124,material,vacancy-doped nickel ferrites Fe3-x-deltaNixO4,vacancy-doped nickel ferrites Fe3-x-delta...,12.202225,4.6440988
iTE2_0418_mechanism,iTE2_0418,iTE2,1996,Analysis of magnetic after-effects in nickel ferrites,10.1002/pssa.2211580124,mechanism,"B-site vacancy-mediated ionic relaxations dominate analyzable magnetic after-effects, while Ni-induced Anderson localization disrupts electron tunneling/hopping processes",B-site vacancy-mediated ionic relaxations...,9.181727,-0.23933664
iTE2_0419_material,iTE2_0419,iTE2,2011,"Cationic doping effect on the structural, magnetic and spectroscopic properties of delafossite oxides CuCr1-x(Sc,Mg)xO2",10.1016/j.matchemphys.2011.03.021,material,"delafossite oxides CuCr1-x(Sc,Mg)xO2","delafossite oxides CuCr1-x(Sc,Mg)xO2",10.91035,3.2433684
iTE2_0419_mechanism,iTE2_0419,iTE2,2011,"Cationic doping effect on the structural, magnetic and spectroscopic properties of delafossite oxides CuCr1-x(Sc,Mg)xO2",10.1016/j.matchemphys.2011.03.021,mechanism,Sc/Mg substitution and oxygen intercalation create anisotropic microstrain/lattice distortion; hole itinerancy controls magnetic response more than randomness,Sc/Mg substitution and oxygen intercalati...,9.541706,-0.28447413
iTE2_0420_material,iTE2_0420,iTE2,2014,Correlation between defect structure and electrochemical properties of mixed conducting La0.1Sr0.9Co0.8Fe0.2O3-δ,10.1016/j.actamat.2013.11.006,material,mixed-conducting La0.1Sr0.9Co0.8Fe0.2O3-delta (LSCF1982),mixed-conducting La0.1Sr0.9Co0.8Fe0.2O3-d...,7.7745833,4.330312
iTE2_0420_mechanism,iTE2_0420,iTE2,2014,Correlation between defect structure and electrochemical properties of mixed conducting La0.1Sr0.9Co0.8Fe0.2O3-δ,10.1016/j.actamat.2013.11.006,mechanism,"oxygen nonstoichiometry governs defect reactions, p-type hopping/band conduction, oxygen-vacancy diffusion, surface exchange, and spin-state chemical expansion",oxygen nonstoichiometry governs defect re...,8.872147,0.40667698
iTE2_0421_material,iTE2_0421,iTE2,2026,Self-Maintained Thermal Charging Cells for the Efficient Harvesting of Waste Heat at Elevated Temperatures,10.1002/eem2.70175,material,"high-temperature thermal charging cells with optimized electrode solutions, layered electrode materials, and Li-ion concentration gradients",high-temperature thermal charging cells w...,11.808901,-1.8556828
iTE2_0421_mechanism,iTE2_0421,iTE2,2026,Self-Maintained Thermal Charging Cells for the Efficient Harvesting of Waste Heat at Elevated Temperatures,10.1002/eem2.70175,mechanism,opposing ionic concentration and temperature differences enable self-maintained thermal voltage and high-temperature waste-heat harvesting,opposing ionic concentration and temperat...,11.583036,-2.0325224
iTE2_0422_material,iTE2_0422,iTE2,2026,"First-principles study of ALiZnS2 (A = Na, Rb) promising quaternary chalcogenides for energy harvesting",10.1039/d6ra01982j,material,quaternary chalcogenides NaLiZnS2 and RbLiZnS2,quaternary chalcogenides NaLiZnS2 and RbL...,9.863296,3.6684127
iTE2_0422_mechanism,iTE2_0422,iTE2,2026,"First-principles study of ALiZnS2 (A = Na, Rb) promising quaternary chalcogenides for energy harvesting",10.1039/d6ra01982j,mechanism,"alkali-metal substitution changes ionic separation, band gap, UV absorption, stiffness/ductility, Umklapp-limited kappa, and mid-temperature ZT",alkali-metal substitution changes ionic s...,9.609261,-1.8191731
iTE2_0423_material,iTE2_0423,iTE2,2010,Modeling of thermodiffusion in liquid metal alloys,10.1039/c0cp00781a,material,binary liquid metal alloys including Na-K mixtures,binary liquid metal alloys including...,10.742498,4.671492
iTE2_0423_mechanism,iTE2_0423,iTE2,2010,Modeling of thermodiffusion in liquid metal alloys,10.1039/c0cp00781a,mechanism,thermodiffusion arises from ion-ion heat transport plus internal thermoelectric-field electronic contribution under thermal gradients,thermodiffusion arises from ion-ion heat...,12.261492,-1.9493006
iTE2_0424_material,iTE2_0424,iTE2,2019,Ultralow Thermal Conductivity in Chain-like TlSe Due to Inherent Tl+ Rattling,10.1021/jacs.9b10551,material,chain-like thallium selenide TlSe with Tl+ and Tl3+-Se substructures,chain-like thallium selenide TlSe with...,11.681943,1.8226415
iTE2_0424_mechanism,iTE2_0424,iTE2,2019,Ultralow Thermal Conductivity in Chain-like TlSe Due to Inherent Tl+ Rattling,10.1021/jacs.9b10551,mechanism,"Tl+ rattling in (TlSe2)n cages, bonding hierarchy, and anharmonic low-energy optical phonons strongly scatter acoustic phonons","Tl+ rattling in (TlSe2)n cages,...",8.8963585,-2.787253
iTE2_0425_material,iTE2_0425,iTE2,2024,Three-Fold Coordination of Copper in Sulfides: A Blockade for Hole Carrier Delocalization but a Driving Force for Ultralow Thermal Conductivity,10.1021/jacs.3c13884,material,"Cu-rich sulfides Cu3BiS3, Cu12Sb4S13 tetrahedrite, and CuS3/CuS4 networks","Cu-rich sulfides Cu3BiS3, Cu12Sb4S13 tetr...",11.455946,2.5487876
iTE2_0425_mechanism,iTE2_0425,iTE2,2024,Three-Fold Coordination of Copper in Sulfides: A Blockade for Hole Carrier Delocalization but a Driving Force for Ultralow Thermal Conductivity,10.1021/jacs.3c13884,mechanism,three-fold coordinated weakly bonded Cu causes low-energy vibrations and ultralow kappa but blocks hole delocalization through CuS3 networks,three-fold coordinated weakly bonded Cu...,8.598401,-2.7248738
iTE2_0426_material,iTE2_0426,iTE2,2024,"Optoelectronic, thermoelectric, and elastic properties of Cu6PSe5X (X = Br, I) argyrodites using density functional theory",10.1088/1402-4896/ad886f,material,argyrodites Cu6PSe5Br and Cu6PSe5I,argyrodites Cu6PSe5Br and Cu6PSe5I,11.457769,2.4909072
iTE2_0426_mechanism,iTE2_0426,iTE2,2024,"Optoelectronic, thermoelectric, and elastic properties of Cu6PSe5X (X = Br, I) argyrodites using density functional theory",10.1088/1402-4896/ad886f,mechanism,"ionic bonding, narrow band gaps, UV absorption, mechanical stability, and calculated transport coefficients support optoelectronic/TE potential","ionic bonding, narrow band gaps,...",9.200435,-1.4814801
iTE2_0427_material,iTE2_0427,iTE2,2010,Thermophoresis and Thermoelectricity in Surfactant Solutions,10.1021/la904588s,material,"SDS micellar surfactant solutions with NaCl, NaOH, OH- ions",SDS micellar surfactant solutions with...,14.837695,6.4459143
iTE2_0427_mechanism,iTE2_0427,iTE2,2010,Thermophoresis and Thermoelectricity in Surfactant Solutions,10.1021/la904588s,mechanism,thermal-gradient-induced ionic migration creates thermoelectric fields that can reverse colloid thermophoresis depending on electrolyte composition,thermal-gradient-induced ionic migration...,12.008719,-1.8610433
iTE2_0428_material,iTE2_0428,iTE2,2005,On the Soret effect in binary nonstoichiometric oxides - kinetic demixing of cuprite in a temperature gradient,10.1016/j.ssi.2005.01.010,material,nonstoichiometric cuprite Cu2-deltaO in non-isothermal thermocells,nonstoichiometric cuprite Cu2-deltaO in n...,7.793903,4.319865
iTE2_0428_mechanism,iTE2_0428,iTE2,2005,On the Soret effect in binary nonstoichiometric oxides - kinetic demixing of cuprite in a temperature gradient,10.1016/j.ssi.2005.01.010,mechanism,Soret-driven copper migration down the temperature gradient creates nonstoichiometry gradients through vacancy-mediated atomic transport,Soret-driven copper migration down the...,12.048764,-2.2701645
iTE2_0429_material,iTE2_0429,iTE2,2012,Application of Atomic Hirshfeld Surface Analysis to Intermetallic Systems: Is Mn in Cubic CeMnNi4 a Thermoelectric Rattler atom?,10.1021/ic202231k,material,cubic CeMnNi4 compared with skutterudite MCoSb3 rattlers,cubic CeMnNi4 compared with skutterudite...,6.7546363,6.1552725
iTE2_0429_mechanism,iTE2_0429,iTE2,2012,Application of Atomic Hirshfeld Surface Analysis to Intermetallic Systems: Is Mn in Cubic CeMnNi4 a Thermoelectric Rattler atom?,10.1021/ic202231k,mechanism,"ADP, Einstein temperature, Hirshfeld surface, and void-space analysis show Mn is too strongly bonded/tightly fitted to be a true rattler","ADP, Einstein temperature, Hirshfeld surf...",11.277866,-2.1216507
iTE2_0430_material,iTE2_0430,iTE2,2019,"Crystal and Electronic Structure and Optical Properties of AE2SiP4 (AE = Sr, Eu, Ba) and Ba4Si3P8",10.1002/zaac.201800430,material,"AE2SiP4 with AE = Sr, Eu, Ba and Ba4Si3P8","AE2SiP4 with AE = Sr,...",11.165551,3.0087848
iTE2_0430_mechanism,iTE2_0430,iTE2,2019,"Crystal and Electronic Structure and Optical Properties of AE2SiP4 (AE = Sr, Eu, Ba) and Ba4Si3P8",10.1002/zaac.201800430,mechanism,SiP4 tetrahedra/P-P bonded frameworks and Ba-cation-surrounded Si-P chains form direct-gap semiconducting phosphides with TE potential,SiP4 tetrahedra/P-P bonded frameworks and...,9.287648,-1.5637372
iTE2_0431_material,iTE2_0431,iTE2,2018,Metalliclike thermoelectric Ti-V oxide nanocomposites,10.1116/1.5046924,material,"Ti0.31V0.03O0.66 Ti-V oxide nanocomposites with rocksalt Ti0.96V0.04O, TiO2, V2O5, and anatase TiO2",Ti0.31V0.03O0.66 Ti-V oxide nanocomposite...,12.587375,2.693508
iTE2_0431_mechanism,iTE2_0431,iTE2,2018,Metalliclike thermoelectric Ti-V oxide nanocomposites,10.1116/1.5046924,mechanism,metastable metallic rocksalt grains lower resistivity; V delays anatase formation and annealing/segregation tunes Seebeck and transport,metastable metallic rocksalt grains lower...,9.948199,-0.23639838
iTE2_0432_material,iTE2_0432,iTE2,2022,In Situ Studies of the Swelling by an Electrolyte in Electrochemical Doping of Ethylene Glycol-Substituted Polythiophene,10.1021/acsami.2c06169,material,oEG-substituted regioregular polythiophene OMIEC in electrolyte,oEG-substituted regioregular polythiophen...,8.357416,5.164132
iTE2_0432_mechanism,iTE2_0432,iTE2,2022,In Situ Studies of the Swelling by an Electrolyte in Electrochemical Doping of Ethylene Glycol-Substituted Polythiophene,10.1021/acsami.2c06169,mechanism,electrolyte swelling is dominated by amorphous regions; potential-driven ion/solvent ingress alters crystalline pi-pi and lamellar spacings during electrochemical gating,electrolyte swelling is dominated by...,12.191924,-0.013627102
iTE2_0433_material,iTE2_0433,iTE2,2006,Transport and electrochemical properties of orthorhombic LiMnO2 cathode material for Li-ion batteries,,material,orthorhombic LiMnO2 and deintercalated LiyMnO2,orthorhombic LiMnO2 and deintercalated Li...,11.54969,2.4238403
iTE2_0433_mechanism,iTE2_0433,iTE2,2006,Transport and electrochemical properties of orthorhombic LiMnO2 cathode material for Li-ion batteries,,mechanism,"Li deintercalation increases electronic conductivity, lowers activation energy, and destabilizes LiMnO2 into Li2MnO3/LiMn2O4 or LixMn2O4 mixtures",Li deintercalation increases electronic c...,10.550867,-1.6762221
iTE2_0434_material,iTE2_0434,iTE2,2026,Dual-Functional Ion-Conductive γ-PGA-GMA Hydrogels for Wearable Strain Sensing and Thermal Energy Harvesting,10.1021/acsapm.5c03601,material,gamma-PGA-GMA hydrogel with NaCl ion-conductive IPGH,gamma-PGA-GMA hydrogel with NaCl ion-cond...,14.365351,-0.09581698
iTE2_0434_mechanism,iTE2_0434,iTE2,2026,Dual-Functional Ion-Conductive γ-PGA-GMA Hydrogels for Wearable Strain Sensing and Thermal Energy Harvesting,10.1021/acsapm.5c03601,mechanism,Na+ thermodiffusion via Soret effect generates ionic thermovoltage while the soft conductive network transduces strain,Na+ thermodiffusion via Soret effect...,12.51941,-1.9111772
iTE2_0435_material,iTE2_0435,iTE2,2025,CGformer: Transformer-enhanced crystal graph network with global attention for material property prediction,10.1016/j.matt.2025.102380,material,CGformer-designed high-entropy NASICON-type Na-ion solid-state electrolytes,CGformer-designed high-entropy NASICON-ty...,12.874464,0.95740414
iTE2_0435_mechanism,iTE2_0435,iTE2,2025,CGformer: Transformer-enhanced crystal graph network with global attention for material property prediction,10.1016/j.matt.2025.102380,mechanism,global attention captures long-range atomic correlations controlling ion transport in disordered high-entropy Na superionic conductor lattices,global attention captures long-range atom...,14.278785,5.18779
iTE2_0436_material,iTE2_0436,iTE2,2014,Oxygen transport kinetics of the misfit layered oxide Ca3Co4O9+δ,10.1039/c4ta02198c,material,misfit-layered cobaltite Ca3Co4O9+delta,misfit-layered cobaltite Ca3Co4O9+delta,8.858099,3.2040017
iTE2_0436_mechanism,iTE2_0436,iTE2,2014,Oxygen transport kinetics of the misfit layered oxide Ca3Co4O9+δ,10.1039/c4ta02198c,mechanism,Ca2CoO3-delta rock-salt surface layers likely mediate fast oxygen surface exchange despite low bulk oxygen diffusion,Ca2CoO3-delta rock-salt surface layers li...,8.843088,0.43584323
iTE2_0437_material,iTE2_0437,iTE2,2022,"Solidlike to liquidlike behavior of Cu diffusion in superionic Cu2X (X = S, Se): An inelastic neutron scattering and ab initio molecular dynamics investigation",10.1103/PhysRevMaterials.6.055403,material,superionic conductors Cu2Se and Cu2S,superionic conductors Cu2Se and Cu2S,14.209554,5.2700768
iTE2_0437_mechanism,iTE2_0437,iTE2,2022,"Solidlike to liquidlike behavior of Cu diffusion in superionic Cu2X (X = S, Se): An inelastic neutron scattering and ab initio molecular dynamics investigation",10.1103/PhysRevMaterials.6.055403,mechanism,Cu diffusion evolves from solidlike jumps between crystal sites to broad/liquidlike diffusion with damped Cu vibrations as temperature rises,Cu diffusion evolves from solidlike...,12.71792,-1.9194331
iTE2_0438_material,iTE2_0438,iTE2,2024,Ammonium-ion thermal charging supercapacitors for low-grade heat conversion and storage,10.1016/j.cej.2024.156415,material,V2O5 microflower cathode with NH4+ insertion in ammonium-ion thermal charging supercapacitors,V2O5 microflower cathode with NH4+...,13.039113,0.065401636
