concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label,pair_probability,node_adoption_compatibility,two_stage_score,future_rank,annual_graph_score,graph_rank_2027,calibrated_annual_probability,probability_note
CE10EBC642C,CF4A6A0344F,Manning counterion condensation,ion migration,transport_mechanism,transport_mechanism,0.6345670223236084,7,30,7,30,3,48,3,48,0.0625,2,26,28,0.3333333333333333,4.666666666666667,3,33,5,0.15625,1.58414183229768,210,1,1,1,0,0,1,0,5,5,0,2026,2027-2027,0,0.0591103095956682,0.3707948129214461,0.1097782258064516,224,0.3581048387096774,172,0.06658428747616275,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,CB314592CFB,Hofmeister/chaotropic effect,precipitation and species redistribution,gel_microstructure,phase_or_species_transition,0.1319138407707214,14,10,10,14,11,9,9,11,0.8181818181818182,8,3,11,2.0,-0.3333333333333333,8,10,6,0.3333333333333333,2.1712217722262555,140,1,1,0,0,0,1,8,3,11,1,2026,2027-2027,0,0.0835580326384005,1.0,0.5522177419354839,169,0.3578629032258064,173,0.06655380919443163,Exploratory one-year probability calibrated from 2020-2026 annual events
C17A556FB4A,C188B56F6F1,double-network hydrogel mechanics,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,0.0457829087972641,9,26,9,26,4,58,4,58,0.0689655172413793,3,30,33,0.6666666666666666,5.333333333333333,4,27,6,0.2068965517241379,2.053164443633914,234,1,1,0,0,0,1,2,18,20,1,2026,2027-2027,0,0.0421828945264102,1.0,0.529233870967742,189,0.3575,174,0.06650811606448298,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,CABD4C9C815,ion-pairing and complexation,salting-out confined ion gel,solvation_entropy,gel_microstructure,0.3729692101478576,36,7,7,36,54,4,4,54,0.074074074074074,32,3,35,6.333333333333333,0.6666666666666666,15,4,5,0.131578947368421,1.7593087181375988,252,1,1,0,0,0,1,17,4,21,1,2026,2027-2027,0,0.0706192859266967,1.0,0.5461693548387097,174,0.3569354838709677,175,0.06643709577167797,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,CA8C62A4868,Gutmann-donor ionic-cluster thermodiffusion,redox reaction entropy,transport_mechanism,solvation_entropy,0.2971402406692505,8,25,8,25,3,18,3,18,0.1666666666666666,2,10,12,0.3333333333333333,2.0,3,12,6,0.2222222222222222,1.941763876885893,200,1,1,0,0,0,1,2,31,33,1,2026,2027-2027,0,0.1220500603616957,1.0,0.5673387096774194,156,0.3533064516129032,176,0.06598221632488939,Exploratory one-year probability calibrated from 2020-2026 annual events
C6B063A770B,CE6FC512ED2,supramolecular host-guest redox entropy,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,0.175771951675415,7,29,7,29,3,41,3,41,0.073170731707317,3,28,31,1.0,5.666666666666667,1,7,6,0.2,1.9874777172523703,203,1,1,0,0,0,1,3,11,14,1,2026,2027-2027,0,0.0666223965642544,1.0,0.5431451612903226,177,0.3527822580645161,177,0.06591675123414513,Exploratory one-year probability calibrated from 2020-2026 annual events
CAEE03ADAC5,CE4B0E242E7,bidirectional cationic anchoring thermodiffusion,interfacial charge transfer,transport_mechanism,electrode_interface,0.2449572831392288,7,19,7,19,2,36,2,36,0.0555555555555555,1,12,13,0.0,0.6666666666666666,3,33,6,0.3,1.9171227908667217,133,1,1,0,0,0,1,0,11,11,0,2026,2027-2027,0,0.113202587592385,0.0704666433940522,0.0690524193548387,234,0.3518951612903225,178,0.06580610166841414,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,C96681C9193,ion concentration-gradient formation,ion channels,transport_mechanism,transport_mechanism,0.6974385976791382,7,18,7,18,3,9,3,9,0.3333333333333333,2,6,8,0.6666666666666666,1.6666666666666667,6,7,5,0.25,1.5030571279693885,126,1,1,1,0,0,1,2,2,4,1,2026,2027-2027,0,0.1422126249216023,1.0,0.5752016129032258,145,0.3491935483870967,179,0.0654701862027834,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,CF652A991A2,ion-pairing and complexation,salting-out,solvation_entropy,phase_or_species_transition,0.3182238936424255,36,7,7,36,54,3,3,54,0.0555555555555555,32,3,35,6.333333333333333,1.0,15,2,5,0.131578947368421,1.7593087181375988,252,1,1,0,0,0,1,17,4,21,1,2026,2027-2027,0,0.0573423491094632,1.0,0.5352822580645161,185,0.3482258064516129,180,0.06535024664776003,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,CF203EF8121,Gutmann-donor ionic-cluster thermodiffusion,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.5072231292724609,8,11,8,11,3,14,3,14,0.2142857142857142,2,4,6,0.3333333333333333,-0.3333333333333333,3,9,5,0.3571428571428571,1.5384247483680824,88,1,1,0,0,0,1,2,2,4,1,2026,2027-2027,0,0.1400936121972062,1.0,0.5727822580645161,149,0.3469354838709678,181,0.0651906451289647,Exploratory one-year probability calibrated from 2020-2026 annual events
C6C09287FDB,CC028ABF9C6,high-entropy redox/ion coupling,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.1492163687944412,10,35,10,35,13,58,13,58,0.2241379310344827,8,36,44,1.6666666666666667,7.333333333333333,6,19,5,0.125,1.6315217470023389,350,1,1,0,0,0,1,7,25,32,1,2026,2027-2027,0,0.2361326801317185,1.0,0.6,111,0.3462096774193549,182,0.06510102869360904,Exploratory one-year probability calibrated from 2020-2026 annual events
C08389FD6C6,C6C09287FDB,moisture-gradient ion transport,high-entropy redox/ion coupling,transport_mechanism,solvation_entropy,0.3769854307174682,30,10,10,30,82,13,13,82,0.1585365853658536,42,8,50,5.666666666666667,1.6666666666666667,24,6,4,0.1111111111111111,1.142190918781654,300,1,1,0,0,0,1,15,7,22,1,2026,2027-2027,0,0.2946776262152256,1.0,0.6120967741935484,93,0.3449193548387096,183,0.06494199353610679,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CE6FC512ED2,cation transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.1320612728595733,10,29,10,29,7,41,7,41,0.1707317073170731,5,28,33,1.0,5.666666666666667,4,7,6,0.1818181818181818,1.7501131568935515,290,1,1,0,0,0,1,0,11,11,0,2026,2027-2027,0,0.1289178957834828,0.8903887095059793,0.2246975806451613,209,0.3432258064516129,184,0.06473380851658468,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,C58F3B85353,ionic thermodiffusion (Soret effect),thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,0.3332915604114532,44,5,5,44,136,3,3,136,0.0220588235294117,77,0,77,12.666666666666666,-0.6666666666666666,27,9,4,0.0888888888888888,1.2927548394823505,220,1,1,0,0,0,1,38,2,40,1,2026,2027-2027,0,0.0268570141283698,1.0,0.525,191,0.3403629032258064,185,0.06438328883428988,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,CEA97D4EE60,ionic thermodiffusion (Soret effect),oriented ion-transport channels,transport_mechanism,gel_microstructure,0.3654105067253113,44,5,5,44,136,2,2,136,0.0147058823529411,77,1,78,12.666666666666666,0.0,27,3,4,0.0888888888888888,1.1838950899030705,220,1,1,0,0,0,1,38,0,38,0,2026,2027-2027,0,0.0275041482767877,0.0659976701898451,0.0114919354838709,248,0.3381854838709677,186,0.0641178805220663,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,C46A965349B,Gutmann-donor ionic-cluster thermodiffusion,anion transport,transport_mechanism,transport_mechanism,0.5264955759048462,8,16,8,16,3,6,3,6,0.5,2,4,6,0.3333333333333333,1.0,3,6,5,0.2631578947368421,1.5820356898376102,128,1,1,1,0,0,1,2,1,3,1,2026,2027-2027,0,0.103054078695647,1.0,0.5600806451612903,163,0.3365322580645161,187,0.06391704782262149,Exploratory one-year probability calibrated from 2020-2026 annual events
C78D65254F9,C9516FFBFC5,phase transition,volume phase transition,phase_or_species_transition,phase_or_species_transition,0.8917372226715088,28,5,5,28,90,3,3,90,0.0333333333333333,29,2,31,2.0,0.3333333333333333,23,5,4,0.1379310344827586,1.2614894127512288,140,1,1,1,0,0,1,19,0,19,0,2026,2027-2027,0,0.1032724567525589,0.1685096721499084,0.1151209677419354,223,0.3360887096774194,188,0.06386326567794201,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,CC028ABF9C6,Gutmann-donor ionic-cluster thermodiffusion,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.2422418743371963,8,35,8,35,3,58,3,58,0.0517241379310344,2,36,38,0.3333333333333333,7.333333333333333,3,19,5,0.131578947368421,1.5247314854616465,280,1,1,0,0,0,1,2,25,27,1,2026,2027-2027,0,0.0749679283344489,1.0,0.5491935483870968,172,0.3344354838709678,189,0.0636631762429317,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,CF69DD93A68,ion concentration-gradient formation,selective ion transport,transport_mechanism,transport_mechanism,0.7084013223648071,7,11,7,11,3,12,3,12,0.25,2,11,13,0.6666666666666666,3.3333333333333335,6,5,4,0.2857142857142857,1.1841281390655871,77,1,1,1,0,0,1,2,1,3,1,2026,2027-2027,0,0.2857512938183817,1.0,0.6102822580645162,96,0.3284274193548387,190,0.06294093228789277,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CE4B0E242E7,cation transport,interfacial charge transfer,transport_mechanism,electrode_interface,0.3929083943367004,10,19,10,19,7,36,7,36,0.1944444444444444,5,12,17,1.0,0.6666666666666666,4,33,5,0.2083333333333333,1.4887052548502564,190,1,1,0,0,0,1,0,11,11,0,2026,2027-2027,0,0.1192946492290247,0.8903887095059793,0.2216733870967741,210,0.3278225806451612,191,0.06286864809431286,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,C96681C9193,Hofmeister/chaotropic effect,ion channels,gel_microstructure,transport_mechanism,0.3698880672454834,14,18,14,18,11,9,9,11,0.8181818181818182,8,6,14,2.0,1.6666666666666667,8,7,5,0.1851851851851851,1.4569250357202228,252,1,1,0,0,0,1,8,2,10,1,2026,2027-2027,0,0.1749202145196313,1.0,0.5866935483870968,130,0.3210483870967742,192,0.06206434030421043,Exploratory one-year probability calibrated from 2020-2026 annual events
C08389FD6C6,CEA97D4EE60,moisture-gradient ion transport,oriented ion-transport channels,transport_mechanism,gel_microstructure,0.5341426134109497,30,5,5,30,82,2,2,82,0.024390243902439,42,1,43,5.666666666666667,0.0,24,3,4,0.1290322580645161,1.15413835604431,150,1,1,0,0,0,1,15,0,15,0,2026,2027-2027,0,0.0466378076123707,0.0659976701898451,0.0157258064516129,245,0.3210483870967742,193,0.06206434030421043,Exploratory one-year probability calibrated from 2020-2026 annual events
CB314592CFB,CF4A6A0344F,precipitation and species redistribution,ion migration,phase_or_species_transition,transport_mechanism,0.2636105716228485,10,30,10,30,9,48,9,48,0.1875,3,26,29,-0.3333333333333333,4.666666666666667,10,33,5,0.1428571428571428,1.4435267159871672,300,1,1,0,0,0,1,3,5,8,1,2026,2027-2027,0,0.187371559539602,1.0,0.5909274193548387,124,0.3206451612903225,194,0.062016769071740724,Exploratory one-year probability calibrated from 2020-2026 annual events
CE10EBC642C,CF69DD93A68,Manning counterion condensation,selective ion transport,transport_mechanism,transport_mechanism,0.6628657579421997,7,11,7,11,3,12,3,12,0.25,2,11,13,0.3333333333333333,3.3333333333333335,3,5,4,0.2857142857142857,1.1798571306059111,77,1,1,1,0,0,1,0,1,1,0,2026,2027-2027,0,0.2962101439633394,0.3707948129214461,0.1859879032258064,214,0.3202016129032258,195,0.06196448004695874,Exploratory one-year probability calibrated from 2020-2026 annual events
C46A965349B,CF203EF8121,anion transport,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.3647989928722381,16,11,11,16,6,14,6,14,0.4285714285714285,4,4,8,1.0,-0.3333333333333333,6,9,5,0.2272727272727272,1.6288926012500689,176,1,1,0,0,0,1,1,2,3,1,2026,2027-2027,0,0.0675243950968803,1.0,0.5443548387096775,176,0.3194354838709677,196,0.06187425961228034,Exploratory one-year probability calibrated from 2020-2026 annual events
C78D65254F9,CC5968B917E,phase transition,convection and mass transport,phase_or_species_transition,transport_mechanism,0.2148225903511047,28,8,8,28,90,11,11,90,0.1222222222222222,29,3,32,2.0,0.6666666666666666,23,27,5,0.1612903225806451,1.7448489923511088,224,1,1,0,0,0,1,19,20,39,1,2026,2027-2027,0,0.195978558967275,1.0,0.592741935483871,121,0.3185483870967742,197,0.06176994713777116,Exploratory one-year probability calibrated from 2020-2026 annual events
CB25BC3FC14,CE10EBC642C,double/interpenetrating network,Manning counterion condensation,gel_microstructure,transport_mechanism,0.1318307816982269,24,7,7,24,18,3,3,18,0.1666666666666666,11,2,13,1.3333333333333333,0.3333333333333333,4,3,6,0.24,1.9659275600306056,168,1,1,0,0,0,1,9,0,9,0,2026,2027-2027,0,0.0935619733149427,0.3707948129214461,0.1303427419354838,220,0.318024193548387,198,0.06170838518944882,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E63317596,CE6FC512ED2,hierarchical porous electrode interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,0.2241126894950866,8,29,8,29,2,41,2,41,0.048780487804878,0,28,28,-0.6666666666666666,5.666666666666667,4,7,5,0.15625,1.6975949561455153,232,1,1,0,0,0,1,4,11,15,1,2026,2027-2027,0,0.0522025074697166,1.0,0.5328629032258064,187,0.308991935483871,199,0.06065659048843801,Exploratory one-year probability calibrated from 2020-2026 annual events
C872881EC3C,CEA97D4EE60,gel-confined redox transport,oriented ion-transport channels,gel_microstructure,gel_microstructure,0.5328457951545715,37,5,5,37,52,2,2,52,0.0384615384615384,36,1,37,7.0,0.0,6,3,4,0.1052631578947368,1.1712145664306586,185,1,1,1,0,0,1,62,0,62,0,2026,2027-2027,0,0.0510757681610603,0.0659976701898451,0.0181451612903225,244,0.3089516129032258,200,0.06065193278879129,Exploratory one-year probability calibrated from 2020-2026 annual events
CD486BA800F,CE4B0E242E7,host-guest complexation,interfacial charge transfer,solvation_entropy,electrode_interface,0.2608962059020996,9,19,9,19,5,36,5,36,0.1388888888888889,3,12,15,1.0,0.6666666666666666,23,33,5,0.217391304347826,1.530519670733017,171,1,1,0,0,0,1,3,11,14,1,2026,2027-2027,0,0.2807519706408613,1.0,0.6084677419354839,99,0.3033467741935484,201,0.06000775868811801,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,CE6FC512ED2,Gutmann-donor ionic-cluster thermodiffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.2242655754089355,8,29,8,29,3,41,3,41,0.073170731707317,2,28,30,0.3333333333333333,5.666666666666667,3,7,5,0.15625,1.45901740220857,232,1,1,0,0,0,1,2,11,13,1,2026,2027-2027,0,0.0494126251122355,1.0,0.5310483870967743,188,0.3011290322580645,202,0.05975464244974536,Exploratory one-year probability calibrated from 2020-2026 annual events
C10D3798CF7,CF203EF8121,selective solvation,Eastman entropy of transfer,solvation_entropy,solvation_entropy,0.6834225654602051,17,11,11,17,11,14,11,14,0.7857142857142857,7,4,11,1.3333333333333333,-0.3333333333333333,7,9,4,0.1666666666666666,1.147994254287081,187,1,1,1,0,0,1,18,2,20,1,2026,2027-2027,0,0.1664697731489867,1.0,0.5830645161290323,135,0.2985887096774193,203,0.05946593795504935,Exploratory one-year probability calibrated from 2020-2026 annual events
C8AD5B453CC,CF203EF8121,ion diffusion,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.4624205827713012,23,11,11,23,45,14,14,45,0.3111111111111111,22,4,26,3.0,-0.3333333333333333,27,9,4,0.1333333333333333,1.1313408908024811,253,1,1,0,0,0,1,7,2,9,1,2026,2027-2027,0,0.1586968972963754,1.0,0.58125,137,0.2954032258064516,204,0.059105758249403804,Exploratory one-year probability calibrated from 2020-2026 annual events
CABD4C9C815,CB314592CFB,salting-out confined ion gel,precipitation and species redistribution,gel_microstructure,phase_or_species_transition,0.0916834771633148,7,10,7,10,4,9,4,9,0.4444444444444444,3,3,6,0.6666666666666666,-0.3333333333333333,4,10,5,0.4166666666666667,1.7593087181375988,70,1,1,0,0,0,1,4,3,7,1,2026,2027-2027,0,0.1589606568847631,1.0,0.5818548387096775,136,0.2925,205,0.05877927495180664,Exploratory one-year probability calibrated from 2020-2026 annual events
C41BE9B5F0E,C5CA44ABCFC,solvation-shell remodeling,redox-solvation hybrid entropy,solvation_entropy,solvation_entropy,0.7663828730583191,11,4,4,11,4,3,3,4,0.75,3,2,5,1.0,0.6666666666666666,6,6,3,0.25,1.0979180730478189,44,1,1,1,0,0,1,8,4,12,1,2026,2027-2027,0,0.1419788965124763,1.0,0.5745967741935484,146,0.2829838709677419,206,0.057720953022877844,Exploratory one-year probability calibrated from 2020-2026 annual events
CEA97D4EE60,CF4A6A0344F,oriented ion-transport channels,ion migration,gel_microstructure,transport_mechanism,0.566437840461731,5,30,5,30,2,48,2,48,0.0416666666666666,1,26,27,0.0,4.666666666666667,3,33,4,0.1290322580645161,1.15413835604431,150,1,1,0,0,0,1,0,5,5,0,2026,2027-2027,0,0.0420674021103289,0.0659976701898451,0.014516129032258,246,0.2819758064516129,207,0.057609896213391784,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,C70B6BBB358,ionic thermodiffusion (Soret effect),temperature-sensitive phase transition,transport_mechanism,phase_or_species_transition,0.3107686936855316,44,4,4,44,136,2,2,136,0.0147058823529411,77,1,78,12.666666666666666,0.0,27,3,3,0.0666666666666666,0.8916975023533953,176,1,1,0,0,0,1,38,0,38,0,2026,2027-2027,0,0.0304223446433129,0.1243399270558457,0.0480846774193548,241,0.2809677419354839,208,0.057499040041660204,Exploratory one-year probability calibrated from 2020-2026 annual events
C539540C36B,CEA97D4EE60,nanochannel-confined ion transport,oriented ion-transport channels,transport_mechanism,gel_microstructure,0.6307183504104614,23,5,5,23,26,2,2,26,0.0769230769230769,16,1,17,2.6666666666666665,0.0,8,3,4,0.1666666666666666,1.129223470935715,115,1,1,0,0,0,1,3,0,3,0,2026,2027-2027,0,0.0372538915595204,0.0659976701898451,0.0127016129032258,247,0.2794354838709677,209,0.057330922220269274,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,C9516FFBFC5,ionic thermodiffusion (Soret effect),volume phase transition,transport_mechanism,phase_or_species_transition,0.2465859949588775,44,5,5,44,136,3,3,136,0.0220588235294117,77,2,79,12.666666666666666,0.3333333333333333,27,5,3,0.0652173913043478,0.8630391894119449,220,1,1,0,0,0,1,38,0,38,0,2026,2027-2027,0,0.0390170014192505,0.1685096721499084,0.0824596774193548,231,0.2755645161290322,210,0.05690825774410051,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,C58F3B85353,ion-pairing and complexation,thermoresponsive micellization p/n conversion,solvation_entropy,phase_or_species_transition,0.2856253087520599,36,5,5,36,54,3,3,54,0.0555555555555555,32,0,32,6.333333333333333,-0.6666666666666666,15,9,4,0.1081081081081081,1.277956896143172,180,1,1,0,0,0,1,17,2,19,1,2026,2027-2027,0,0.0376422850705482,1.0,0.5274193548387097,190,0.2735483870967742,211,0.056689281262892216,Exploratory one-year probability calibrated from 2020-2026 annual events
C70B6BBB358,C78D65254F9,temperature-sensitive phase transition,phase transition,phase_or_species_transition,phase_or_species_transition,0.8389867544174194,4,28,4,28,2,90,2,90,0.0222222222222222,1,29,30,0.0,2.0,3,23,3,0.1034482758620689,0.8558532437894277,112,1,1,1,0,0,1,0,19,19,0,2026,2027-2027,0,0.0599458641509512,0.1243399270558457,0.0601814516129032,238,0.2700403225806451,212,0.056310149038777506,Exploratory one-year probability calibrated from 2020-2026 annual events
C872881EC3C,C9516FFBFC5,gel-confined redox transport,volume phase transition,gel_microstructure,phase_or_species_transition,0.183289349079132,37,5,5,37,52,3,3,52,0.0576923076923076,36,2,38,7.0,0.3333333333333333,6,5,4,0.1052631578947368,1.2846531478427847,185,1,1,0,0,0,1,62,0,62,0,2026,2027-2027,0,0.0633980508841687,0.1685096721499084,0.0951612903225806,228,0.2666935483870968,213,0.05595067163872052,Exploratory one-year probability calibrated from 2020-2026 annual events
C17A556FB4A,C5E63317596,double-network hydrogel mechanics,hierarchical porous electrode interface,gel_microstructure,electrode_interface,0.2808260917663574,9,8,8,9,4,2,2,4,0.5,3,0,3,0.6666666666666666,-0.6666666666666666,4,4,4,0.3076923076923077,1.199826275310358,72,1,1,0,0,0,1,2,4,6,1,2026,2027-2027,0,0.174256693117226,1.0,0.5860887096774193,131,0.2666532258064516,214,0.05594635377514408,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E63317596,CB25BC3FC14,hierarchical porous electrode interface,double/interpenetrating network,electrode_interface,gel_microstructure,0.3161391615867615,8,24,8,24,2,18,2,18,0.1111111111111111,0,11,11,-0.6666666666666666,1.3333333333333333,4,4,4,0.1428571428571428,1.340287908179652,192,1,1,0,0,0,1,4,9,13,1,2026,2027-2027,0,0.0820465451121256,1.0,0.5516129032258065,170,0.2618145161290322,215,0.05543048030666605,Exploratory one-year probability calibrated from 2020-2026 annual events
CBFAB31D6E6,CEA29EF1A99,electrostatic interaction,thermal-gradient heat-transfer control,solvation_entropy,device_mechanism,0.0281407237052917,19,12,12,19,16,29,16,29,0.5517241379310345,7,13,20,0.3333333333333333,1.0,11,13,5,0.1923076923076923,1.4256391837974671,228,1,1,0,0,0,1,3,17,20,1,2026,2027-2027,0,0.2819510917440886,1.0,0.6090725806451613,98,0.2594354838709677,216,0.05517848747343595,Exploratory one-year probability calibrated from 2020-2026 annual events
CC028ABF9C6,CE10EBC642C,anti-freezing organohydrogel design,Manning counterion condensation,gel_microstructure,transport_mechanism,0.1382530629634857,35,7,7,35,58,3,3,58,0.0517241379310344,36,2,38,7.333333333333333,0.3333333333333333,19,3,4,0.1052631578947368,1.1798571306059111,245,1,1,0,0,0,1,25,0,25,0,2026,2027-2027,0,0.0577833490162914,0.3707948129214461,0.1091733870967741,225,0.257741935483871,217,0.05499976040407475,Exploratory one-year probability calibrated from 2020-2026 annual events
C0E0D20D156,C188B56F6F1,polarized-membrane ionic thermal potential,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,0.5956754684448242,4,26,4,26,2,58,2,58,0.0344827586206896,1,30,31,0.3333333333333333,5.333333333333333,10,27,3,0.1111111111111111,0.9933639839180456,104,1,1,1,0,0,1,0,18,18,0,2026,2027-2027,0,0.0725104547225144,0.152143666818989,0.0823588709677419,232,0.2554032258064516,218,0.05475384303046662,Exploratory one-year probability calibrated from 2020-2026 annual events
C45C8AAD12E,CD486BA800F,charge-transfer resistance engineering,host-guest complexation,electrode_interface,solvation_entropy,0.2521789371967315,15,9,9,15,32,5,5,32,0.15625,10,3,13,0.3333333333333333,1.0,32,23,4,0.2,1.203899365185901,135,1,1,0,0,0,1,19,3,22,1,2026,2027-2027,0,0.1397162566804247,1.0,0.5721774193548387,150,0.2527016129032258,219,0.05447105559541905,Exploratory one-year probability calibrated from 2020-2026 annual events
C555F4672C1,C6C09287FDB,configurational-entropy modulation,high-entropy redox/ion coupling,phase_or_species_transition,solvation_entropy,0.6008002758026123,7,10,7,10,6,13,6,13,0.4615384615384615,2,8,10,0.0,1.6666666666666667,8,6,3,0.2142857142857142,1.0806559825688131,70,1,1,0,0,0,1,3,7,10,1,2026,2027-2027,0,0.1540262155171949,1.0,0.5788306451612903,140,0.2504032258064516,220,0.05423155935331661,Exploratory one-year probability calibrated from 2020-2026 annual events
C90F2267A45,CE6FC512ED2,zwitterionic hydrogel ion regulation,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.513563334941864,4,29,4,29,3,41,3,41,0.073170731707317,2,28,30,0.3333333333333333,5.666666666666667,3,7,3,0.1,1.0637916975527495,116,1,1,1,0,0,1,1,11,12,1,2026,2027-2027,0,0.0619892069400414,1.0,0.5389112903225807,182,0.2463306451612903,221,0.05380962489193031,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CEA29EF1A99,cation transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.2166772186756134,10,12,10,12,7,29,7,29,0.2413793103448276,5,13,18,1.0,1.0,4,13,4,0.2222222222222222,1.1335519915895858,120,1,1,0,0,0,1,0,17,17,0,2026,2027-2027,0,0.2353711124252698,0.8903887095059793,0.2549395161290322,197,0.2450403225806451,222,0.05367658977753993,Exploratory one-year probability calibrated from 2020-2026 annual events
C0E0D20D156,C539540C36B,polarized-membrane ionic thermal potential,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.6223404407501221,4,23,4,23,2,26,2,26,0.0769230769230769,1,16,17,0.3333333333333333,2.6666666666666665,10,8,3,0.125,0.9813626714443796,92,1,1,1,0,0,1,0,3,3,0,2026,2027-2027,0,0.0478474626257085,0.152143666818989,0.0660282258064516,236,0.2372177419354838,223,0.05287668444322085,Exploratory one-year probability calibrated from 2020-2026 annual events
CC3BA67827F,CC5968B917E,ionic-electronic coupling,convection and mass transport,transport_mechanism,transport_mechanism,0.3979837000370025,15,8,8,15,48,11,11,48,0.2291666666666666,17,3,20,1.6666666666666667,0.6666666666666666,33,27,3,0.15,0.8832879873406596,120,1,1,1,0,0,1,1,20,21,1,2026,2027-2027,0,0.1470420443562775,1.0,0.5770161290322581,142,0.2305241935483871,224,0.052201177659273915,Exploratory one-year probability calibrated from 2020-2026 annual events
C58F3B85353,CFBB5A400A1,thermoresponsive micellization p/n conversion,cation-anion thermodiffusion asymmetry,phase_or_species_transition,transport_mechanism,0.3866957426071167,5,33,5,33,3,43,3,43,0.0697674418604651,0,30,30,-0.6666666666666666,6.333333333333333,9,10,3,0.0857142857142857,0.8539801504918749,165,1,1,0,0,0,1,2,16,18,1,2026,2027-2027,0,0.0591646978396629,1.0,0.5370967741935484,184,0.2293951612903225,225,0.05208804341719353,Exploratory one-year probability calibrated from 2020-2026 annual events
C58F3B85353,CA8C62A4868,thermoresponsive micellization p/n conversion,redox reaction entropy,phase_or_species_transition,solvation_entropy,0.2518406510353088,5,25,5,25,3,18,3,18,0.1666666666666666,0,10,10,-0.6666666666666666,2.0,9,12,4,0.1538461538461538,1.2463447421389895,125,1,1,0,0,0,1,2,31,33,1,2026,2027-2027,0,0.0937192844654786,1.0,0.558266129032258,164,0.2272983870967742,226,0.05187855149101813,Exploratory one-year probability calibrated from 2020-2026 annual events
C45C8AAD12E,C98C1040415,charge-transfer resistance engineering,cation transport,electrode_interface,transport_mechanism,0.3829601109027862,15,10,10,15,32,7,7,32,0.21875,10,5,15,0.3333333333333333,1.0,32,4,3,0.1363636363636363,0.8851470558942824,150,1,1,0,0,0,1,19,0,19,0,2026,2027-2027,0,0.155237971947311,0.8903887095059793,0.2349798387096774,204,0.2253225806451612,227,0.051681874696300846,Exploratory one-year probability calibrated from 2020-2026 annual events
C9516FFBFC5,CFBB5A400A1,volume phase transition,cation-anion thermodiffusion asymmetry,phase_or_species_transition,transport_mechanism,0.3388053178787231,5,33,5,33,3,43,3,43,0.0697674418604651,2,30,32,0.3333333333333333,6.333333333333333,5,10,3,0.0857142857142857,0.841296891845716,165,1,1,0,0,0,1,0,16,16,0,2026,2027-2027,0,0.0536103739230413,0.1685096721499084,0.0879032258064516,229,0.2238306451612903,228,0.05153383101649738,Exploratory one-year probability calibrated from 2020-2026 annual events
